BECvar_site,BECvar_seed,HTp_pred
BAFAun,BAFAun,1
BAFAun,BAFAunp,0.9421
BAFAun,BGxh1,0.2763
BAFAun,BGxh2,0.357
BAFAun,BGxh3,0.4329
BAFAun,BGxw1,0.4873
BAFAun,BGxw2,0.5576
BAFAun,BWBSdk,0.8463
BAFAun,BWBSmk,0.7567
BAFAun,BWBSmw,0.7759
BAFAun,BWBSvk,0.8991
BAFAun,BWBSwk1,0.8635
BAFAun,BWBSwk2,0.8458
BAFAun,BWBSwk3,0.8687
BAFAun,CDFmm,0.3821
BAFAun,CMAun,0.9718
BAFAun,CMAunp,0.899
BAFAun,CMAwh,0.7943
BAFAun,CWHdm,0.5448
BAFAun,CWHds1,0.6487
BAFAun,CWHds2,0.7387
BAFAun,CWHmm1,0.6479
BAFAun,CWHmm2,0.706
BAFAun,CWHms1,0.7693
BAFAun,CWHms2,0.7156
BAFAun,CWHun,0.7852
BAFAun,CWHvh1,0.544
BAFAun,CWHvh2,0.6855
BAFAun,CWHvh3,0.678
BAFAun,CWHvm1,0.6512
BAFAun,CWHvm2,0.7524
BAFAun,CWHwh1,0.6529
BAFAun,CWHwh2,0.7433
BAFAun,CWHwm,0.871
BAFAun,CWHws1,0.7732
BAFAun,CWHws2,0.8616
BAFAun,CWHxm1,0.4925
BAFAun,CWHxm2,0.5992
BAFAun,ESSFdc1,0.8521
BAFAun,ESSFdc2,0.8275
BAFAun,ESSFdc3,0.8458
BAFAun,ESSFdcp,0.9111
BAFAun,ESSFdcw,0.8898
BAFAun,ESSFdk1,0.8601
BAFAun,ESSFdk2,0.8984
BAFAun,ESSFdkp,0.9347
BAFAun,ESSFdkw,0.919
BAFAun,ESSFdv1,0.8483
BAFAun,ESSFdv2,0.8791
BAFAun,ESSFdvp,0.9046
BAFAun,ESSFdvw,0.8913
BAFAun,ESSFmc,0.9398
BAFAun,ESSFmcp,0.9896
BAFAun,ESSFmh,0.8056
BAFAun,ESSFmk,0.9206
BAFAun,ESSFmkp,0.954
BAFAun,ESSFmm1,0.9369
BAFAun,ESSFmm2,0.9401
BAFAun,ESSFmmp,0.9592
BAFAun,ESSFmmw,0.9291
BAFAun,ESSFmv1,0.8733
BAFAun,ESSFmv2,0.9341
BAFAun,ESSFmv3,0.9405
BAFAun,ESSFmv4,0.9263
BAFAun,ESSFmvp,0.9772
BAFAun,ESSFmw,0.8606
BAFAun,ESSFmw1,0.8251
BAFAun,ESSFmw2,0.8373
BAFAun,ESSFmwp,0.9027
BAFAun,ESSFmww,0.8655
BAFAun,ESSFun,0.9679
BAFAun,ESSFunp,0.9883
BAFAun,ESSFvc,0.8896
BAFAun,ESSFvcp,0.9438
BAFAun,ESSFvcw,0.9252
BAFAun,ESSFwc2,0.9068
BAFAun,ESSFwc3,0.9596
BAFAun,ESSFwc4,0.8811
BAFAun,ESSFwcp,0.9613
BAFAun,ESSFwcw,0.9296
BAFAun,ESSFwh1,0.8501
BAFAun,ESSFwh2,0.8375
BAFAun,ESSFwh3,0.8316
BAFAun,ESSFwk1,0.9001
BAFAun,ESSFwk2,0.9435
BAFAun,ESSFwm,0.9172
BAFAun,ESSFwm1,0.8613
BAFAun,ESSFwm2,0.877
BAFAun,ESSFwm3,0.8718
BAFAun,ESSFwm4,0.8395
BAFAun,ESSFwmp,0.9373
BAFAun,ESSFwmw,0.9149
BAFAun,ESSFwv,0.9468
BAFAun,ESSFwvp,0.9784
BAFAun,ESSFxc1,0.8141
BAFAun,ESSFxc2,0.8568
BAFAun,ESSFxc3,0.8638
BAFAun,ESSFxcp,0.8871
BAFAun,ESSFxcw,0.8774
BAFAun,ESSFxv1,0.9108
BAFAun,ESSFxv2,0.9024
BAFAun,ESSFxvp,0.9297
BAFAun,ESSFxvw,0.8967
BAFAun,ICHdk,0.7635
BAFAun,ICHdm,0.7556
BAFAun,ICHdw1,0.6447
BAFAun,ICHdw3,0.7281
BAFAun,ICHdw4,0.633
BAFAun,ICHmc1,0.8595
BAFAun,ICHmc2,0.7873
BAFAun,ICHmk1,0.7336
BAFAun,ICHmk2,0.7586
BAFAun,ICHmk3,0.7891
BAFAun,ICHmk4,0.8005
BAFAun,ICHmm,0.8585
BAFAun,ICHmw1,0.817
BAFAun,ICHmw2,0.7304
BAFAun,ICHmw3,0.7517
BAFAun,ICHmw4,0.7702
BAFAun,ICHmw5,0.7424
BAFAun,ICHvc,0.8835
BAFAun,ICHvk1,0.8362
BAFAun,ICHvk2,0.8726
BAFAun,ICHwc,0.8992
BAFAun,ICHwk1,0.8141
BAFAun,ICHwk2,0.801
BAFAun,ICHwk3,0.8459
BAFAun,ICHwk4,0.847
BAFAun,ICHxw,0.5577
BAFAun,IDFdc,0.7085
BAFAun,IDFdk1,0.6767
BAFAun,IDFdk2,0.6855
BAFAun,IDFdk3,0.7069
BAFAun,IDFdk4,0.716
BAFAun,IDFdk5,0.6835
BAFAun,IDFdm1,0.6223
BAFAun,IDFdm2,0.6222
BAFAun,IDFdw,0.747
BAFAun,IDFmw1,0.6158
BAFAun,IDFmw2,0.6341
BAFAun,IDFww,0.6653
BAFAun,IDFww1,0.5728
BAFAun,IDFxc,0.56
BAFAun,IDFxh1,0.5388
BAFAun,IDFxh2,0.5808
BAFAun,IDFxh4,0.5147
BAFAun,IDFxk,0.576
BAFAun,IDFxm,0.6476
BAFAun,IDFxw,0.5958
BAFAun,IMAun,0.9613
BAFAun,IMAunp,0.8931
BAFAun,MHmm1,0.8123
BAFAun,MHmm2,0.9102
BAFAun,MHmmp,0.9357
BAFAun,MHun,0.9445
BAFAun,MHunp,0.9793
BAFAun,MHwh,0.7694
BAFAun,MHwh1,0.7975
BAFAun,MHwhp,0.8209
BAFAun,MSdc1,0.7908
BAFAun,MSdc2,0.8563
BAFAun,MSdc3,0.8328
BAFAun,MSdk1,0.7698
BAFAun,MSdk2,0.8024
BAFAun,MSdm1,0.7585
BAFAun,MSdm2,0.7596
BAFAun,MSdm3,0.7631
BAFAun,MSdv,0.8487
BAFAun,MSmw1,0.7661
BAFAun,MSmw2,0.7585
BAFAun,MSun,0.8852
BAFAun,MSxk1,0.761
BAFAun,MSxk2,0.7438
BAFAun,MSxk3,0.7996
BAFAun,MSxv,0.853
BAFAun,PPdh2,0.5435
BAFAun,PPxh1,0.3863
BAFAun,PPxh2,0.4428
BAFAun,PPxh3,0.4989
BAFAun,SBPSdc,0.7744
BAFAun,SBPSmc,0.7948
BAFAun,SBPSmk,0.7831
BAFAun,SBPSxc,0.7697
BAFAun,SBSdh1,0.7752
BAFAun,SBSdh2,0.8841
BAFAun,SBSdk,0.7695
BAFAun,SBSdw1,0.7519
BAFAun,SBSdw2,0.7605
BAFAun,SBSdw3,0.7876
BAFAun,SBSmc1,0.8316
BAFAun,SBSmc2,0.8397
BAFAun,SBSmc3,0.8174
BAFAun,SBSmh,0.7025
BAFAun,SBSmk1,0.8514
BAFAun,SBSmk2,0.8129
BAFAun,SBSmm,0.818
BAFAun,SBSmw,0.7846
BAFAun,SBSun,0.9107
BAFAun,SBSvk,0.8798
BAFAun,SBSwk1,0.8575
BAFAun,SBSwk2,0.8877
BAFAun,SBSwk3,0.8476
BAFAun,SWBmk,0.9329
BAFAun,SWBmks,0.9767
BAFAun,SWBun,0.9161
BAFAun,SWBuns,0.9519
BAFAun,SWBvk,0.9496
BAFAun,SWBvks,0.9614
BAFAunp,BAFAun,0.9595
BAFAunp,BAFAunp,1
BAFAunp,BGxh1,0.5
BAFAunp,BGxh2,0.5764
BAFAunp,BGxh3,0.6416
BAFAunp,BGxw1,0.7015
BAFAunp,BGxw2,0.7441
BAFAunp,BWBSdk,0.875
BAFAunp,BWBSmk,0.7868
BAFAunp,BWBSmw,0.8433
BAFAunp,BWBSvk,0.9257
BAFAunp,BWBSwk1,0.9238
BAFAunp,BWBSwk2,0.8804
BAFAunp,BWBSwk3,0.863
BAFAunp,CDFmm,0.6302
BAFAunp,CMAun,0.9567
BAFAunp,CMAunp,0.9754
BAFAunp,CMAwh,0.9083
BAFAunp,CWHdm,0.7683
BAFAunp,CWHds1,0.8496
BAFAunp,CWHds2,0.9
BAFAunp,CWHmm1,0.8536
BAFAunp,CWHmm2,0.8971
BAFAunp,CWHms1,0.93
BAFAunp,CWHms2,0.8814
BAFAunp,CWHun,0.9324
BAFAunp,CWHvh1,0.7607
BAFAunp,CWHvh2,0.8472
BAFAunp,CWHvh3,0.8477
BAFAunp,CWHvm1,0.8396
BAFAunp,CWHvm2,0.901
BAFAunp,CWHwh1,0.8335
BAFAunp,CWHwh2,0.8915
BAFAunp,CWHwm,0.9352
BAFAunp,CWHws1,0.9045
BAFAunp,CWHws2,0.9567
BAFAunp,CWHxm1,0.7312
BAFAunp,CWHxm2,0.819
BAFAunp,ESSFdc1,0.9688
BAFAunp,ESSFdc2,0.9612
BAFAunp,ESSFdc3,0.9532
BAFAunp,ESSFdcp,0.9916
BAFAunp,ESSFdcw,0.9852
BAFAunp,ESSFdk1,0.9648
BAFAunp,ESSFdk2,0.9695
BAFAunp,ESSFdkp,0.9795
BAFAunp,ESSFdkw,0.9779
BAFAunp,ESSFdv1,0.9725
BAFAunp,ESSFdv2,0.9852
BAFAunp,ESSFdvp,0.9911
BAFAunp,ESSFdvw,0.9897
BAFAunp,ESSFmc,0.9686
BAFAunp,ESSFmcp,0.975
BAFAunp,ESSFmh,0.9443
BAFAunp,ESSFmk,0.9867
BAFAunp,ESSFmkp,0.9966
BAFAunp,ESSFmm1,0.9791
BAFAunp,ESSFmm2,0.9731
BAFAunp,ESSFmmp,0.9827
BAFAunp,ESSFmmw,0.982
BAFAunp,ESSFmv1,0.9486
BAFAunp,ESSFmv2,0.9653
BAFAunp,ESSFmv3,0.9582
BAFAunp,ESSFmv4,0.9323
BAFAunp,ESSFmvp,0.9685
BAFAunp,ESSFmw,0.9801
BAFAunp,ESSFmw1,0.9676
BAFAunp,ESSFmw2,0.9702
BAFAunp,ESSFmwp,0.995
BAFAunp,ESSFmww,0.9851
BAFAunp,ESSFun,0.97
BAFAunp,ESSFunp,0.9737
BAFAunp,ESSFvc,0.9715
BAFAunp,ESSFvcp,0.987
BAFAunp,ESSFvcw,0.9843
BAFAunp,ESSFwc2,0.9785
BAFAunp,ESSFwc3,0.9814
BAFAunp,ESSFwc4,0.9768
BAFAunp,ESSFwcp,0.9886
BAFAunp,ESSFwcw,0.9886
BAFAunp,ESSFwh1,0.9624
BAFAunp,ESSFwh2,0.9575
BAFAunp,ESSFwh3,0.956
BAFAunp,ESSFwk1,0.9698
BAFAunp,ESSFwk2,0.9684
BAFAunp,ESSFwm,0.9805
BAFAunp,ESSFwm1,0.9626
BAFAunp,ESSFwm2,0.9769
BAFAunp,ESSFwm3,0.9732
BAFAunp,ESSFwm4,0.9609
BAFAunp,ESSFwmp,0.9893
BAFAunp,ESSFwmw,0.9862
BAFAunp,ESSFwv,0.9739
BAFAunp,ESSFwvp,0.9823
BAFAunp,ESSFxc1,0.9546
BAFAunp,ESSFxc2,0.9651
BAFAunp,ESSFxc3,0.9706
BAFAunp,ESSFxcp,0.9818
BAFAunp,ESSFxcw,0.9814
BAFAunp,ESSFxv1,0.991
BAFAunp,ESSFxv2,0.9893
BAFAunp,ESSFxvp,0.9968
BAFAunp,ESSFxvw,0.988
BAFAunp,ICHdk,0.8961
BAFAunp,ICHdm,0.9138
BAFAunp,ICHdw1,0.8418
BAFAunp,ICHdw3,0.8776
BAFAunp,ICHdw4,0.8213
BAFAunp,ICHmc1,0.933
BAFAunp,ICHmc2,0.898
BAFAunp,ICHmk1,0.8973
BAFAunp,ICHmk2,0.9036
BAFAunp,ICHmk3,0.9109
BAFAunp,ICHmk4,0.9271
BAFAunp,ICHmm,0.9469
BAFAunp,ICHmw1,0.9332
BAFAunp,ICHmw2,0.896
BAFAunp,ICHmw3,0.8974
BAFAunp,ICHmw4,0.9234
BAFAunp,ICHmw5,0.9055
BAFAunp,ICHvc,0.9422
BAFAunp,ICHvk1,0.9445
BAFAunp,ICHvk2,0.9448
BAFAunp,ICHwc,0.9447
BAFAunp,ICHwk1,0.9357
BAFAunp,ICHwk2,0.9158
BAFAunp,ICHwk3,0.9342
BAFAunp,ICHwk4,0.9386
BAFAunp,ICHxw,0.7748
BAFAunp,IDFdc,0.8869
BAFAunp,IDFdk1,0.8548
BAFAunp,IDFdk2,0.8706
BAFAunp,IDFdk3,0.8573
BAFAunp,IDFdk4,0.862
BAFAunp,IDFdk5,0.8449
BAFAunp,IDFdm1,0.8194
BAFAunp,IDFdm2,0.8112
BAFAunp,IDFdw,0.8977
BAFAunp,IDFmw1,0.8103
BAFAunp,IDFmw2,0.8157
BAFAunp,IDFww,0.861
BAFAunp,IDFww1,0.7894
BAFAunp,IDFxc,0.7722
BAFAunp,IDFxh1,0.755
BAFAunp,IDFxh2,0.7793
BAFAunp,IDFxh4,0.7329
BAFAunp,IDFxk,0.7663
BAFAunp,IDFxm,0.8124
BAFAunp,IDFxw,0.778
BAFAunp,IMAun,0.9833
BAFAunp,IMAunp,0.9939
BAFAunp,MHmm1,0.9337
BAFAunp,MHmm2,0.9793
BAFAunp,MHmmp,0.9714
BAFAunp,MHun,0.9378
BAFAunp,MHunp,0.9394
BAFAunp,MHwh,0.9013
BAFAunp,MHwh1,0.9033
BAFAunp,MHwhp,0.9135
BAFAunp,MSdc1,0.9414
BAFAunp,MSdc2,0.9663
BAFAunp,MSdc3,0.9612
BAFAunp,MSdk1,0.9155
BAFAunp,MSdk2,0.9204
BAFAunp,MSdm1,0.9141
BAFAunp,MSdm2,0.9235
BAFAunp,MSdm3,0.9051
BAFAunp,MSdv,0.9682
BAFAunp,MSmw1,0.9339
BAFAunp,MSmw2,0.9236
BAFAunp,MSun,0.9826
BAFAunp,MSxk1,0.9216
BAFAunp,MSxk2,0.8917
BAFAunp,MSxk3,0.9302
BAFAunp,MSxv,0.9511
BAFAunp,PPdh2,0.7491
BAFAunp,PPxh1,0.6157
BAFAunp,PPxh2,0.6636
BAFAunp,PPxh3,0.7204
BAFAunp,SBPSdc,0.8883
BAFAunp,SBPSmc,0.9098
BAFAunp,SBPSmk,0.9004
BAFAunp,SBPSxc,0.8991
BAFAunp,SBSdh1,0.8971
BAFAunp,SBSdh2,0.9519
BAFAunp,SBSdk,0.8842
BAFAunp,SBSdw1,0.8835
BAFAunp,SBSdw2,0.8843
BAFAunp,SBSdw3,0.8913
BAFAunp,SBSmc1,0.9378
BAFAunp,SBSmc2,0.9248
BAFAunp,SBSmc3,0.9174
BAFAunp,SBSmh,0.8453
BAFAunp,SBSmk1,0.9251
BAFAunp,SBSmk2,0.8817
BAFAunp,SBSmm,0.9325
BAFAunp,SBSmw,0.8983
BAFAunp,SBSun,0.937
BAFAunp,SBSvk,0.9449
BAFAunp,SBSwk1,0.9367
BAFAunp,SBSwk2,0.9343
BAFAunp,SBSwk3,0.9194
BAFAunp,SWBmk,0.9219
BAFAunp,SWBmks,0.9498
BAFAunp,SWBun,0.9025
BAFAunp,SWBuns,0.9186
BAFAunp,SWBvk,0.9303
BAFAunp,SWBvks,0.9206
BGxh1,BAFAun,0.1085
BGxh1,BAFAunp,0.1778
BGxh1,BGxh1,1
BGxh1,BGxh2,0.9611
BGxh1,BGxh3,0.9041
BGxh1,BGxw1,0.8427
BGxh1,BGxw2,0.775
BGxh1,BWBSdk,0.311
BGxh1,BWBSmk,0.2893
BGxh1,BWBSmw,0.4087
BGxh1,BWBSvk,0.1901
BGxh1,BWBSwk1,0.3482
BGxh1,BWBSwk2,0.3299
BGxh1,BWBSwk3,0.241
BGxh1,CDFmm,0.6527
BGxh1,CMAun,0.0828
BGxh1,CMAunp,0.1238
BGxh1,CMAwh,0.1069
BGxh1,CWHdm,0.409
BGxh1,CWHds1,0.4271
BGxh1,CWHds2,0.4385
BGxh1,CWHmm1,0.3158
BGxh1,CWHmm2,0.2742
BGxh1,CWHms1,0.3045
BGxh1,CWHms2,0.2935
BGxh1,CWHun,0.4236
BGxh1,CWHvh1,0.2709
BGxh1,CWHvh2,0.2016
BGxh1,CWHvh3,0.2249
BGxh1,CWHvm1,0.2513
BGxh1,CWHvm2,0.191
BGxh1,CWHwh1,0.305
BGxh1,CWHwh2,0.1916
BGxh1,CWHwm,0.2176
BGxh1,CWHws1,0.3402
BGxh1,CWHws2,0.2606
BGxh1,CWHxm1,0.5268
BGxh1,CWHxm2,0.3845
BGxh1,ESSFdc1,0.3073
BGxh1,ESSFdc2,0.3529
BGxh1,ESSFdc3,0.3729
BGxh1,ESSFdcp,0.2274
BGxh1,ESSFdcw,0.2522
BGxh1,ESSFdk1,0.2855
BGxh1,ESSFdk2,0.2532
BGxh1,ESSFdkp,0.1668
BGxh1,ESSFdkw,0.1997
BGxh1,ESSFdv1,0.313
BGxh1,ESSFdv2,0.2741
BGxh1,ESSFdvp,0.1982
BGxh1,ESSFdvw,0.2371
BGxh1,ESSFmc,0.2538
BGxh1,ESSFmcp,0.1565
BGxh1,ESSFmh,0.3718
BGxh1,ESSFmk,0.2459
BGxh1,ESSFmkp,0.1759
BGxh1,ESSFmm1,0.2157
BGxh1,ESSFmm2,0.2156
BGxh1,ESSFmmp,0.1653
BGxh1,ESSFmmw,0.2166
BGxh1,ESSFmv1,0.3575
BGxh1,ESSFmv2,0.2406
BGxh1,ESSFmv3,0.2466
BGxh1,ESSFmv4,0.2513
BGxh1,ESSFmvp,0.1838
BGxh1,ESSFmw,0.2782
BGxh1,ESSFmw1,0.3001
BGxh1,ESSFmw2,0.3241
BGxh1,ESSFmwp,0.2053
BGxh1,ESSFmww,0.26
BGxh1,ESSFun,0.1704
BGxh1,ESSFunp,0.1315
BGxh1,ESSFvc,0.2231
BGxh1,ESSFvcp,0.1463
BGxh1,ESSFvcw,0.177
BGxh1,ESSFwc2,0.2354
BGxh1,ESSFwc3,0.1872
BGxh1,ESSFwc4,0.2409
BGxh1,ESSFwcp,0.1585
BGxh1,ESSFwcw,0.1892
BGxh1,ESSFwh1,0.2812
BGxh1,ESSFwh2,0.3146
BGxh1,ESSFwh3,0.2607
BGxh1,ESSFwk1,0.2744
BGxh1,ESSFwk2,0.2116
BGxh1,ESSFwm,0.2269
BGxh1,ESSFwm1,0.2774
BGxh1,ESSFwm2,0.262
BGxh1,ESSFwm3,0.2106
BGxh1,ESSFwm4,0.3113
BGxh1,ESSFwmp,0.1655
BGxh1,ESSFwmw,0.2012
BGxh1,ESSFwv,0.2392
BGxh1,ESSFwvp,0.18
BGxh1,ESSFxc1,0.3602
BGxh1,ESSFxc2,0.3381
BGxh1,ESSFxc3,0.3187
BGxh1,ESSFxcp,0.2515
BGxh1,ESSFxcw,0.2702
BGxh1,ESSFxv1,0.2513
BGxh1,ESSFxv2,0.2439
BGxh1,ESSFxvp,0.1853
BGxh1,ESSFxvw,0.2422
BGxh1,ICHdk,0.4963
BGxh1,ICHdm,0.44
BGxh1,ICHdw1,0.5515
BGxh1,ICHdw3,0.5008
BGxh1,ICHdw4,0.611
BGxh1,ICHmc1,0.3502
BGxh1,ICHmc2,0.4515
BGxh1,ICHmk1,0.5011
BGxh1,ICHmk2,0.4956
BGxh1,ICHmk3,0.4527
BGxh1,ICHmk4,0.4003
BGxh1,ICHmm,0.3496
BGxh1,ICHmw1,0.3899
BGxh1,ICHmw2,0.4348
BGxh1,ICHmw3,0.4358
BGxh1,ICHmw4,0.3431
BGxh1,ICHmw5,0.456
BGxh1,ICHvc,0.3092
BGxh1,ICHvk1,0.2966
BGxh1,ICHvk2,0.2838
BGxh1,ICHwc,0.2683
BGxh1,ICHwk1,0.3428
BGxh1,ICHwk2,0.4148
BGxh1,ICHwk3,0.3414
BGxh1,ICHwk4,0.3435
BGxh1,ICHxw,0.6825
BGxh1,IDFdc,0.5331
BGxh1,IDFdk1,0.6071
BGxh1,IDFdk2,0.5765
BGxh1,IDFdk3,0.5879
BGxh1,IDFdk4,0.5658
BGxh1,IDFdk5,0.5952
BGxh1,IDFdm1,0.6743
BGxh1,IDFdm2,0.6654
BGxh1,IDFdw,0.5081
BGxh1,IDFmw1,0.6679
BGxh1,IDFmw2,0.6607
BGxh1,IDFww,0.5282
BGxh1,IDFww1,0.7036
BGxh1,IDFxc,0.7469
BGxh1,IDFxh1,0.7868
BGxh1,IDFxh2,0.7457
BGxh1,IDFxh4,0.8083
BGxh1,IDFxk,0.7395
BGxh1,IDFxm,0.6649
BGxh1,IDFxw,0.7302
BGxh1,IMAun,0.1247
BGxh1,IMAunp,0.2041
BGxh1,MHmm1,0.1633
BGxh1,MHmm2,0.1908
BGxh1,MHmmp,0.132
BGxh1,MHun,0.1956
BGxh1,MHunp,0.1016
BGxh1,MHwh,0.1441
BGxh1,MHwh1,0.1305
BGxh1,MHwhp,0.1143
BGxh1,MSdc1,0.4084
BGxh1,MSdc2,0.3442
BGxh1,MSdc3,0.3583
BGxh1,MSdk1,0.4392
BGxh1,MSdk2,0.42
BGxh1,MSdm1,0.4708
BGxh1,MSdm2,0.4536
BGxh1,MSdm3,0.498
BGxh1,MSdv,0.3229
BGxh1,MSmw1,0.3946
BGxh1,MSmw2,0.4502
BGxh1,MSun,0.274
BGxh1,MSxk1,0.46
BGxh1,MSxk2,0.5167
BGxh1,MSxk3,0.4296
BGxh1,MSxv,0.3695
BGxh1,PPdh2,0.778
BGxh1,PPxh1,0.9532
BGxh1,PPxh2,0.8982
BGxh1,PPxh3,0.8157
BGxh1,SBPSdc,0.4919
BGxh1,SBPSmc,0.4649
BGxh1,SBPSmk,0.4816
BGxh1,SBPSxc,0.4891
BGxh1,SBSdh1,0.481
BGxh1,SBSdh2,0.3195
BGxh1,SBSdk,0.5018
BGxh1,SBSdw1,0.5164
BGxh1,SBSdw2,0.5108
BGxh1,SBSdw3,0.4654
BGxh1,SBSmc1,0.4011
BGxh1,SBSmc2,0.4044
BGxh1,SBSmc3,0.4379
BGxh1,SBSmh,0.5675
BGxh1,SBSmk1,0.3674
BGxh1,SBSmk2,0.4
BGxh1,SBSmm,0.42
BGxh1,SBSmw,0.4663
BGxh1,SBSun,0.2442
BGxh1,SBSvk,0.2827
BGxh1,SBSwk1,0.34
BGxh1,SBSwk2,0.3068
BGxh1,SBSwk3,0.3859
BGxh1,SWBmk,0.2252
BGxh1,SWBmks,0.1716
BGxh1,SWBun,0.2183
BGxh1,SWBuns,0.1753
BGxh1,SWBvk,0.1254
BGxh1,SWBvks,0.084
BGxh2,BAFAun,0.1328
BGxh2,BAFAunp,0.2105
BGxh2,BGxh1,0.956
BGxh2,BGxh2,1
BGxh2,BGxh3,0.9773
BGxh2,BGxw1,0.9323
BGxh2,BGxw2,0.8773
BGxh2,BWBSdk,0.3941
BGxh2,BWBSmk,0.3618
BGxh2,BWBSmw,0.499
BGxh2,BWBSvk,0.2228
BGxh2,BWBSwk1,0.4206
BGxh2,BWBSwk2,0.4045
BGxh2,BWBSwk3,0.2999
BGxh2,CDFmm,0.5793
BGxh2,CMAun,0.0973
BGxh2,CMAunp,0.1395
BGxh2,CMAwh,0.1126
BGxh2,CWHdm,0.3912
BGxh2,CWHds1,0.4452
BGxh2,CWHds2,0.4905
BGxh2,CWHmm1,0.3183
BGxh2,CWHmm2,0.2853
BGxh2,CWHms1,0.3332
BGxh2,CWHms2,0.3079
BGxh2,CWHun,0.4992
BGxh2,CWHvh1,0.2494
BGxh2,CWHvh2,0.2027
BGxh2,CWHvh3,0.2247
BGxh2,CWHvm1,0.2504
BGxh2,CWHvm2,0.2007
BGxh2,CWHwh1,0.3043
BGxh2,CWHwh2,0.1981
BGxh2,CWHwm,0.2502
BGxh2,CWHws1,0.3795
BGxh2,CWHws2,0.2985
BGxh2,CWHxm1,0.4956
BGxh2,CWHxm2,0.3805
BGxh2,ESSFdc1,0.3581
BGxh2,ESSFdc2,0.412
BGxh2,ESSFdc3,0.4421
BGxh2,ESSFdcp,0.269
BGxh2,ESSFdcw,0.2962
BGxh2,ESSFdk1,0.3346
BGxh2,ESSFdk2,0.3013
BGxh2,ESSFdkp,0.1976
BGxh2,ESSFdkw,0.2364
BGxh2,ESSFdv1,0.3684
BGxh2,ESSFdv2,0.3235
BGxh2,ESSFdvp,0.2341
BGxh2,ESSFdvw,0.2799
BGxh2,ESSFmc,0.3125
BGxh2,ESSFmcp,0.1924
BGxh2,ESSFmh,0.4288
BGxh2,ESSFmk,0.293
BGxh2,ESSFmkp,0.2089
BGxh2,ESSFmm1,0.2575
BGxh2,ESSFmm2,0.2599
BGxh2,ESSFmmp,0.1971
BGxh2,ESSFmmw,0.2586
BGxh2,ESSFmv1,0.4352
BGxh2,ESSFmv2,0.291
BGxh2,ESSFmv3,0.3065
BGxh2,ESSFmv4,0.3135
BGxh2,ESSFmvp,0.2275
BGxh2,ESSFmw,0.3225
BGxh2,ESSFmw1,0.3433
BGxh2,ESSFmw2,0.3772
BGxh2,ESSFmwp,0.2405
BGxh2,ESSFmww,0.3018
BGxh2,ESSFun,0.2069
BGxh2,ESSFunp,0.1592
BGxh2,ESSFvc,0.2604
BGxh2,ESSFvcp,0.1723
BGxh2,ESSFvcw,0.2079
BGxh2,ESSFwc2,0.2778
BGxh2,ESSFwc3,0.2253
BGxh2,ESSFwc4,0.2803
BGxh2,ESSFwcp,0.1889
BGxh2,ESSFwcw,0.223
BGxh2,ESSFwh1,0.3248
BGxh2,ESSFwh2,0.3654
BGxh2,ESSFwh3,0.2966
BGxh2,ESSFwk1,0.3242
BGxh2,ESSFwk2,0.256
BGxh2,ESSFwm,0.2715
BGxh2,ESSFwm1,0.3241
BGxh2,ESSFwm2,0.307
BGxh2,ESSFwm3,0.2421
BGxh2,ESSFwm4,0.3619
BGxh2,ESSFwmp,0.196
BGxh2,ESSFwmw,0.2373
BGxh2,ESSFwv,0.2903
BGxh2,ESSFwvp,0.2187
BGxh2,ESSFxc1,0.4217
BGxh2,ESSFxc2,0.3997
BGxh2,ESSFxc3,0.3802
BGxh2,ESSFxcp,0.299
BGxh2,ESSFxcw,0.3199
BGxh2,ESSFxv1,0.2999
BGxh2,ESSFxv2,0.2913
BGxh2,ESSFxvp,0.2197
BGxh2,ESSFxvw,0.2886
BGxh2,ICHdk,0.578
BGxh2,ICHdm,0.5041
BGxh2,ICHdw1,0.6007
BGxh2,ICHdw3,0.5724
BGxh2,ICHdw4,0.6718
BGxh2,ICHmc1,0.4163
BGxh2,ICHmc2,0.5288
BGxh2,ICHmk1,0.5726
BGxh2,ICHmk2,0.5762
BGxh2,ICHmk3,0.5281
BGxh2,ICHmk4,0.4689
BGxh2,ICHmm,0.4167
BGxh2,ICHmw1,0.464
BGxh2,ICHmw2,0.4869
BGxh2,ICHmw3,0.4964
BGxh2,ICHmw4,0.3847
BGxh2,ICHmw5,0.5174
BGxh2,ICHvc,0.3701
BGxh2,ICHvk1,0.3436
BGxh2,ICHvk2,0.3341
BGxh2,ICHwc,0.3229
BGxh2,ICHwk1,0.3963
BGxh2,ICHwk2,0.4816
BGxh2,ICHwk3,0.4002
BGxh2,ICHwk4,0.4022
BGxh2,ICHxw,0.7228
BGxh2,IDFdc,0.6145
BGxh2,IDFdk1,0.7042
BGxh2,IDFdk2,0.6597
BGxh2,IDFdk3,0.6886
BGxh2,IDFdk4,0.6736
BGxh2,IDFdk5,0.6934
BGxh2,IDFdm1,0.7568
BGxh2,IDFdm2,0.7491
BGxh2,IDFdw,0.602
BGxh2,IDFmw1,0.7374
BGxh2,IDFmw2,0.7432
BGxh2,IDFww,0.5852
BGxh2,IDFww1,0.7748
BGxh2,IDFxc,0.8321
BGxh2,IDFxh1,0.8577
BGxh2,IDFxh2,0.8441
BGxh2,IDFxh4,0.8719
BGxh2,IDFxk,0.842
BGxh2,IDFxm,0.7729
BGxh2,IDFxw,0.8301
BGxh2,IMAun,0.1478
