BECvar_site,BECvar_seed,HTp_pred
BWBSwk2,CWHun,0.8855
BWBSwk2,CWHvh1,0.6485
BWBSwk2,CWHvh2,0.7237
BWBSwk2,CWHvh3,0.7222
BWBSwk2,CWHvm1,0.7224
BWBSwk2,CWHvm2,0.7554
BWBSwk2,CWHwh1,0.7445
BWBSwk2,CWHwh2,0.7392
BWBSwk2,CWHwm,0.8864
BWBSwk2,CWHws1,0.8711
BWBSwk2,CWHws2,0.8852
BWBSwk2,CWHxm1,0.6878
BWBSwk2,CWHxm2,0.7281
BWBSwk2,ESSFdc1,0.8959
BWBSwk2,ESSFdc2,0.8892
BWBSwk2,ESSFdc3,0.9355
BWBSwk2,ESSFdcp,0.8825
BWBSwk2,ESSFdcw,0.8861
BWBSwk2,ESSFdk1,0.9038
BWBSwk2,ESSFdk2,0.9246
BWBSwk2,ESSFdkp,0.8784
BWBSwk2,ESSFdkw,0.8961
BWBSwk2,ESSFdv1,0.8719
BWBSwk2,ESSFdv2,0.8762
BWBSwk2,ESSFdvp,0.8367
BWBSwk2,ESSFdvw,0.8568
BWBSwk2,ESSFmc,0.9554
BWBSwk2,ESSFmcp,0.9105
BWBSwk2,ESSFmh,0.8972
BWBSwk2,ESSFmk,0.9101
BWBSwk2,ESSFmkp,0.8742
BWBSwk2,ESSFmm1,0.9254
BWBSwk2,ESSFmm2,0.9376
BWBSwk2,ESSFmmp,0.8968
BWBSwk2,ESSFmmw,0.9141
BWBSwk2,ESSFmv1,0.9617
BWBSwk2,ESSFmv2,0.9545
BWBSwk2,ESSFmv3,0.9656
BWBSwk2,ESSFmv4,0.9827
BWBSwk2,ESSFmvp,0.9368
BWBSwk2,ESSFmw,0.8665
BWBSwk2,ESSFmw1,0.8504
BWBSwk2,ESSFmw2,0.8699
BWBSwk2,ESSFmwp,0.8408
BWBSwk2,ESSFmww,0.8516
BWBSwk2,ESSFun,0.9149
BWBSwk2,ESSFunp,0.8813
BWBSwk2,ESSFvc,0.8873
BWBSwk2,ESSFvcp,0.8527
BWBSwk2,ESSFvcw,0.8713
BWBSwk2,ESSFwc2,0.9076
BWBSwk2,ESSFwc3,0.9183
BWBSwk2,ESSFwc4,0.8832
BWBSwk2,ESSFwcp,0.8824
BWBSwk2,ESSFwcw,0.8818
BWBSwk2,ESSFwh1,0.8889
BWBSwk2,ESSFwh2,0.8982
BWBSwk2,ESSFwh3,0.8616
BWBSwk2,ESSFwk1,0.9346
BWBSwk2,ESSFwk2,0.9393
BWBSwk2,ESSFwm,0.9118
BWBSwk2,ESSFwm1,0.9044
BWBSwk2,ESSFwm2,0.8921
BWBSwk2,ESSFwm3,0.8545
BWBSwk2,ESSFwm4,0.8946
BWBSwk2,ESSFwmp,0.8641
BWBSwk2,ESSFwmw,0.8801
BWBSwk2,ESSFwv,0.9479
BWBSwk2,ESSFwvp,0.9176
BWBSwk2,ESSFxc1,0.8753
BWBSwk2,ESSFxc2,0.9167
BWBSwk2,ESSFxc3,0.8980
BWBSwk2,ESSFxcp,0.8722
BWBSwk2,ESSFxcw,0.8750
BWBSwk2,ESSFxv1,0.8920
BWBSwk2,ESSFxv2,0.8773
BWBSwk2,ESSFxvp,0.8500
BWBSwk2,ESSFxvw,0.8683
BWBSwk2,ICHdk,0.9419
BWBSwk2,ICHdm,0.8934
BWBSwk2,ICHdw1,0.8441
BWBSwk2,ICHdw3,0.9176
BWBSwk2,ICHdw4,0.8652
BWBSwk2,ICHmc1,0.9617
BWBSwk2,ICHmc2,0.9488
BWBSwk2,ICHmk1,0.8990
BWBSwk2,ICHmk2,0.9244
BWBSwk2,ICHmk3,0.9462
BWBSwk2,ICHmk4,0.9281
BWBSwk2,ICHmm,0.9536
BWBSwk2,ICHmw1,0.9333
BWBSwk2,ICHmw2,0.8751
BWBSwk2,ICHmw3,0.9061
BWBSwk2,ICHmw4,0.8635
BWBSwk2,ICHmw5,0.8885
BWBSwk2,ICHvc,0.9587
BWBSwk2,ICHvk1,0.9022
BWBSwk2,ICHvk2,0.9388
BWBSwk2,ICHwc,0.9485
BWBSwk2,ICHwk1,0.9075
BWBSwk2,ICHwk2,0.9442
BWBSwk2,ICHwk3,0.9490
BWBSwk2,ICHwk4,0.9458
BWBSwk2,ICHxw,0.8072
BWBSwk2,IDFdc,0.8677
BWBSwk2,IDFdk1,0.8787
BWBSwk2,IDFdk2,0.8690
BWBSwk2,IDFdk3,0.9255
BWBSwk2,IDFdk4,0.9209
BWBSwk2,IDFdk5,0.9142
BWBSwk2,IDFdm1,0.8594
BWBSwk2,IDFdm2,0.8736
BWBSwk2,IDFdw,0.9041
BWBSwk2,IDFmw1,0.8604
BWBSwk2,IDFmw2,0.8833
BWBSwk2,IDFww,0.8363
BWBSwk2,IDFww1,0.8065
BWBSwk2,IDFxc,0.8124
BWBSwk2,IDFxh1,0.8089
BWBSwk2,IDFxh2,0.8428
BWBSwk2,IDFxh4,0.8004
BWBSwk2,IDFxk,0.8589
BWBSwk2,IDFxm,0.9049
BWBSwk2,IDFxw,0.8726
BWBSwk2,IMAun,0.8436
BWBSwk2,IMAunp,0.8320
BWBSwk2,MHmm1,0.7710
BWBSwk2,MHmm2,0.8639
BWBSwk2,MHmmp,0.8332
BWBSwk2,MHun,0.9406
BWBSwk2,MHunp,0.8638
BWBSwk2,MHwh,0.7201
BWBSwk2,MHwh1,0.7473
BWBSwk2,MHwhp,0.7420
BWBSwk2,MSdc1,0.8795
BWBSwk2,MSdc2,0.9090
BWBSwk2,MSdc3,0.8929
BWBSwk2,MSdk1,0.9129
BWBSwk2,MSdk2,0.9453
BWBSwk2,MSdm1,0.9037
BWBSwk2,MSdm2,0.8781
BWBSwk2,MSdm3,0.9278
BWBSwk2,MSdv,0.8835
BWBSwk2,MSmw1,0.8538
BWBSwk2,MSmw2,0.8735
BWBSwk2,MSun,0.8915
BWBSwk2,MSxk1,0.8830
BWBSwk2,MSxk2,0.9120
BWBSwk2,MSxk3,0.9130
BWBSwk2,MSxv,0.9343
BWBSwk2,PPdh2,0.8309
BWBSwk2,PPxh1,0.6956
BWBSwk2,PPxh2,0.7466
BWBSwk2,PPxh3,0.7882
BWBSwk2,SBPSdc,0.9603
BWBSwk2,SBPSmc,0.9459
BWBSwk2,SBPSmk,0.9566
BWBSwk2,SBPSxc,0.9302
BWBSwk2,SBSdh1,0.9517
BWBSwk2,SBSdh2,0.9650
BWBSwk2,SBSdk,0.9558
BWBSwk2,SBSdw1,0.9468
BWBSwk2,SBSdw2,0.9552
BWBSwk2,SBSdw3,0.9678
BWBSwk2,SBSmc1,0.9495
BWBSwk2,SBSmc2,0.9671
BWBSwk2,SBSmc3,0.9616
BWBSwk2,SBSmh,0.9355
BWBSwk2,SBSmk1,0.9742
BWBSwk2,SBSmk2,0.9861
BWBSwk2,SBSmm,0.9452
BWBSwk2,SBSmw,0.9601
BWBSwk2,SBSun,0.9560
BWBSwk2,SBSvk,0.9469
BWBSwk2,SBSwk1,0.9596
BWBSwk2,SBSwk2,0.9781
BWBSwk2,SBSwk3,0.9786
BWBSwk2,SWBmk,0.9775
BWBSwk2,SWBmks,0.9394
BWBSwk2,SWBun,0.9667
BWBSwk2,SWBuns,0.9469
BWBSwk2,SWBvk,0.8792
BWBSwk2,SWBvks,0.8307
BWBSwk3,BAFAun,0.8752
BWBSwk3,BAFAunp,0.8175
BWBSwk3,BGxh1,0.4576
BWBSwk3,BGxh2,0.5580
BWBSwk3,BGxh3,0.6458
BWBSwk3,BGxw1,0.6649
BWBSwk3,BGxw2,0.7572
BWBSwk3,BWBSdk,0.9738
BWBSwk3,BWBSmk,0.9720
BWBSwk3,BWBSmw,0.9637
BWBSwk3,BWBSvk,0.8797
BWBSwk3,BWBSwk1,0.9525
BWBSwk3,BWBSwk2,0.9862
BWBSwk3,BWBSwk3,1.0000
BWBSwk3,CDFmm,0.4860
BWBSwk3,CMAun,0.7929
BWBSwk3,CMAunp,0.7331
BWBSwk3,CMAwh,0.6384
BWBSwk3,CWHdm,0.5971
BWBSwk3,CWHds1,0.6946
BWBSwk3,CWHds2,0.7924
BWBSwk3,CWHmm1,0.6384
BWBSwk3,CWHmm2,0.6599
BWBSwk3,CWHms1,0.7442
BWBSwk3,CWHms2,0.7090
BWBSwk3,CWHun,0.8119
BWBSwk3,CWHvh1,0.5444
BWBSwk3,CWHvh2,0.6432
BWBSwk3,CWHvh3,0.6371
BWBSwk3,CWHvm1,0.6308
BWBSwk3,CWHvm2,0.6811
BWBSwk3,CWHwh1,0.6527
BWBSwk3,CWHwh2,0.6633
BWBSwk3,CWHwm,0.8504
BWBSwk3,CWHws1,0.8049
BWBSwk3,CWHws2,0.8331
BWBSwk3,CWHxm1,0.5694
BWBSwk3,CWHxm2,0.6219
BWBSwk3,ESSFdc1,0.8322
BWBSwk3,ESSFdc2,0.8184
BWBSwk3,ESSFdc3,0.8751
BWBSwk3,ESSFdcp,0.8331
BWBSwk3,ESSFdcw,0.8306
BWBSwk3,ESSFdk1,0.8469
BWBSwk3,ESSFdk2,0.8822
BWBSwk3,ESSFdkp,0.8461
BWBSwk3,ESSFdkw,0.8581
BWBSwk3,ESSFdv1,0.8057
BWBSwk3,ESSFdv2,0.8177
BWBSwk3,ESSFdvp,0.7854
BWBSwk3,ESSFdvw,0.8007
BWBSwk3,ESSFmc,0.9354
BWBSwk3,ESSFmcp,0.9071
BWBSwk3,ESSFmh,0.8246
BWBSwk3,ESSFmk,0.8704
BWBSwk3,ESSFmkp,0.8423
BWBSwk3,ESSFmm1,0.8957
BWBSwk3,ESSFmm2,0.9137
BWBSwk3,ESSFmmp,0.8743
BWBSwk3,ESSFmmw,0.8809
BWBSwk3,ESSFmv1,0.9185
BWBSwk3,ESSFmv2,0.9332
BWBSwk3,ESSFmv3,0.9526
BWBSwk3,ESSFmv4,0.9780
BWBSwk3,ESSFmvp,0.9316
BWBSwk3,ESSFmw,0.8029
BWBSwk3,ESSFmw1,0.7775
BWBSwk3,ESSFmw2,0.7999
BWBSwk3,ESSFmwp,0.7870
BWBSwk3,ESSFmww,0.7870
BWBSwk3,ESSFun,0.9068
BWBSwk3,ESSFunp,0.8771
BWBSwk3,ESSFvc,0.8420
BWBSwk3,ESSFvcp,0.8213
BWBSwk3,ESSFvcw,0.8343
BWBSwk3,ESSFwc2,0.8656
BWBSwk3,ESSFwc3,0.8985
BWBSwk3,ESSFwc4,0.8299
BWBSwk3,ESSFwcp,0.8576
BWBSwk3,ESSFwcw,0.8436
BWBSwk3,ESSFwh1,0.8291
BWBSwk3,ESSFwh2,0.8351
BWBSwk3,ESSFwh3,0.7970
BWBSwk3,ESSFwk1,0.8922
BWBSwk3,ESSFwk2,0.9217
BWBSwk3,ESSFwm,0.8744
BWBSwk3,ESSFwm1,0.8490
BWBSwk3,ESSFwm2,0.8369
BWBSwk3,ESSFwm3,0.7992
BWBSwk3,ESSFwm4,0.8301
BWBSwk3,ESSFwmp,0.8285
BWBSwk3,ESSFwmw,0.8369
BWBSwk3,ESSFwv,0.9256
BWBSwk3,ESSFwvp,0.9032
BWBSwk3,ESSFxc1,0.8003
BWBSwk3,ESSFxc2,0.8549
BWBSwk3,ESSFxc3,0.8380
BWBSwk3,ESSFxcp,0.8162
BWBSwk3,ESSFxcw,0.8154
BWBSwk3,ESSFxv1,0.8437
BWBSwk3,ESSFxv2,0.8271
BWBSwk3,ESSFxvp,0.8062
BWBSwk3,ESSFxvw,0.8160
BWBSwk3,ICHdk,0.8707
BWBSwk3,ICHdm,0.8130
BWBSwk3,ICHdw1,0.7449
BWBSwk3,ICHdw3,0.8408
BWBSwk3,ICHdw4,0.7681
BWBSwk3,ICHmc1,0.9214
BWBSwk3,ICHmc2,0.8919
BWBSwk3,ICHmk1,0.8136
BWBSwk3,ICHmk2,0.8481
BWBSwk3,ICHmk3,0.8806
BWBSwk3,ICHmk4,0.8626
BWBSwk3,ICHmm,0.9060
BWBSwk3,ICHmw1,0.8754
BWBSwk3,ICHmw2,0.7917
BWBSwk3,ICHmw3,0.8320
BWBSwk3,ICHmw4,0.7863
BWBSwk3,ICHmw5,0.8052
BWBSwk3,ICHvc,0.9262
BWBSwk3,ICHvk1,0.8468
BWBSwk3,ICHvk2,0.8997
BWBSwk3,ICHwc,0.9245
BWBSwk3,ICHwk1,0.8455
BWBSwk3,ICHwk2,0.8824
BWBSwk3,ICHwk3,0.9010
BWBSwk3,ICHwk4,0.8955
BWBSwk3,ICHxw,0.6962
BWBSwk3,IDFdc,0.7796
BWBSwk3,IDFdk1,0.7869
BWBSwk3,IDFdk2,0.7759
BWBSwk3,IDFdk3,0.8460
BWBSwk3,IDFdk4,0.8454
BWBSwk3,IDFdk5,0.8322
BWBSwk3,IDFdm1,0.7572
BWBSwk3,IDFdm2,0.7760
BWBSwk3,IDFdw,0.8284
BWBSwk3,IDFmw1,0.7594
BWBSwk3,IDFmw2,0.7892
BWBSwk3,IDFww,0.7419
BWBSwk3,IDFww1,0.6998
BWBSwk3,IDFxc,0.7062
BWBSwk3,IDFxh1,0.6966
BWBSwk3,IDFxh2,0.7399
BWBSwk3,IDFxh4,0.6859
BWBSwk3,IDFxk,0.7609
BWBSwk3,IDFxm,0.8194
BWBSwk3,IDFxw,0.7754
BWBSwk3,IMAun,0.8198
BWBSwk3,IMAunp,0.7750
BWBSwk3,MHmm1,0.7073
BWBSwk3,MHmm2,0.8214
BWBSwk3,MHmmp,0.8045
BWBSwk3,MHun,0.9442
BWBSwk3,MHunp,0.8755
BWBSwk3,MHwh,0.6520
BWBSwk3,MHwh1,0.6918
BWBSwk3,MHwhp,0.6918
BWBSwk3,MSdc1,0.8031
BWBSwk3,MSdc2,0.8490
BWBSwk3,MSdc3,0.8258
BWBSwk3,MSdk1,0.8379
BWBSwk3,MSdk2,0.8833
BWBSwk3,MSdm1,0.8218
BWBSwk3,MSdm2,0.7952
BWBSwk3,MSdm3,0.8520
BWBSwk3,MSdv,0.8218
BWBSwk3,MSmw1,0.7716
BWBSwk3,MSmw2,0.7907
BWBSwk3,MSun,0.8382
BWBSwk3,MSxk1,0.8000
BWBSwk3,MSxk2,0.8329
BWBSwk3,MSxk3,0.8432
BWBSwk3,MSxv,0.8798
BWBSwk3,PPdh2,0.7235
BWBSwk3,PPxh1,0.5714
BWBSwk3,PPxh2,0.6307
BWBSwk3,PPxh3,0.6721
BWBSwk3,SBPSdc,0.9008
BWBSwk3,SBPSmc,0.8862
BWBSwk3,SBPSmk,0.8937
BWBSwk3,SBPSxc,0.8630
BWBSwk3,SBSdh1,0.8894
BWBSwk3,SBSdh2,0.9274
BWBSwk3,SBSdk,0.8976
BWBSwk3,SBSdw1,0.8770
BWBSwk3,SBSdw2,0.8904
BWBSwk3,SBSdw3,0.9168
BWBSwk3,SBSmc1,0.8900
BWBSwk3,SBSmc2,0.9231
BWBSwk3,SBSmc3,0.9080
BWBSwk3,SBSmh,0.8624
BWBSwk3,SBSmk1,0.9385
BWBSwk3,SBSmk2,0.9569
BWBSwk3,SBSmm,0.8818
BWBSwk3,SBSmw,0.9003
BWBSwk3,SBSun,0.9447
BWBSwk3,SBSvk,0.9123
BWBSwk3,SBSwk1,0.9184
BWBSwk3,SBSwk2,0.9558
BWBSwk3,SBSwk3,0.9426
BWBSwk3,SWBmk,0.9824
BWBSwk3,SWBmks,0.9444
BWBSwk3,SWBun,0.9774
BWBSwk3,SWBuns,0.9628
BWBSwk3,SWBvk,0.8836
BWBSwk3,SWBvks,0.8427
CDFmm,BAFAun,0.7126
CDFmm,BAFAunp,0.7910
CDFmm,BGxh1,0.9162
CDFmm,BGxh2,0.9061
CDFmm,BGxh3,0.9104
CDFmm,BGxw1,0.9130
CDFmm,BGxw2,0.9099
CDFmm,BWBSdk,0.7851
CDFmm,BWBSmk,0.7525
CDFmm,BWBSmw,0.8269
CDFmm,BWBSvk,0.8017
CDFmm,BWBSwk1,0.8430
CDFmm,BWBSwk2,0.8132
CDFmm,BWBSwk3,0.7644
CDFmm,CDFmm,1.0000
CDFmm,CMAun,0.7048
CDFmm,CMAunp,0.7710
CDFmm,CMAwh,0.7826
CDFmm,CWHdm,0.9570
CDFmm,CWHds1,0.9356
CDFmm,CWHds2,0.9128
CDFmm,CWHmm1,0.9195
CDFmm,CWHmm2,0.8942
CDFmm,CWHms1,0.8856
CDFmm,CWHms2,0.9002
CDFmm,CWHun,0.8761
CDFmm,CWHvh1,0.9283
CDFmm,CWHvh2,0.8710
CDFmm,CWHvh3,0.8904
CDFmm,CWHvm1,0.8972
CDFmm,CWHvm2,0.8486
CDFmm,CWHwh1,0.9263
CDFmm,CWHwh2,0.8620
CDFmm,CWHwm,0.8276
CDFmm,CWHws1,0.8899
CDFmm,CWHws2,0.8528
CDFmm,CWHxm1,0.9846
CDFmm,CWHxm2,0.9457
CDFmm,ESSFdc1,0.8529
CDFmm,ESSFdc2,0.8667
CDFmm,ESSFdc3,0.8648
CDFmm,ESSFdcp,0.8135
CDFmm,ESSFdcw,0.8280
CDFmm,ESSFdk1,0.8374
CDFmm,ESSFdk2,0.8158
CDFmm,ESSFdkp,0.7711
CDFmm,ESSFdkw,0.7920
CDFmm,ESSFdv1,0.8509
CDFmm,ESSFdv2,0.8375
CDFmm,ESSFdvp,0.7974
CDFmm,ESSFdvw,0.8197
CDFmm,ESSFmc,0.8065
CDFmm,ESSFmcp,0.7541
CDFmm,ESSFmh,0.8770
CDFmm,ESSFmk,0.8259
CDFmm,ESSFmkp,0.7904
CDFmm,ESSFmm1,0.8047
CDFmm,ESSFmm2,0.7951
CDFmm,ESSFmmp,0.7741
CDFmm,ESSFmmw,0.8041
CDFmm,ESSFmv1,0.8451
CDFmm,ESSFmv2,0.8094
CDFmm,ESSFmv3,0.7927
CDFmm,ESSFmv4,0.7866
CDFmm,ESSFmvp,0.7647
CDFmm,ESSFmw,0.8509
CDFmm,ESSFmw1,0.8624
CDFmm,ESSFmw2,0.8628
CDFmm,ESSFmwp,0.8090
CDFmm,ESSFmww,0.8404
CDFmm,ESSFun,0.7720
CDFmm,ESSFunp,0.7446
CDFmm,ESSFvc,0.8174
CDFmm,ESSFvcp,0.7649
CDFmm,ESSFvcw,0.7889
CDFmm,ESSFwc2,0.8200
CDFmm,ESSFwc3,0.7859
CDFmm,ESSFwc4,0.8280
CDFmm,ESSFwcp,0.7707
CDFmm,ESSFwcw,0.7952
CDFmm,ESSFwh1,0.8481
CDFmm,ESSFwh2,0.8552
CDFmm,ESSFwh3,0.8439
CDFmm,ESSFwk1,0.8390
CDFmm,ESSFwk2,0.7946
CDFmm,ESSFwm,0.8042
CDFmm,ESSFwm1,0.8356
CDFmm,ESSFwm2,0.8321
CDFmm,ESSFwm3,0.8154
CDFmm,ESSFwm4,0.8526
CDFmm,ESSFwmp,0.7732
CDFmm,ESSFwmw,0.7981
CDFmm,ESSFwv,0.8118
CDFmm,ESSFwvp,0.7794
CDFmm,ESSFxc1,0.8635
CDFmm,ESSFxc2,0.8558
CDFmm,ESSFxc3,0.8445
CDFmm,ESSFxcp,0.8183
CDFmm,ESSFxcw,0.8304
CDFmm,ESSFxv1,0.8235
CDFmm,ESSFxv2,0.8163
CDFmm,ESSFxvp,0.7911
CDFmm,ESSFxvw,0.8160
CDFmm,ICHdk,0.8969
CDFmm,ICHdm,0.8914
CDFmm,ICHdw1,0.9319
CDFmm,ICHdw3,0.9040
CDFmm,ICHdw4,0.9340
CDFmm,ICHmc1,0.8607
CDFmm,ICHmc2,0.8902
CDFmm,ICHmk1,0.9064
CDFmm,ICHmk2,0.8983
CDFmm,ICHmk3,0.8903
CDFmm,ICHmk4,0.8704
CDFmm,ICHmm,0.8552
CDFmm,ICHmw1,0.8613
CDFmm,ICHmw2,0.9036
CDFmm,ICHmw3,0.8956
CDFmm,ICHmw4,0.8786
CDFmm,ICHmw5,0.9022
CDFmm,ICHvc,0.8444
CDFmm,ICHvk1,0.8505
CDFmm,ICHvk2,0.8396
CDFmm,ICHwc,0.8250
CDFmm,ICHwk1,0.8667
CDFmm,ICHwk2,0.8849
CDFmm,ICHwk3,0.8618
CDFmm,ICHwk4,0.8642
CDFmm,ICHxw,0.9515
CDFmm,IDFdc,0.9056
CDFmm,IDFdk1,0.9045
CDFmm,IDFdk2,0.9134
CDFmm,IDFdk3,0.8983
CDFmm,IDFdk4,0.8829
CDFmm,IDFdk5,0.8959
CDFmm,IDFdm1,0.9261
CDFmm,IDFdm2,0.9190
CDFmm,IDFdw,0.8848
CDFmm,IDFmw1,0.9371
CDFmm,IDFmw2,0.9261
CDFmm,IDFww,0.9239
CDFmm,IDFww1,0.9348
CDFmm,IDFxc,0.9270
CDFmm,IDFxh1,0.9408
CDFmm,IDFxh2,0.9183
CDFmm,IDFxh4,0.9395
CDFmm,IDFxk,0.9064
CDFmm,IDFxm,0.9017
CDFmm,IDFxw,0.9137
CDFmm,IMAun,0.7413
CDFmm,IMAunp,0.8133
CDFmm,MHmm1,0.8205
CDFmm,MHmm2,0.8138
CDFmm,MHmmp,0.7705
CDFmm,MHun,0.7689
CDFmm,MHunp,0.7083
CDFmm,MHwh,0.8237
CDFmm,MHwh1,0.7959
CDFmm,MHwhp,0.7772
CDFmm,MSdc1,0.8818
CDFmm,MSdc2,0.8550
CDFmm,MSdc3,0.8655
CDFmm,MSdk1,0.8830
CDFmm,MSdk2,0.8660
CDFmm,MSdm1,0.8969
CDFmm,MSdm2,0.8918
CDFmm,MSdm3,0.8948
CDFmm,MSdv,0.8484
CDFmm,MSmw1,0.8882
CDFmm,MSmw2,0.8980
CDFmm,MSun,0.8434
CDFmm,MSxk1,0.8882
CDFmm,MSxk2,0.8856
CDFmm,MSxk3,0.8687
CDFmm,MSxv,0.8506
CDFmm,PPdh2,0.9250
CDFmm,PPxh1,0.9413
CDFmm,PPxh2,0.9218
CDFmm,PPxh3,0.9428
CDFmm,SBPSdc,0.8709
CDFmm,SBPSmc,0.8688
CDFmm,SBPSmk,0.8790
CDFmm,SBPSxc,0.8713
CDFmm,SBSdh1,0.8839
CDFmm,SBSdh2,0.8341
CDFmm,SBSdk,0.8724
CDFmm,SBSdw1,0.8960
CDFmm,SBSdw2,0.8859
CDFmm,SBSdw3,0.8656
CDFmm,SBSmc1,0.8747
CDFmm,SBSmc2,0.8546
CDFmm,SBSmc3,0.8637
CDFmm,SBSmh,0.9017
CDFmm,SBSmk1,0.8413
CDFmm,SBSmk2,0.8309
CDFmm,SBSmm,0.8784
CDFmm,SBSmw,0.8834
CDFmm,SBSun,0.8002
CDFmm,SBSvk,0.8337
CDFmm,SBSwk1,0.8504
CDFmm,SBSwk2,0.8209
CDFmm,SBSwk3,0.8444
CDFmm,SWBmk,0.7704
CDFmm,SWBmks,0.7511
CDFmm,SWBun,0.7523
CDFmm,SWBuns,0.7357
CDFmm,SWBvk,0.7393
CDFmm,SWBvks,0.6923
CMAun,BAFAun,0.9865
CMAun,BAFAunp,0.9701
CMAun,BGxh1,0.5046
CMAun,BGxh2,0.5691
CMAun,BGxh3,0.6268
CMAun,BGxw1,0.6663
CMAun,BGxw2,0.7143
CMAun,BWBSdk,0.8707
CMAun,BWBSmk,0.8187
CMAun,BWBSmw,0.8412
CMAun,BWBSvk,0.9526
CMAun,BWBSwk1,0.9068
CMAun,BWBSwk2,0.8823
CMAun,BWBSwk3,0.8905
CMAun,CDFmm,0.6254
CMAun,CMAun,1.0000
CMAun,CMAunp,0.9764
CMAun,CMAwh,0.9426
CMAun,CWHdm,0.7677
CMAun,CWHds1,0.8255
CMAun,CWHds2,0.8627
CMAun,CWHmm1,0.8397
CMAun,CWHmm2,0.8747
CMAun,CWHms1,0.8986
CMAun,CWHms2,0.8762
CMAun,CWHun,0.8669
CMAun,CWHvh1,0.7797
CMAun,CWHvh2,0.8733
CMAun,CWHvh3,0.8635
CMAun,CWHvm1,0.8498
CMAun,CWHvm2,0.9107
CMAun,CWHwh1,0.8363
CMAun,CWHwh2,0.9025
CMAun,CWHwm,0.9464
CMAun,CWHws1,0.8911
CMAun,CWHws2,0.9397
CMAun,CWHxm1,0.7204
CMAun,CWHxm2,0.8036
CMAun,ESSFdc1,0.9211
CMAun,ESSFdc2,0.9016
CMAun,ESSFdc3,0.9038
CMAun,ESSFdcp,0.9492
CMAun,ESSFdcw,0.9404
CMAun,ESSFdk1,0.9255
CMAun,ESSFdk2,0.9399
CMAun,ESSFdkp,0.9666
CMAun,ESSFdkw,0.9568
CMAun,ESSFdv1,0.9095
CMAun,ESSFdv2,0.9296
CMAun,ESSFdvp,0.9433
CMAun,ESSFdvw,0.9359
CMAun,ESSFmc,0.9456
CMAun,ESSFmcp,0.9776
CMAun,ESSFmh,0.8958
CMAun,ESSFmk,0.9549
CMAun,ESSFmkp,0.9781
CMAun,ESSFmm1,0.9642
CMAun,ESSFmm2,0.9597
CMAun,ESSFmmp,0.9795
CMAun,ESSFmmw,0.9617
CMAun,ESSFmv1,0.9063
CMAun,ESSFmv2,0.9545
CMAun,ESSFmv3,0.9403
CMAun,ESSFmv4,0.9274
CMAun,ESSFmvp,0.9633
CMAun,ESSFmw,0.9303
CMAun,ESSFmw1,0.9140
CMAun,ESSFmw2,0.9094
CMAun,ESSFmwp,0.9486
CMAun,ESSFmww,0.9303
CMAun,ESSFun,0.9773
CMAun,ESSFunp,0.9903
CMAun,ESSFvc,0.9523
CMAun,ESSFvcp,0.9799
CMAun,ESSFvcw,0.9708
CMAun,ESSFwc2,0.9541
CMAun,ESSFwc3,0.9752
CMAun,ESSFwc4,0.9454
CMAun,ESSFwcp,0.9818
CMAun,ESSFwcw,0.9685
CMAun,ESSFwh1,0.9290
CMAun,ESSFwh2,0.9163
CMAun,ESSFwh3,0.9262
CMAun,ESSFwk1,0.9449
CMAun,ESSFwk2,0.9633
CMAun,ESSFwm,0.9523
CMAun,ESSFwm1,0.9281
CMAun,ESSFwm2,0.9371
CMAun,ESSFwm3,0.9476
CMAun,ESSFwm4,0.9160
CMAun,ESSFwmp,0.9689
CMAun,ESSFwmw,0.9581
CMAun,ESSFwv,0.9573
CMAun,ESSFwvp,0.9758
CMAun,ESSFxc1,0.8881
CMAun,ESSFxc2,0.9119
CMAun,ESSFxc3,0.9108
CMAun,ESSFxcp,0.9272
CMAun,ESSFxcw,0.9243
CMAun,ESSFxv1,0.9428
CMAun,ESSFxv2,0.9373
CMAun,ESSFxvp,0.9580
CMAun,ESSFxvw,0.9340
CMAun,ICHdk,0.8560
CMAun,ICHdm,0.8648
CMAun,ICHdw1,0.8051
CMAun,ICHdw3,0.8449
CMAun,ICHdw4,0.7900
CMAun,ICHmc1,0.9128
CMAun,ICHmc2,0.8707
CMAun,ICHmk1,0.8471
CMAun,ICHmk2,0.8557
CMAun,ICHmk3,0.8740
CMAun,ICHmk4,0.8847
CMAun,ICHmm,0.9138
CMAun,ICHmw1,0.8899
CMAun,ICHmw2,0.8597
CMAun,ICHmw3,0.8664
CMAun,ICHmw4,0.8898
CMAun,ICHmw5,0.8597
CMAun,ICHvc,0.9272
CMAun,ICHvk1,0.9207
CMAun,ICHvk2,0.9328
CMAun,ICHwc,0.9377
CMAun,ICHwk1,0.9048
CMAun,ICHwk2,0.8860
CMAun,ICHwk3,0.9137
CMAun,ICHwk4,0.9147
CMAun,ICHxw,0.7442
CMAun,IDFdc,0.8251
CMAun,IDFdk1,0.7960
CMAun,IDFdk2,0.8111
CMAun,IDFdk3,0.8118
CMAun,IDFdk4,0.8112
CMAun,IDFdk5,0.8026
CMAun,IDFdm1,0.7709
CMAun,IDFdm2,0.7711
CMAun,IDFdw,0.8372
CMAun,IDFmw1,0.7732
CMAun,IDFmw2,0.7798
CMAun,IDFww,0.8144
CMAun,IDFww1,0.7421
CMAun,IDFxc,0.7266
CMAun,IDFxh1,0.7158
CMAun,IDFxh2,0.7341
