BECvar_site,BECvar_seed,HTp_pred
BAFAun,BAFAun,1.0000
BAFAun,BAFAunp,0.7269
BAFAun,BGxh1,0.0010
BAFAun,BGxh2,0.0041
BAFAun,BGxh3,0.0114
BAFAun,BGxw1,0.0214
BAFAun,BGxw2,0.0440
BAFAun,BWBSdk,0.4097
BAFAun,BWBSmk,0.2252
BAFAun,BWBSmw,0.2575
BAFAun,BWBSvk,0.5664
BAFAun,BWBSwk1,0.4563
BAFAun,BWBSwk2,0.4083
BAFAun,BWBSwk3,0.4711
BAFAun,CDFmm,0.0058
BAFAun,CMAun,0.8584
BAFAun,CMAunp,0.5662
BAFAun,CMAwh,0.2918
BAFAun,CWHdm,0.0389
BAFAun,CWHds1,0.0989
BAFAun,CWHds2,0.1981
BAFAun,CWHmm1,0.0982
BAFAun,CWHmm2,0.1555
BAFAun,CWHms1,0.2461
BAFAun,CWHms2,0.1671
BAFAun,CWHun,0.2745
BAFAun,CWHvh1,0.0386
BAFAun,CWHvh2,0.1327
BAFAun,CWHvh3,0.1252
BAFAun,CWHvm1,0.1009
BAFAun,CWHvm2,0.2185
BAFAun,CWHwh1,0.1023
BAFAun,CWHwh2,0.2047
BAFAun,CWHwm,0.4780
BAFAun,CWHws1,0.2529
BAFAun,CWHws2,0.4511
BAFAun,CWHxm1,0.0227
BAFAun,CWHxm2,0.0647
BAFAun,ESSFdc1,0.4252
BAFAun,ESSFdc2,0.3634
BAFAun,ESSFdc3,0.4084
BAFAun,ESSFdcp,0.6082
BAFAun,ESSFdcw,0.5359
BAFAun,ESSFdk1,0.4470
BAFAun,ESSFdk2,0.5639
BAFAun,ESSFdkp,0.6970
BAFAun,ESSFdkw,0.6368
BAFAun,ESSFdv1,0.4150
BAFAun,ESSFdv2,0.5022
BAFAun,ESSFdvp,0.5852
BAFAun,ESSFdvw,0.5405
BAFAun,ESSFmc,0.7175
BAFAun,ESSFmcp,0.9458
BAFAun,ESSFmh,0.3149
BAFAun,ESSFmk,0.6427
BAFAun,ESSFmkp,0.7776
BAFAun,ESSFmm1,0.7058
BAFAun,ESSFmm2,0.7186
BAFAun,ESSFmmp,0.8006
BAFAun,ESSFmmw,0.6748
BAFAun,ESSFmv1,0.4845
BAFAun,ESSFmv2,0.6944
BAFAun,ESSFmv3,0.7204
BAFAun,ESSFmv4,0.6639
BAFAun,ESSFmvp,0.8839
BAFAun,ESSFmw,0.4483
BAFAun,ESSFmw1,0.3579
BAFAun,ESSFmw2,0.3869
BAFAun,ESSFmwp,0.5787
BAFAun,ESSFmww,0.4620
BAFAun,ESSFun,0.8399
BAFAun,ESSFunp,0.9391
BAFAun,ESSFvc,0.5353
BAFAun,ESSFvcp,0.7340
BAFAun,ESSFvcw,0.6602
BAFAun,ESSFwc2,0.5929
BAFAun,ESSFwc3,0.8021
BAFAun,ESSFwc4,0.5083
BAFAun,ESSFwcp,0.8100
BAFAun,ESSFwcw,0.6768
BAFAun,ESSFwh1,0.4197
BAFAun,ESSFwh2,0.3875
BAFAun,ESSFwh3,0.3732
BAFAun,ESSFwk1,0.5698
BAFAun,ESSFwk2,0.7326
BAFAun,ESSFwm,0.6301
BAFAun,ESSFwm1,0.4501
BAFAun,ESSFwm2,0.4958
BAFAun,ESSFwm3,0.4805
BAFAun,ESSFwm4,0.3926
BAFAun,ESSFwmp,0.7075
BAFAun,ESSFwmw,0.6219
BAFAun,ESSFwv,0.7463
BAFAun,ESSFwvp,0.8897
BAFAun,ESSFxc1,0.3330
BAFAun,ESSFxc2,0.4377
BAFAun,ESSFxc3,0.4571
BAFAun,ESSFxcp,0.5271
BAFAun,ESSFxcw,0.4971
BAFAun,ESSFxv1,0.6069
BAFAun,ESSFxv2,0.5775
BAFAun,ESSFxvp,0.6773
BAFAun,ESSFxvw,0.5585
BAFAun,ICHdk,0.2362
BAFAun,ICHdm,0.2236
BAFAun,ICHdw1,0.0957
BAFAun,ICHdw3,0.1833
BAFAun,ICHdw4,0.0867
BAFAun,ICHmc1,0.4451
BAFAun,ICHmc2,0.2783
BAFAun,ICHmk1,0.1908
BAFAun,ICHmk2,0.2283
BAFAun,ICHmk3,0.2818
BAFAun,ICHmk4,0.3045
BAFAun,ICHmm,0.4424
BAFAun,ICHmw1,0.3393
BAFAun,ICHmw2,0.1865
BAFAun,ICHmw3,0.2175
BAFAun,ICHmw4,0.2476
BAFAun,ICHmw5,0.2034
BAFAun,ICHvc,0.5156
BAFAun,ICHvk1,0.3842
BAFAun,ICHvk2,0.4825
BAFAun,ICHwc,0.5667
BAFAun,ICHwk1,0.3330
BAFAun,ICHwk2,0.3052
BAFAun,ICHwk3,0.4087
BAFAun,ICHwk4,0.4116
BAFAun,ICHxw,0.0441
BAFAun,IDFdc,0.1584
BAFAun,IDFdk1,0.1239
BAFAun,IDFdk2,0.1328
BAFAun,IDFdk3,0.1565
BAFAun,IDFdk4,0.1675
BAFAun,IDFdk5,0.1307
BAFAun,IDFdm1,0.0792
BAFAun,IDFdm2,0.0791
BAFAun,IDFdw,0.2102
BAFAun,IDFmw1,0.0749
BAFAun,IDFmw2,0.0876
BAFAun,IDFww,0.1132
BAFAun,IDFww1,0.0508
BAFAun,IDFxc,0.0450
BAFAun,IDFxh1,0.0366
BAFAun,IDFxh2,0.0547
BAFAun,IDFxh4,0.0287
BAFAun,IDFxk,0.0523
BAFAun,IDFxm,0.0980
BAFAun,IDFxw,0.0627
BAFAun,IMAun,0.8098
BAFAun,IMAunp,0.5466
BAFAun,MHmm1,0.3290
BAFAun,MHmm2,0.6047
BAFAun,MHmmp,0.7010
BAFAun,MHun,0.7370
BAFAun,MHunp,0.8940
BAFAun,MHwh,0.2462
BAFAun,MHwh1,0.2983
BAFAun,MHwhp,0.3481
BAFAun,MSdc1,0.2851
BAFAun,MSdc2,0.4364
BAFAun,MSdc3,0.3760
BAFAun,MSdk1,0.2470
BAFAun,MSdk2,0.3082
BAFAun,MSdm1,0.2282
BAFAun,MSdm2,0.2300
BAFAun,MSdm3,0.2357
BAFAun,MSdv,0.4161
BAFAun,MSmw1,0.2406
BAFAun,MSmw2,0.2282
BAFAun,MSun,0.5209
BAFAun,MSxk1,0.2322
BAFAun,MSxk2,0.2054
BAFAun,MSxk3,0.3026
BAFAun,MSxv,0.4273
BAFAun,PPdh2,0.0384
BAFAun,PPxh1,0.0062
BAFAun,PPxh2,0.0128
BAFAun,PPxh3,0.0243
BAFAun,SBPSdc,0.2548
BAFAun,SBPSmc,0.2929
BAFAun,SBPSmk,0.2706
BAFAun,SBPSxc,0.2467
BAFAun,SBSdh1,0.2563
BAFAun,SBSdh2,0.5175
BAFAun,SBSdk,0.2463
BAFAun,SBSdw1,0.2177
BAFAun,SBSdw2,0.2314
BAFAun,SBSdw3,0.2790
BAFAun,SBSmc1,0.3731
BAFAun,SBSmc2,0.3928
BAFAun,SBSmc3,0.3402
BAFAun,SBSmh,0.1514
BAFAun,SBSmk1,0.4231
BAFAun,SBSmk2,0.3303
BAFAun,SBSmm,0.3416
BAFAun,SBSmw,0.2734
BAFAun,SBSun,0.6065
BAFAun,SBSvk,0.5044
BAFAun,SBSwk1,0.4395
BAFAun,SBSwk2,0.5288
BAFAun,SBSwk3,0.4129
BAFAun,SWBmk,0.6898
BAFAun,SWBmks,0.8817
BAFAun,SWBun,0.6259
BAFAun,SWBuns,0.7682
BAFAun,SWBvk,0.7584
BAFAun,SWBvks,0.8101
BAFAunp,BAFAun,0.7956
BAFAunp,BAFAunp,1.0000
BAFAunp,BGxh1,0.0216
BAFAunp,BGxh2,0.0475
BAFAunp,BGxh3,0.0858
BAFAunp,BGxw1,0.1406
BAFAunp,BGxw2,0.1949
BAFAunp,BWBSdk,0.4778
BAFAunp,BWBSmk,0.2654
BAFAunp,BWBSmw,0.3894
BAFAunp,BWBSvk,0.6526
BAFAunp,BWBSwk1,0.6451
BAFAunp,BWBSwk2,0.4942
BAFAunp,BWBSwk3,0.4427
BAFAunp,CDFmm,0.0778
BAFAunp,CMAun,0.7831
BAFAunp,CMAunp,0.8712
BAFAunp,CMAwh,0.5874
BAFAunp,CWHdm,0.2328
BAFAunp,CWHds1,0.4060
BAFAunp,CWHds2,0.5582
BAFAunp,CWHmm1,0.4166
BAFAunp,CWHmm2,0.5484
BAFAunp,CWHms1,0.6693
BAFAunp,CWHms2,0.4975
BAFAunp,CWHun,0.6791
BAFAunp,CWHvh1,0.2202
BAFAunp,CWHvh2,0.3995
BAFAunp,CWHvh3,0.4010
BAFAunp,CWHvm1,0.3801
BAFAunp,CWHvm2,0.5619
BAFAunp,CWHwh1,0.3652
BAFAunp,CWHwh2,0.5299
BAFAunp,CWHwm,0.6904
BAFAunp,CWHws1,0.5738
BAFAunp,CWHws2,0.7830
BAFAunp,CWHxm1,0.1770
BAFAunp,CWHxm2,0.3314
BAFAunp,ESSFdc1,0.8393
BAFAunp,ESSFdc2,0.8034
BAFAunp,ESSFdc3,0.7673
BAFAunp,ESSFdcp,0.9542
BAFAunp,ESSFdcw,0.9209
BAFAunp,ESSFdk1,0.8201
BAFAunp,ESSFdk2,0.8426
BAFAunp,ESSFdkp,0.8915
BAFAunp,ESSFdkw,0.8839
BAFAunp,ESSFdv1,0.8572
BAFAunp,ESSFdv2,0.9210
BAFAunp,ESSFdvp,0.9520
BAFAunp,ESSFdvw,0.9443
BAFAunp,ESSFmc,0.8384
BAFAunp,ESSFmcp,0.8695
BAFAunp,ESSFmh,0.7285
BAFAunp,ESSFmk,0.9286
BAFAunp,ESSFmkp,0.9814
BAFAunp,ESSFmm1,0.8896
BAFAunp,ESSFmm2,0.8600
BAFAunp,ESSFmmp,0.9078
BAFAunp,ESSFmmw,0.9045
BAFAunp,ESSFmv1,0.7467
BAFAunp,ESSFmv2,0.8226
BAFAunp,ESSFmv3,0.7897
BAFAunp,ESSFmv4,0.6787
BAFAunp,ESSFmvp,0.8378
BAFAunp,ESSFmw,0.8948
BAFAunp,ESSFmw1,0.8337
BAFAunp,ESSFmw2,0.8460
BAFAunp,ESSFmwp,0.9724
BAFAunp,ESSFmww,0.9202
BAFAunp,ESSFun,0.8448
BAFAunp,ESSFunp,0.8630
BAFAunp,ESSFvc,0.8520
BAFAunp,ESSFvcp,0.9303
BAFAunp,ESSFvcw,0.9162
BAFAunp,ESSFwc2,0.8869
BAFAunp,ESSFwc3,0.9015
BAFAunp,ESSFwc4,0.8783
BAFAunp,ESSFwcp,0.9385
BAFAunp,ESSFwcw,0.9384
BAFAunp,ESSFwh1,0.8089
BAFAunp,ESSFwh2,0.7866
BAFAunp,ESSFwh3,0.7795
BAFAunp,ESSFwk1,0.8438
BAFAunp,ESSFwk2,0.8370
BAFAunp,ESSFwm,0.8969
BAFAunp,ESSFwm1,0.8097
BAFAunp,ESSFwm2,0.8786
BAFAunp,ESSFwm3,0.8607
BAFAunp,ESSFwm4,0.8023
BAFAunp,ESSFwmp,0.9424
BAFAunp,ESSFwmw,0.9259
BAFAunp,ESSFwv,0.8640
BAFAunp,ESSFwvp,0.9060
BAFAunp,ESSFxc1,0.7733
BAFAunp,ESSFxc2,0.8216
BAFAunp,ESSFxc3,0.8479
BAFAunp,ESSFxcp,0.9036
BAFAunp,ESSFxcw,0.9015
BAFAunp,ESSFxv1,0.9515
BAFAunp,ESSFxv2,0.9423
BAFAunp,ESSFxvp,0.9825
BAFAunp,ESSFxvw,0.9352
BAFAunp,ICHdk,0.5450
BAFAunp,ICHdm,0.6074
BAFAunp,ICHdw1,0.3857
BAFAunp,ICHdw3,0.4857
BAFAunp,ICHdw4,0.3367
BAFAunp,ICHmc1,0.6813
BAFAunp,ICHmc2,0.5514
BAFAunp,ICHmk1,0.5493
BAFAunp,ICHmk2,0.5708
BAFAunp,ICHmk3,0.5967
BAFAunp,ICHmk4,0.6577
BAFAunp,ICHmm,0.7394
BAFAunp,ICHmw1,0.6821
BAFAunp,ICHmw2,0.5448
BAFAunp,ICHmw3,0.5495
BAFAunp,ICHmw4,0.6437
BAFAunp,ICHmw5,0.5774
BAFAunp,ICHvc,0.7194
BAFAunp,ICHvk1,0.7290
BAFAunp,ICHvk2,0.7306
BAFAunp,ICHwc,0.7300
BAFAunp,ICHwk1,0.6925
BAFAunp,ICHwk2,0.6146
BAFAunp,ICHwk3,0.6864
BAFAunp,ICHwk4,0.7044
BAFAunp,ICHxw,0.2438
BAFAunp,IDFdc,0.5150
BAFAunp,IDFdk1,0.4198
BAFAunp,IDFdk2,0.4647
BAFAunp,IDFdk3,0.4266
BAFAunp,IDFdk4,0.4397
BAFAunp,IDFdk5,0.3936
BAFAunp,IDFdm1,0.3322
BAFAunp,IDFdm2,0.3142
BAFAunp,IDFdw,0.5503
BAFAunp,IDFmw1,0.3124
BAFAunp,IDFmw2,0.3239
BAFAunp,IDFww,0.4371
BAFAunp,IDFww1,0.2702
BAFAunp,IDFxc,0.2392
BAFAunp,IDFxh1,0.2113
BAFAunp,IDFxh2,0.2518
BAFAunp,IDFxh4,0.1793
BAFAunp,IDFxk,0.2294
BAFAunp,IDFxm,0.3168
BAFAunp,IDFxw,0.2494
BAFAunp,IMAun,0.9111
BAFAunp,IMAunp,0.9669
BAFAunp,MHmm1,0.6844
BAFAunp,MHmm2,0.8906
BAFAunp,MHmmp,0.8517
BAFAunp,MHun,0.7011
BAFAunp,MHunp,0.7076
BAFAunp,MHwh,0.5626
BAFAunp,MHwh1,0.5698
BAFAunp,MHwhp,0.6062
BAFAunp,MSdc1,0.7162
BAFAunp,MSdc2,0.8275
BAFAunp,MSdc3,0.8036
BAFAunp,MSdk1,0.6137
BAFAunp,MSdk2,0.6322
BAFAunp,MSdm1,0.6085
BAFAunp,MSdm2,0.6440
BAFAunp,MSdm3,0.5759
BAFAunp,MSdv,0.8365
BAFAunp,MSmw1,0.6851
BAFAunp,MSmw2,0.6444
BAFAunp,MSun,0.9075
BAFAunp,MSxk1,0.6364
BAFAunp,MSxk2,0.5303
BAFAunp,MSxk3,0.6700
BAFAunp,MSxv,0.7576
BAFAunp,PPdh2,0.2023
BAFAunp,PPxh1,0.0683
BAFAunp,PPxh2,0.1035
BAFAunp,PPxh3,0.1630
BAFAunp,SBPSdc,0.5192
BAFAunp,SBPSmc,0.5926
BAFAunp,SBPSmk,0.5595
BAFAunp,SBPSxc,0.5552
BAFAunp,SBSdh1,0.5484
BAFAunp,SBSdh2,0.7613
BAFAunp,SBSdk,0.5062
BAFAunp,SBSdw1,0.5039
BAFAunp,SBSdw2,0.5065
BAFAunp,SBSdw3,0.5292
BAFAunp,SBSmc1,0.7009
BAFAunp,SBSmc2,0.6490
BAFAunp,SBSmc3,0.6208
BAFAunp,SBSmh,0.3947
BAFAunp,SBSmk1,0.6501
BAFAunp,SBSmk2,0.4982
BAFAunp,SBSmm,0.6794
BAFAunp,SBSmw,0.5525
BAFAunp,SBSun,0.6979
BAFAunp,SBSvk,0.7309
BAFAunp,SBSwk1,0.6965
BAFAunp,SBSwk2,0.6868
BAFAunp,SBSwk3,0.6283
BAFAunp,SWBmk,0.6379
BAFAunp,SWBmks,0.7520
BAFAunp,SWBun,0.5670
BAFAunp,SWBuns,0.6253
BAFAunp,SWBvk,0.6707
BAFAunp,SWBvks,0.6330
BGxh1,BAFAun,0.2299
BGxh1,BAFAunp,0.3188
BGxh1,BGxh1,1.0000
BGxh1,BGxh2,0.9741
BGxh1,BGxh3,0.9355
BGxh1,BGxw1,0.8929
BGxh1,BGxw2,0.8448
BGxh1,BWBSdk,0.4617
BGxh1,BWBSmk,0.4400
BGxh1,BWBSmw,0.5531
BGxh1,BWBSvk,0.3332
BGxh1,BWBSwk1,0.4975
BGxh1,BWBSwk2,0.4800
BGxh1,BWBSwk3,0.3899
BGxh1,CDFmm,0.7539
BGxh1,CMAun,0.1922
BGxh1,CMAunp,0.2508
BGxh1,CMAwh,0.2276
BGxh1,CWHdm,0.5533
BGxh1,CWHds1,0.5694
BGxh1,CWHds2,0.5794
BGxh1,CWHmm1,0.4662
BGxh1,CWHmm2,0.4246
BGxh1,CWHms1,0.4551
BGxh1,CWHms2,0.4441
BGxh1,CWHun,0.5663
BGxh1,CWHvh1,0.4212
BGxh1,CWHvh2,0.3464
BGxh1,CWHvh3,0.3724
BGxh1,CWHvm1,0.4008
BGxh1,CWHvm2,0.3343
BGxh1,CWHwh1,0.4556
BGxh1,CWHwh2,0.3349
BGxh1,CWHwm,0.3644
BGxh1,CWHws1,0.4898
BGxh1,CWHws2,0.4106
BGxh1,CWHxm1,0.6542
BGxh1,CWHxm2,0.5311
BGxh1,ESSFdc1,0.4579
BGxh1,ESSFdc2,0.5018
BGxh1,ESSFdc3,0.5204
BGxh1,ESSFdcp,0.3752
BGxh1,ESSFdcw,0.4017
BGxh1,ESSFdk1,0.4361
BGxh1,ESSFdk2,0.4028
BGxh1,ESSFdkp,0.3056
BGxh1,ESSFdkw,0.3442
BGxh1,ESSFdv1,0.4635
BGxh1,ESSFdv2,0.4245
BGxh1,ESSFdvp,0.3426
BGxh1,ESSFdvw,0.3857
BGxh1,ESSFmc,0.4035
BGxh1,ESSFmcp,0.2929
BGxh1,ESSFmh,0.5195
BGxh1,ESSFmk,0.3950
BGxh1,ESSFmkp,0.3165
BGxh1,ESSFmm1,0.3623
BGxh1,ESSFmm2,0.3621
BGxh1,ESSFmmp,0.3038
BGxh1,ESSFmmw,0.3633
BGxh1,ESSFmv1,0.5062
BGxh1,ESSFmv2,0.3894
BGxh1,ESSFmv3,0.3959
BGxh1,ESSFmv4,0.4008
BGxh1,ESSFmvp,0.3259
BGxh1,ESSFmw,0.4287
BGxh1,ESSFmw1,0.4508
BGxh1,ESSFmw2,0.4743
BGxh1,ESSFmwp,0.3506
BGxh1,ESSFmww,0.4100
BGxh1,ESSFun,0.3099
BGxh1,ESSFunp,0.2611
BGxh1,ESSFvc,0.3704
BGxh1,ESSFvcp,0.2802
BGxh1,ESSFvcw,0.3179
BGxh1,ESSFwc2,0.3839
BGxh1,ESSFwc3,0.3298
BGxh1,ESSFwc4,0.3898
BGxh1,ESSFwcp,0.2954
BGxh1,ESSFwcw,0.3321
BGxh1,ESSFwh1,0.4318
BGxh1,ESSFwh2,0.4651
BGxh1,ESSFwh3,0.4106
BGxh1,ESSFwk1,0.4249
BGxh1,ESSFwk2,0.3578
BGxh1,ESSFwm,0.3747
BGxh1,ESSFwm1,0.4280
BGxh1,ESSFwm2,0.4121
BGxh1,ESSFwm3,0.3565
BGxh1,ESSFwm4,0.4619
BGxh1,ESSFwmp,0.3039
BGxh1,ESSFwmw,0.3460
BGxh1,ESSFwv,0.3880
BGxh1,ESSFwvp,0.3214
BGxh1,ESSFxc1,0.5087
BGxh1,ESSFxc2,0.4878
BGxh1,ESSFxc3,0.4691
BGxh1,ESSFxcp,0.4010
BGxh1,ESSFxcw,0.4206
BGxh1,ESSFxv1,0.4008
BGxh1,ESSFxv2,0.3930
BGxh1,ESSFxvp,0.3276
BGxh1,ESSFxvw,0.3911
BGxh1,ICHdk,0.6289
BGxh1,ICHdm,0.5807
BGxh1,ICHdw1,0.6744
BGxh1,ICHdw3,0.6326
BGxh1,ICHdw4,0.7217
BGxh1,ICHmc1,0.4993
BGxh1,ICHmc2,0.5908
BGxh1,ICHmk1,0.6329
BGxh1,ICHmk2,0.6283
BGxh1,ICHmk3,0.5918
BGxh1,ICHmk4,0.5455
BGxh1,ICHmm,0.4988
BGxh1,ICHmw1,0.5361
BGxh1,ICHmw2,0.5762
BGxh1,ICHmw3,0.5771
BGxh1,ICHmw4,0.4926
BGxh1,ICHmw5,0.5946
BGxh1,ICHvc,0.4598
BGxh1,ICHvk1,0.4473
BGxh1,ICHvk2,0.4344
BGxh1,ICHwc,0.4186
BGxh1,ICHwk1,0.4923
BGxh1,ICHwk2,0.5585
BGxh1,ICHwk3,0.4909
BGxh1,ICHwk4,0.4929
BGxh1,ICHxw,0.7766
BGxh1,IDFdc,0.6594
BGxh1,IDFdk1,0.7187
BGxh1,IDFdk2,0.6945
BGxh1,IDFdk3,0.7035
BGxh1,IDFdk4,0.6859
BGxh1,IDFdk5,0.7093
BGxh1,IDFdm1,0.7704
BGxh1,IDFdm2,0.7637
BGxh1,IDFdw,0.6388
BGxh1,IDFmw1,0.7655
BGxh1,IDFmw2,0.7601
BGxh1,IDFww,0.6554
BGxh1,IDFww1,0.7923
BGxh1,IDFxc,0.8243
BGxh1,IDFxh1,0.8532
BGxh1,IDFxh2,0.8234
BGxh1,IDFxh4,0.8686
BGxh1,IDFxk,0.8189
BGxh1,IDFxm,0.7632
BGxh1,IDFxw,0.8121
BGxh1,IMAun,0.2520
BGxh1,IMAunp,0.3492
BGxh1,MHmm1,0.3013
BGxh1,MHmm2,0.3340
BGxh1,MHmmp,0.2618
BGxh1,MHun,0.3396
BGxh1,MHunp,0.2201
BGxh1,MHwh,0.2774
BGxh1,MHwh1,0.2598
BGxh1,MHwhp,0.2379
BGxh1,MSdc1,0.5528
BGxh1,MSdc2,0.4936
BGxh1,MSdc3,0.5069
BGxh1,MSdk1,0.5800
BGxh1,MSdk2,0.5631
BGxh1,MSdm1,0.6073
BGxh1,MSdm2,0.5925
BGxh1,MSdm3,0.6304
BGxh1,MSdv,0.4732
BGxh1,MSmw1,0.5403
BGxh1,MSmw2,0.5896
BGxh1,MSun,0.4245
BGxh1,MSxk1,0.5981
BGxh1,MSxk2,0.6460
BGxh1,MSxk3,0.5716
BGxh1,MSxv,0.5173
BGxh1,PPdh2,0.8469
BGxh1,PPxh1,0.9688
BGxh1,PPxh2,0.9314
BGxh1,PPxh3,0.8738
BGxh1,SBPSdc,0.6252
BGxh1,SBPSmc,0.6023
BGxh1,SBPSmk,0.6166
BGxh1,SBPSxc,0.6229
BGxh1,SBSdh1,0.6160
BGxh1,SBSdh2,0.4699
BGxh1,SBSdk,0.6335
BGxh1,SBSdw1,0.6456
BGxh1,SBSdw2,0.6410
BGxh1,SBSdw3,0.6027
BGxh1,SBSmc1,0.5463
BGxh1,SBSmc2,0.5492
BGxh1,SBSmc3,0.5789
BGxh1,SBSmh,0.6873
BGxh1,SBSmk1,0.5154
BGxh1,SBSmk2,0.5453
BGxh1,SBSmm,0.5631
BGxh1,SBSmw,0.6035
BGxh1,SBSun,0.3934
BGxh1,SBSvk,0.4333
BGxh1,SBSwk1,0.4896
BGxh1,SBSwk2,0.4575
BGxh1,SBSwk3,0.5325
BGxh1,SWBmk,0.3728
BGxh1,SWBmks,0.3114
BGxh1,SWBun,0.3653
BGxh1,SWBuns,0.3158
BGxh1,SWBvk,0.2530
BGxh1,SWBvks,0.1941
BGxh2,BAFAun,0.2339
BGxh2,BAFAunp,0.3258
BGxh2,BGxh1,0.9681
BGxh2,BGxh2,1.0000
BGxh2,BGxh3,0.9836
BGxh2,BGxw1,0.9508
BGxh2,BGxw2,0.9101
BGxh2,BWBSdk,0.5116
BGxh2,BWBSmk,0.4811
BGxh2,BWBSmw,0.6063
BGxh2,BWBSvk,0.3393
BGxh2,BWBSwk1,0.5361
BGxh2,BWBSwk2,0.5213
BGxh2,BWBSwk3,0.4203
BGxh2,CDFmm,0.6750
BGxh2,CMAun,0.1870
BGxh2,CMAunp,0.2422
BGxh2,CMAwh,0.2076
BGxh2,CWHdm,0.5089
BGxh2,CWHds1,0.5585
BGxh2,CWHds2,0.5988
BGxh2,CWHmm1,0.4387
BGxh2,CWHmm2,0.4054
BGxh2,CWHms1,0.4534
BGxh2,CWHms2,0.4283
BGxh2,CWHun,0.6065
BGxh2,CWHvh1,0.3680
BGxh2,CWHvh2,0.3170
BGxh2,CWHvh3,0.3414
BGxh2,CWHvm1,0.3690
BGxh2,CWHvm2,0.3147
BGxh2,CWHwh1,0.4247
BGxh2,CWHwh2,0.3118
BGxh2,CWHwm,0.3689
BGxh2,CWHws1,0.4978
BGxh2,CWHws2,0.4188
BGxh2,CWHxm1,0.6033
BGxh2,CWHxm2,0.4988
BGxh2,ESSFdc1,0.4775
BGxh2,ESSFdc2,0.5282
BGxh2,ESSFdc3,0.5558
BGxh2,ESSFdcp,0.3887
BGxh2,ESSFdcw,0.4165
BGxh2,ESSFdk1,0.4547
BGxh2,ESSFdk2,0.4216
BGxh2,ESSFdkp,0.3113
BGxh2,ESSFdkw,0.3542
BGxh2,ESSFdv1,0.4874
BGxh2,ESSFdv2,0.4438
BGxh2,ESSFdvp,0.3516
BGxh2,ESSFdvw,0.3999
BGxh2,ESSFmc,0.4330
BGxh2,ESSFmcp,0.3054
BGxh2,ESSFmh,0.5436
BGxh2,ESSFmk,0.4133
BGxh2,ESSFmkp,0.3240
BGxh2,ESSFmm1,0.3766
BGxh2,ESSFmm2,0.3791
BGxh2,ESSFmmp,0.3107
BGxh2,ESSFmmw,0.3778
BGxh2,ESSFmv1,0.5494
BGxh2,ESSFmv2,0.4113
BGxh2,ESSFmv3,0.4269
BGxh2,ESSFmv4,0.4340
BGxh2,ESSFmvp,0.3445
BGxh2,ESSFmw,0.4428
BGxh2,ESSFmw1,0.4632
BGxh2,ESSFmw2,0.4957
BGxh2,ESSFmwp,0.3585
BGxh2,ESSFmww,0.4222
BGxh2,ESSFun,0.3217
BGxh2,ESSFunp,0.2665
BGxh2,ESSFvc,0.3797
BGxh2,ESSFvcp,0.2821
BGxh2,ESSFvcw,0.3229
BGxh2,ESSFwc2,0.3977
BGxh2,ESSFwc3,0.3421
BGxh2,ESSFwc4,0.4003
BGxh2,ESSFwcp,0.3013
BGxh2,ESSFwcw,0.3396
BGxh2,ESSFwh1,0.4451
BGxh2,ESSFwh2,0.4845
BGxh2,ESSFwh3,0.4170
BGxh2,ESSFwk1,0.4446
BGxh2,ESSFwk2,0.3751
BGxh2,ESSFwm,0.3912
BGxh2,ESSFwm1,0.4444
BGxh2,ESSFwm2,0.4274
BGxh2,ESSFwm3,0.3602
BGxh2,ESSFwm4,0.4812
BGxh2,ESSFwmp,0.3095
BGxh2,ESSFwmw,0.3551
BGxh2,ESSFwv,0.4106
BGxh2,ESSFwvp,0.3349
BGxh2,ESSFxc1,0.5371
BGxh2,ESSFxc2,0.5168
BGxh2,ESSFxc3,0.4986
BGxh2,ESSFxcp,0.4194
BGxh2,ESSFxcw,0.4403
BGxh2,ESSFxv1,0.4202
BGxh2,ESSFxv2,0.4115
BGxh2,ESSFxvp,0.3360
BGxh2,ESSFxvw,0.4088
BGxh2,ICHdk,0.6740
BGxh2,ICHdm,0.6108
BGxh2,ICHdw1,0.6929
BGxh2,ICHdw3,0.6693
BGxh2,ICHdw4,0.7510
BGxh2,ICHmc1,0.5322
BGxh2,ICHmc2,0.6322
BGxh2,ICHmk1,0.6694
BGxh2,ICHmk2,0.6725
BGxh2,ICHmk3,0.6315
BGxh2,ICHmk4,0.5798
BGxh2,ICHmm,0.5326
BGxh2,ICHmw1,0.5754
BGxh2,ICHmw2,0.5957
BGxh2,ICHmw3,0.6040
BGxh2,ICHmw4,0.5028
BGxh2,ICHmw5,0.6223
BGxh2,ICHvc,0.4889
BGxh2,ICHvk1,0.4635
BGxh2,ICHvk2,0.4542
BGxh2,ICHwc,0.4433
BGxh2,ICHwk1,0.5137
BGxh2,ICHwk2,0.5910
BGxh2,ICHwk3,0.5173
BGxh2,ICHwk4,0.5191
BGxh2,ICHxw,0.7916
BGxh2,IDFdc,0.7043
BGxh2,IDFdk1,0.7769
BGxh2,IDFdk2,0.7412
BGxh2,IDFdk3,0.7645
BGxh2,IDFdk4,0.7525
BGxh2,IDFdk5,0.7683
BGxh2,IDFdm1,0.8182
BGxh2,IDFdm2,0.8122
BGxh2,IDFdw,0.6940
BGxh2,IDFmw1,0.8031
BGxh2,IDFmw2,0.8077
BGxh2,IDFww,0.6799
BGxh2,IDFww1,0.8322
BGxh2,IDFxc,0.8761
BGxh2,IDFxh1,0.8954
BGxh2,IDFxh2,0.8852
