BECvar_site,BECvar_seed,HTp_pred
BGxh1,ESSFmw1,0.6360
BGxh1,ESSFmw2,0.6547
BGxh1,ESSFmwp,0.5514
BGxh1,ESSFmww,0.6026
BGxh1,ESSFun,0.5141
BGxh1,ESSFunp,0.4664
BGxh1,ESSFvc,0.5688
BGxh1,ESSFvcp,0.4855
BGxh1,ESSFvcw,0.5215
BGxh1,ESSFwc2,0.5805
BGxh1,ESSFwc3,0.5326
BGxh1,ESSFwc4,0.5855
BGxh1,ESSFwcp,0.5003
BGxh1,ESSFwcw,0.5347
BGxh1,ESSFwh1,0.6206
BGxh1,ESSFwh2,0.6473
BGxh1,ESSFwh3,0.6031
BGxh1,ESSFwk1,0.6149
BGxh1,ESSFwk2,0.5577
BGxh1,ESSFwm,0.5726
BGxh1,ESSFwm1,0.6175
BGxh1,ESSFwm2,0.6044
BGxh1,ESSFwm3,0.5566
BGxh1,ESSFwm4,0.6448
BGxh1,ESSFwmp,0.5085
BGxh1,ESSFwmw,0.5472
BGxh1,ESSFwv,0.5840
BGxh1,ESSFwvp,0.5249
BGxh1,ESSFxc1,0.6812
BGxh1,ESSFxc2,0.6652
BGxh1,ESSFxc3,0.6506
BGxh1,ESSFxcp,0.5952
BGxh1,ESSFxcw,0.6115
BGxh1,ESSFxv1,0.5950
BGxh1,ESSFxv2,0.5884
BGxh1,ESSFxvp,0.5306
BGxh1,ESSFxvw,0.5868
BGxh1,ICHdk,0.7684
BGxh1,ICHdm,0.7344
BGxh1,ICHdw1,0.7994
BGxh1,ICHdw3,0.7709
BGxh1,ICHdw4,0.8308
BGxh1,ICHmc1,0.6740
BGxh1,ICHmc2,0.7416
BGxh1,ICHmk1,0.7712
BGxh1,ICHmk2,0.7680
BGxh1,ICHmk3,0.7423
BGxh1,ICHmk4,0.7088
BGxh1,ICHmm,0.6736
BGxh1,ICHmw1,0.7018
BGxh1,ICHmw2,0.7310
BGxh1,ICHmw3,0.7317
BGxh1,ICHmw4,0.6687
BGxh1,ICHmw5,0.7443
BGxh1,ICHvc,0.6431
BGxh1,ICHvk1,0.6331
BGxh1,ICHvk2,0.6227
BGxh1,ICHwc,0.6098
BGxh1,ICHwk1,0.6685
BGxh1,ICHwk2,0.7183
BGxh1,ICHwk3,0.6675
BGxh1,ICHwk4,0.6691
BGxh1,ICHxw,0.8661
BGxh1,IDFdc,0.7894
BGxh1,IDFdk1,0.8290
BGxh1,IDFdk2,0.8130
BGxh1,IDFdk3,0.8190
BGxh1,IDFdk4,0.8073
BGxh1,IDFdk5,0.8228
BGxh1,IDFdm1,0.8623
BGxh1,IDFdm2,0.8580
BGxh1,IDFdw,0.7753
BGxh1,IDFmw1,0.8592
BGxh1,IDFmw2,0.8557
BGxh1,IDFww,0.7866
BGxh1,IDFww1,0.8762
BGxh1,IDFxc,0.8961
BGxh1,IDFxh1,0.9138
BGxh1,IDFxh2,0.8956
BGxh1,IDFxh4,0.9231
BGxh1,IDFxk,0.8928
BGxh1,IDFxm,0.8578
BGxh1,IDFxw,0.8885
BGxh1,IMAun,0.4571
BGxh1,IMAunp,0.5502
BGxh1,MHmm1,0.5057
BGxh1,MHmm2,0.5363
BGxh1,MHmmp,0.4670
BGxh1,MHun,0.5415
BGxh1,MHunp,0.4232
BGxh1,MHwh,0.4825
BGxh1,MHwh1,0.4648
BGxh1,MHwhp,0.4422
BGxh1,MSdc1,0.7142
BGxh1,MSdc2,0.6697
BGxh1,MSdc3,0.6798
BGxh1,MSdk1,0.7339
BGxh1,MSdk2,0.7217
BGxh1,MSdm1,0.7533
BGxh1,MSdm2,0.7429
BGxh1,MSdm3,0.7695
BGxh1,MSdv,0.6538
BGxh1,MSmw1,0.7049
BGxh1,MSmw2,0.7408
BGxh1,MSun,0.6146
BGxh1,MSxk1,0.7468
BGxh1,MSxk2,0.7803
BGxh1,MSxk3,0.7279
BGxh1,MSxv,0.6878
BGxh1,PPdh2,0.9099
BGxh1,PPxh1,0.9821
BGxh1,PPxh2,0.9605
BGxh1,PPxh3,0.9262
BGxh1,SBPSdc,0.7659
BGxh1,SBPSmc,0.7499
BGxh1,SBPSmk,0.7599
BGxh1,SBPSxc,0.7643
BGxh1,SBSdh1,0.7594
BGxh1,SBSdh2,0.6512
BGxh1,SBSdk,0.7717
BGxh1,SBSdw1,0.7800
BGxh1,SBSdw2,0.7768
BGxh1,SBSdw3,0.7501
BGxh1,SBSmc1,0.7093
BGxh1,SBSmc2,0.7116
BGxh1,SBSmc3,0.7332
BGxh1,SBSmh,0.8081
BGxh1,SBSmk1,0.6863
BGxh1,SBSmk2,0.7087
BGxh1,SBSmm,0.7217
BGxh1,SBSmw,0.7506
BGxh1,SBSun,0.5886
BGxh1,SBSvk,0.6218
BGxh1,SBSwk1,0.6665
BGxh1,SBSwk2,0.6414
BGxh1,SBSwk3,0.6991
BGxh1,SWBmk,0.5711
BGxh1,SWBmks,0.5155
BGxh1,SWBun,0.5645
BGxh1,SWBuns,0.5197
BGxh1,SWBvk,0.4580
BGxh1,SWBvks,0.3941
BGxh2,BAFAun,0.3693
BGxh2,BAFAunp,0.4634
BGxh2,BGxh1,0.9780
BGxh2,BGxh2,1.0000
BGxh2,BGxh3,0.9887
BGxh2,BGxw1,0.9660
BGxh2,BGxw2,0.9374
BGxh2,BWBSdk,0.6317
BGxh2,BWBSmk,0.6056
BGxh2,BWBSmw,0.7095
BGxh2,BWBSvk,0.4764
BGxh2,BWBSwk1,0.6521
BGxh2,BWBSwk2,0.6397
BGxh2,BWBSwk3,0.5519
BGxh2,CDFmm,0.7635
BGxh2,CMAun,0.3167
BGxh2,CMAunp,0.3781
BGxh2,CMAwh,0.3401
BGxh2,CWHdm,0.6289
BGxh2,CWHds1,0.6704
BGxh2,CWHds2,0.7034
BGxh2,CWHmm1,0.5681
BGxh2,CWHmm2,0.5382
BGxh2,CWHms1,0.5811
BGxh2,CWHms2,0.5588
BGxh2,CWHun,0.7097
BGxh2,CWHvh1,0.5035
BGxh2,CWHvh2,0.4545
BGxh2,CWHvh3,0.4782
BGxh2,CWHvm1,0.5045
BGxh2,CWHvm2,0.4523
BGxh2,CWHwh1,0.5555
BGxh2,CWHwh2,0.4494
BGxh2,CWHwm,0.5044
BGxh2,CWHws1,0.6196
BGxh2,CWHws2,0.5504
BGxh2,CWHxm1,0.7069
BGxh2,CWHxm2,0.6203
BGxh2,ESSFdc1,0.6023
BGxh2,ESSFdc2,0.6455
BGxh2,ESSFdc3,0.6684
BGxh2,ESSFdcp,0.5231
BGxh2,ESSFdcw,0.5485
BGxh2,ESSFdk1,0.5824
BGxh2,ESSFdk2,0.5531
BGxh2,ESSFdkp,0.4492
BGxh2,ESSFdkw,0.4907
BGxh2,ESSFdv1,0.6109
BGxh2,ESSFdv2,0.5729
BGxh2,ESSFdvp,0.4884
BGxh2,ESSFdvw,0.5334
BGxh2,ESSFmc,0.5633
BGxh2,ESSFmcp,0.4434
BGxh2,ESSFmh,0.6583
BGxh2,ESSFmk,0.5455
BGxh2,ESSFmkp,0.4617
BGxh2,ESSFmm1,0.5118
BGxh2,ESSFmm2,0.5141
BGxh2,ESSFmmp,0.4486
BGxh2,ESSFmmw,0.5129
BGxh2,ESSFmv1,0.6632
BGxh2,ESSFmv2,0.5437
BGxh2,ESSFmv3,0.5579
BGxh2,ESSFmv4,0.5642
BGxh2,ESSFmvp,0.4816
BGxh2,ESSFmw,0.5719
BGxh2,ESSFmw1,0.5898
BGxh2,ESSFmw2,0.6180
BGxh2,ESSFmwp,0.4949
BGxh2,ESSFmww,0.5536
BGxh2,ESSFun,0.4594
BGxh2,ESSFunp,0.4038
BGxh2,ESSFvc,0.5146
BGxh2,ESSFvcp,0.4198
BGxh2,ESSFvcw,0.4605
BGxh2,ESSFwc2,0.5313
BGxh2,ESSFwc3,0.4792
BGxh2,ESSFwc4,0.5336
BGxh2,ESSFwcp,0.4392
BGxh2,ESSFwcw,0.4768
BGxh2,ESSFwh1,0.5739
BGxh2,ESSFwh2,0.6083
BGxh2,ESSFwh3,0.5487
BGxh2,ESSFwk1,0.5734
BGxh2,ESSFwk2,0.5104
BGxh2,ESSFwm,0.5254
BGxh2,ESSFwm1,0.5733
BGxh2,ESSFwm2,0.5582
BGxh2,ESSFwm3,0.4964
BGxh2,ESSFwm4,0.6055
BGxh2,ESSFwmp,0.4474
BGxh2,ESSFwmw,0.4916
BGxh2,ESSFwv,0.5431
BGxh2,ESSFwvp,0.4723
BGxh2,ESSFxc1,0.6530
BGxh2,ESSFxc2,0.6360
BGxh2,ESSFxc3,0.6205
BGxh2,ESSFxcp,0.5512
BGxh2,ESSFxcw,0.5698
BGxh2,ESSFxv1,0.5519
BGxh2,ESSFxv2,0.5440
BGxh2,ESSFxvp,0.4734
BGxh2,ESSFxvw,0.5416
BGxh2,ICHdk,0.7629
BGxh2,ICHdm,0.7131
BGxh2,ICHdw1,0.7774
BGxh2,ICHdw3,0.7592
BGxh2,ICHdw4,0.8216
BGxh2,ICHmc1,0.6488
BGxh2,ICHmc2,0.7301
BGxh2,ICHmk1,0.7593
BGxh2,ICHmk2,0.7617
BGxh2,ICHmk3,0.7296
BGxh2,ICHmk4,0.6880
BGxh2,ICHmm,0.6491
BGxh2,ICHmw1,0.6845
BGxh2,ICHmw2,0.7008
BGxh2,ICHmw3,0.7075
BGxh2,ICHmw4,0.6239
BGxh2,ICHmw5,0.7222
BGxh2,ICHvc,0.6121
BGxh2,ICHvk1,0.5900
BGxh2,ICHvk2,0.5819
BGxh2,ICHwc,0.5723
BGxh2,ICHwk1,0.6332
BGxh2,ICHwk2,0.6971
BGxh2,ICHwk3,0.6362
BGxh2,ICHwk4,0.6378
BGxh2,ICHxw,0.8518
BGxh2,IDFdc,0.7863
BGxh2,IDFdk1,0.8411
BGxh2,IDFdk2,0.8144
BGxh2,IDFdk3,0.8318
BGxh2,IDFdk4,0.8229
BGxh2,IDFdk5,0.8347
BGxh2,IDFdm1,0.8714
BGxh2,IDFdm2,0.8670
BGxh2,IDFdw,0.7785
BGxh2,IDFmw1,0.8603
