BECvarfut_plantation,BECvar_seed,HTp_pred
ESSFdkp,ICHwk1,0.9715
ESSFdkp,ICHwk2,0.9562
ESSFdkp,ICHwk3,0.9694
ESSFdkp,ICHwk4,0.9719
ESSFdkp,ICHxw,0.8404
ESSFdkp,IDFdc,0.9037
ESSFdkp,IDFdk1,0.8811
ESSFdkp,IDFdk2,0.8979
ESSFdkp,IDFdk3,0.8941
ESSFdkp,IDFdk4,0.8875
ESSFdkp,IDFdk5,0.8922
ESSFdkp,IDFdm1,0.8673
ESSFdkp,IDFdm2,0.8685
ESSFdkp,IDFdw,0.9099
ESSFdkp,IDFmw1,0.8663
ESSFdkp,IDFmw2,0.8694
ESSFdkp,IDFww,0.8949
ESSFdkp,IDFww1,0.8280
ESSFdkp,IDFxc,0.8118
ESSFdkp,IDFxh1,0.8084
ESSFdkp,IDFxh2,0.8218
ESSFdkp,IDFxh4,0.7965
ESSFdkp,IDFxk,0.8216
ESSFdkp,IDFxm,0.8564
ESSFdkp,IDFxw,0.8288
ESSFdkp,IMAun,0.9813
ESSFdkp,IMAunp,0.9793
ESSFdkp,MHmm1,0.9600
ESSFdkp,MHmm2,0.9868
ESSFdkp,MHmmp,0.9740
ESSFdkp,MHun,0.9329
ESSFdkp,MHunp,0.9377
ESSFdkp,MHwh,0.9213
ESSFdkp,MHwh1,0.9366
ESSFdkp,MHwhp,0.9393
ESSFdkp,MSdc1,0.9452
ESSFdkp,MSdc2,0.9631
ESSFdkp,MSdc3,0.9617
ESSFdkp,MSdk1,0.9542
ESSFdkp,MSdk2,0.9564
ESSFdkp,MSdm1,0.9463
ESSFdkp,MSdm2,0.9374
ESSFdkp,MSdm3,0.9356
ESSFdkp,MSdv,0.9588
ESSFdkp,MSmw1,0.9474
ESSFdkp,MSmw2,0.9364
ESSFdkp,MSun,0.9817
ESSFdkp,MSxk1,0.9342
ESSFdkp,MSxk2,0.9123
ESSFdkp,MSxk3,0.9371
ESSFdkp,MSxv,0.9519
ESSFdkp,PPdh2,0.8114
ESSFdkp,PPxh1,0.6825
ESSFdkp,PPxh2,0.7195
ESSFdkp,PPxh3,0.7877
ESSFdkp,SBPSdc,0.9178
ESSFdkp,SBPSmc,0.9234
ESSFdkp,SBPSmk,0.9311
ESSFdkp,SBPSxc,0.9136
ESSFdkp,SBSdh1,0.9317
ESSFdkp,SBSdh2,0.9742
ESSFdkp,SBSdk,0.9073
ESSFdkp,SBSdw1,0.9243
ESSFdkp,SBSdw2,0.9211
ESSFdkp,SBSdw3,0.9214
ESSFdkp,SBSmc1,0.9639
ESSFdkp,SBSmc2,0.9373
ESSFdkp,SBSmc3,0.9349
ESSFdkp,SBSmh,0.8961
ESSFdkp,SBSmk1,0.9471
ESSFdkp,SBSmk2,0.9095
ESSFdkp,SBSmm,0.9594
ESSFdkp,SBSmw,0.9367
ESSFdkp,SBSun,0.9505
ESSFdkp,SBSvk,0.9752
ESSFdkp,SBSwk1,0.9663
ESSFdkp,SBSwk2,0.9548
ESSFdkp,SBSwk3,0.9363
ESSFdkp,SWBmk,0.9291
ESSFdkp,SWBmks,0.9415
ESSFdkp,SWBun,0.9031
ESSFdkp,SWBuns,0.9119
ESSFdkp,SWBvk,0.9378
ESSFdkp,SWBvks,0.9230
ESSFdkw,BAFAun,0.9232
ESSFdkw,BAFAunp,0.9717
ESSFdkw,BGxh1,0.6122
ESSFdkw,BGxh2,0.6799
ESSFdkw,BGxh3,0.7415
ESSFdkw,BGxw1,0.7811
ESSFdkw,BGxw2,0.8299
ESSFdkw,BWBSdk,0.8937
ESSFdkw,BWBSmk,0.8449
ESSFdkw,BWBSmw,0.9049
ESSFdkw,BWBSvk,0.9401
ESSFdkw,BWBSwk1,0.9644
ESSFdkw,BWBSwk2,0.9248
ESSFdkw,BWBSwk3,0.8977
ESSFdkw,CDFmm,0.7252
ESSFdkw,CMAun,0.9261
ESSFdkw,CMAunp,0.9640
ESSFdkw,CMAwh,0.9151
ESSFdkw,CWHdm,0.8619
ESSFdkw,CWHds1,0.9254
ESSFdkw,CWHds2,0.9524
ESSFdkw,CWHmm1,0.9184
ESSFdkw,CWHmm2,0.9422
ESSFdkw,CWHms1,0.9732
ESSFdkw,CWHms2,0.9392
ESSFdkw,CWHun,0.9452
ESSFdkw,CWHvh1,0.8378
ESSFdkw,CWHvh2,0.9036
ESSFdkw,CWHvh3,0.8951
ESSFdkw,CWHvm1,0.9080
ESSFdkw,CWHvm2,0.9459
ESSFdkw,CWHwh1,0.8860
ESSFdkw,CWHwh2,0.9197
ESSFdkw,CWHwm,0.9632
ESSFdkw,CWHws1,0.9535
ESSFdkw,CWHws2,0.9817
ESSFdkw,CWHxm1,0.8232
ESSFdkw,CWHxm2,0.8933
ESSFdkw,ESSFdc1,0.9930
ESSFdkw,ESSFdc2,0.9785
ESSFdkw,ESSFdc3,0.9799
ESSFdkw,ESSFdcp,0.9853
ESSFdkw,ESSFdcw,0.9910
ESSFdkw,ESSFdk1,0.9962
ESSFdkw,ESSFdk2,0.9942
ESSFdkw,ESSFdkp,0.9841
ESSFdkw,ESSFdkw,0.9919
ESSFdkw,ESSFdv1,0.9655
ESSFdkw,ESSFdv2,0.9750
ESSFdkw,ESSFdvp,0.9567
ESSFdkw,ESSFdvw,0.9668
ESSFdkw,ESSFmc,0.9638
ESSFdkw,ESSFmcp,0.9481
ESSFdkw,ESSFmh,0.9854
ESSFdkw,ESSFmk,0.9842
ESSFdkw,ESSFmkp,0.9758
ESSFdkw,ESSFmm1,0.9919
ESSFdkw,ESSFmm2,0.9874
ESSFdkw,ESSFmmp,0.9833
ESSFdkw,ESSFmmw,0.9929
ESSFdkw,ESSFmv1,0.9624
ESSFdkw,ESSFmv2,0.9813
ESSFdkw,ESSFmv3,0.9572
ESSFdkw,ESSFmv4,0.9423
ESSFdkw,ESSFmvp,0.9510
ESSFdkw,ESSFmw,0.9834
ESSFdkw,ESSFmw1,0.9808
ESSFdkw,ESSFmw2,0.9725
ESSFdkw,ESSFmwp,0.9688
ESSFdkw,ESSFmww,0.9768
ESSFdkw,ESSFun,0.9620
ESSFdkw,ESSFunp,0.9494
ESSFdkw,ESSFvc,0.9959
ESSFdkw,ESSFvcp,0.9805
ESSFdkw,ESSFvcw,0.9908
ESSFdkw,ESSFwc2,0.9969
ESSFdkw,ESSFwc3,0.9822
ESSFdkw,ESSFwc4,0.9980
ESSFdkw,ESSFwcp,0.9809
ESSFdkw,ESSFwcw,0.9922
ESSFdkw,ESSFwh1,0.9964
ESSFdkw,ESSFwh2,0.9938
ESSFdkw,ESSFwh3,0.9948
ESSFdkw,ESSFwk1,0.9936
ESSFdkw,ESSFwk2,0.9805
ESSFdkw,ESSFwm,0.9925
ESSFdkw,ESSFwm1,0.9978
ESSFdkw,ESSFwm2,0.9964
ESSFdkw,ESSFwm3,0.9957
ESSFdkw,ESSFwm4,0.9937
ESSFdkw,ESSFwmp,0.9817
ESSFdkw,ESSFwmw,0.9925
ESSFdkw,ESSFwv,0.9720
ESSFdkw,ESSFwvp,0.9623
ESSFdkw,ESSFxc1,0.9624
ESSFdkw,ESSFxc2,0.9817
ESSFdkw,ESSFxc3,0.9657
ESSFdkw,ESSFxcp,0.9648
ESSFdkw,ESSFxcw,0.9698
ESSFdkw,ESSFxv1,0.9750
ESSFdkw,ESSFxv2,0.9690
ESSFdkw,ESSFxvp,0.9633
ESSFdkw,ESSFxvw,0.9641
ESSFdkw,ICHdk,0.9543
ESSFdkw,ICHdm,0.9703
ESSFdkw,ICHdw1,0.9264
ESSFdkw,ICHdw3,0.9510
ESSFdkw,ICHdw4,0.9117
ESSFdkw,ICHmc1,0.9659
ESSFdkw,ICHmc2,0.9459
ESSFdkw,ICHmk1,0.9571
ESSFdkw,ICHmk2,0.9571
ESSFdkw,ICHmk3,0.9656
ESSFdkw,ICHmk4,0.9795
ESSFdkw,ICHmm,0.9833
ESSFdkw,ICHmw1,0.9733
ESSFdkw,ICHmw2,0.9637
ESSFdkw,ICHmw3,0.9654
ESSFdkw,ICHmw4,0.9821
ESSFdkw,ICHmw5,0.9659
ESSFdkw,ICHvc,0.9681
ESSFdkw,ICHvk1,0.9897
ESSFdkw,ICHvk2,0.9860
ESSFdkw,ICHwc,0.9641
ESSFdkw,ICHwk1,0.9855
ESSFdkw,ICHwk2,0.9730
ESSFdkw,ICHwk3,0.9819
ESSFdkw,ICHwk4,0.9840
ESSFdkw,ICHxw,0.8747
ESSFdkw,IDFdc,0.9242
ESSFdkw,IDFdk1,0.9031
ESSFdkw,IDFdk2,0.9208
ESSFdkw,IDFdk3,0.9160
ESSFdkw,IDFdk4,0.9069
ESSFdkw,IDFdk5,0.9174
ESSFdkw,IDFdm1,0.8955
ESSFdkw,IDFdm2,0.8982
ESSFdkw,IDFdw,0.9269
ESSFdkw,IDFmw1,0.8970
ESSFdkw,IDFmw2,0.8993
ESSFdkw,IDFww,0.9208
ESSFdkw,IDFww1,0.8591
ESSFdkw,IDFxc,0.8431
ESSFdkw,IDFxh1,0.8418
ESSFdkw,IDFxh2,0.8511
ESSFdkw,IDFxh4,0.8316
ESSFdkw,IDFxk,0.8528
ESSFdkw,IDFxm,0.8828
ESSFdkw,IDFxw,0.8576
ESSFdkw,IMAun,0.9647
ESSFdkw,IMAunp,0.9728
ESSFdkw,MHmm1,0.9600
ESSFdkw,MHmm2,0.9844
ESSFdkw,MHmmp,0.9642
ESSFdkw,MHun,0.9306
ESSFdkw,MHunp,0.9229
ESSFdkw,MHwh,0.9201
ESSFdkw,MHwh1,0.9356
ESSFdkw,MHwhp,0.9342
ESSFdkw,MSdc1,0.9570
ESSFdkw,MSdc2,0.9684
ESSFdkw,MSdc3,0.9696
ESSFdkw,MSdk1,0.9715
ESSFdkw,MSdk2,0.9710
ESSFdkw,MSdm1,0.9637
ESSFdkw,MSdm2,0.9525
ESSFdkw,MSdm3,0.9534
ESSFdkw,MSdv,0.9632
ESSFdkw,MSmw1,0.9617
ESSFdkw,MSmw2,0.9524
ESSFdkw,MSun,0.9848
ESSFdkw,MSxk1,0.9482
ESSFdkw,MSxk2,0.9282
ESSFdkw,MSxk3,0.9475
ESSFdkw,MSxv,0.9582
ESSFdkw,PPdh2,0.8450
ESSFdkw,PPxh1,0.7207
ESSFdkw,PPxh2,0.7555
ESSFdkw,PPxh3,0.8243
ESSFdkw,SBPSdc,0.9345
ESSFdkw,SBPSmc,0.9374
ESSFdkw,SBPSmk,0.9475
ESSFdkw,SBPSxc,0.9283
ESSFdkw,SBSdh1,0.9511
ESSFdkw,SBSdh2,0.9811
ESSFdkw,SBSdk,0.9249
ESSFdkw,SBSdw1,0.9450
ESSFdkw,SBSdw2,0.9408
ESSFdkw,SBSdw3,0.9391
ESSFdkw,SBSmc1,0.9761
ESSFdkw,SBSmc2,0.9490
ESSFdkw,SBSmc3,0.9475
ESSFdkw,SBSmh,0.9219
ESSFdkw,SBSmk1,0.9589
ESSFdkw,SBSmk2,0.9236
ESSFdkw,SBSmm,0.9725
ESSFdkw,SBSmw,0.9552
ESSFdkw,SBSun,0.9551
ESSFdkw,SBSvk,0.9836
ESSFdkw,SBSwk1,0.9780
ESSFdkw,SBSwk2,0.9627
ESSFdkw,SBSwk3,0.9477
ESSFdkw,SWBmk,0.9270
ESSFdkw,SWBmks,0.9313
ESSFdkw,SWBun,0.9005
ESSFdkw,SWBuns,0.9038
ESSFdkw,SWBvk,0.9299
ESSFdkw,SWBvks,0.9070
ESSFdv1,BAFAun,0.8684
ESSFdv1,BAFAunp,0.9536
ESSFdv1,BGxh1,0.7138
ESSFdv1,BGxh2,0.7756
ESSFdv1,BGxh3,0.8232
ESSFdv1,BGxw1,0.8706
ESSFdv1,BGxw2,0.8920
ESSFdv1,BWBSdk,0.8915
ESSFdv1,BWBSmk,0.8177
ESSFdv1,BWBSmw,0.8962
ESSFdv1,BWBSvk,0.9084
ESSFdv1,BWBSwk1,0.9496
ESSFdv1,BWBSwk2,0.9019
ESSFdv1,BWBSwk3,0.8581
ESSFdv1,CDFmm,0.8143
ESSFdv1,CMAun,0.8573
ESSFdv1,CMAunp,0.9170
ESSFdv1,CMAwh,0.8741
ESSFdv1,CWHdm,0.8925
ESSFdv1,CWHds1,0.9533
ESSFdv1,CWHds2,0.9816
ESSFdv1,CWHmm1,0.9357
ESSFdv1,CWHmm2,0.9533
ESSFdv1,CWHms1,0.9763
ESSFdv1,CWHms2,0.9413
ESSFdv1,CWHun,0.9909
ESSFdv1,CWHvh1,0.8546
ESSFdv1,CWHvh2,0.8880
ESSFdv1,CWHvh3,0.8963
ESSFdv1,CWHvm1,0.9049
ESSFdv1,CWHvm2,0.9201
ESSFdv1,CWHwh1,0.9083
ESSFdv1,CWHwh2,0.9118
ESSFdv1,CWHwm,0.9343
ESSFdv1,CWHws1,0.9611
ESSFdv1,CWHws2,0.9685
ESSFdv1,CWHxm1,0.8831
ESSFdv1,CWHxm2,0.9273
ESSFdv1,ESSFdc1,0.9869
ESSFdv1,ESSFdc2,0.9951
ESSFdv1,ESSFdc3,0.9854
ESSFdv1,ESSFdcp,0.9686
ESSFdv1,ESSFdcw,0.9765
ESSFdv1,ESSFdk1,0.9754
ESSFdv1,ESSFdk2,0.9597
ESSFdv1,ESSFdkp,0.9291
ESSFdv1,ESSFdkw,0.9451
ESSFdv1,ESSFdv1,0.9904
ESSFdv1,ESSFdv2,0.9861
ESSFdv1,ESSFdvp,0.9571
ESSFdv1,ESSFdvw,0.9741
ESSFdv1,ESSFmc,0.9515
ESSFdv1,ESSFmcp,0.9112
ESSFdv1,ESSFmh,0.9908
ESSFdv1,ESSFmk,0.9743
ESSFdv1,ESSFmkp,0.9497
ESSFdv1,ESSFmm1,0.9515
ESSFdv1,ESSFmm2,0.9433
ESSFdv1,ESSFmmp,0.9295
ESSFdv1,ESSFmmw,0.9572
ESSFdv1,ESSFmv1,0.9695
ESSFdv1,ESSFmv2,0.9483
ESSFdv1,ESSFmv3,0.9371
ESSFdv1,ESSFmv4,0.9158
ESSFdv1,ESSFmvp,0.9164
ESSFdv1,ESSFmw,0.9908
ESSFdv1,ESSFmw1,0.9935
ESSFdv1,ESSFmw2,0.9959
ESSFdv1,ESSFmwp,0.9665
ESSFdv1,ESSFmww,0.9861
ESSFdv1,ESSFun,0.9224
ESSFdv1,ESSFunp,0.9012
ESSFdv1,ESSFvc,0.9614
ESSFdv1,ESSFvcp,0.9282
ESSFdv1,ESSFvcw,0.9459
ESSFdv1,ESSFwc2,0.9661
ESSFdv1,ESSFwc3,0.9393
ESSFdv1,ESSFwc4,0.9719
ESSFdv1,ESSFwcp,0.9314
ESSFdv1,ESSFwcw,0.9520
ESSFdv1,ESSFwh1,0.9786
ESSFdv1,ESSFwh2,0.9839
ESSFdv1,ESSFwh3,0.9716
ESSFdv1,ESSFwk1,0.9700
ESSFdv1,ESSFwk2,0.9408
ESSFdv1,ESSFwm,0.9600
ESSFdv1,ESSFwm1,0.9712
ESSFdv1,ESSFwm2,0.9774
ESSFdv1,ESSFwm3,0.9606
ESSFdv1,ESSFwm4,0.9842
ESSFdv1,ESSFwmp,0.9378
ESSFdv1,ESSFwmw,0.9559
ESSFdv1,ESSFwv,0.9517
ESSFdv1,ESSFwvp,0.9304
ESSFdv1,ESSFxc1,0.9895
ESSFdv1,ESSFxc2,0.9856
ESSFdv1,ESSFxc3,0.9836
ESSFdv1,ESSFxcp,0.9688
ESSFdv1,ESSFxcw,0.9778
ESSFdv1,ESSFxv1,0.9765
ESSFdv1,ESSFxv2,0.9735
ESSFdv1,ESSFxvp,0.9530
ESSFdv1,ESSFxvw,0.9723
ESSFdv1,ICHdk,0.9712
ESSFdv1,ICHdm,0.9859
ESSFdv1,ICHdw1,0.9613
ESSFdv1,ICHdw3,0.9668
ESSFdv1,ICHdw4,0.9482
ESSFdv1,ICHmc1,0.9633
ESSFdv1,ICHmc2,0.9648
ESSFdv1,ICHmk1,0.9829
ESSFdv1,ICHmk2,0.9812
ESSFdv1,ICHmk3,0.9744
ESSFdv1,ICHmk4,0.9791
ESSFdv1,ICHmm,0.9755
ESSFdv1,ICHmw1,0.9808
ESSFdv1,ICHmw2,0.9777
ESSFdv1,ICHmw3,0.9730
ESSFdv1,ICHmw4,0.9770
ESSFdv1,ICHmw5,0.9849
ESSFdv1,ICHvc,0.9585
ESSFdv1,ICHvk1,0.9711
ESSFdv1,ICHvk2,0.9581
ESSFdv1,ICHwc,0.9485
ESSFdv1,ICHwk1,0.9781
ESSFdv1,ICHwk2,0.9716
ESSFdv1,ICHwk3,0.9661
ESSFdv1,ICHwk4,0.9703
ESSFdv1,ICHxw,0.9279
ESSFdv1,IDFdc,0.9841
ESSFdv1,IDFdk1,0.9628
ESSFdv1,IDFdk2,0.9780
ESSFdv1,IDFdk3,0.9543
ESSFdv1,IDFdk4,0.9525
ESSFdv1,IDFdk5,0.9514
ESSFdv1,IDFdm1,0.9506
ESSFdv1,IDFdm2,0.9416
ESSFdv1,IDFdw,0.9774
ESSFdv1,IDFmw1,0.9454
ESSFdv1,IDFmw2,0.9443
ESSFdv1,IDFww,0.9747
ESSFdv1,IDFww1,0.9407
ESSFdv1,IDFxc,0.9268
ESSFdv1,IDFxh1,0.9166
ESSFdv1,IDFxh2,0.9237
ESSFdv1,IDFxh4,0.9003
ESSFdv1,IDFxk,0.9105
ESSFdv1,IDFxm,0.9315
ESSFdv1,IDFxw,0.9139
ESSFdv1,IMAun,0.9061
ESSFdv1,IMAunp,0.9689
ESSFdv1,MHmm1,0.9243
ESSFdv1,MHmm2,0.9535
ESSFdv1,MHmmp,0.9139
ESSFdv1,MHun,0.9068
ESSFdv1,MHunp,0.8561
ESSFdv1,MHwh,0.8947
ESSFdv1,MHwh1,0.8855
ESSFdv1,MHwhp,0.8800
ESSFdv1,MSdc1,0.9971
ESSFdv1,MSdc2,0.9896
ESSFdv1,MSdc3,0.9958
ESSFdv1,MSdk1,0.9819
ESSFdv1,MSdk2,0.9727
ESSFdv1,MSdm1,0.9873
ESSFdv1,MSdm2,0.9946
ESSFdv1,MSdm3,0.9796
ESSFdv1,MSdv,0.9899
ESSFdv1,MSmw1,0.9971
ESSFdv1,MSmw2,0.9967
ESSFdv1,MSun,0.9870
ESSFdv1,MSxk1,0.9904
ESSFdv1,MSxk2,0.9689
ESSFdv1,MSxk3,0.9812
ESSFdv1,MSxv,0.9783
ESSFdv1,PPdh2,0.9057
ESSFdv1,PPxh1,0.8143
ESSFdv1,PPxh2,0.8483
ESSFdv1,PPxh3,0.8929
ESSFdv1,SBPSdc,0.9557
ESSFdv1,SBPSmc,0.9693
ESSFdv1,SBPSmk,0.9652
ESSFdv1,SBPSxc,0.9669
ESSFdv1,SBSdh1,0.9688
ESSFdv1,SBSdh2,0.9648
ESSFdv1,SBSdk,0.9560
ESSFdv1,SBSdw1,0.9639
ESSFdv1,SBSdw2,0.9607
ESSFdv1,SBSdw3,0.9555
ESSFdv1,SBSmc1,0.9800
ESSFdv1,SBSmc2,0.9658
ESSFdv1,SBSmc3,0.9668
ESSFdv1,SBSmh,0.9457
ESSFdv1,SBSmk1,0.9583
ESSFdv1,SBSmk2,0.9268
ESSFdv1,SBSmm,0.9809
ESSFdv1,SBSmw,0.9643
ESSFdv1,SBSun,0.9309
ESSFdv1,SBSvk,0.9559
ESSFdv1,SBSwk1,0.9652
ESSFdv1,SBSwk2,0.9463
ESSFdv1,SBSwk3,0.9551
ESSFdv1,SWBmk,0.8965
ESSFdv1,SWBmks,0.8940
ESSFdv1,SWBun,0.8783
ESSFdv1,SWBuns,0.8713
ESSFdv1,SWBvk,0.8715
ESSFdv1,SWBvks,0.8323
ESSFdv2,BAFAun,0.8943
ESSFdv2,BAFAunp,0.9705
ESSFdv2,BGxh1,0.6746
ESSFdv2,BGxh2,0.7393
ESSFdv2,BGxh3,0.7912
ESSFdv2,BGxw1,0.8396
ESSFdv2,BGxw2,0.8676
ESSFdv2,BWBSdk,0.8938
ESSFdv2,BWBSmk,0.8206
ESSFdv2,BWBSmw,0.8943
ESSFdv2,BWBSvk,0.9265
ESSFdv2,BWBSwk1,0.9541
ESSFdv2,BWBSwk2,0.9061
ESSFdv2,BWBSwk3,0.8682
ESSFdv2,CDFmm,0.7872
ESSFdv2,CMAun,0.8889
ESSFdv2,CMAunp,0.9415
ESSFdv2,CMAwh,0.8987
ESSFdv2,CWHdm,0.8849
ESSFdv2,CWHds1,0.9481
ESSFdv2,CWHds2,0.9777
ESSFdv2,CWHmm1,0.9364
ESSFdv2,CWHmm2,0.9582
ESSFdv2,CWHms1,0.9816
ESSFdv2,CWHms2,0.9469
ESSFdv2,CWHun,0.9844
ESSFdv2,CWHvh1,0.8543
ESSFdv2,CWHvh2,0.8999
ESSFdv2,CWHvh3,0.9046
ESSFdv2,CWHvm1,0.9114
ESSFdv2,CWHvm2,0.9353
ESSFdv2,CWHwh1,0.9092
ESSFdv2,CWHwh2,0.9249
ESSFdv2,CWHwm,0.9503
ESSFdv2,CWHws1,0.9651
ESSFdv2,CWHws2,0.9800
ESSFdv2,CWHxm1,0.8665
ESSFdv2,CWHxm2,0.9219
ESSFdv2,ESSFdc1,0.9926
ESSFdv2,ESSFdc2,0.9955
ESSFdv2,ESSFdc3,0.9862
ESSFdv2,ESSFdcp,0.9804
ESSFdv2,ESSFdcw,0.9864
ESSFdv2,ESSFdk1,0.9836
ESSFdv2,ESSFdk2,0.9712
ESSFdv2,ESSFdkp,0.9489
ESSFdv2,ESSFdkw,0.9616
ESSFdv2,ESSFdv1,0.9920
ESSFdv2,ESSFdv2,0.9922
ESSFdv2,ESSFdvp,0.9685
ESSFdv2,ESSFdvw,0.9825
ESSFdv2,ESSFmc,0.9620
ESSFdv2,ESSFmcp,0.9314
ESSFdv2,ESSFmh,0.9918
ESSFdv2,ESSFmk,0.9862
ESSFdv2,ESSFmkp,0.9683
ESSFdv2,ESSFmm1,0.9678
ESSFdv2,ESSFmm2,0.9592
ESSFdv2,ESSFmmp,0.9507
ESSFdv2,ESSFmmw,0.9729
ESSFdv2,ESSFmv1,0.9709
ESSFdv2,ESSFmv2,0.9621
ESSFdv2,ESSFmv3,0.9480
ESSFdv2,ESSFmv4,0.9261
ESSFdv2,ESSFmvp,0.9332
ESSFdv2,ESSFmw,0.9978
ESSFdv2,ESSFmw1,0.9980
ESSFdv2,ESSFmw2,0.9976
ESSFdv2,ESSFmwp,0.9785
ESSFdv2,ESSFmww,0.9932
ESSFdv2,ESSFun,0.9428
ESSFdv2,ESSFunp,0.9257
ESSFdv2,ESSFvc,0.9766
ESSFdv2,ESSFvcp,0.9509
ESSFdv2,ESSFvcw,0.9655
ESSFdv2,ESSFwc2,0.9800
ESSFdv2,ESSFwc3,0.9583
ESSFdv2,ESSFwc4,0.9845
ESSFdv2,ESSFwcp,0.9529
ESSFdv2,ESSFwcw,0.9700
ESSFdv2,ESSFwh1,0.9877
ESSFdv2,ESSFwh2,0.9898
ESSFdv2,ESSFwh3,0.9821
ESSFdv2,ESSFwk1,0.9808
ESSFdv2,ESSFwk2,0.9575
ESSFdv2,ESSFwm,0.9739
ESSFdv2,ESSFwm1,0.9806
ESSFdv2,ESSFwm2,0.9874
ESSFdv2,ESSFwm3,0.9758
ESSFdv2,ESSFwm4,0.9898
ESSFdv2,ESSFwmp,0.9571
ESSFdv2,ESSFwmw,0.9718
ESSFdv2,ESSFwv,0.9646
ESSFdv2,ESSFwvp,0.9485
ESSFdv2,ESSFxc1,0.9872
ESSFdv2,ESSFxc2,0.9880
ESSFdv2,ESSFxc3,0.9854
ESSFdv2,ESSFxcp,0.9755
ESSFdv2,ESSFxcw,0.9833
ESSFdv2,ESSFxv1,0.9852
ESSFdv2,ESSFxv2,0.9818
ESSFdv2,ESSFxvp,0.9673
ESSFdv2,ESSFxvw,0.9801
ESSFdv2,ICHdk,0.9649
ESSFdv2,ICHdm,0.9818
ESSFdv2,ICHdw1,0.9497
ESSFdv2,ICHdw3,0.9605
ESSFdv2,ICHdw4,0.9343
ESSFdv2,ICHmc1,0.9677
ESSFdv2,ICHmc2,0.9616
ESSFdv2,ICHmk1,0.9749
ESSFdv2,ICHmk2,0.9741
ESSFdv2,ICHmk3,0.9713
ESSFdv2,ICHmk4,0.9789
ESSFdv2,ICHmm,0.9799
ESSFdv2,ICHmw1,0.9808
ESSFdv2,ICHmw2,0.9745
ESSFdv2,ICHmw3,0.9708
ESSFdv2,ICHmw4,0.9804
ESSFdv2,ICHmw5,0.9800
ESSFdv2,ICHvc,0.9662
ESSFdv2,ICHvk1,0.9797
ESSFdv2,ICHvk2,0.9688
ESSFdv2,ICHwc,0.9595
ESSFdv2,ICHwk1,0.9827
ESSFdv2,ICHwk2,0.9716
ESSFdv2,ICHwk3,0.9720
ESSFdv2,ICHwk4,0.9759
ESSFdv2,ICHxw,0.9085
ESSFdv2,IDFdc,0.9709
ESSFdv2,IDFdk1,0.9453
ESSFdv2,IDFdk2,0.9629
ESSFdv2,IDFdk3,0.9405
ESSFdv2,IDFdk4,0.9383
ESSFdv2,IDFdk5,0.9377
ESSFdv2,IDFdm1,0.9312
ESSFdv2,IDFdm2,0.9239
ESSFdv2,IDFdw,0.9661
ESSFdv2,IDFmw1,0.9278
ESSFdv2,IDFmw2,0.9275
ESSFdv2,IDFww,0.9628
ESSFdv2,IDFww1,0.9176
ESSFdv2,IDFxc,0.9015
ESSFdv2,IDFxh1,0.8908
ESSFdv2,IDFxh2,0.8993
ESSFdv2,IDFxh4,0.8740
ESSFdv2,IDFxk,0.8877
ESSFdv2,IDFxm,0.9133
ESSFdv2,IDFxw,0.8918
ESSFdv2,IMAun,0.9306
ESSFdv2,IMAunp,0.9813
ESSFdv2,MHmm1,0.9437
ESSFdv2,MHmm2,0.9718
ESSFdv2,MHmmp,0.9392
ESSFdv2,MHun,0.9226
ESSFdv2,MHunp,0.8848
ESSFdv2,MHwh,0.9139
ESSFdv2,MHwh1,0.9090
ESSFdv2,MHwhp,0.9059
ESSFdv2,MSdc1,0.9923
ESSFdv2,MSdc2,0.9903
ESSFdv2,MSdc3,0.9954
ESSFdv2,MSdk1,0.9783
ESSFdv2,MSdk2,0.9708
ESSFdv2,MSdm1,0.9807
ESSFdv2,MSdm2,0.9869
ESSFdv2,MSdm3,0.9717
ESSFdv2,MSdv,0.9911
ESSFdv2,MSmw1,0.9936
ESSFdv2,MSmw2,0.9895
ESSFdv2,MSun,0.9954
ESSFdv2,MSxk1,0.9818
ESSFdv2,MSxk2,0.9572
ESSFdv2,MSxk3,0.9748
ESSFdv2,MSxv,0.9771
ESSFdv2,PPdh2,0.8814
ESSFdv2,PPxh1,0.7793
ESSFdv2,PPxh2,0.8155
ESSFdv2,PPxh3,0.8663
ESSFdv2,SBPSdc,0.9481
ESSFdv2,SBPSmc,0.9621
ESSFdv2,SBPSmk,0.9588
ESSFdv2,SBPSxc,0.9572
ESSFdv2,SBSdh1,0.9633
ESSFdv2,SBSdh2,0.9710
ESSFdv2,SBSdk,0.9473
ESSFdv2,SBSdw1,0.9563
ESSFdv2,SBSdw2,0.9531
ESSFdv2,SBSdw3,0.9504
ESSFdv2,SBSmc1,0.9797
ESSFdv2,SBSmc2,0.9640
ESSFdv2,SBSmc3,0.9624
ESSFdv2,SBSmh,0.9353
ESSFdv2,SBSmk1,0.9604
ESSFdv2,SBSmk2,0.9254
ESSFdv2,SBSmm,0.9790
ESSFdv2,SBSmw,0.9604
ESSFdv2,SBSun,0.9437
ESSFdv2,SBSvk,0.9666
ESSFdv2,SBSwk1,0.9708
ESSFdv2,SBSwk2,0.9536
ESSFdv2,SBSwk3,0.9552
ESSFdv2,SWBmk,0.9086
ESSFdv2,SWBmks,0.9114
ESSFdv2,SWBun,0.8888
ESSFdv2,SWBuns,0.8866
