BECvarfut_plantation,BECvar_seed,HTp_pred
BAFAun,BAFAun,0.9469
BAFAun,BAFAunp,0.7794
BAFAun,BGxh1,0.0016
BAFAun,BGxh2,0.0058
BAFAun,BGxh3,0.0158
BAFAun,BGxw1,0.0281
BAFAun,BGxw2,0.0581
BAFAun,BWBSdk,0.4149
BAFAun,BWBSmk,0.2274
BAFAun,BWBSmw,0.2956
BAFAun,BWBSvk,0.7428
BAFAun,BWBSwk1,0.5503
BAFAun,BWBSwk2,0.4543
BAFAun,BWBSwk3,0.4880
BAFAun,CDFmm,0.0000
BAFAun,CMAun,0.8882
BAFAun,CMAunp,0.6617
BAFAun,CMAwh,0.0000
BAFAun,CWHdm,0.0000
BAFAun,CWHds1,0.1630
BAFAun,CWHds2,0.2911
BAFAun,CWHmm1,0.0000
BAFAun,CWHmm2,0.0000
BAFAun,CWHms1,0.3581
BAFAun,CWHms2,0.2721
BAFAun,CWHun,0.3240
BAFAun,CWHvh1,0.0000
BAFAun,CWHvh2,0.0000
BAFAun,CWHvh3,0.0000
BAFAun,CWHvm1,0.0000
BAFAun,CWHvm2,0.0000
BAFAun,CWHwh1,0.0000
BAFAun,CWHwh2,0.0000
BAFAun,CWHwm,0.0000
BAFAun,CWHws1,0.3834
BAFAun,CWHws2,0.6133
BAFAun,CWHxm1,0.0000
BAFAun,CWHxm2,0.0000
BAFAun,ESSFdc1,0.5138
BAFAun,ESSFdc2,0.4351
BAFAun,ESSFdc3,0.4857
BAFAun,ESSFdcp,0.6606
BAFAun,ESSFdcw,0.6065
BAFAun,ESSFdk1,0.5311
BAFAun,ESSFdk2,0.6327
BAFAun,ESSFdkp,0.7298
BAFAun,ESSFdkw,0.6921
BAFAun,ESSFdv1,0.4690
BAFAun,ESSFdv2,0.5642
BAFAun,ESSFdvp,0.5957
BAFAun,ESSFdvw,0.5781
BAFAun,ESSFmc,0.7781
BAFAun,ESSFmcp,0.9527
BAFAun,ESSFmh,0.4056
BAFAun,ESSFmk,0.7556
BAFAun,ESSFmkp,0.8645
BAFAun,ESSFmm1,0.8086
BAFAun,ESSFmm2,0.7908
BAFAun,ESSFmmp,0.8713
BAFAun,ESSFmmw,0.7713
BAFAun,ESSFmv1,0.5422
BAFAun,ESSFmv2,0.8027
BAFAun,ESSFmv3,0.7487
BAFAun,ESSFmv4,0.6870
BAFAun,ESSFmvp,0.8759
BAFAun,ESSFmw,0.5461
BAFAun,ESSFmw1,0.4488
BAFAun,ESSFmw2,0.4610
BAFAun,ESSFmwp,0.6222
BAFAun,ESSFmww,0.5338
BAFAun,ESSFun,0.9378
BAFAun,ESSFunp,0.9891
BAFAun,ESSFvc,0.6595
BAFAun,ESSFvcp,0.7918
BAFAun,ESSFvcw,0.7565
BAFAun,ESSFwc2,0.7074
BAFAun,ESSFwc3,0.8946
BAFAun,ESSFwc4,0.6162
BAFAun,ESSFwcp,0.8708
BAFAun,ESSFwcw,0.7627
BAFAun,ESSFwh1,0.5361
BAFAun,ESSFwh2,0.4868
BAFAun,ESSFwh3,0.4851
BAFAun,ESSFwk1,0.6979
BAFAun,ESSFwk2,0.8378
BAFAun,ESSFwm,0.7002
BAFAun,ESSFwm1,0.5404
BAFAun,ESSFwm2,0.5852
BAFAun,ESSFwm3,0.5818
BAFAun,ESSFwm4,0.4814
BAFAun,ESSFwmp,0.7380
BAFAun,ESSFwmw,0.6871
BAFAun,ESSFwv,0.8440
BAFAun,ESSFwvp,0.9438
BAFAun,ESSFxc1,0.3796
BAFAun,ESSFxc2,0.5050
BAFAun,ESSFxc3,0.5002
BAFAun,ESSFxcp,0.5470
BAFAun,ESSFxcw,0.5343
BAFAun,ESSFxv1,0.6603
BAFAun,ESSFxv2,0.6101
BAFAun,ESSFxvp,0.6956
BAFAun,ESSFxvw,0.5855
BAFAun,ICHdk,0.3084
BAFAun,ICHdm,0.2967
BAFAun,ICHdw1,0.1462
BAFAun,ICHdw3,0.2582
BAFAun,ICHdw4,0.1317
BAFAun,ICHmc1,0.5715
BAFAun,ICHmc2,0.3756
BAFAun,ICHmk1,0.2558
BAFAun,ICHmk2,0.2977
BAFAun,ICHmk3,0.3695
BAFAun,ICHmk4,0.3839
BAFAun,ICHmm,0.5464
BAFAun,ICHmw1,0.4187
BAFAun,ICHmw2,0.2710
BAFAun,ICHmw3,0.3096
BAFAun,ICHmw4,0.3470
BAFAun,ICHmw5,0.2807
BAFAun,ICHvc,0.6500
BAFAun,ICHvk1,0.5103
BAFAun,ICHvk2,0.6225
BAFAun,ICHwc,0.7037
BAFAun,ICHwk1,0.4474
BAFAun,ICHwk2,0.4086
BAFAun,ICHwk3,0.5359
BAFAun,ICHwk4,0.5380
BAFAun,ICHxw,0.0700
BAFAun,IDFdc,0.2044
BAFAun,IDFdk1,0.1537
BAFAun,IDFdk2,0.1742
BAFAun,IDFdk3,0.1956
BAFAun,IDFdk4,0.1969
BAFAun,IDFdk5,0.1686
BAFAun,IDFdm1,0.1084
BAFAun,IDFdm2,0.1094
BAFAun,IDFdw,0.2506
BAFAun,IDFmw1,0.1104
BAFAun,IDFmw2,0.1252
BAFAun,IDFww,0.1664
BAFAun,IDFww1,0.0731
BAFAun,IDFxc,0.0625
BAFAun,IDFxh1,0.0530
BAFAun,IDFxh2,0.0721
BAFAun,IDFxh4,0.0421
BAFAun,IDFxk,0.0693
BAFAun,IDFxm,0.1249
BAFAun,IDFxw,0.0821
BAFAun,IMAun,0.8085
BAFAun,IMAunp,0.6061
BAFAun,MHmm1,0.0000
BAFAun,MHmm2,0.7584
BAFAun,MHmmp,0.8425
BAFAun,MHun,0.8012
BAFAun,MHunp,0.9281
BAFAun,MHwh,0.0000
BAFAun,MHwh1,0.0000
BAFAun,MHwhp,0.0000
BAFAun,MSdc1,0.3482
BAFAun,MSdc2,0.4959
BAFAun,MSdc3,0.4457
BAFAun,MSdk1,0.3167
BAFAun,MSdk2,0.3731
BAFAun,MSdm1,0.2937
BAFAun,MSdm2,0.2866
BAFAun,MSdm3,0.2973
BAFAun,MSdv,0.4694
BAFAun,MSmw1,0.3136
BAFAun,MSmw2,0.2941
BAFAun,MSun,0.6286
BAFAun,MSxk1,0.2803
BAFAun,MSxk2,0.2410
BAFAun,MSxk3,0.3430
BAFAun,MSxv,0.4717
BAFAun,PPdh2,0.0539
BAFAun,PPxh1,0.0094
BAFAun,PPxh2,0.0181
BAFAun,PPxh3,0.0366
BAFAun,SBPSdc,0.3006
BAFAun,SBPSmc,0.3384
BAFAun,SBPSmk,0.3276
BAFAun,SBPSxc,0.2816
BAFAun,SBSdh1,0.3293
BAFAun,SBSdh2,0.5958
BAFAun,SBSdk,0.2936
BAFAun,SBSdw1,0.2839
BAFAun,SBSdw2,0.2911
BAFAun,SBSdw3,0.3395
BAFAun,SBSmc1,0.4614
BAFAun,SBSmc2,0.4579
BAFAun,SBSmc3,0.3934
BAFAun,SBSmh,0.2069
BAFAun,SBSmk1,0.4988
BAFAun,SBSmk2,0.3754
BAFAun,SBSmm,0.4215
BAFAun,SBSmw,0.3523
BAFAun,SBSun,0.7136
BAFAun,SBSvk,0.6371
BAFAun,SBSwk1,0.5533
BAFAun,SBSwk2,0.6121
BAFAun,SBSwk3,0.4783
BAFAun,SWBmk,0.6980
BAFAun,SWBmks,0.8584
BAFAun,SWBun,0.5991
BAFAun,SWBuns,0.7199
BAFAun,SWBvk,0.8778
BAFAun,SWBvks,0.8627
BAFAunp,BAFAun,0.8570
BAFAunp,BAFAunp,0.9825
BAFAunp,BGxh1,0.2686
BAFAunp,BGxh2,0.3539
BAFAunp,BGxh3,0.4367
BAFAunp,BGxw1,0.5192
BAFAunp,BGxw2,0.5835
BAFAunp,BWBSdk,0.7443
BAFAunp,BWBSmk,0.5924
BAFAunp,BWBSmw,0.7138
BAFAunp,BWBSvk,0.8775
BAFAunp,BWBSwk1,0.8704
BAFAunp,BWBSwk2,0.7681
BAFAunp,BWBSwk3,0.7170
BAFAunp,CDFmm,0.0000
BAFAunp,CMAun,0.8636
BAFAunp,CMAunp,0.9390
BAFAunp,CMAwh,0.0000
BAFAunp,CWHdm,0.0000
BAFAunp,CWHds1,0.7994
BAFAunp,CWHds2,0.8784
BAFAunp,CWHmm1,0.0000
BAFAunp,CWHmm2,0.0000
BAFAunp,CWHms1,0.9257
BAFAunp,CWHms2,0.8478
BAFAunp,CWHun,0.8981
BAFAunp,CWHvh1,0.0000
BAFAunp,CWHvh2,0.0000
BAFAunp,CWHvh3,0.0000
BAFAunp,CWHvm1,0.0000
BAFAunp,CWHvm2,0.0000
BAFAunp,CWHwh1,0.0000
BAFAunp,CWHwh2,0.0000
BAFAunp,CWHwm,0.0000
BAFAunp,CWHws1,0.8855
BAFAunp,CWHws2,0.9599
BAFAunp,CWHxm1,0.0000
BAFAunp,CWHxm2,0.0000
BAFAunp,ESSFdc1,0.9617
BAFAunp,ESSFdc2,0.9502
BAFAunp,ESSFdc3,0.9301
BAFAunp,ESSFdcp,0.9736
BAFAunp,ESSFdcw,0.9734
BAFAunp,ESSFdk1,0.9465
BAFAunp,ESSFdk2,0.9370
BAFAunp,ESSFdkp,0.9283
BAFAunp,ESSFdkw,0.9394
BAFAunp,ESSFdv1,0.9584
BAFAunp,ESSFdv2,0.9785
BAFAunp,ESSFdvp,0.9566
BAFAunp,ESSFdvw,0.9711
BAFAunp,ESSFmc,0.9304
BAFAunp,ESSFmcp,0.9114
BAFAunp,ESSFmh,0.9325
BAFAunp,ESSFmk,0.9874
BAFAunp,ESSFmkp,0.9831
BAFAunp,ESSFmm1,0.9565
BAFAunp,ESSFmm2,0.9346
BAFAunp,ESSFmmp,0.9435
BAFAunp,ESSFmmw,0.9645
BAFAunp,ESSFmv1,0.9060
BAFAunp,ESSFmv2,0.9344
BAFAunp,ESSFmv3,0.8982
BAFAunp,ESSFmv4,0.8455
BAFAunp,ESSFmvp,0.8978
BAFAunp,ESSFmw,0.9880
BAFAunp,ESSFmw1,0.9718
BAFAunp,ESSFmw2,0.9671
BAFAunp,ESSFmwp,0.9783
BAFAunp,ESSFmww,0.9833
BAFAunp,ESSFun,0.9281
BAFAunp,ESSFunp,0.9142
BAFAunp,ESSFvc,0.9624
BAFAunp,ESSFvcp,0.9490
BAFAunp,ESSFvcw,0.9639
BAFAunp,ESSFwc2,0.9701
BAFAunp,ESSFwc3,0.9520
BAFAunp,ESSFwc4,0.9717
BAFAunp,ESSFwcp,0.9527
BAFAunp,ESSFwcw,0.9700
BAFAunp,ESSFwh1,0.9591
BAFAunp,ESSFwh2,0.9489
BAFAunp,ESSFwh3,0.9478
BAFAunp,ESSFwk1,0.9606
BAFAunp,ESSFwk2,0.9355
BAFAunp,ESSFwm,0.9567
BAFAunp,ESSFwm1,0.9427
BAFAunp,ESSFwm2,0.9683
BAFAunp,ESSFwm3,0.9599
BAFAunp,ESSFwm4,0.9496
BAFAunp,ESSFwmp,0.9494
BAFAunp,ESSFwmw,0.9626
BAFAunp,ESSFwv,0.9468
BAFAunp,ESSFwvp,0.9401
BAFAunp,ESSFxc1,0.9258
BAFAunp,ESSFxc2,0.9446
BAFAunp,ESSFxc3,0.9449
BAFAunp,ESSFxcp,0.9471
BAFAunp,ESSFxcw,0.9573
BAFAunp,ESSFxv1,0.9782
BAFAunp,ESSFxv2,0.9682
BAFAunp,ESSFxvp,0.9668
BAFAunp,ESSFxvw,0.9637
BAFAunp,ICHdk,0.8431
BAFAunp,ICHdm,0.8825
BAFAunp,ICHdw1,0.7758
BAFAunp,ICHdw3,0.8246
BAFAunp,ICHdw4,0.7367
BAFAunp,ICHmc1,0.9042
BAFAunp,ICHmc2,0.8534
BAFAunp,ICHmk1,0.8540
BAFAunp,ICHmk2,0.8598
BAFAunp,ICHmk3,0.8707
BAFAunp,ICHmk4,0.8936
BAFAunp,ICHmm,0.9245
BAFAunp,ICHmw1,0.9034
BAFAunp,ICHmw2,0.8658
BAFAunp,ICHmw3,0.8631
BAFAunp,ICHmw4,0.9066
BAFAunp,ICHmw5,0.8750
BAFAunp,ICHvc,0.9160
BAFAunp,ICHvk1,0.9333
BAFAunp,ICHvk2,0.9233
BAFAunp,ICHwc,0.9152
BAFAunp,ICHwk1,0.9223
BAFAunp,ICHwk2,0.8822
BAFAunp,ICHwk3,0.9098
BAFAunp,ICHwk4,0.9182
BAFAunp,ICHxw,0.6634
BAFAunp,IDFdc,0.8333
BAFAunp,IDFdk1,0.7639
BAFAunp,IDFdk2,0.8051
BAFAunp,IDFdk3,0.7655
BAFAunp,IDFdk4,0.7637
BAFAunp,IDFdk5,0.7505
BAFAunp,IDFdm1,0.7176
BAFAunp,IDFdm2,0.7038
BAFAunp,IDFdw,0.8349
BAFAunp,IDFmw1,0.7135
BAFAunp,IDFmw2,0.7173
BAFAunp,IDFww,0.8096
BAFAunp,IDFww1,0.6784
BAFAunp,IDFxc,0.6426
BAFAunp,IDFxh1,0.6179
BAFAunp,IDFxh2,0.6437
BAFAunp,IDFxh4,0.5822
BAFAunp,IDFxk,0.6213
BAFAunp,IDFxm,0.6912
BAFAunp,IDFxw,0.6367
BAFAunp,IMAun,0.9177
BAFAunp,IMAunp,0.9838
BAFAunp,MHmm1,0.0000
BAFAunp,MHmm2,0.9776
BAFAunp,MHmmp,0.9392
BAFAunp,MHun,0.8649
BAFAunp,MHunp,0.8379
BAFAunp,MHwh,0.0000
BAFAunp,MHwh1,0.0000
BAFAunp,MHwhp,0.0000
BAFAunp,MSdc1,0.9218
BAFAunp,MSdc2,0.9482
BAFAunp,MSdc3,0.9505
BAFAunp,MSdk1,0.8773
BAFAunp,MSdk2,0.8718
BAFAunp,MSdm1,0.8769
BAFAunp,MSdm2,0.8922
BAFAunp,MSdm3,0.8551
BAFAunp,MSdv,0.9520
BAFAunp,MSmw1,0.9214
BAFAunp,MSmw2,0.9004
BAFAunp,MSun,0.9901
BAFAunp,MSxk1,0.8803
BAFAunp,MSxk2,0.8158
BAFAunp,MSxk3,0.8800
BAFAunp,MSxv,0.9109
BAFAunp,PPdh2,0.6017
BAFAunp,PPxh1,0.4107
BAFAunp,PPxh2,0.4720
BAFAunp,PPxh3,0.5660
BAFAunp,SBPSdc,0.8078
BAFAunp,SBPSmc,0.8461
BAFAunp,SBPSmk,0.8350
BAFAunp,SBPSxc,0.8247
BAFAunp,SBSdh1,0.8431
BAFAunp,SBSdh2,0.9153
BAFAunp,SBSdk,0.8047
BAFAunp,SBSdw1,0.8192
BAFAunp,SBSdw2,0.8140
BAFAunp,SBSdw3,0.8201
BAFAunp,SBSmc1,0.9083
BAFAunp,SBSmc2,0.8732
BAFAunp,SBSmc3,0.8576
BAFAunp,SBSmh,0.7589
BAFAunp,SBSmk1,0.8735
BAFAunp,SBSmk2,0.7839
BAFAunp,SBSmm,0.8988
BAFAunp,SBSmw,0.8431
BAFAunp,SBSun,0.8859
BAFAunp,SBSvk,0.9190
BAFAunp,SBSwk1,0.9074
BAFAunp,SBSwk2,0.8818
BAFAunp,SBSwk3,0.8591
BAFAunp,SWBmk,0.8183
BAFAunp,SWBmks,0.8554
BAFAunp,SWBun,0.7733
BAFAunp,SWBuns,0.7923
BAFAunp,SWBvk,0.8488
BAFAunp,SWBvks,0.8035
BGxh1,BAFAun,0.3533
BGxh1,BAFAunp,0.4332
BGxh1,BGxh1,0.9782
BGxh1,BGxh2,0.9332
BGxh1,BGxh3,0.9005
BGxh1,BGxw1,0.8581
BGxh1,BGxw2,0.8303
BGxh1,BWBSdk,0.5478
BGxh1,BWBSmk,0.5404
BGxh1,BWBSmw,0.6267
BGxh1,BWBSvk,0.4613
BGxh1,BWBSwk1,0.5844
BGxh1,BWBSwk2,0.5727
BGxh1,BWBSwk3,0.5015
BGxh1,CDFmm,0.0000
BGxh1,CMAun,0.3191
BGxh1,CMAunp,0.3793
BGxh1,CMAwh,0.0000
BGxh1,CWHdm,0.0000
BGxh1,CWHds1,0.6636
BGxh1,CWHds2,0.6539
BGxh1,CWHmm1,0.0000
BGxh1,CWHmm2,0.0000
BGxh1,CWHms1,0.5621
BGxh1,CWHms2,0.5687
BGxh1,CWHun,0.6229
BGxh1,CWHvh1,0.0000
BGxh1,CWHvh2,0.0000
BGxh1,CWHvh3,0.0000
BGxh1,CWHvm1,0.0000
BGxh1,CWHvm2,0.0000
BGxh1,CWHwh1,0.0000
BGxh1,CWHwh2,0.0000
BGxh1,CWHwm,0.0000
BGxh1,CWHws1,0.5934
BGxh1,CWHws2,0.5227
BGxh1,CWHxm1,0.0000
BGxh1,CWHxm2,0.0000
BGxh1,ESSFdc1,0.5495
BGxh1,ESSFdc2,0.5799
BGxh1,ESSFdc3,0.5957
BGxh1,ESSFdcp,0.4803
BGxh1,ESSFdcw,0.5032
BGxh1,ESSFdk1,0.5325
BGxh1,ESSFdk2,0.5055
BGxh1,ESSFdkp,0.4237
BGxh1,ESSFdkw,0.4573
BGxh1,ESSFdv1,0.5476
BGxh1,ESSFdv2,0.5183
BGxh1,ESSFdvp,0.4501
BGxh1,ESSFdvw,0.4864
BGxh1,ESSFmc,0.5034
BGxh1,ESSFmcp,0.4110
BGxh1,ESSFmh,0.5988
BGxh1,ESSFmk,0.4993
BGxh1,ESSFmkp,0.4334
BGxh1,ESSFmm1,0.4748
BGxh1,ESSFmm2,0.4731
BGxh1,ESSFmmp,0.4240
BGxh1,ESSFmmw,0.4736
BGxh1,ESSFmv1,0.5823
BGxh1,ESSFmv2,0.4974
BGxh1,ESSFmv3,0.4964
BGxh1,ESSFmv4,0.5031
BGxh1,ESSFmvp,0.4393
BGxh1,ESSFmw,0.5262
BGxh1,ESSFmw1,0.5445
BGxh1,ESSFmw2,0.5589
BGxh1,ESSFmwp,0.4591
BGxh1,ESSFmww,0.5090
BGxh1,ESSFun,0.4295
BGxh1,ESSFunp,0.3846
BGxh1,ESSFvc,0.4827
BGxh1,ESSFvcp,0.4013
BGxh1,ESSFvcw,0.4360
BGxh1,ESSFwc2,0.4923
BGxh1,ESSFwc3,0.4463
BGxh1,ESSFwc4,0.4973
BGxh1,ESSFwcp,0.4152
BGxh1,ESSFwcw,0.4476
BGxh1,ESSFwh1,0.5332
BGxh1,ESSFwh2,0.5569
BGxh1,ESSFwh3,0.5181
BGxh1,ESSFwk1,0.5281
BGxh1,ESSFwk2,0.4706
BGxh1,ESSFwm,0.4807
BGxh1,ESSFwm1,0.5277
BGxh1,ESSFwm2,0.5129
BGxh1,ESSFwm3,0.4708
BGxh1,ESSFwm4,0.5531
BGxh1,ESSFwmp,0.4204
BGxh1,ESSFwmw,0.4577
BGxh1,ESSFwv,0.4952
BGxh1,ESSFwvp,0.4382
BGxh1,ESSFxc1,0.5821
BGxh1,ESSFxc2,0.5698
BGxh1,ESSFxc3,0.5512
BGxh1,ESSFxcp,0.4979
BGxh1,ESSFxcw,0.5143
BGxh1,ESSFxv1,0.4995
BGxh1,ESSFxv2,0.4911
BGxh1,ESSFxvp,0.4389
BGxh1,ESSFxvw,0.4893
BGxh1,ICHdk,0.6819
BGxh1,ICHdm,0.6445
BGxh1,ICHdw1,0.7258
BGxh1,ICHdw3,0.6894
BGxh1,ICHdw4,0.7597
BGxh1,ICHmc1,0.5888
BGxh1,ICHmc2,0.6582
BGxh1,ICHmk1,0.6833
BGxh1,ICHmk2,0.6780
BGxh1,ICHmk3,0.6562
BGxh1,ICHmk4,0.6169
BGxh1,ICHmm,0.5826
BGxh1,ICHmw1,0.6060
BGxh1,ICHmw2,0.6501
BGxh1,ICHmw3,0.6499
BGxh1,ICHmw4,0.5862
BGxh1,ICHmw5,0.6582
BGxh1,ICHvc,0.5571
BGxh1,ICHvk1,0.5476
BGxh1,ICHvk2,0.5389
BGxh1,ICHwc,0.5236
BGxh1,ICHwk1,0.5821
BGxh1,ICHwk2,0.6350
BGxh1,ICHwk3,0.5838
BGxh1,ICHwk4,0.5847
BGxh1,ICHxw,0.8036
BGxh1,IDFdc,0.6934
BGxh1,IDFdk1,0.7329
BGxh1,IDFdk2,0.7198
BGxh1,IDFdk3,0.7282
BGxh1,IDFdk4,0.7091
BGxh1,IDFdk5,0.7320
BGxh1,IDFdm1,0.7785
BGxh1,IDFdm2,0.7764
BGxh1,IDFdw,0.6745
BGxh1,IDFmw1,0.7855
BGxh1,IDFmw2,0.7780
BGxh1,IDFww,0.7038
BGxh1,IDFww1,0.7943
BGxh1,IDFxc,0.8121
BGxh1,IDFxh1,0.8406
BGxh1,IDFxh2,0.8096
BGxh1,IDFxh4,0.8551
BGxh1,IDFxk,0.8083
BGxh1,IDFxm,0.7698
BGxh1,IDFxw,0.8075
BGxh1,IMAun,0.3742
BGxh1,IMAunp,0.4593
BGxh1,MHmm1,0.0000
BGxh1,MHmm2,0.4552
BGxh1,MHmmp,0.3909
BGxh1,MHun,0.4538
BGxh1,MHunp,0.3471
BGxh1,MHwh,0.0000
BGxh1,MHwh1,0.0000
BGxh1,MHwhp,0.0000
BGxh1,MSdc1,0.6161
BGxh1,MSdc2,0.5708
BGxh1,MSdc3,0.5818
BGxh1,MSdk1,0.6420
BGxh1,MSdk2,0.6275
BGxh1,MSdm1,0.6619
BGxh1,MSdm2,0.6456
BGxh1,MSdm3,0.6773
BGxh1,MSdv,0.5536
BGxh1,MSmw1,0.6115
BGxh1,MSmw2,0.6462
BGxh1,MSun,0.5224
BGxh1,MSxk1,0.6480
BGxh1,MSxk2,0.6821
BGxh1,MSxk3,0.6266
BGxh1,MSxv,0.5874
BGxh1,PPdh2,0.8350
BGxh1,PPxh1,0.9370
BGxh1,PPxh2,0.8924
BGxh1,PPxh3,0.8627
BGxh1,SBPSdc,0.6708
BGxh1,SBPSmc,0.6505
BGxh1,SBPSmk,0.6671
BGxh1,SBPSxc,0.6630
BGxh1,SBSdh1,0.6690
BGxh1,SBSdh2,0.5576
BGxh1,SBSdk,0.6756
BGxh1,SBSdw1,0.6937
BGxh1,SBSdw2,0.6868
BGxh1,SBSdw3,0.6562
BGxh1,SBSmc1,0.6189
BGxh1,SBSmc2,0.6148
BGxh1,SBSmc3,0.6362
BGxh1,SBSmh,0.7269
BGxh1,SBSmk1,0.5915
BGxh1,SBSmk2,0.6138
BGxh1,SBSmm,0.6303
BGxh1,SBSmw,0.6635
BGxh1,SBSun,0.5006
BGxh1,SBSvk,0.5364
BGxh1,SBSwk1,0.5781
BGxh1,SBSwk2,0.5491
BGxh1,SBSwk3,0.6037
BGxh1,SWBmk,0.4812
BGxh1,SWBmks,0.4280
BGxh1,SWBun,0.4716
BGxh1,SWBuns,0.4303
BGxh1,SWBvk,0.3831
BGxh1,SWBvks,0.3228
BGxh2,BAFAun,0.3175
BGxh2,BAFAunp,0.4087
BGxh2,BGxh1,0.9922
BGxh2,BGxh2,0.9840
BGxh2,BGxh3,0.9609
BGxh2,BGxw1,0.9198
BGxh2,BGxw2,0.8926
BGxh2,BWBSdk,0.5588
BGxh2,BWBSmk,0.5415
BGxh2,BWBSmw,0.6500
BGxh2,BWBSvk,0.4413
BGxh2,BWBSwk1,0.5980
BGxh2,BWBSwk2,0.5801
BGxh2,BWBSwk3,0.4927
BGxh2,CDFmm,0.0000
BGxh2,CMAun,0.2763
BGxh2,CMAunp,0.3389
BGxh2,CMAwh,0.0000
BGxh2,CWHdm,0.0000
BGxh2,CWHds1,0.6621
BGxh2,CWHds2,0.6736
BGxh2,CWHmm1,0.0000
BGxh2,CWHmm2,0.0000
BGxh2,CWHms1,0.5522
BGxh2,CWHms2,0.5469
BGxh2,CWHun,0.6458
BGxh2,CWHvh1,0.0000
BGxh2,CWHvh2,0.0000
BGxh2,CWHvh3,0.0000
BGxh2,CWHvm1,0.0000
BGxh2,CWHvm2,0.0000
BGxh2,CWHwh1,0.0000
BGxh2,CWHwh2,0.0000
BGxh2,CWHwm,0.0000
BGxh2,CWHws1,0.5959
BGxh2,CWHws2,0.5140
BGxh2,CWHxm1,0.0000
BGxh2,CWHxm2,0.0000
BGxh2,ESSFdc1,0.5489
BGxh2,ESSFdc2,0.5875
BGxh2,ESSFdc3,0.6089
BGxh2,ESSFdcp,0.4643
BGxh2,ESSFdcw,0.4917
BGxh2,ESSFdk1,0.5292
BGxh2,ESSFdk2,0.4965
BGxh2,ESSFdkp,0.3958
BGxh2,ESSFdkw,0.4365
BGxh2,ESSFdv1,0.5478
BGxh2,ESSFdv2,0.5124
BGxh2,ESSFdvp,0.4266
BGxh2,ESSFdvw,0.4715
BGxh2,ESSFmc,0.5011
BGxh2,ESSFmcp,0.3867
BGxh2,ESSFmh,0.6099
BGxh2,ESSFmk,0.4924
BGxh2,ESSFmkp,0.4104
BGxh2,ESSFmm1,0.4603
BGxh2,ESSFmm2,0.4592
BGxh2,ESSFmmp,0.3982
BGxh2,ESSFmmw,0.4605
BGxh2,ESSFmv1,0.5966
BGxh2,ESSFmv2,0.4908
BGxh2,ESSFmv3,0.4926
BGxh2,ESSFmv4,0.4993
BGxh2,ESSFmvp,0.4199
BGxh2,ESSFmw,0.5205
BGxh2,ESSFmw1,0.5408
BGxh2,ESSFmw2,0.5607
BGxh2,ESSFmwp,0.4372
BGxh2,ESSFmww,0.4977
BGxh2,ESSFun,0.4097
BGxh2,ESSFunp,0.3548
BGxh2,ESSFvc,0.4694
BGxh2,ESSFvcp,0.3709
BGxh2,ESSFvcw,0.4127
BGxh2,ESSFwc2,0.4817
BGxh2,ESSFwc3,0.4276
BGxh2,ESSFwc4,0.4853
BGxh2,ESSFwcp,0.3882
BGxh2,ESSFwcw,0.4261
BGxh2,ESSFwh1,0.5289
BGxh2,ESSFwh2,0.5594
BGxh2,ESSFwh3,0.5074
BGxh2,ESSFwk1,0.5243
BGxh2,ESSFwk2,0.4589
BGxh2,ESSFwm,0.4693
BGxh2,ESSFwm1,0.5223
BGxh2,ESSFwm2,0.5053
BGxh2,ESSFwm3,0.4509
BGxh2,ESSFwm4,0.5538
BGxh2,ESSFwmp,0.3931
BGxh2,ESSFwmw,0.4379
BGxh2,ESSFwv,0.4872
BGxh2,ESSFwvp,0.4168
BGxh2,ESSFxc1,0.5882
BGxh2,ESSFxc2,0.5746
BGxh2,ESSFxc3,0.5532
BGxh2,ESSFxcp,0.4848
BGxh2,ESSFxcw,0.5051
BGxh2,ESSFxv1,0.4901
BGxh2,ESSFxv2,0.4799
BGxh2,ESSFxvp,0.4141
BGxh2,ESSFxvw,0.4769
BGxh2,ICHdk,0.7143
BGxh2,ICHdm,0.6672
BGxh2,ICHdw1,0.7558
BGxh2,ICHdw3,0.7229
BGxh2,ICHdw4,0.8000
BGxh2,ICHmc1,0.6018
BGxh2,ICHmc2,0.6876
BGxh2,ICHmk1,0.7138
BGxh2,ICHmk2,0.7115
BGxh2,ICHmk3,0.6825
BGxh2,ICHmk4,0.6365
BGxh2,ICHmm,0.5963
BGxh2,ICHmw1,0.6290
BGxh2,ICHmw2,0.6693
BGxh2,ICHmw3,0.6731
BGxh2,ICHmw4,0.5890
BGxh2,ICHmw5,0.6821
BGxh2,ICHvc,0.5643
BGxh2,ICHvk1,0.5492
BGxh2,ICHvk2,0.5391
BGxh2,ICHwc,0.5250
BGxh2,ICHwk1,0.5918
BGxh2,ICHwk2,0.6546
BGxh2,ICHwk3,0.5930
BGxh2,ICHwk4,0.5938
BGxh2,ICHxw,0.8422
BGxh2,IDFdc,0.7322
BGxh2,IDFdk1,0.7798
BGxh2,IDFdk2,0.7629
BGxh2,IDFdk3,0.7740
BGxh2,IDFdk4,0.7543
BGxh2,IDFdk5,0.7823
BGxh2,IDFdm1,0.8292
BGxh2,IDFdm2,0.8283
BGxh2,IDFdw,0.7128
BGxh2,IDFmw1,0.8335
BGxh2,IDFmw2,0.8304
BGxh2,IDFww,0.7371
BGxh2,IDFww1,0.8488
BGxh2,IDFxc,0.8736
BGxh2,IDFxh1,0.8983
