BECvarfut_plantation,BECvar_seed,HTp_pred
CWHds2,MSdm1,0.8925
CWHds2,MSdm2,0.8778
CWHds2,MSdm3,0.8780
CWHds2,MSdv,0.7930
CWHds2,MSmw1,0.9008
CWHds2,MSmw2,0.9044
CWHds2,MSun,0.8203
CWHds2,MSxk1,0.8479
CWHds2,MSxk2,0.8092
CWHds2,MSxk3,0.7979
CWHds2,MSxv,0.7778
CWHds2,PPdh2,0.8367
CWHds2,PPxh1,0.7082
CWHds2,PPxh2,0.7349
CWHds2,PPxh3,0.8528
CWHds2,SBPSdc,0.8120
CWHds2,SBPSmc,0.8138
CWHds2,SBPSmk,0.8373
CWHds2,SBPSxc,0.7995
CWHds2,SBSdh1,0.8880
CWHds2,SBSdh2,0.7895
CWHds2,SBSdk,0.8230
CWHds2,SBSdw1,0.8872
CWHds2,SBSdw2,0.8622
CWHds2,SBSdw3,0.8375
CWHds2,SBSmc1,0.8576
CWHds2,SBSmc2,0.8146
CWHds2,SBSmc3,0.8091
CWHds2,SBSmh,0.8984
CWHds2,SBSmk1,0.8122
CWHds2,SBSmk2,0.7545
CWHds2,SBSmm,0.8591
CWHds2,SBSmw,0.8801
CWHds2,SBSun,0.7491
CWHds2,SBSvk,0.8252
CWHds2,SBSwk1,0.8517
CWHds2,SBSwk2,0.7749
CWHds2,SBSwk3,0.7974
CWHds2,SWBmk,0.6181
CWHds2,SWBmks,0.5744
CWHds2,SWBun,0.5722
CWHds2,SWBuns,0.5412
CWHds2,SWBvk,0.6068
CWHds2,SWBvks,0.5012
CWHmm1,BAFAun,0.4109
CWHmm1,BAFAunp,0.5838
CWHmm1,BGxh1,0.4004
CWHmm1,BGxh2,0.4327
CWHmm1,BGxh3,0.4896
CWHmm1,BGxw1,0.5220
CWHmm1,BGxw2,0.5721
CWHmm1,BWBSdk,0.4267
CWHmm1,BWBSmk,0.3551
CWHmm1,BWBSmw,0.5142
CWHmm1,BWBSvk,0.6436
CWHmm1,BWBSwk1,0.6375
CWHmm1,BWBSwk2,0.5166
CWHmm1,BWBSwk3,0.4247
CWHmm1,CDFmm,0.7688
CWHmm1,CMAun,0.4546
CWHmm1,CMAunp,0.6194
CWHmm1,CMAwh,0.6968
CWHmm1,CWHdm,0.9904
CWHmm1,CWHds1,0.9603
CWHmm1,CWHds2,0.8592
CWHmm1,CWHmm1,0.9762
CWHmm1,CWHmm2,0.9247
CWHmm1,CWHms1,0.8804
CWHmm1,CWHms2,0.9423
CWHmm1,CWHun,0.6624
CWHmm1,CWHvh1,0.9468
CWHmm1,CWHvh2,0.9019
CWHmm1,CWHvh3,0.9112
CWHmm1,CWHvm1,0.9580
CWHmm1,CWHvm2,0.8637
CWHmm1,CWHwh1,0.9362
CWHmm1,CWHwh2,0.8592
CWHmm1,CWHwm,0.7371
CWHmm1,CWHws1,0.8615
CWHmm1,CWHws2,0.7871
CWHmm1,CWHxm1,0.9372
CWHmm1,CWHxm2,0.9911
CWHmm1,ESSFdc1,0.7177
CWHmm1,ESSFdc2,0.7087
CWHmm1,ESSFdc3,0.6883
CWHmm1,ESSFdcp,0.6163
CWHmm1,ESSFdcw,0.6571
CWHmm1,ESSFdk1,0.6901
CWHmm1,ESSFdk2,0.6288
CWHmm1,ESSFdkp,0.5546
CWHmm1,ESSFdkw,0.5957
CWHmm1,ESSFdv1,0.6511
CWHmm1,ESSFdv2,0.6478
CWHmm1,ESSFdvp,0.5515
CWHmm1,ESSFdvw,0.6015
CWHmm1,ESSFmc,0.5630
CWHmm1,ESSFmcp,0.4817
CWHmm1,ESSFmh,0.7690
CWHmm1,ESSFmk,0.6642
CWHmm1,ESSFmkp,0.6011
CWHmm1,ESSFmm1,0.6303
CWHmm1,ESSFmm2,0.5897
CWHmm1,ESSFmmp,0.5727
CWHmm1,ESSFmmw,0.6318
CWHmm1,ESSFmv1,0.6063
CWHmm1,ESSFmv2,0.6175
CWHmm1,ESSFmv3,0.5194
CWHmm1,ESSFmv4,0.4907
CWHmm1,ESSFmvp,0.4790
CWHmm1,ESSFmw,0.7233
CWHmm1,ESSFmw1,0.7528
CWHmm1,ESSFmw2,0.7040
CWHmm1,ESSFmwp,0.6025
CWHmm1,ESSFmww,0.6774
CWHmm1,ESSFun,0.5549
CWHmm1,ESSFunp,0.5005
CWHmm1,ESSFvc,0.6979
CWHmm1,ESSFvcp,0.5678
CWHmm1,ESSFvcw,0.6279
CWHmm1,ESSFwc2,0.6789
CWHmm1,ESSFwc3,0.5893
CWHmm1,ESSFwc4,0.7051
CWHmm1,ESSFwcp,0.5654
CWHmm1,ESSFwcw,0.6251
CWHmm1,ESSFwh1,0.7534
CWHmm1,ESSFwh2,0.7416
CWHmm1,ESSFwh3,0.7656
CWHmm1,ESSFwk1,0.7032
CWHmm1,ESSFwk2,0.6003
CWHmm1,ESSFwm,0.6154
CWHmm1,ESSFwm1,0.6962
CWHmm1,ESSFwm2,0.6878
CWHmm1,ESSFwm3,0.6957
CWHmm1,ESSFwm4,0.7249
CWHmm1,ESSFwmp,0.5574
CWHmm1,ESSFwmw,0.6166
CWHmm1,ESSFwv,0.6028
CWHmm1,ESSFwvp,0.5404
CWHmm1,ESSFxc1,0.6583
CWHmm1,ESSFxc2,0.6718
CWHmm1,ESSFxc3,0.6188
CWHmm1,ESSFxcp,0.5756
CWHmm1,ESSFxcw,0.6096
CWHmm1,ESSFxv1,0.6137
CWHmm1,ESSFxv2,0.5879
CWHmm1,ESSFxvp,0.5550
CWHmm1,ESSFxvw,0.5807
CWHmm1,ICHdk,0.7316
CWHmm1,ICHdm,0.7760
CWHmm1,ICHdw1,0.8586
CWHmm1,ICHdw3,0.7871
CWHmm1,ICHdw4,0.8175
CWHmm1,ICHmc1,0.7049
CWHmm1,ICHmc2,0.7360
CWHmm1,ICHmk1,0.7756
CWHmm1,ICHmk2,0.7416
CWHmm1,ICHmk3,0.7458
CWHmm1,ICHmk4,0.7237
CWHmm1,ICHmm,0.6988
CWHmm1,ICHmw1,0.6915
CWHmm1,ICHmw2,0.8494
CWHmm1,ICHmw3,0.8160
CWHmm1,ICHmw4,0.8324
CWHmm1,ICHmw5,0.8103
CWHmm1,ICHvc,0.6818
CWHmm1,ICHvk1,0.7634
CWHmm1,ICHvk2,0.7186
CWHmm1,ICHwc,0.6508
CWHmm1,ICHwk1,0.7801
CWHmm1,ICHwk2,0.7668
CWHmm1,ICHwk3,0.7433
CWHmm1,ICHwk4,0.7488
CWHmm1,ICHxw,0.8194
CWHmm1,IDFdc,0.7111
CWHmm1,IDFdk1,0.6453
CWHmm1,IDFdk2,0.7191
CWHmm1,IDFdk3,0.6489
CWHmm1,IDFdk4,0.5915
CWHmm1,IDFdk5,0.6637
CWHmm1,IDFdm1,0.7120
CWHmm1,IDFdm2,0.7079
CWHmm1,IDFdw,0.6387
CWHmm1,IDFmw1,0.7749
CWHmm1,IDFmw2,0.7379
CWHmm1,IDFww,0.8209
CWHmm1,IDFww1,0.7107
CWHmm1,IDFxc,0.6498
CWHmm1,IDFxh1,0.6839
CWHmm1,IDFxh2,0.6162
CWHmm1,IDFxh4,0.6719
CWHmm1,IDFxk,0.6004
CWHmm1,IDFxm,0.6149
CWHmm1,IDFxw,0.6093
CWHmm1,IMAun,0.4976
CWHmm1,IMAunp,0.6302
CWHmm1,MHmm1,0.7863
CWHmm1,MHmm2,0.7046
CWHmm1,MHmmp,0.6175
CWHmm1,MHun,0.4970
CWHmm1,MHunp,0.4388
CWHmm1,MHwh,0.7874
CWHmm1,MHwh1,0.7479
CWHmm1,MHwhp,0.6991
CWHmm1,MSdc1,0.7075
CWHmm1,MSdc2,0.6493
CWHmm1,MSdc3,0.6894
CWHmm1,MSdk1,0.7388
CWHmm1,MSdk2,0.6761
CWHmm1,MSdm1,0.7498
CWHmm1,MSdm2,0.7194
CWHmm1,MSdm3,0.7111
CWHmm1,MSdv,0.6405
CWHmm1,MSmw1,0.7703
CWHmm1,MSmw2,0.7508
CWHmm1,MSun,0.7032
CWHmm1,MSxk1,0.6877
CWHmm1,MSxk2,0.6277
CWHmm1,MSxk3,0.6247
CWHmm1,MSxv,0.6062
CWHmm1,PPdh2,0.6448
CWHmm1,PPxh1,0.5407
CWHmm1,PPxh2,0.5293
CWHmm1,PPxh3,0.6823
CWHmm1,SBPSdc,0.6119
CWHmm1,SBPSmc,0.6109
CWHmm1,SBPSmk,0.6543
CWHmm1,SBPSxc,0.5969
CWHmm1,SBSdh1,0.6988
CWHmm1,SBSdh2,0.6315
CWHmm1,SBSdk,0.6079
CWHmm1,SBSdw1,0.7120
CWHmm1,SBSdw2,0.6714
CWHmm1,SBSdw3,0.6276
CWHmm1,SBSmc1,0.7113
CWHmm1,SBSmc2,0.6145
CWHmm1,SBSmc3,0.6168
CWHmm1,SBSmh,0.7086
CWHmm1,SBSmk1,0.6169
CWHmm1,SBSmk2,0.5384
CWHmm1,SBSmm,0.7086
CWHmm1,SBSmw,0.7053
CWHmm1,SBSun,0.5821
CWHmm1,SBSvk,0.6930
CWHmm1,SBSwk1,0.6954
CWHmm1,SBSwk2,0.5942
CWHmm1,SBSwk3,0.5962
CWHmm1,SWBmk,0.4550
CWHmm1,SWBmks,0.4413
CWHmm1,SWBun,0.3972
CWHmm1,SWBuns,0.3876
CWHmm1,SWBvk,0.5123
CWHmm1,SWBvks,0.4263
CWHmm2,BAFAun,0.4956
CWHmm2,BAFAunp,0.6883
CWHmm2,BGxh1,0.3568
CWHmm2,BGxh2,0.4043
CWHmm2,BGxh3,0.4669
CWHmm2,BGxw1,0.5175
CWHmm2,BGxw2,0.5676
CWHmm2,BWBSdk,0.4741
CWHmm2,BWBSmk,0.3829
CWHmm2,BWBSmw,0.5423
CWHmm2,BWBSvk,0.7093
CWHmm2,BWBSwk1,0.6883
CWHmm2,BWBSwk2,0.5551
CWHmm2,BWBSwk3,0.4661
CWHmm2,CDFmm,0.6887
CWHmm2,CMAun,0.5511
CWHmm2,CMAunp,0.7294
CWHmm2,CMAwh,0.7893
CWHmm2,CWHdm,0.9495
CWHmm2,CWHds1,0.9705
CWHmm2,CWHds2,0.8986
CWHmm2,CWHmm1,0.9982
CWHmm2,CWHmm2,0.9819
CWHmm2,CWHms1,0.9470
CWHmm2,CWHms2,0.9746
CWHmm2,CWHun,0.7320
CWHmm2,CWHvh1,0.9161
CWHmm2,CWHvh2,0.9301
CWHmm2,CWHvh3,0.9326
CWHmm2,CWHvm1,0.9760
CWHmm2,CWHvm2,0.9302
CWHmm2,CWHwh1,0.9337
CWHmm2,CWHwh2,0.9145
CWHmm2,CWHwm,0.8051
CWHmm2,CWHws1,0.9037
CWHmm2,CWHws2,0.8624
CWHmm2,CWHxm1,0.8791
CWHmm2,CWHxm2,0.9855
CWHmm2,ESSFdc1,0.8009
CWHmm2,ESSFdc2,0.7886
CWHmm2,ESSFdc3,0.7556
CWHmm2,ESSFdcp,0.7128
CWHmm2,ESSFdcw,0.7505
CWHmm2,ESSFdk1,0.7734
CWHmm2,ESSFdk2,0.7112
CWHmm2,ESSFdkp,0.6495
CWHmm2,ESSFdkw,0.6873
CWHmm2,ESSFdv1,0.7400
CWHmm2,ESSFdv2,0.7424
CWHmm2,ESSFdvp,0.6535
CWHmm2,ESSFdvw,0.7005
CWHmm2,ESSFmc,0.6404
CWHmm2,ESSFmcp,0.5679
CWHmm2,ESSFmh,0.8377
CWHmm2,ESSFmk,0.7550
CWHmm2,ESSFmkp,0.7024
CWHmm2,ESSFmm1,0.7162
CWHmm2,ESSFmm2,0.6724
CWHmm2,ESSFmmp,0.6657
CWHmm2,ESSFmmw,0.7230
CWHmm2,ESSFmv1,0.6711
CWHmm2,ESSFmv2,0.6934
CWHmm2,ESSFmv3,0.5928
CWHmm2,ESSFmv4,0.5527
CWHmm2,ESSFmvp,0.5585
CWHmm2,ESSFmw,0.8172
CWHmm2,ESSFmw1,0.8435
CWHmm2,ESSFmw2,0.7912
CWHmm2,ESSFmwp,0.7068
CWHmm2,ESSFmww,0.7759
CWHmm2,ESSFun,0.6415
CWHmm2,ESSFunp,0.5922
CWHmm2,ESSFvc,0.7896
CWHmm2,ESSFvcp,0.6715
CWHmm2,ESSFvcw,0.7285
CWHmm2,ESSFwc2,0.7683
CWHmm2,ESSFwc3,0.6789
CWHmm2,ESSFwc4,0.7977
CWHmm2,ESSFwcp,0.6633
CWHmm2,ESSFwcw,0.7238
CWHmm2,ESSFwh1,0.8362
CWHmm2,ESSFwh2,0.8206
CWHmm2,ESSFwh3,0.8512
CWHmm2,ESSFwk1,0.7792
CWHmm2,ESSFwk2,0.6823
CWHmm2,ESSFwm,0.7069
CWHmm2,ESSFwm1,0.7780
CWHmm2,ESSFwm2,0.7786
CWHmm2,ESSFwm3,0.7936
CWHmm2,ESSFwm4,0.8062
CWHmm2,ESSFwmp,0.6588
CWHmm2,ESSFwmw,0.7149
CWHmm2,ESSFwv,0.6807
CWHmm2,ESSFwvp,0.6267
CWHmm2,ESSFxc1,0.7374
CWHmm2,ESSFxc2,0.7480
CWHmm2,ESSFxc3,0.7021
CWHmm2,ESSFxcp,0.6677
CWHmm2,ESSFxcw,0.7013
CWHmm2,ESSFxv1,0.7075
CWHmm2,ESSFxv2,0.6843
CWHmm2,ESSFxvp,0.6573
CWHmm2,ESSFxvw,0.6775
CWHmm2,ICHdk,0.7659
CWHmm2,ICHdm,0.8300
CWHmm2,ICHdw1,0.8707
CWHmm2,ICHdw3,0.8142
CWHmm2,ICHdw4,0.8170
CWHmm2,ICHmc1,0.7572
CWHmm2,ICHmc2,0.7702
CWHmm2,ICHmk1,0.8164
CWHmm2,ICHmk2,0.7838
CWHmm2,ICHmk3,0.7860
CWHmm2,ICHmk4,0.7823
CWHmm2,ICHmm,0.7629
CWHmm2,ICHmw1,0.7564
CWHmm2,ICHmw2,0.8907
CWHmm2,ICHmw3,0.8550
CWHmm2,ICHmw4,0.8951
CWHmm2,ICHmw5,0.8566
CWHmm2,ICHvc,0.7423
CWHmm2,ICHvk1,0.8361
CWHmm2,ICHvk2,0.7844
CWHmm2,ICHwc,0.7185
CWHmm2,ICHwk1,0.8449
CWHmm2,ICHwk2,0.8088
CWHmm2,ICHwk3,0.7976
CWHmm2,ICHwk4,0.8050
CWHmm2,ICHxw,0.8016
CWHmm2,IDFdc,0.7594
CWHmm2,IDFdk1,0.6795
CWHmm2,IDFdk2,0.7575
CWHmm2,IDFdk3,0.6754
CWHmm2,IDFdk4,0.6273
CWHmm2,IDFdk5,0.6892
CWHmm2,IDFdm1,0.7251
CWHmm2,IDFdm2,0.7167
CWHmm2,IDFdw,0.6905
CWHmm2,IDFmw1,0.7740
CWHmm2,IDFmw2,0.7418
CWHmm2,IDFww,0.8528
CWHmm2,IDFww1,0.7202
CWHmm2,IDFxc,0.6571
CWHmm2,IDFxh1,0.6755
CWHmm2,IDFxh2,0.6243
CWHmm2,IDFxh4,0.6556
CWHmm2,IDFxk,0.6047
CWHmm2,IDFxm,0.6289
CWHmm2,IDFxw,0.6111
CWHmm2,IMAun,0.5978
CWHmm2,IMAunp,0.7366
CWHmm2,MHmm1,0.8750
CWHmm2,MHmm2,0.8000
CWHmm2,MHmmp,0.7170
CWHmm2,MHun,0.5692
CWHmm2,MHunp,0.5224
CWHmm2,MHwh,0.8629
CWHmm2,MHwh1,0.8289
CWHmm2,MHwhp,0.7897
CWHmm2,MSdc1,0.7799
CWHmm2,MSdc2,0.7290
CWHmm2,MSdc3,0.7697
CWHmm2,MSdk1,0.7928
CWHmm2,MSdk2,0.7307
CWHmm2,MSdm1,0.8004
CWHmm2,MSdm2,0.7828
CWHmm2,MSdm3,0.7548
CWHmm2,MSdv,0.7278
CWHmm2,MSmw1,0.8430
CWHmm2,MSmw2,0.8128
CWHmm2,MSun,0.7947
CWHmm2,MSxk1,0.7498
CWHmm2,MSxk2,0.6733
CWHmm2,MSxk3,0.6883
CWHmm2,MSxv,0.6763
CWHmm2,PPdh2,0.6372
CWHmm2,PPxh1,0.5028
CWHmm2,PPxh2,0.5119
CWHmm2,PPxh3,0.6601
CWHmm2,SBPSdc,0.6517
CWHmm2,SBPSmc,0.6623
CWHmm2,SBPSmk,0.6955
CWHmm2,SBPSxc,0.6470
CWHmm2,SBSdh1,0.7386
CWHmm2,SBSdh2,0.6996
CWHmm2,SBSdk,0.6477
CWHmm2,SBSdw1,0.7415
CWHmm2,SBSdw2,0.7049
CWHmm2,SBSdw3,0.6691
CWHmm2,SBSmc1,0.7665
CWHmm2,SBSmc2,0.6700
CWHmm2,SBSmc3,0.6680
CWHmm2,SBSmh,0.7232
CWHmm2,SBSmk1,0.6744
CWHmm2,SBSmk2,0.5812
CWHmm2,SBSmm,0.7623
CWHmm2,SBSmw,0.7417
CWHmm2,SBSun,0.6508
CWHmm2,SBSvk,0.7596
CWHmm2,SBSwk1,0.7548
CWHmm2,SBSwk2,0.6565
CWHmm2,SBSwk3,0.6497
CWHmm2,SWBmk,0.5148
CWHmm2,SWBmks,0.5136
CWHmm2,SWBun,0.4545
CWHmm2,SWBuns,0.4512
CWHmm2,SWBvk,0.5908
CWHmm2,SWBvks,0.5088
CWHms1,BAFAun,0.5595
CWHms1,BAFAunp,0.7417
CWHms1,BGxh1,0.3927
CWHms1,BGxh2,0.4563
CWHms1,BGxh3,0.5304
CWHms1,BGxw1,0.5802
CWHms1,BGxw2,0.6447
CWHms1,BWBSdk,0.5683
CWHms1,BWBSmk,0.4781
CWHms1,BWBSmw,0.6439
CWHms1,BWBSvk,0.7737
CWHms1,BWBSwk1,0.7823
CWHms1,BWBSwk2,0.6523
CWHms1,BWBSwk3,0.5598
CWHms1,CDFmm,0.6695
CWHms1,CMAun,0.6000
CWHms1,CMAunp,0.7594
CWHms1,CMAwh,0.7806
CWHms1,CWHdm,0.9274
CWHms1,CWHds1,0.9891
CWHms1,CWHds2,0.9534
CWHms1,CWHmm1,0.9826
CWHms1,CWHmm2,0.9754
CWHms1,CWHms1,0.9774
CWHms1,CWHms2,0.9823
CWHms1,CWHun,0.8009
CWHms1,CWHvh1,0.8607
CWHms1,CWHvh2,0.9096
CWHms1,CWHvh3,0.9032
CWHms1,CWHvm1,0.9540
CWHms1,CWHvm2,0.9315
CWHms1,CWHwh1,0.9098
CWHms1,CWHwh2,0.8966
CWHms1,CWHwm,0.8646
CWHms1,CWHws1,0.9536
CWHms1,CWHws2,0.9171
CWHms1,CWHxm1,0.8586
CWHms1,CWHxm2,0.9672
CWHms1,ESSFdc1,0.8674
CWHms1,ESSFdc2,0.8526
CWHms1,ESSFdc3,0.8322
CWHms1,ESSFdcp,0.7746
CWHms1,ESSFdcw,0.8133
CWHms1,ESSFdk1,0.8482
CWHms1,ESSFdk2,0.7915
CWHms1,ESSFdkp,0.7183
CWHms1,ESSFdkw,0.7601
CWHms1,ESSFdv1,0.7977
CWHms1,ESSFdv2,0.8011
CWHms1,ESSFdvp,0.7030
CWHms1,ESSFdvw,0.7538
CWHms1,ESSFmc,0.7237
CWHms1,ESSFmcp,0.6398
CWHms1,ESSFmh,0.9059
CWHms1,ESSFmk,0.8233
CWHms1,ESSFmkp,0.7605
CWHms1,ESSFmm1,0.7924
CWHms1,ESSFmm2,0.7550
CWHms1,ESSFmmp,0.7357
CWHms1,ESSFmmw,0.7992
CWHms1,ESSFmv1,0.7553
CWHms1,ESSFmv2,0.7781
CWHms1,ESSFmv3,0.6806
CWHms1,ESSFmv4,0.6437
CWHms1,ESSFmvp,0.6359
CWHms1,ESSFmw,0.8702
CWHms1,ESSFmw1,0.8923
CWHms1,ESSFmw2,0.8459
CWHms1,ESSFmwp,0.7546
CWHms1,ESSFmww,0.8247
CWHms1,ESSFun,0.7169
CWHms1,ESSFunp,0.6582
CWHms1,ESSFvc,0.8588
CWHms1,ESSFvcp,0.7324
CWHms1,ESSFvcw,0.7933
CWHms1,ESSFwc2,0.8408
CWHms1,ESSFwc3,0.7541
CWHms1,ESSFwc4,0.8624
CWHms1,ESSFwcp,0.7295
CWHms1,ESSFwcw,0.7892
CWHms1,ESSFwh1,0.9023
CWHms1,ESSFwh2,0.8918
CWHms1,ESSFwh3,0.9101
CWHms1,ESSFwk1,0.8539
CWHms1,ESSFwk2,0.7659
CWHms1,ESSFwm,0.7853
CWHms1,ESSFwm1,0.8530
CWHms1,ESSFwm2,0.8472
CWHms1,ESSFwm3,0.8520
CWHms1,ESSFwm4,0.8760
CWHms1,ESSFwmp,0.7227
CWHms1,ESSFwmw,0.7822
CWHms1,ESSFwv,0.7575
CWHms1,ESSFwvp,0.6956
CWHms1,ESSFxc1,0.7971
CWHms1,ESSFxc2,0.8180
CWHms1,ESSFxc3,0.7675
CWHms1,ESSFxcp,0.7264
CWHms1,ESSFxcw,0.7598
CWHms1,ESSFxv1,0.7698
CWHms1,ESSFxv2,0.7459
CWHms1,ESSFxvp,0.7094
CWHms1,ESSFxvw,0.7362
CWHms1,ICHdk,0.8477
CWHms1,ICHdm,0.9029
CWHms1,ICHdw1,0.9278
CWHms1,ICHdw3,0.8945
CWHms1,ICHdw4,0.8835
CWHms1,ICHmc1,0.8395
CWHms1,ICHmc2,0.8519
CWHms1,ICHmk1,0.8878
CWHms1,ICHmk2,0.8624
CWHms1,ICHmk3,0.8676
CWHms1,ICHmk4,0.8672
CWHms1,ICHmm,0.8494
CWHms1,ICHmw1,0.8451
CWHms1,ICHmw2,0.9538
CWHms1,ICHmw3,0.9300
CWHms1,ICHmw4,0.9540
CWHms1,ICHmw5,0.9247
CWHms1,ICHvc,0.8254
CWHms1,ICHvk1,0.9108
CWHms1,ICHvk2,0.8669
CWHms1,ICHwc,0.8027
CWHms1,ICHwk1,0.9204
CWHms1,ICHwk2,0.8893
CWHms1,ICHwk3,0.8800
CWHms1,ICHwk4,0.8852
CWHms1,ICHxw,0.8546
CWHms1,IDFdc,0.8260
CWHms1,IDFdk1,0.7519
CWHms1,IDFdk2,0.8256
CWHms1,IDFdk3,0.7582
CWHms1,IDFdk4,0.7109
CWHms1,IDFdk5,0.7781
CWHms1,IDFdm1,0.7950
CWHms1,IDFdm2,0.7953
CWHms1,IDFdw,0.7684
CWHms1,IDFmw1,0.8411
CWHms1,IDFmw2,0.8179
CWHms1,IDFww,0.9086
CWHms1,IDFww1,0.7799
CWHms1,IDFxc,0.7226
CWHms1,IDFxh1,0.7371
CWHms1,IDFxh2,0.6953
CWHms1,IDFxh4,0.7190
CWHms1,IDFxk,0.6862
CWHms1,IDFxm,0.7128
CWHms1,IDFxw,0.6869
CWHms1,IMAun,0.6571
CWHms1,IMAunp,0.7809
CWHms1,MHmm1,0.8890
CWHms1,MHmm2,0.8511
CWHms1,MHmmp,0.7639
CWHms1,MHun,0.6535
CWHms1,MHunp,0.5910
CWHms1,MHwh,0.8485
CWHms1,MHwh1,0.8412
CWHms1,MHwhp,0.8047
CWHms1,MSdc1,0.8426
CWHms1,MSdc2,0.7983
CWHms1,MSdc3,0.8353
CWHms1,MSdk1,0.8733
CWHms1,MSdk2,0.8205
CWHms1,MSdm1,0.8718
CWHms1,MSdm2,0.8478
CWHms1,MSdm3,0.8333
CWHms1,MSdv,0.7934
CWHms1,MSmw1,0.8988
CWHms1,MSmw2,0.8737
CWHms1,MSun,0.8571
CWHms1,MSxk1,0.8158
CWHms1,MSxk2,0.7490
CWHms1,MSxk3,0.7623
CWHms1,MSxv,0.7541
CWHms1,PPdh2,0.7105
CWHms1,PPxh1,0.5494
CWHms1,PPxh2,0.5717
CWHms1,PPxh3,0.7218
CWHms1,SBPSdc,0.7428
CWHms1,SBPSmc,0.7479
CWHms1,SBPSmk,0.7828
CWHms1,SBPSxc,0.7301
CWHms1,SBSdh1,0.8286
CWHms1,SBSdh2,0.7907
CWHms1,SBSdk,0.7382
CWHms1,SBSdw1,0.8270
CWHms1,SBSdw2,0.7946
CWHms1,SBSdw3,0.7652
CWHms1,SBSmc1,0.8462
CWHms1,SBSmc2,0.7600
CWHms1,SBSmc3,0.7557
CWHms1,SBSmh,0.8119
CWHms1,SBSmk1,0.7715
CWHms1,SBSmk2,0.6822
CWHms1,SBSmm,0.8420
CWHms1,SBSmw,0.8308
CWHms1,SBSun,0.7426
CWHms1,SBSvk,0.8463
CWHms1,SBSwk1,0.8448
CWHms1,SBSwk2,0.7535
CWHms1,SBSwk3,0.7441
CWHms1,SWBmk,0.6032
CWHms1,SWBmks,0.5906
CWHms1,SWBun,0.5419
CWHms1,SWBuns,0.5326
CWHms1,SWBvk,0.6607
CWHms1,SWBvks,0.5716
CWHms2,BAFAun,0.4666
CWHms2,BAFAunp,0.6182
CWHms2,BGxh1,0.3914
CWHms2,BGxh2,0.4353
CWHms2,BGxh3,0.5006
CWHms2,BGxw1,0.5270
CWHms2,BGxw2,0.5926
CWHms2,BWBSdk,0.4863
CWHms2,BWBSmk,0.4142
CWHms2,BWBSmw,0.5748
CWHms2,BWBSvk,0.7289
CWHms2,BWBSwk1,0.6991
CWHms2,BWBSwk2,0.5827
CWHms2,BWBSwk3,0.4944
CWHms2,CDFmm,0.7332
CWHms2,CMAun,0.5080
CWHms2,CMAunp,0.6483
CWHms2,CMAwh,0.7312
CWHms2,CWHdm,0.9764
CWHms2,CWHds1,0.9621
CWHms2,CWHds2,0.8867
CWHms2,CWHmm1,0.9680
CWHms2,CWHmm2,0.9203
CWHms2,CWHms1,0.8932
CWHms2,CWHms2,0.9683
CWHms2,CWHun,0.6800
CWHms2,CWHvh1,0.9364
CWHms2,CWHvh2,0.9339
CWHms2,CWHvh3,0.9377
CWHms2,CWHvm1,0.9680
CWHms2,CWHvm2,0.8885
CWHms2,CWHwh1,0.9599
CWHms2,CWHwh2,0.8907
CWHms2,CWHwm,0.8088
CWHms2,CWHws1,0.9125
CWHms2,CWHws2,0.8369
CWHms2,CWHxm1,0.9108
CWHms2,CWHxm2,0.9768
CWHms2,ESSFdc1,0.7387
CWHms2,ESSFdc2,0.7246
CWHms2,ESSFdc3,0.7198
CWHms2,ESSFdcp,0.6424
CWHms2,ESSFdcw,0.6803
CWHms2,ESSFdk1,0.7146
CWHms2,ESSFdk2,0.6632
CWHms2,ESSFdkp,0.5880
CWHms2,ESSFdkw,0.6285
CWHms2,ESSFdv1,0.6683
CWHms2,ESSFdv2,0.6702
CWHms2,ESSFdvp,0.5719
CWHms2,ESSFdvw,0.6219
CWHms2,ESSFmc,0.6202
CWHms2,ESSFmcp,0.5397
CWHms2,ESSFmh,0.7877
CWHms2,ESSFmk,0.7101
CWHms2,ESSFmkp,0.6462
CWHms2,ESSFmm1,0.6798
CWHms2,ESSFmm2,0.6391
CWHms2,ESSFmmp,0.6204
CWHms2,ESSFmmw,0.6759
CWHms2,ESSFmv1,0.6514
CWHms2,ESSFmv2,0.6780
CWHms2,ESSFmv3,0.5759
CWHms2,ESSFmv4,0.5530
CWHms2,ESSFmvp,0.5349
CWHms2,ESSFmw,0.7448
CWHms2,ESSFmw1,0.7642
CWHms2,ESSFmw2,0.7201
CWHms2,ESSFmwp,0.6236
CWHms2,ESSFmww,0.6933
CWHms2,ESSFun,0.6205
CWHms2,ESSFunp,0.5613
CWHms2,ESSFvc,0.7360
CWHms2,ESSFvcp,0.6041
CWHms2,ESSFvcw,0.6655
CWHms2,ESSFwc2,0.7193
CWHms2,ESSFwc3,0.6441
CWHms2,ESSFwc4,0.7336
CWHms2,ESSFwcp,0.6097
CWHms2,ESSFwcw,0.6614
CWHms2,ESSFwh1,0.7812
CWHms2,ESSFwh2,0.7654
CWHms2,ESSFwh3,0.7858
CWHms2,ESSFwk1,0.7519
CWHms2,ESSFwk2,0.6601
CWHms2,ESSFwm,0.6517
CWHms2,ESSFwm1,0.7227
CWHms2,ESSFwm2,0.7129
CWHms2,ESSFwm3,0.7184
CWHms2,ESSFwm4,0.7447
CWHms2,ESSFwmp,0.5879
