BECvarfut_plantation,BECvar_seed,HTp_pred
BAFAun,BAFAun,0.9932
BAFAun,BAFAunp,0.9692
BAFAun,BGxh1,0.4455
BAFAun,BGxh2,0.5242
BAFAun,BGxh3,0.5943
BAFAun,BGxw1,0.6390
BAFAun,BGxw2,0.6998
BAFAun,BWBSdk,0.8956
BAFAun,BWBSmk,0.8305
BAFAun,BWBSmw,0.8582
BAFAun,BWBSvk,0.9633
BAFAun,BWBSwk1,0.9278
BAFAun,BWBSwk2,0.9058
BAFAun,BWBSwk3,0.9139
BAFAun,CDFmm,0.5638
BAFAun,CMAun,0.9852
BAFAun,CMAunp,0.9495
BAFAun,CMAwh,0.8942
BAFAun,CWHdm,0.7177
BAFAun,CWHds1,0.7962
BAFAun,CWHds2,0.8564
BAFAun,CWHmm1,0.7972
BAFAun,CWHmm2,0.8369
BAFAun,CWHms1,0.8790
BAFAun,CWHms2,0.8491
BAFAun,CWHun,0.8682
BAFAun,CWHvh1,0.7170
BAFAun,CWHvh2,0.8292
BAFAun,CWHvh3,0.8220
BAFAun,CWHvm1,0.8031
BAFAun,CWHvm2,0.8728
BAFAun,CWHwh1,0.8020
BAFAun,CWHwh2,0.8666
BAFAun,CWHwm,0.9491
BAFAun,CWHws1,0.8865
BAFAun,CWHws2,0.9404
BAFAun,CWHxm1,0.6694
BAFAun,CWHxm2,0.7598
BAFAun,ESSFdc1,0.9198
BAFAun,ESSFdc2,0.9008
BAFAun,ESSFdc3,0.9134
BAFAun,ESSFdcp,0.9493
BAFAun,ESSFdcw,0.9392
BAFAun,ESSFdk1,0.9236
BAFAun,ESSFdk2,0.9442
BAFAun,ESSFdkp,0.9612
BAFAun,ESSFdkw,0.9548
BAFAun,ESSFdv1,0.9094
BAFAun,ESSFdv2,0.9307
BAFAun,ESSFdvp,0.9371
BAFAun,ESSFdvw,0.9336
BAFAun,ESSFmc,0.9690
BAFAun,ESSFmcp,0.9939
BAFAun,ESSFmh,0.8929
BAFAun,ESSFmk,0.9654
BAFAun,ESSFmkp,0.9819
BAFAun,ESSFmm1,0.9737
BAFAun,ESSFmm2,0.9710
BAFAun,ESSFmmp,0.9828
BAFAun,ESSFmmw,0.9679
BAFAun,ESSFmv1,0.9261
BAFAun,ESSFmv2,0.9728
BAFAun,ESSFmv3,0.9644
BAFAun,ESSFmv4,0.9540
BAFAun,ESSFmvp,0.9835
BAFAun,ESSFmw,0.9269
BAFAun,ESSFmw1,0.9043
BAFAun,ESSFmw2,0.9074
BAFAun,ESSFmwp,0.9422
BAFAun,ESSFmww,0.9243
BAFAun,ESSFun,0.9920
BAFAun,ESSFunp,0.9986
BAFAun,ESSFvc,0.9491
BAFAun,ESSFvcp,0.9711
BAFAun,ESSFvcw,0.9656
BAFAun,ESSFwc2,0.9575
BAFAun,ESSFwc3,0.9861
BAFAun,ESSFwc4,0.9410
BAFAun,ESSFwcp,0.9828
BAFAun,ESSFwcw,0.9666
BAFAun,ESSFwh1,0.9247
BAFAun,ESSFwh2,0.9136
BAFAun,ESSFwh3,0.9132
BAFAun,ESSFwk1,0.9558
BAFAun,ESSFwk2,0.9780
BAFAun,ESSFwm,0.9563
BAFAun,ESSFwm1,0.9256
BAFAun,ESSFwm2,0.9349
BAFAun,ESSFwm3,0.9342
BAFAun,ESSFwm4,0.9123
BAFAun,ESSFwmp,0.9626
BAFAun,ESSFwmw,0.9540
BAFAun,ESSFwv,0.9789
BAFAun,ESSFwvp,0.9928
BAFAun,ESSFxc1,0.8856
BAFAun,ESSFxc2,0.9178
BAFAun,ESSFxc3,0.9168
BAFAun,ESSFxcp,0.9271
BAFAun,ESSFxcw,0.9244
BAFAun,ESSFxv1,0.9493
BAFAun,ESSFxv2,0.9399
BAFAun,ESSFxvp,0.9555
BAFAun,ESSFxvw,0.9351
BAFAun,ICHdk,0.8627
BAFAun,ICHdm,0.8585
BAFAun,ICHdw1,0.7855
BAFAun,ICHdw3,0.8437
BAFAun,ICHdw4,0.7753
BAFAun,ICHmc1,0.9322
BAFAun,ICHmc2,0.8843
BAFAun,ICHmk1,0.8427
BAFAun,ICHmk2,0.8589
BAFAun,ICHmk3,0.8825
BAFAun,ICHmk4,0.8868
BAFAun,ICHmm,0.9269
BAFAun,ICHmw1,0.8965
BAFAun,ICHmw2,0.8488
BAFAun,ICHmw3,0.8631
BAFAun,ICHmw4,0.8755
BAFAun,ICHmw5,0.8526
BAFAun,ICHvc,0.9474
BAFAun,ICHvk1,0.9190
BAFAun,ICHvk2,0.9422
BAFAun,ICHwc,0.9568
BAFAun,ICHwk1,0.9039
BAFAun,ICHwk2,0.8937
BAFAun,ICHwk3,0.9246
BAFAun,ICHwk4,0.9251
BAFAun,ICHxw,0.7161
BAFAun,IDFdc,0.8194
BAFAun,IDFdk1,0.7907
BAFAun,IDFdk2,0.8031
BAFAun,IDFdk3,0.8149
BAFAun,IDFdk4,0.8156
BAFAun,IDFdk5,0.7998
BAFAun,IDFdm1,0.7566
BAFAun,IDFdm2,0.7575
BAFAun,IDFdw,0.8407
BAFAun,IDFmw1,0.7583
BAFAun,IDFmw2,0.7704
BAFAun,IDFww,0.7984
BAFAun,IDFww1,0.7202
BAFAun,IDFxc,0.7061
BAFAun,IDFxh1,0.6917
BAFAun,IDFxh2,0.7190
BAFAun,IDFxh4,0.6719
BAFAun,IDFxk,0.7154
BAFAun,IDFxm,0.7703
BAFAun,IDFxw,0.7308
BAFAun,IMAun,0.9737
BAFAun,IMAunp,0.9391
BAFAun,MHmm1,0.9090
BAFAun,MHmm2,0.9659
BAFAun,MHmmp,0.9787
BAFAun,MHun,0.9726
BAFAun,MHunp,0.9907
BAFAun,MHwh,0.8822
BAFAun,MHwh1,0.9021
BAFAun,MHwhp,0.9147
BAFAun,MSdc1,0.8760
BAFAun,MSdc2,0.9158
BAFAun,MSdc3,0.9036
BAFAun,MSdk1,0.8656
BAFAun,MSdk2,0.8836
BAFAun,MSdm1,0.8575
BAFAun,MSdm2,0.8549
BAFAun,MSdm3,0.8588
BAFAun,MSdv,0.9095
BAFAun,MSmw1,0.8645
BAFAun,MSmw2,0.8576
BAFAun,MSun,0.9434
BAFAun,MSxk1,0.8525
BAFAun,MSxk2,0.8365
BAFAun,MSxk3,0.8744
BAFAun,MSxv,0.9101
BAFAun,PPdh2,0.6931
BAFAun,PPxh1,0.5565
BAFAun,PPxh2,0.6043
BAFAun,PPxh3,0.6603
BAFAun,SBPSdc,0.8600
BAFAun,SBPSmc,0.8729
BAFAun,SBPSmk,0.8694
BAFAun,SBPSxc,0.8531
BAFAun,SBSdh1,0.8699
BAFAun,SBSdh2,0.9371
BAFAun,SBSdk,0.8575
BAFAun,SBSdw1,0.8538
BAFAun,SBSdw2,0.8566
BAFAun,SBSdw3,0.8732
BAFAun,SBSmc1,0.9075
BAFAun,SBSmc2,0.9067
BAFAun,SBSmc3,0.8896
BAFAun,SBSmh,0.8205
BAFAun,SBSmk1,0.9164
BAFAun,SBSmk2,0.8844
BAFAun,SBSmm,0.8972
BAFAun,SBSmw,0.8773
BAFAun,SBSun,0.9585
BAFAun,SBSvk,0.9450
BAFAun,SBSwk1,0.9284
BAFAun,SBSwk2,0.9403
BAFAun,SBSwk3,0.9116
BAFAun,SWBmk,0.9559
BAFAun,SWBmks,0.9810
BAFAun,SWBun,0.9378
BAFAun,SWBuns,0.9596
BAFAun,SWBvk,0.9838
BAFAun,SWBvks,0.9817
BAFAunp,BAFAun,0.9397
BAFAunp,BAFAunp,0.9929
BAFAunp,BGxh1,0.5889
BAFAunp,BGxh2,0.6581
BAFAunp,BGxh3,0.7163
BAFAunp,BGxw1,0.7680
BAFAunp,BGxw2,0.8050
BAFAunp,BWBSdk,0.8879
BAFAunp,BWBSmk,0.8099
BAFAunp,BWBSmw,0.8730
BAFAunp,BWBSvk,0.9487
BAFAunp,BWBSwk1,0.9456
BAFAunp,BWBSwk2,0.8992
BAFAunp,BWBSwk3,0.8746
BAFAunp,CDFmm,0.7206
BAFAunp,CMAun,0.9426
BAFAunp,CMAunp,0.9750
BAFAunp,CMAwh,0.9329
BAFAunp,CWHdm,0.8466
BAFAunp,CWHds1,0.9136
BAFAunp,CWHds2,0.9490
BAFAunp,CWHmm1,0.9147
BAFAunp,CWHmm2,0.9458
BAFAunp,CWHms1,0.9693
BAFAunp,CWHms2,0.9356
BAFAunp,CWHun,0.9577
BAFAunp,CWHvh1,0.8339
BAFAunp,CWHvh2,0.9029
BAFAunp,CWHvh3,0.9038
BAFAunp,CWHvm1,0.9010
BAFAunp,CWHvm2,0.9428
BAFAunp,CWHwh1,0.8953
BAFAunp,CWHwh2,0.9350
BAFAunp,CWHwm,0.9636
BAFAunp,CWHws1,0.9521
BAFAunp,CWHws2,0.9836
BAFAunp,CWHxm1,0.8144
BAFAunp,CWHxm2,0.8889
BAFAunp,ESSFdc1,0.9844
BAFAunp,ESSFdc2,0.9797
BAFAunp,ESSFdc3,0.9712
BAFAunp,ESSFdcp,0.9893
BAFAunp,ESSFdcw,0.9892
BAFAunp,ESSFdk1,0.9781
BAFAunp,ESSFdk2,0.9741
BAFAunp,ESSFdkp,0.9705
BAFAunp,ESSFdkw,0.9751
BAFAunp,ESSFdv1,0.9830
BAFAunp,ESSFdv2,0.9913
BAFAunp,ESSFdvp,0.9823
BAFAunp,ESSFdvw,0.9883
BAFAunp,ESSFmc,0.9713
BAFAunp,ESSFmcp,0.9633
BAFAunp,ESSFmh,0.9722
BAFAunp,ESSFmk,0.9949
BAFAunp,ESSFmkp,0.9932
BAFAunp,ESSFmm1,0.9823
BAFAunp,ESSFmm2,0.9731
BAFAunp,ESSFmmp,0.9769
BAFAunp,ESSFmmw,0.9855
BAFAunp,ESSFmv1,0.9610
BAFAunp,ESSFmv2,0.9730
BAFAunp,ESSFmv3,0.9577
BAFAunp,ESSFmv4,0.9346
BAFAunp,ESSFmvp,0.9575
BAFAunp,ESSFmw,0.9952
BAFAunp,ESSFmw1,0.9885
BAFAunp,ESSFmw2,0.9866
BAFAunp,ESSFmwp,0.9912
BAFAunp,ESSFmww,0.9933
BAFAunp,ESSFun,0.9704
BAFAunp,ESSFunp,0.9645
BAFAunp,ESSFvc,0.9847
BAFAunp,ESSFvcp,0.9791
BAFAunp,ESSFvcw,0.9853
BAFAunp,ESSFwc2,0.9878
BAFAunp,ESSFwc3,0.9804
BAFAunp,ESSFwc4,0.9885
BAFAunp,ESSFwcp,0.9807
BAFAunp,ESSFwcw,0.9878
BAFAunp,ESSFwh1,0.9833
BAFAunp,ESSFwh2,0.9791
BAFAunp,ESSFwh3,0.9786
BAFAunp,ESSFwk1,0.9840
BAFAunp,ESSFwk2,0.9735
BAFAunp,ESSFwm,0.9823
BAFAunp,ESSFwm1,0.9765
BAFAunp,ESSFwm2,0.9871
BAFAunp,ESSFwm3,0.9836
BAFAunp,ESSFwm4,0.9794
BAFAunp,ESSFwmp,0.9793
BAFAunp,ESSFwmw,0.9848
BAFAunp,ESSFwv,0.9782
BAFAunp,ESSFwvp,0.9754
BAFAunp,ESSFxc1,0.9694
BAFAunp,ESSFxc2,0.9773
BAFAunp,ESSFxc3,0.9774
BAFAunp,ESSFxcp,0.9783
BAFAunp,ESSFxcw,0.9826
BAFAunp,ESSFxv1,0.9912
BAFAunp,ESSFxv2,0.9871
BAFAunp,ESSFxvp,0.9865
BAFAunp,ESSFxvw,0.9852
BAFAunp,ICHdk,0.9335
BAFAunp,ICHdm,0.9509
BAFAunp,ICHdw1,0.9027
BAFAunp,ICHdw3,0.9252
BAFAunp,ICHdw4,0.8841
BAFAunp,ICHmc1,0.9602
BAFAunp,ICHmc2,0.9381
BAFAunp,ICHmk1,0.9384
BAFAunp,ICHmk2,0.9410
BAFAunp,ICHmk3,0.9457
BAFAunp,ICHmk4,0.9557
BAFAunp,ICHmm,0.9689
BAFAunp,ICHmw1,0.9599
BAFAunp,ICHmw2,0.9436
BAFAunp,ICHmw3,0.9424
BAFAunp,ICHmw4,0.9612
BAFAunp,ICHmw5,0.9476
BAFAunp,ICHvc,0.9653
BAFAunp,ICHvk1,0.9726
BAFAunp,ICHvk2,0.9684
BAFAunp,ICHwc,0.9649
BAFAunp,ICHwk1,0.9679
BAFAunp,ICHwk2,0.9508
BAFAunp,ICHwk3,0.9626
BAFAunp,ICHwk4,0.9662
BAFAunp,ICHxw,0.8475
BAFAunp,IDFdc,0.9292
BAFAunp,IDFdk1,0.8972
BAFAunp,IDFdk2,0.9164
BAFAunp,IDFdk3,0.8980
BAFAunp,IDFdk4,0.8972
BAFAunp,IDFdk5,0.8908
BAFAunp,IDFdm1,0.8749
BAFAunp,IDFdm2,0.8681
BAFAunp,IDFdw,0.9299
BAFAunp,IDFmw1,0.8728
BAFAunp,IDFmw2,0.8747
BAFAunp,IDFww,0.9184
BAFAunp,IDFww1,0.8553
BAFAunp,IDFxc,0.8368
BAFAunp,IDFxh1,0.8237
BAFAunp,IDFxh2,0.8375
BAFAunp,IDFxh4,0.8042
BAFAunp,IDFxk,0.8256
BAFAunp,IDFxm,0.8618
BAFAunp,IDFxw,0.8338
BAFAunp,IMAun,0.9660
BAFAunp,IMAunp,0.9934
BAFAunp,MHmm1,0.9616
BAFAunp,MHmm2,0.9909
BAFAunp,MHmmp,0.9751
BAFAunp,MHun,0.9432
BAFAunp,MHunp,0.9312
BAFAunp,MHwh,0.9361
BAFAunp,MHwh1,0.9354
BAFAunp,MHwhp,0.9387
BAFAunp,MSdc1,0.9678
BAFAunp,MSdc2,0.9788
BAFAunp,MSdc3,0.9798
BAFAunp,MSdk1,0.9486
BAFAunp,MSdk2,0.9462
BAFAunp,MSdm1,0.9484
BAFAunp,MSdm2,0.9551
BAFAunp,MSdm3,0.9389
BAFAunp,MSdv,0.9804
BAFAunp,MSmw1,0.9676
BAFAunp,MSmw2,0.9586
BAFAunp,MSun,0.9960
BAFAunp,MSxk1,0.9500
BAFAunp,MSxk2,0.9213
BAFAunp,MSxk3,0.9499
BAFAunp,MSxv,0.9631
BAFAunp,PPdh2,0.8149
BAFAunp,PPxh1,0.6987
BAFAunp,PPxh2,0.7391
BAFAunp,PPxh3,0.7951
BAFAunp,SBPSdc,0.9177
BAFAunp,SBPSmc,0.9349
BAFAunp,SBPSmk,0.9300
BAFAunp,SBPSxc,0.9254
BAFAunp,SBSdh1,0.9336
BAFAunp,SBSdh2,0.9650
BAFAunp,SBSdk,0.9162
BAFAunp,SBSdw1,0.9228
BAFAunp,SBSdw2,0.9204
BAFAunp,SBSdw3,0.9232
BAFAunp,SBSmc1,0.9620
BAFAunp,SBSmc2,0.9469
BAFAunp,SBSmc3,0.9400
BAFAunp,SBSmh,0.8948
BAFAunp,SBSmk1,0.9470
BAFAunp,SBSmk2,0.9066
BAFAunp,SBSmm,0.9580
BAFAunp,SBSmw,0.9336
BAFAunp,SBSun,0.9524
BAFAunp,SBSvk,0.9666
BAFAunp,SBSwk1,0.9616
BAFAunp,SBSwk2,0.9506
BAFAunp,SBSwk3,0.9407
BAFAunp,SWBmk,0.9224
BAFAunp,SWBmks,0.9390
BAFAunp,SWBun,0.9016
BAFAunp,SWBuns,0.9104
BAFAunp,SWBvk,0.9361
BAFAunp,SWBvks,0.9156
BGxh1,BAFAun,0.2615
BGxh1,BAFAunp,0.3401
BGxh1,BGxh1,0.9719
BGxh1,BGxh2,0.9147
BGxh1,BGxh3,0.8736
BGxh1,BGxw1,0.8208
BGxh1,BGxw2,0.7867
BGxh1,BWBSdk,0.4601
BGxh1,BWBSmk,0.4522
BGxh1,BWBSmw,0.5474
BGxh1,BWBSvk,0.3689
BGxh1,BWBSwk1,0.5003
BGxh1,BWBSwk2,0.4874
BGxh1,BWBSwk3,0.4107
BGxh1,CDFmm,0.8027
BGxh1,CMAun,0.2293
BGxh1,CMAunp,0.2867
BGxh1,CMAwh,0.2765
BGxh1,CWHdm,0.6053
BGxh1,CWHds1,0.5896
BGxh1,CWHds2,0.5783
BGxh1,CWHmm1,0.5070
BGxh1,CWHmm2,0.4592
BGxh1,CWHms1,0.4760
BGxh1,CWHms2,0.4833
BGxh1,CWHun,0.5432
BGxh1,CWHvh1,0.4944
BGxh1,CWHvh2,0.4051
BGxh1,CWHvh3,0.4305
BGxh1,CWHvm1,0.4554
BGxh1,CWHvm2,0.3806
BGxh1,CWHwh1,0.5092
BGxh1,CWHwh2,0.3857
BGxh1,CWHwm,0.3975
BGxh1,CWHws1,0.5105
BGxh1,CWHws2,0.4334
BGxh1,CWHxm1,0.6967
BGxh1,CWHxm2,0.5705
BGxh1,ESSFdc1,0.4621
BGxh1,ESSFdc2,0.4953
BGxh1,ESSFdc3,0.5127
BGxh1,ESSFdcp,0.3885
BGxh1,ESSFdcw,0.4125
BGxh1,ESSFdk1,0.4438
BGxh1,ESSFdk2,0.4150
BGxh1,ESSFdkp,0.3305
BGxh1,ESSFdkw,0.3647
BGxh1,ESSFdv1,0.4600
BGxh1,ESSFdv2,0.4286
BGxh1,ESSFdvp,0.3573
BGxh1,ESSFdvw,0.3948
BGxh1,ESSFmc,0.4127
BGxh1,ESSFmcp,0.3178
BGxh1,ESSFmh,0.5163
BGxh1,ESSFmk,0.4084
BGxh1,ESSFmkp,0.3403
BGxh1,ESSFmm1,0.3828
BGxh1,ESSFmm2,0.3810
BGxh1,ESSFmmp,0.3308
BGxh1,ESSFmmw,0.3816
BGxh1,ESSFmv1,0.4978
BGxh1,ESSFmv2,0.4064
BGxh1,ESSFmv3,0.4053
BGxh1,ESSFmv4,0.4123
BGxh1,ESSFmvp,0.3461
BGxh1,ESSFmw,0.4371
BGxh1,ESSFmw1,0.4567
BGxh1,ESSFmw2,0.4723
BGxh1,ESSFmwp,0.3665
BGxh1,ESSFmww,0.4187
BGxh1,ESSFun,0.3364
BGxh1,ESSFunp,0.2918
BGxh1,ESSFvc,0.3911
BGxh1,ESSFvcp,0.3082
BGxh1,ESSFvcw,0.3430
BGxh1,ESSFwc2,0.4011
BGxh1,ESSFwc3,0.3534
BGxh1,ESSFwc4,0.4064
BGxh1,ESSFwcp,0.3220
BGxh1,ESSFwcw,0.3547
BGxh1,ESSFwh1,0.4445
BGxh1,ESSFwh2,0.4702
BGxh1,ESSFwh3,0.4284
BGxh1,ESSFwk1,0.4390
BGxh1,ESSFwk2,0.3785
BGxh1,ESSFwm,0.3889
BGxh1,ESSFwm1,0.4386
BGxh1,ESSFwm2,0.4228
BGxh1,ESSFwm3,0.3787
BGxh1,ESSFwm4,0.4660
BGxh1,ESSFwmp,0.3272
BGxh1,ESSFwmw,0.3651
BGxh1,ESSFwv,0.4040
BGxh1,ESSFwvp,0.3451
BGxh1,ESSFxc1,0.4977
BGxh1,ESSFxc2,0.4842
BGxh1,ESSFxc3,0.4639
BGxh1,ESSFxcp,0.4069
BGxh1,ESSFxcw,0.4242
BGxh1,ESSFxv1,0.4086
BGxh1,ESSFxv2,0.3997
BGxh1,ESSFxvp,0.3458
BGxh1,ESSFxvw,0.3979
BGxh1,ICHdk,0.6104
BGxh1,ICHdm,0.5676
BGxh1,ICHdw1,0.6616
BGxh1,ICHdw3,0.6191
BGxh1,ICHdw4,0.7017
BGxh1,ICHmc1,0.5052
BGxh1,ICHmc2,0.5832
BGxh1,ICHmk1,0.6120
BGxh1,ICHmk2,0.6059
BGxh1,ICHmk3,0.5810
BGxh1,ICHmk4,0.5365
BGxh1,ICHmm,0.4983
BGxh1,ICHmw1,0.5243
BGxh1,ICHmw2,0.5740
BGxh1,ICHmw3,0.5738
BGxh1,ICHmw4,0.5024
BGxh1,ICHmw5,0.5833
BGxh1,ICHvc,0.4704
BGxh1,ICHvk1,0.4602
BGxh1,ICHvk2,0.4508
BGxh1,ICHwc,0.4342
BGxh1,ICHwk1,0.4978
BGxh1,ICHwk2,0.5569
BGxh1,ICHwk3,0.4997
BGxh1,ICHwk4,0.5007
BGxh1,ICHxw,0.7544
BGxh1,IDFdc,0.6236
BGxh1,IDFdk1,0.6698
BGxh1,IDFdk2,0.6544
BGxh1,IDFdk3,0.6643
BGxh1,IDFdk4,0.6418
BGxh1,IDFdk5,0.6688
BGxh1,IDFdm1,0.7241
BGxh1,IDFdm2,0.7216
BGxh1,IDFdw,0.6018
BGxh1,IDFmw1,0.7325
BGxh1,IDFmw2,0.7235
BGxh1,IDFww,0.6359
BGxh1,IDFww1,0.7431
BGxh1,IDFxc,0.7645
BGxh1,IDFxh1,0.7994
BGxh1,IDFxh2,0.7615
BGxh1,IDFxh4,0.8172
BGxh1,IDFxk,0.7599
BGxh1,IDFxm,0.7136
BGxh1,IDFxw,0.7590
BGxh1,IMAun,0.2816
BGxh1,IMAunp,0.3667
BGxh1,MHmm1,0.3432
BGxh1,MHmm2,0.3626
BGxh1,MHmmp,0.2980
BGxh1,MHun,0.3610
BGxh1,MHunp,0.2556
BGxh1,MHwh,0.3282
BGxh1,MHwh1,0.3088
BGxh1,MHwhp,0.2852
BGxh1,MSdc1,0.5355
BGxh1,MSdc2,0.4852
BGxh1,MSdc3,0.4973
BGxh1,MSdk1,0.5648
BGxh1,MSdk2,0.5483
BGxh1,MSdm1,0.5874
BGxh1,MSdm2,0.5688
BGxh1,MSdm3,0.6051
BGxh1,MSdv,0.4664
BGxh1,MSmw1,0.5305
BGxh1,MSmw2,0.5695
BGxh1,MSun,0.4330
BGxh1,MSxk1,0.5715
BGxh1,MSxk2,0.6105
BGxh1,MSxk3,0.5472
BGxh1,MSxv,0.5035
BGxh1,PPdh2,0.7925
BGxh1,PPxh1,0.9195
BGxh1,PPxh2,0.8634
BGxh1,PPxh3,0.8266
BGxh1,SBPSdc,0.5975
BGxh1,SBPSmc,0.5742
BGxh1,SBPSmk,0.5933
BGxh1,SBPSxc,0.5886
BGxh1,SBSdh1,0.5955
BGxh1,SBSdh2,0.4709
BGxh1,SBSdk,0.6030
BGxh1,SBSdw1,0.6241
BGxh1,SBSdw2,0.6161
BGxh1,SBSdw3,0.5809
BGxh1,SBSmc1,0.5387
BGxh1,SBSmc2,0.5340
BGxh1,SBSmc3,0.5581
BGxh1,SBSmh,0.6628
BGxh1,SBSmk1,0.5081
BGxh1,SBSmk2,0.5328
BGxh1,SBSmm,0.5515
BGxh1,SBSmw,0.5893
BGxh1,SBSun,0.4098
BGxh1,SBSvk,0.4480
BGxh1,SBSwk1,0.4934
BGxh1,SBSwk2,0.4616
BGxh1,SBSwk3,0.5216
BGxh1,SWBmk,0.3894
BGxh1,SWBmks,0.3348
BGxh1,SWBun,0.3793
BGxh1,SWBuns,0.3371
BGxh1,SWBvk,0.2903
BGxh1,SWBvks,0.2328
BGxh2,BAFAun,0.3492
BGxh2,BAFAunp,0.4403
BGxh2,BGxh1,0.9929
BGxh2,BGxh2,0.9853
BGxh2,BGxh3,0.9641
BGxh2,BGxw1,0.9262
BGxh2,BGxw2,0.9010
BGxh2,BWBSdk,0.5864
BGxh2,BWBSmk,0.5698
BGxh2,BWBSmw,0.6736
BGxh2,BWBSvk,0.4725
BGxh2,BWBSwk1,0.6242
BGxh2,BWBSwk2,0.6070
BGxh2,BWBSwk3,0.5225
BGxh2,CDFmm,0.8123
BGxh2,CMAun,0.3075
BGxh2,CMAunp,0.3710
BGxh2,CMAwh,0.3495
BGxh2,CWHdm,0.6677
BGxh2,CWHds1,0.6855
BGxh2,CWHds2,0.6962
BGxh2,CWHmm1,0.5895
BGxh2,CWHmm2,0.5493
BGxh2,CWHms1,0.5804
BGxh2,CWHms2,0.5754
BGxh2,CWHun,0.6697
BGxh2,CWHvh1,0.5440
BGxh2,CWHvh2,0.4801
BGxh2,CWHvh3,0.5030
BGxh2,CWHvm1,0.5317
BGxh2,CWHvm2,0.4662
BGxh2,CWHwh1,0.5813
BGxh2,CWHwh2,0.4652
BGxh2,CWHwm,0.5032
BGxh2,CWHws1,0.6224
BGxh2,CWHws2,0.5434
BGxh2,CWHxm1,0.7465
BGxh2,CWHxm2,0.6473
BGxh2,ESSFdc1,0.5770
BGxh2,ESSFdc2,0.6141
BGxh2,ESSFdc3,0.6346
BGxh2,ESSFdcp,0.4949
BGxh2,ESSFdcw,0.5216
BGxh2,ESSFdk1,0.5580
BGxh2,ESSFdk2,0.5263
BGxh2,ESSFdkp,0.4276
BGxh2,ESSFdkw,0.4677
BGxh2,ESSFdv1,0.5759
BGxh2,ESSFdv2,0.5417
BGxh2,ESSFdvp,0.4579
BGxh2,ESSFdvw,0.5019
BGxh2,ESSFmc,0.5307
BGxh2,ESSFmcp,0.4185
BGxh2,ESSFmh,0.6356
BGxh2,ESSFmk,0.5224
BGxh2,ESSFmkp,0.4420
BGxh2,ESSFmm1,0.4911
BGxh2,ESSFmm2,0.4899
BGxh2,ESSFmmp,0.4300
BGxh2,ESSFmmw,0.4913
BGxh2,ESSFmv1,0.6227
BGxh2,ESSFmv2,0.5208
BGxh2,ESSFmv3,0.5224
BGxh2,ESSFmv4,0.5289
BGxh2,ESSFmvp,0.4512
BGxh2,ESSFmw,0.5497
BGxh2,ESSFmw1,0.5692
BGxh2,ESSFmw2,0.5884
BGxh2,ESSFmwp,0.4684
BGxh2,ESSFmww,0.5275
BGxh2,ESSFun,0.4413
BGxh2,ESSFunp,0.3868
BGxh2,ESSFvc,0.5001
BGxh2,ESSFvcp,0.4029
BGxh2,ESSFvcw,0.4443
BGxh2,ESSFwc2,0.5120
BGxh2,ESSFwc3,0.4590
BGxh2,ESSFwc4,0.5155
BGxh2,ESSFwcp,0.4201
BGxh2,ESSFwcw,0.4575
BGxh2,ESSFwh1,0.5578
BGxh2,ESSFwh2,0.5872
BGxh2,ESSFwh3,0.5370
BGxh2,ESSFwk1,0.5533
BGxh2,ESSFwk2,0.4897
BGxh2,ESSFwm,0.4998
BGxh2,ESSFwm1,0.5513
BGxh2,ESSFwm2,0.5348
BGxh2,ESSFwm3,0.4819
BGxh2,ESSFwm4,0.5818
BGxh2,ESSFwmp,0.4248
BGxh2,ESSFwmw,0.4691
BGxh2,ESSFwv,0.5173
BGxh2,ESSFwvp,0.4483
BGxh2,ESSFxc1,0.6147
BGxh2,ESSFxc2,0.6017
BGxh2,ESSFxc3,0.5811
BGxh2,ESSFxcp,0.5148
BGxh2,ESSFxcw,0.5346
BGxh2,ESSFxv1,0.5200
BGxh2,ESSFxv2,0.5101
BGxh2,ESSFxvp,0.4455
BGxh2,ESSFxvw,0.5071
BGxh2,ICHdk,0.7346
BGxh2,ICHdm,0.6901
BGxh2,ICHdw1,0.7738
BGxh2,ICHdw3,0.7428
BGxh2,ICHdw4,0.8151
BGxh2,ICHmc1,0.6278
BGxh2,ICHmc2,0.7095
BGxh2,ICHmk1,0.7342
BGxh2,ICHmk2,0.7320
BGxh2,ICHmk3,0.7046
BGxh2,ICHmk4,0.6609
BGxh2,ICHmm,0.6225
BGxh2,ICHmw1,0.6537
BGxh2,ICHmw2,0.6922
BGxh2,ICHmw3,0.6958
BGxh2,ICHmw4,0.6157
BGxh2,ICHmw5,0.7043
BGxh2,ICHvc,0.5919
BGxh2,ICHvk1,0.5774
BGxh2,ICHvk2,0.5677
BGxh2,ICHwc,0.5540
BGxh2,ICHwk1,0.6184
BGxh2,ICHwk2,0.6782
BGxh2,ICHwk3,0.6195
BGxh2,ICHwk4,0.6203
BGxh2,ICHxw,0.8545
BGxh2,IDFdc,0.7515
BGxh2,IDFdk1,0.7960
BGxh2,IDFdk2,0.7803
BGxh2,IDFdk3,0.7906
BGxh2,IDFdk4,0.7721
BGxh2,IDFdk5,0.7984
BGxh2,IDFdm1,0.8422
BGxh2,IDFdm2,0.8414
BGxh2,IDFdw,0.7330
BGxh2,IDFmw1,0.8463
BGxh2,IDFmw2,0.8434
BGxh2,IDFww,0.7562
BGxh2,IDFww1,0.8605
BGxh2,IDFxc,0.8834
BGxh2,IDFxh1,0.9064
