BECvarfut_plantation,BECvar_seed,HTp_pred
CWHxm2,ESSFdvw,0.6418
CWHxm2,ESSFmc,0.6156
CWHxm2,ESSFmcp,0.5341
CWHxm2,ESSFmh,0.7886
CWHxm2,ESSFmk,0.6910
CWHxm2,ESSFmkp,0.6295
CWHxm2,ESSFmm1,0.6582
CWHxm2,ESSFmm2,0.6269
CWHxm2,ESSFmmp,0.6038
CWHxm2,ESSFmmw,0.6586
CWHxm2,ESSFmv1,0.6641
CWHxm2,ESSFmv2,0.6547
CWHxm2,ESSFmv3,0.5795
CWHxm2,ESSFmv4,0.5586
CWHxm2,ESSFmvp,0.5369
CWHxm2,ESSFmw,0.7409
CWHxm2,ESSFmw1,0.7666
CWHxm2,ESSFmw2,0.7346
CWHxm2,ESSFmwp,0.6367
CWHxm2,ESSFmww,0.7034
CWHxm2,ESSFun,0.5944
CWHxm2,ESSFunp,0.5433
CWHxm2,ESSFvc,0.7093
CWHxm2,ESSFvcp,0.5947
CWHxm2,ESSFvcw,0.6471
CWHxm2,ESSFwc2,0.6976
CWHxm2,ESSFwc3,0.6220
CWHxm2,ESSFwc4,0.7177
CWHxm2,ESSFwcp,0.5965
CWHxm2,ESSFwcw,0.6477
CWHxm2,ESSFwh1,0.7616
CWHxm2,ESSFwh2,0.7581
CWHxm2,ESSFwh3,0.7667
CWHxm2,ESSFwk1,0.7248
CWHxm2,ESSFwk2,0.6358
CWHxm2,ESSFwm,0.6471
CWHxm2,ESSFwm1,0.7172
CWHxm2,ESSFwm2,0.7083
CWHxm2,ESSFwm3,0.7044
CWHxm2,ESSFwm4,0.7447
CWHxm2,ESSFwmp,0.5909
CWHxm2,ESSFwmw,0.6431
CWHxm2,ESSFwv,0.6447
CWHxm2,ESSFwvp,0.5853
CWHxm2,ESSFxc1,0.7042
CWHxm2,ESSFxc2,0.7102
CWHxm2,ESSFxc3,0.6679
CWHxm2,ESSFxcp,0.6235
CWHxm2,ESSFxcw,0.6528
CWHxm2,ESSFxv1,0.6533
CWHxm2,ESSFxv2,0.6318
CWHxm2,ESSFxvp,0.5963
CWHxm2,ESSFxvw,0.6265
CWHxm2,ICHdk,0.7807
CWHxm2,ICHdm,0.8044
CWHxm2,ICHdw1,0.8897
CWHxm2,ICHdw3,0.8248
CWHxm2,ICHdw4,0.8668
CWHxm2,ICHmc1,0.7430
CWHxm2,ICHmc2,0.7828
CWHxm2,ICHmk1,0.8137
CWHxm2,ICHmk2,0.7870
CWHxm2,ICHmk3,0.7857
CWHxm2,ICHmk4,0.7581
CWHxm2,ICHmm,0.7333
CWHxm2,ICHmw1,0.7325
CWHxm2,ICHmw2,0.8619
CWHxm2,ICHmw3,0.8369
CWHxm2,ICHmw4,0.8326
CWHxm2,ICHmw5,0.8340
CWHxm2,ICHvc,0.7186
CWHxm2,ICHvk1,0.7729
CWHxm2,ICHvk2,0.7392
CWHxm2,ICHwc,0.6884
CWHxm2,ICHwk1,0.7934
CWHxm2,ICHwk2,0.7969
CWHxm2,ICHwk3,0.7679
CWHxm2,ICHwk4,0.7720
CWHxm2,ICHxw,0.8820
CWHxm2,IDFdc,0.7709
CWHxm2,IDFdk1,0.7261
CWHxm2,IDFdk2,0.7815
CWHxm2,IDFdk3,0.7270
CWHxm2,IDFdk4,0.6776
CWHxm2,IDFdk5,0.7382
CWHxm2,IDFdm1,0.7880
CWHxm2,IDFdm2,0.7835
CWHxm2,IDFdw,0.7094
CWHxm2,IDFmw1,0.8400
CWHxm2,IDFmw2,0.8088
CWHxm2,IDFww,0.8590
CWHxm2,IDFww1,0.7960
CWHxm2,IDFxc,0.7499
CWHxm2,IDFxh1,0.7825
CWHxm2,IDFxh2,0.7193
CWHxm2,IDFxh4,0.7754
CWHxm2,IDFxk,0.7044
CWHxm2,IDFxm,0.7088
CWHxm2,IDFxw,0.7124
CWHxm2,IMAun,0.5360
CWHxm2,IMAunp,0.6573
CWHxm2,MHmm1,0.7672
CWHxm2,MHmm2,0.7108
CWHxm2,MHmmp,0.6327
CWHxm2,MHun,0.5567
CWHxm2,MHunp,0.4877
CWHxm2,MHwh,0.7714
CWHxm2,MHwh1,0.7332
CWHxm2,MHwhp,0.6912
CWHxm2,MSdc1,0.7502
CWHxm2,MSdc2,0.6953
CWHxm2,MSdc3,0.7282
CWHxm2,MSdk1,0.7753
CWHxm2,MSdk2,0.7244
CWHxm2,MSdm1,0.7891
CWHxm2,MSdm2,0.7648
CWHxm2,MSdm3,0.7637
CWHxm2,MSdv,0.6859
CWHxm2,MSmw1,0.7963
CWHxm2,MSmw2,0.7898
CWHxm2,MSun,0.7251
CWHxm2,MSxk1,0.7408
CWHxm2,MSxk2,0.7008
CWHxm2,MSxk3,0.6874
CWHxm2,MSxv,0.6652
CWHxm2,PPdh2,0.7473
CWHxm2,PPxh1,0.6877
CWHxm2,PPxh2,0.6659
CWHxm2,PPxh3,0.7864
CWHxm2,SBPSdc,0.6857
CWHxm2,SBPSmc,0.6819
CWHxm2,SBPSmk,0.7180
CWHxm2,SBPSxc,0.6730
CWHxm2,SBSdh1,0.7531
CWHxm2,SBSdh2,0.6766
CWHxm2,SBSdk,0.6847
CWHxm2,SBSdw1,0.7687
CWHxm2,SBSdw2,0.7357
CWHxm2,SBSdw3,0.6958
CWHxm2,SBSmc1,0.7510
CWHxm2,SBSmc2,0.6779
CWHxm2,SBSmc3,0.6831
CWHxm2,SBSmh,0.7744
CWHxm2,SBSmk1,0.6740
CWHxm2,SBSmk2,0.6175
CWHxm2,SBSmm,0.7513
CWHxm2,SBSmw,0.7570
CWHxm2,SBSun,0.6308
CWHxm2,SBSvk,0.7197
CWHxm2,SBSwk1,0.7306
CWHxm2,SBSwk2,0.6482
CWHxm2,SBSwk3,0.6612
CWHxm2,SWBmk,0.5267
CWHxm2,SWBmks,0.5057
CWHxm2,SWBun,0.4777
CWHxm2,SWBuns,0.4626
CWHxm2,SWBvk,0.5540
CWHxm2,SWBvks,0.4733
ESSFdc1,BAFAun,0.6795
ESSFdc1,BAFAunp,0.8585
ESSFdc1,BGxh1,0.3580
ESSFdc1,BGxh2,0.4476
ESSFdc1,BGxh3,0.5397
ESSFdc1,BGxw1,0.6098
ESSFdc1,BGxw2,0.6876
ESSFdc1,BWBSdk,0.6900
ESSFdc1,BWBSmk,0.5795
ESSFdc1,BWBSmw,0.7449
ESSFdc1,BWBSvk,0.8102
ESSFdc1,BWBSwk1,0.8844
ESSFdc1,BWBSwk2,0.7639
ESSFdc1,BWBSwk3,0.6707
ESSFdc1,CDFmm,0.5532
ESSFdc1,CMAun,0.6907
ESSFdc1,CMAunp,0.8344
ESSFdc1,CMAwh,0.7648
ESSFdc1,CWHdm,0.7982
ESSFdc1,CWHds1,0.9252
ESSFdc1,CWHds2,0.9585
ESSFdc1,CWHmm1,0.8967
ESSFdc1,CWHmm2,0.9285
ESSFdc1,CWHms1,0.9829
ESSFdc1,CWHms2,0.9192
ESSFdc1,CWHun,0.8969
ESSFdc1,CWHvh1,0.7219
ESSFdc1,CWHvh2,0.8165
ESSFdc1,CWHvh3,0.8093
ESSFdc1,CWHvm1,0.8527
ESSFdc1,CWHvm2,0.8903
ESSFdc1,CWHwh1,0.8123
ESSFdc1,CWHwh2,0.8385
ESSFdc1,CWHwm,0.8895
ESSFdc1,CWHws1,0.9383
ESSFdc1,CWHws2,0.9563
ESSFdc1,CWHxm1,0.7339
ESSFdc1,CWHxm2,0.8618
ESSFdc1,ESSFdc1,0.9736
ESSFdc1,ESSFdc2,0.9573
ESSFdc1,ESSFdc3,0.9466
ESSFdc1,ESSFdcp,0.9062
ESSFdc1,ESSFdcw,0.9371
ESSFdc1,ESSFdk1,0.9632
ESSFdc1,ESSFdk2,0.9247
ESSFdc1,ESSFdkp,0.8557
ESSFdc1,ESSFdkw,0.8950
ESSFdc1,ESSFdv1,0.9108
ESSFdc1,ESSFdv2,0.9167
ESSFdc1,ESSFdvp,0.8327
ESSFdc1,ESSFdvw,0.8780
ESSFdc1,ESSFmc,0.8483
ESSFdc1,ESSFmcp,0.7645
ESSFdc1,ESSFmh,0.9878
ESSFdc1,ESSFmk,0.9239
ESSFdc1,ESSFmkp,0.8672
ESSFdc1,ESSFmm1,0.9087
ESSFdc1,ESSFmm2,0.8846
ESSFdc1,ESSFmmp,0.8577
ESSFdc1,ESSFmmw,0.9164
ESSFdc1,ESSFmv1,0.8817
ESSFdc1,ESSFmv2,0.8896
ESSFdc1,ESSFmv3,0.8168
ESSFdc1,ESSFmv4,0.7763
ESSFdc1,ESSFmvp,0.7735
ESSFdc1,ESSFmw,0.9575
ESSFdc1,ESSFmw1,0.9689
ESSFdc1,ESSFmw2,0.9425
ESSFdc1,ESSFmwp,0.8729
ESSFdc1,ESSFmww,0.9279
ESSFdc1,ESSFun,0.8183
ESSFdc1,ESSFunp,0.7650
ESSFdc1,ESSFvc,0.9488
ESSFdc1,ESSFvcp,0.8513
ESSFdc1,ESSFvcw,0.9017
ESSFdc1,ESSFwc2,0.9456
ESSFdc1,ESSFwc3,0.8698
ESSFdc1,ESSFwc4,0.9618
ESSFdc1,ESSFwcp,0.8520
ESSFdc1,ESSFwcw,0.9063
ESSFdc1,ESSFwh1,0.9840
ESSFdc1,ESSFwh2,0.9839
ESSFdc1,ESSFwh3,0.9812
ESSFdc1,ESSFwk1,0.9516
ESSFdc1,ESSFwk2,0.8766
ESSFdc1,ESSFwm,0.9150
ESSFdc1,ESSFwm1,0.9641
ESSFdc1,ESSFwm2,0.9597
ESSFdc1,ESSFwm3,0.9470
ESSFdc1,ESSFwm4,0.9783
ESSFdc1,ESSFwmp,0.8576
ESSFdc1,ESSFwmw,0.9095
ESSFdc1,ESSFwv,0.8695
ESSFdc1,ESSFwvp,0.8153
ESSFdc1,ESSFxc1,0.9140
ESSFdc1,ESSFxc2,0.9408
ESSFdc1,ESSFxc3,0.8962
ESSFdc1,ESSFxcp,0.8654
ESSFdc1,ESSFxcw,0.8913
ESSFdc1,ESSFxv1,0.8953
ESSFdc1,ESSFxv2,0.8772
ESSFdc1,ESSFxvp,0.8378
ESSFdc1,ESSFxvw,0.8669
ESSFdc1,ICHdk,0.9240
ESSFdc1,ICHdm,0.9725
ESSFdc1,ICHdw1,0.9217
ESSFdc1,ICHdw3,0.9370
ESSFdc1,ICHdw4,0.8839
ESSFdc1,ICHmc1,0.9127
ESSFdc1,ICHmc2,0.9027
ESSFdc1,ICHmk1,0.9522
ESSFdc1,ICHmk2,0.9390
ESSFdc1,ICHmk3,0.9432
ESSFdc1,ICHmk4,0.9624
ESSFdc1,ICHmm,0.9489
ESSFdc1,ICHmw1,0.9433
ESSFdc1,ICHmw2,0.9771
ESSFdc1,ICHmw3,0.9666
ESSFdc1,ICHmw4,0.9940
ESSFdc1,ICHmw5,0.9748
ESSFdc1,ICHvc,0.9029
ESSFdc1,ICHvk1,0.9755
ESSFdc1,ICHvk2,0.9425
ESSFdc1,ICHwc,0.8794
ESSFdc1,ICHwk1,0.9825
ESSFdc1,ICHwk2,0.9561
ESSFdc1,ICHwk3,0.9526
ESSFdc1,ICHwk4,0.9598
ESSFdc1,ICHxw,0.8249
ESSFdc1,IDFdc,0.8872
ESSFdc1,IDFdk1,0.8308
ESSFdc1,IDFdk2,0.8847
ESSFdc1,IDFdk3,0.8424
ESSFdc1,IDFdk4,0.8107
ESSFdc1,IDFdk5,0.8534
ESSFdc1,IDFdm1,0.8386
ESSFdc1,IDFdm2,0.8379
ESSFdc1,IDFdw,0.8627
ESSFdc1,IDFmw1,0.8527
ESSFdc1,IDFmw2,0.8454
ESSFdc1,IDFww,0.9086
ESSFdc1,IDFww1,0.7846
ESSFdc1,IDFxc,0.7424
ESSFdc1,IDFxh1,0.7454
ESSFdc1,IDFxh2,0.7411
ESSFdc1,IDFxh4,0.7235
ESSFdc1,IDFxk,0.7356
ESSFdc1,IDFxm,0.7813
ESSFdc1,IDFxw,0.7404
ESSFdc1,IMAun,0.7882
ESSFdc1,IMAunp,0.8898
ESSFdc1,MHmm1,0.8895
ESSFdc1,MHmm2,0.9185
ESSFdc1,MHmmp,0.8314
ESSFdc1,MHun,0.7535
ESSFdc1,MHunp,0.6859
ESSFdc1,MHwh,0.8089
ESSFdc1,MHwh1,0.8188
ESSFdc1,MHwhp,0.7984
ESSFdc1,MSdc1,0.9304
ESSFdc1,MSdc2,0.9160
ESSFdc1,MSdc3,0.9374
ESSFdc1,MSdk1,0.9606
ESSFdc1,MSdk2,0.9317
ESSFdc1,MSdm1,0.9542
ESSFdc1,MSdm2,0.9313
ESSFdc1,MSdm3,0.9226
ESSFdc1,MSdv,0.9059
ESSFdc1,MSmw1,0.9583
ESSFdc1,MSmw2,0.9400
ESSFdc1,MSun,0.9495
ESSFdc1,MSxk1,0.9127
ESSFdc1,MSxk2,0.8560
ESSFdc1,MSxk3,0.8823
ESSFdc1,MSxv,0.8828
ESSFdc1,PPdh2,0.7363
ESSFdc1,PPxh1,0.5258
ESSFdc1,PPxh2,0.5755
ESSFdc1,PPxh3,0.7139
ESSFdc1,SBPSdc,0.8509
ESSFdc1,SBPSmc,0.8589
ESSFdc1,SBPSmk,0.8862
ESSFdc1,SBPSxc,0.8435
ESSFdc1,SBSdh1,0.9091
ESSFdc1,SBSdh2,0.9147
ESSFdc1,SBSdk,0.8366
ESSFdc1,SBSdw1,0.9021
ESSFdc1,SBSdw2,0.8823
ESSFdc1,SBSdw3,0.8615
ESSFdc1,SBSmc1,0.9463
ESSFdc1,SBSmc2,0.8690
ESSFdc1,SBSmc3,0.8708
ESSFdc1,SBSmh,0.8633
ESSFdc1,SBSmk1,0.8797
ESSFdc1,SBSmk2,0.7918
ESSFdc1,SBSmm,0.9431
ESSFdc1,SBSmw,0.9116
ESSFdc1,SBSun,0.8351
ESSFdc1,SBSvk,0.9299
ESSFdc1,SBSwk1,0.9332
ESSFdc1,SBSwk2,0.8647
ESSFdc1,SBSwk3,0.8547
ESSFdc1,SWBmk,0.7310
ESSFdc1,SWBmks,0.7216
ESSFdc1,SWBun,0.6701
ESSFdc1,SWBuns,0.6608
ESSFdc1,SWBvk,0.7310
ESSFdc1,SWBvks,0.6496
ESSFdc2,BAFAun,0.6490
ESSFdc2,BAFAunp,0.8412
ESSFdc2,BGxh1,0.4309
ESSFdc2,BGxh2,0.5277
ESSFdc2,BGxh3,0.6183
ESSFdc2,BGxw1,0.6977
ESSFdc2,BGxw2,0.7588
ESSFdc2,BWBSdk,0.7141
ESSFdc2,BWBSmk,0.5909
ESSFdc2,BWBSmw,0.7628
ESSFdc2,BWBSvk,0.7760
ESSFdc2,BWBSwk1,0.8830
ESSFdc2,BWBSwk2,0.7678
ESSFdc2,BWBSwk3,0.6654
ESSFdc2,CDFmm,0.6121
ESSFdc2,CMAun,0.6383
ESSFdc2,CMAunp,0.7813
ESSFdc2,CMAwh,0.7043
ESSFdc2,CWHdm,0.8002
ESSFdc2,CWHds1,0.9295
ESSFdc2,CWHds2,0.9747
ESSFdc2,CWHmm1,0.8817
ESSFdc2,CWHmm2,0.9081
ESSFdc2,CWHms1,0.9640
ESSFdc2,CWHms2,0.8929
ESSFdc2,CWHun,0.9450
ESSFdc2,CWHvh1,0.7068
ESSFdc2,CWHvh2,0.7710
ESSFdc2,CWHvh3,0.7790
ESSFdc2,CWHvm1,0.8171
ESSFdc2,CWHvm2,0.8364
ESSFdc2,CWHwh1,0.8050
ESSFdc2,CWHwh2,0.8004
ESSFdc2,CWHwm,0.8501
ESSFdc2,CWHws1,0.9277
ESSFdc2,CWHws2,0.9292
ESSFdc2,CWHxm1,0.7671
ESSFdc2,CWHxm2,0.8648
ESSFdc2,ESSFdc1,0.9668
ESSFdc2,ESSFdc2,0.9738
ESSFdc2,ESSFdc3,0.9591
ESSFdc2,ESSFdcp,0.8941
ESSFdc2,ESSFdcw,0.9248
ESSFdc2,ESSFdk1,0.9455
ESSFdc2,ESSFdk2,0.9010
ESSFdc2,ESSFdkp,0.8147
ESSFdc2,ESSFdkw,0.8592
ESSFdc2,ESSFdv1,0.9354
ESSFdc2,ESSFdv2,0.9271
ESSFdc2,ESSFdvp,0.8361
ESSFdc2,ESSFdvw,0.8862
ESSFdc2,ESSFmc,0.8482
ESSFdc2,ESSFmcp,0.7439
ESSFdc2,ESSFmh,0.9904
ESSFdc2,ESSFmk,0.9124
ESSFdc2,ESSFmkp,0.8413
ESSFdc2,ESSFmm1,0.8751
ESSFdc2,ESSFmm2,0.8540
ESSFdc2,ESSFmmp,0.8146
ESSFdc2,ESSFmmw,0.8857
ESSFdc2,ESSFmv1,0.9022
ESSFdc2,ESSFmv2,0.8661
ESSFdc2,ESSFmv3,0.8158
ESSFdc2,ESSFmv4,0.7744
ESSFdc2,ESSFmvp,0.7599
ESSFdc2,ESSFmw,0.9565
ESSFdc2,ESSFmw1,0.9712
ESSFdc2,ESSFmw2,0.9615
ESSFdc2,ESSFmwp,0.8692
ESSFdc2,ESSFmww,0.9316
ESSFdc2,ESSFun,0.7874
ESSFdc2,ESSFunp,0.7293
ESSFdc2,ESSFvc,0.9105
ESSFdc2,ESSFvcp,0.8059
ESSFdc2,ESSFvcw,0.8582
ESSFdc2,ESSFwc2,0.9151
ESSFdc2,ESSFwc3,0.8353
ESSFdc2,ESSFwc4,0.9321
ESSFdc2,ESSFwcp,0.8116
ESSFdc2,ESSFwcw,0.8693
ESSFdc2,ESSFwh1,0.9598
ESSFdc2,ESSFwh2,0.9713
ESSFdc2,ESSFwh3,0.9484
ESSFdc2,ESSFwk1,0.9292
ESSFdc2,ESSFwk2,0.8461
ESSFdc2,ESSFwm,0.8905
ESSFdc2,ESSFwm1,0.9402
ESSFdc2,ESSFwm2,0.9407
ESSFdc2,ESSFwm3,0.9070
ESSFdc2,ESSFwm4,0.9680
ESSFdc2,ESSFwmp,0.8235
ESSFdc2,ESSFwmw,0.8782
ESSFdc2,ESSFwv,0.8572
ESSFdc2,ESSFwvp,0.7945
ESSFdc2,ESSFxc1,0.9445
ESSFdc2,ESSFxc2,0.9508
ESSFdc2,ESSFxc3,0.9202
ESSFdc2,ESSFxcp,0.8765
ESSFdc2,ESSFxcw,0.9037
ESSFdc2,ESSFxv1,0.9000
ESSFdc2,ESSFxv2,0.8860
ESSFdc2,ESSFxvp,0.8314
ESSFdc2,ESSFxvw,0.8788
ESSFdc2,ICHdk,0.9485
ESSFdc2,ICHdm,0.9873
ESSFdc2,ICHdw1,0.9484
ESSFdc2,ICHdw3,0.9538
ESSFdc2,ICHdw4,0.9179
ESSFdc2,ICHmc1,0.9129
ESSFdc2,ICHmc2,0.9236
ESSFdc2,ICHmk1,0.9795
ESSFdc2,ICHmk2,0.9681
ESSFdc2,ICHmk3,0.9572
ESSFdc2,ICHmk4,0.9676
ESSFdc2,ICHmm,0.9466
ESSFdc2,ICHmw1,0.9564
ESSFdc2,ICHmw2,0.9815
ESSFdc2,ICHmw3,0.9695
ESSFdc2,ICHmw4,0.9771
ESSFdc2,ICHmw5,0.9898
ESSFdc2,ICHvc,0.8961
ESSFdc2,ICHvk1,0.9504
ESSFdc2,ICHvk2,0.9147
ESSFdc2,ICHwc,0.8665
ESSFdc2,ICHwk1,0.9694
ESSFdc2,ICHwk2,0.9569
ESSFdc2,ICHwk3,0.9381
ESSFdc2,ICHwk4,0.9466
ESSFdc2,ICHxw,0.8719
ESSFdc2,IDFdc,0.9468
ESSFdc2,IDFdk1,0.8984
ESSFdc2,IDFdk2,0.9438
ESSFdc2,IDFdk3,0.8936
ESSFdc2,IDFdk4,0.8708
ESSFdc2,IDFdk5,0.8996
ESSFdc2,IDFdm1,0.8987
ESSFdc2,IDFdm2,0.8888
ESSFdc2,IDFdw,0.9210
ESSFdc2,IDFmw1,0.9016
ESSFdc2,IDFmw2,0.8946
ESSFdc2,IDFww,0.9518
ESSFdc2,IDFww1,0.8606
ESSFdc2,IDFxc,0.8242
ESSFdc2,IDFxh1,0.8195
ESSFdc2,IDFxh2,0.8189
ESSFdc2,IDFxh4,0.7931
ESSFdc2,IDFxk,0.8032
ESSFdc2,IDFxm,0.8428
ESSFdc2,IDFxw,0.8073
ESSFdc2,IMAun,0.7455
ESSFdc2,IMAunp,0.8811
ESSFdc2,MHmm1,0.8311
ESSFdc2,MHmm2,0.8779
ESSFdc2,MHmmp,0.7777
ESSFdc2,MHun,0.7436
ESSFdc2,MHunp,0.6411
ESSFdc2,MHwh,0.7571
ESSFdc2,MHwh1,0.7496
ESSFdc2,MHwhp,0.7284
ESSFdc2,MSdc1,0.9690
ESSFdc2,MSdc2,0.9416
ESSFdc2,MSdc3,0.9635
ESSFdc2,MSdk1,0.9755
ESSFdc2,MSdk2,0.9454
ESSFdc2,MSdm1,0.9811
ESSFdc2,MSdm2,0.9736
ESSFdc2,MSdm3,0.9567
ESSFdc2,MSdv,0.9337
ESSFdc2,MSmw1,0.9852
ESSFdc2,MSmw2,0.9805
ESSFdc2,MSun,0.9462
ESSFdc2,MSxk1,0.9588
ESSFdc2,MSxk2,0.9090
ESSFdc2,MSxk3,0.9261
ESSFdc2,MSxv,0.9142
ESSFdc2,PPdh2,0.8030
ESSFdc2,PPxh1,0.6065
ESSFdc2,PPxh2,0.6614
ESSFdc2,PPxh3,0.7816
ESSFdc2,SBPSdc,0.8891
ESSFdc2,SBPSmc,0.9039
ESSFdc2,SBPSmk,0.9180
ESSFdc2,SBPSxc,0.8959
ESSFdc2,SBSdh1,0.9355
ESSFdc2,SBSdh2,0.9112
ESSFdc2,SBSdk,0.8819
ESSFdc2,SBSdw1,0.9305
ESSFdc2,SBSdw2,0.9149
ESSFdc2,SBSdw3,0.8922
ESSFdc2,SBSmc1,0.9571
ESSFdc2,SBSmc2,0.8980
ESSFdc2,SBSmc3,0.9047
ESSFdc2,SBSmh,0.8960
ESSFdc2,SBSmk1,0.8924
ESSFdc2,SBSmk2,0.8163
ESSFdc2,SBSmm,0.9591
ESSFdc2,SBSmw,0.9302
ESSFdc2,SBSun,0.8209
ESSFdc2,SBSvk,0.9052
ESSFdc2,SBSwk1,0.9258
ESSFdc2,SBSwk2,0.8627
ESSFdc2,SBSwk3,0.8769
ESSFdc2,SWBmk,0.7274
ESSFdc2,SWBmks,0.7089
ESSFdc2,SWBun,0.6771
ESSFdc2,SWBuns,0.6577
ESSFdc2,SWBvk,0.6851
ESSFdc2,SWBvks,0.5980
ESSFdc3,BAFAun,0.6564
ESSFdc3,BAFAunp,0.8187
ESSFdc3,BGxh1,0.4272
ESSFdc3,BGxh2,0.5371
ESSFdc3,BGxh3,0.6415
ESSFdc3,BGxw1,0.7102
ESSFdc3,BGxw2,0.7950
ESSFdc3,BWBSdk,0.7725
ESSFdc3,BWBSmk,0.6597
ESSFdc3,BWBSmw,0.8342
ESSFdc3,BWBSvk,0.7956
ESSFdc3,BWBSwk1,0.9341
ESSFdc3,BWBSwk2,0.8368
ESSFdc3,BWBSwk3,0.7316
ESSFdc3,CDFmm,0.5760
ESSFdc3,CMAun,0.6235
ESSFdc3,CMAunp,0.7390
ESSFdc3,CMAwh,0.6517
ESSFdc3,CWHdm,0.7619
ESSFdc3,CWHds1,0.8995
ESSFdc3,CWHds2,0.9686
ESSFdc3,CWHmm1,0.8288
ESSFdc3,CWHmm2,0.8490
ESSFdc3,CWHms1,0.9288
ESSFdc3,CWHms2,0.8630
ESSFdc3,CWHun,0.9357
ESSFdc3,CWHvh1,0.6575
ESSFdc3,CWHvh2,0.7327
ESSFdc3,CWHvh3,0.7387
ESSFdc3,CWHvm1,0.7716
ESSFdc3,CWHvm2,0.7917
ESSFdc3,CWHwh1,0.7739
ESSFdc3,CWHwh2,0.7561
ESSFdc3,CWHwm,0.8575
ESSFdc3,CWHws1,0.9265
ESSFdc3,CWHws2,0.9236
ESSFdc3,CWHxm1,0.7286
ESSFdc3,CWHxm2,0.8160
ESSFdc3,ESSFdc1,0.9580
ESSFdc3,ESSFdc2,0.9611
ESSFdc3,ESSFdc3,0.9757
ESSFdc3,ESSFdcp,0.8804
ESSFdc3,ESSFdcw,0.9114
ESSFdc3,ESSFdk1,0.9429
ESSFdc3,ESSFdk2,0.9118
ESSFdc3,ESSFdkp,0.8093
ESSFdc3,ESSFdkw,0.8583
ESSFdc3,ESSFdv1,0.9138
ESSFdc3,ESSFdv2,0.9063
ESSFdc3,ESSFdvp,0.8051
ESSFdc3,ESSFdvw,0.8594
ESSFdc3,ESSFmc,0.8756
ESSFdc3,ESSFmcp,0.7579
ESSFdc3,ESSFmh,0.9854
ESSFdc3,ESSFmk,0.9109
ESSFdc3,ESSFmkp,0.8283
ESSFdc3,ESSFmm1,0.8875
ESSFdc3,ESSFmm2,0.8737
ESSFdc3,ESSFmmp,0.8178
ESSFdc3,ESSFmmw,0.8895
ESSFdc3,ESSFmv1,0.9350
ESSFdc3,ESSFmv2,0.8947
ESSFdc3,ESSFmv3,0.8509
ESSFdc3,ESSFmv4,0.8243
ESSFdc3,ESSFmvp,0.7852
ESSFdc3,ESSFmw,0.9296
ESSFdc3,ESSFmw1,0.9365
ESSFdc3,ESSFmw2,0.9374
ESSFdc3,ESSFmwp,0.8363
ESSFdc3,ESSFmww,0.8986
ESSFdc3,ESSFun,0.8014
ESSFdc3,ESSFunp,0.7335
ESSFdc3,ESSFvc,0.9018
ESSFdc3,ESSFvcp,0.7882
ESSFdc3,ESSFvcw,0.8443
ESSFdc3,ESSFwc2,0.9149
ESSFdc3,ESSFwc3,0.8459
ESSFdc3,ESSFwc4,0.9184
ESSFdc3,ESSFwcp,0.8069
ESSFdc3,ESSFwcw,0.8587
ESSFdc3,ESSFwh1,0.9497
ESSFdc3,ESSFwh2,0.9651
ESSFdc3,ESSFwh3,0.9269
ESSFdc3,ESSFwk1,0.9451
ESSFdc3,ESSFwk2,0.8673
ESSFdc3,ESSFwm,0.8919
ESSFdc3,ESSFwm1,0.9394
ESSFdc3,ESSFwm2,0.9299
ESSFdc3,ESSFwm3,0.8824
ESSFdc3,ESSFwm4,0.9595
ESSFdc3,ESSFwmp,0.8079
ESSFdc3,ESSFwmw,0.8655
ESSFdc3,ESSFwv,0.8824
ESSFdc3,ESSFwvp,0.8087
ESSFdc3,ESSFxc1,0.9290
ESSFdc3,ESSFxc2,0.9557
ESSFdc3,ESSFxc3,0.9149
ESSFdc3,ESSFxcp,0.8608
ESSFdc3,ESSFxcw,0.8867
ESSFdc3,ESSFxv1,0.8894
ESSFdc3,ESSFxv2,0.8685
ESSFdc3,ESSFxvp,0.8070
ESSFdc3,ESSFxvw,0.8580
ESSFdc3,ICHdk,0.9836
ESSFdc3,ICHdm,0.9868
ESSFdc3,ICHdw1,0.9435
ESSFdc3,ICHdw3,0.9795
ESSFdc3,ICHdw4,0.9330
ESSFdc3,ICHmc1,0.9510
ESSFdc3,ICHmc2,0.9619
ESSFdc3,ICHmk1,0.0000
ESSFdc3,ICHmk2,0.9896
ESSFdc3,ICHmk3,0.9907
ESSFdc3,ICHmk4,0.9839
ESSFdc3,ICHmm,0.9735
ESSFdc3,ICHmw1,0.9721
ESSFdc3,ICHmw2,0.9777
ESSFdc3,ICHmw3,0.9832
ESSFdc3,ICHmw4,0.9610
ESSFdc3,ICHmw5,0.9895
ESSFdc3,ICHvc,0.9307
ESSFdc3,ICHvk1,0.9515
ESSFdc3,ICHvk2,0.9384
ESSFdc3,ICHwc,0.8958
ESSFdc3,ICHwk1,0.9737
ESSFdc3,ICHwk2,0.9888
ESSFdc3,ICHwk3,0.9686
ESSFdc3,ICHwk4,0.9742
ESSFdc3,ICHxw,0.8704
ESSFdc3,IDFdc,0.9391
ESSFdc3,IDFdk1,0.9104
ESSFdc3,IDFdk2,0.9425
ESSFdc3,IDFdk3,0.9311
ESSFdc3,IDFdk4,0.9037
ESSFdc3,IDFdk5,0.9318
