"","Spp","Risk","Weight"
"60","Hw",18,0.11894567080518
"61","Lw",18,0.00759869314533417
"62","Pl",18,0.296300715123858
"63","Sx",18,0.287190881972951
"64","Bl",20,0.162802144016966
"65","Cw",20,0.0130003802079355
"66","Fd",20,0.144151855503605
"67","Hw",20,0.130034232825777
"68","Lw",20,0.0087197616220738
"69","Pl",20,0.280850011515227
"70","Sx",20,0.270441614308415
"71","Bl",22,0.171970244769666
"72","Cw",22,0.0153994344441479
"73","Fd",22,0.150186634311295
"74","Hw",22,0.138937025043409
"75","Lw",22,0.00982816550098888
"76","Pl",22,0.267523674976868
"77","Sx",22,0.256154820953625
"78","Bl",24,0.179964299184395
"79","Cw",24,0.0177208207353296
"80","Fd",24,0.155749685239248
"81","Hw",24,0.145997914003043
"82","Lw",24,0.0109030945954271
"83","Pl",24,0.255865321790002
"84","Sx",24,0.243798864452555
"85","Bl",26,0.186997363059887
"86","Cw",26,0.0200086133080026
"87","Fd",26,0.160943601350584
"88","Hw",26,0.151545865955499
"89","Lw",26,0.0118885966455006
"90","Pl",26,0.245591055240183
"91","Sx",26,0.233024904440344
"92","Bl",28,0.193292967074343
"93","Cw",28,0.0222514976779173
"94","Fd",28,0.165700477327169
"95","Hw",28,0.155964439709607
"96","Lw",28,0.0128469838124755
"97","Pl",28,0.236431480812885
"98","Sx",28,0.223512153585604
"99","Bl",30,0.198985427090003
"100","Cw",30,0.0243934677103367
"101","Fd",30,0.170070844784904
"102","Hw",30,0.159548511915627
"103","Lw",30,0.0137209439144337
"104","Pl",30,0.228236195352067
"105","Sx",30,0.215044609232629
"106","Bl",32,0.204117225832261
"107","Cw",32,0.0264380638298751
"108","Fd",32,0.173994257057578
"109","Hw",32,0.162477641561226
"110","Lw",32,0.0145867673758318
"111","Pl",32,0.220883054304142
"112","Sx",32,0.207502990039085
"113","Bl",34,0.208732794675441
"114","Cw",34,0.0284301054292627
"115","Fd",34,0.177440431319922
"116","Hw",34,0.164897976750349
"117","Lw",34,0.015437818737076
"118","Pl",34,0.214281419187765
"119","Sx",34,0.200779453900184
"120","Bl",36,0.212861044413811
"121","Cw",36,0.0304020858560755
"122","Fd",36,0.180456343179069
"123","Hw",36,0.166879194769366
"124","Lw",36,0.0162893338291001
"125","Pl",36,0.208332264492324
"126","Sx",36,0.194779733460254
"127","Bl",38,0.216569447863043
"128","Cw",38,0.0324209818347375
"129","Fd",38,0.183090795321968
"130","Hw",38,0.168448999459344
"131","Lw",38,0.0171304434381745
"132","Pl",38,0.202938406688604
"133","Sx",38,0.189400925394129
"134","Bl",40,0.219918919318431
"135","Cw",40,0.034445978013311
"136","Fd",40,0.185383275665109
"137","Hw",40,0.169692200318256
"138","Lw",40,0.0179882302633483
"139","Pl",40,0.198017744976622
"140","Sx",40,0.184553651444924
"141","Bl",42,0.22295997895919
"142","Cw",42,0.0364522065961405
"143","Fd",42,0.187390083744522
"144","Hw",42,0.170668828984185
"145","Lw",42,0.0188585950619887
"146","Pl",42,0.193507154978326
"147","Sx",42,0.180163151675648
"148","Bl",44,0.225735783405413
"149","Cw",44,0.0384627051453923
"150","Fd",44,0.189145047617503
"151","Hw",44,0.171401126079288
"152","Lw",44,0.0197390468045062
"153","Pl",44,0.189348875561574
"154","Sx",44,0.176167415386324
"155","Bl",46,0.228279596173437
"156","Cw",46,0.0404444798468736
"157","Fd",46,0.190674756711334
"158","Hw",46,0.171947445366877
"159","Lw",46,0.0206401864624954
"160","Pl",46,0.185498395678658
"161","Sx",46,0.172515139760325
"162","Bl",48,0.230619287120206
"163","Cw",48,0.0423938181342402
"164","Fd",48,0.192015838270309
"165","Hw",48,0.172342034113655
"166","Lw",48,0.0215425038869805
"167","Pl",48,0.181923417648642
"168","Sx",48,0.169163100825967
"169","Bl",50,0.23278039198584
"170","Cw",50,0.044327908498445
"171","Fd",50,0.193185305861334
"172","Hw",50,0.172590298977634
"173","Lw",50,0.0224543225772561
"174","Pl",50,0.178586431369422
"175","Sx",50,0.166075340730069
