"","Spp","Risk","Weight"
"183","Cw",38,0.0292681616148591
"184","Fd",38,0.193444654055894
"185","Hw",38,0.178829258942102
"186","Lw",38,0.00199840063033426
"187","Pl",38,0.264732774401978
"188","Py",38,0.0161367593282056
"189","Ss",38,0.00706366088704953
"190","Sx",38,0.297617403501738
"191","Ba",40,0.001769336519606
"192","Bl",40,0.0212798847912359
"193","Cw",40,0.0301737740919623
"194","Fd",40,0.194010951681876
"195","Hw",40,0.178901376992984
"196","Lw",40,0.00190560641673982
"197","Pl",40,0.259876458338175
"198","Py",40,0.0193164094296707
"199","Ss",40,0.00972430943214397
"200","Sx",40,0.293041892305606
"201","Ba",42,0.00238287605229187
"202","Bl",42,0.0230364249864462
"203","Cw",42,0.0308461998207836
"204","Fd",42,0.194031499926819
"205","Hw",42,0.178096586228671
"206","Lw",42,0.00181433994774843
"207","Pl",42,0.255188060586954
"208","Py",42,0.0227478901987988
"209","Ss",42,0.0132891620940274
"210","Sx",42,0.28856696015746
"211","Ba",44,0.00311384937181628
"212","Bl",44,0.0248974154383267
"213","Cw",44,0.0312450165393936
"214","Fd",44,0.193471370905832
"215","Hw",44,0.176353711872725
"216","Lw",44,0.00172183386453709
"217","Pl",44,0.250588148607171
"218","Py",44,0.0265358779319798
"219","Ss",44,0.0179503089516095
"220","Sx",44,0.28412246651661
"221","Ba",46,0.00393414457483765
"222","Bl",46,0.0268127128002346
"223","Cw",46,0.0313709835688632
"224","Fd",46,0.192377977036354
"225","Hw",46,0.173856531596758
"226","Lw",46,0.00162959244272665
"227","Pl",46,0.246073092481694
"228","Py",46,0.0307123099675352
"229","Ss",46,0.0235042246326035
"230","Sx",46,0.279728430898394
"231","Ba",48,0.00486076457817773
"232","Bl",48,0.0287664355492184
"233","Cw",48,0.0312814512878536
"234","Fd",48,0.190880874746132
"235","Hw",48,0.170877183112972
"236","Lw",48,0.00154187344490785
"237","Pl",48,0.241673528479735
"238","Py",48,0.0351669817094905
"239","Ss",48,0.0295336076040793
"240","Sx",48,0.275417299487433
"241","Ba",50,0.00590078482716007
"242","Bl",50,0.0307449270254848
"243","Cw",50,0.0310672617429756
"244","Fd",50,0.18910457667559
"245","Hw",50,0.16766436934065
"246","Lw",50,0.00145756516431702
"247","Pl",50,0.237421437179815
"248","Py",50,0.0397845603325291
"249","Ss",50,0.0356294352566072
"250","Sx",50,0.271225082454871
