"","Spp","Risk","Weight"
"122","Fd",36,0.279345118167331
"123","Hw",36,0.162790186118086
"124","Lw",36,0.000503133458245617
"125","Pl",36,0.230918943201713
"126","Sx",36,0.296384794710619
"127","Bl",38,0.0196267005656979
"128","Cw",38,0.0233634898432751
"129","Fd",38,0.278478719526843
"130","Hw",38,0.166098265091145
"131","Lw",38,0.000514923159619876
"132","Pl",38,0.228993952005308
"133","Sx",38,0.292923949808112
"134","Bl",40,0.0206379898620424
"135","Cw",40,0.0251722410813633
"136","Fd",40,0.277661492678551
"137","Hw",40,0.169034407896799
"138","Lw",40,0.000527677372301847
"139","Pl",40,0.227218529250967
"140","Sx",40,0.289747661857975
"141","Bl",42,0.0216509668178359
"142","Cw",42,0.0269130472056647
"143","Fd",42,0.276886941593897
"144","Hw",42,0.171619490734802
"145","Lw",42,0.000540807526403313
"146","Pl",42,0.225571027716355
"147","Sx",42,0.286817718405042
"148","Bl",44,0.0226619736375649
"149","Cw",44,0.0286898964743856
"150","Fd",44,0.276127279529728
"151","Hw",44,0.17384977563735
"152","Lw",44,0.000552831455571995
"153","Pl",44,0.224021122450654
"154","Sx",44,0.284097120814746
"155","Bl",46,0.0236509706654133
"156","Cw",46,0.0304481385510511
"157","Fd",46,0.275388547608093
"158","Hw",46,0.175800418801234
"159","Lw",46,0.000563809825682528
"160","Pl",46,0.222564423186705
"161","Sx",46,0.281566657804728
"162","Bl",48,0.0246319848206271
"163","Cw",48,0.0321657463493911
"164","Fd",48,0.274668780549398
"165","Hw",48,0.177535379556856
"166","Lw",48,0.000573873331617184
"167","Pl",48,0.221188037260152
"168","Sx",48,0.279196198131959
"169","Bl",50,0.0255582380543157
"170","Cw",50,0.0338684318462785
"171","Fd",50,0.273908796987216
"172","Hw",50,0.178982601364385
"173","Lw",50,0.000581193459061954
"174","Pl",50,0.21984627071914
"175","Sx",50,0.276935026132107
