BECvar_site,BECvar_seed,HTp_pred
BGxh1,ESSFdc2,0.4168
BGxh1,ESSFdc3,0.4366
BGxh1,ESSFdcp,0.2882
BGxh1,ESSFdcw,0.3143
BGxh1,ESSFdk1,0.3489
BGxh1,ESSFdk2,0.3154
BGxh1,ESSFdkp,0.2222
BGxh1,ESSFdkw,0.2584
BGxh1,ESSFdv1,0.3769
BGxh1,ESSFdv2,0.3371
BGxh1,ESSFdvp,0.2568
BGxh1,ESSFdvw,0.2985
BGxh1,ESSFmc,0.3160
BGxh1,ESSFmcp,0.2105
BGxh1,ESSFmh,0.4356
BGxh1,ESSFmk,0.3077
BGxh1,ESSFmkp,0.2323
BGxh1,ESSFmm1,0.2757
BGxh1,ESSFmm2,0.2755
BGxh1,ESSFmmp,0.2205
BGxh1,ESSFmmw,0.2767
BGxh1,ESSFmv1,0.4214
BGxh1,ESSFmv2,0.3021
BGxh1,ESSFmv3,0.3085
BGxh1,ESSFmv4,0.3134
BGxh1,ESSFmvp,0.2410
BGxh1,ESSFmw,0.3414
BGxh1,ESSFmw1,0.3638
BGxh1,ESSFmw2,0.3881
BGxh1,ESSFmwp,0.2644
BGxh1,ESSFmww,0.3225
BGxh1,ESSFun,0.2262
BGxh1,ESSFunp,0.1819
BGxh1,ESSFvc,0.2836
BGxh1,ESSFvcp,0.1990
BGxh1,ESSFvcw,0.2335
BGxh1,ESSFwc2,0.2967
BGxh1,ESSFwc3,0.2447
BGxh1,ESSFwc4,0.3025
BGxh1,ESSFwcp,0.2128
BGxh1,ESSFwcw,0.2469
BGxh1,ESSFwh1,0.3445
BGxh1,ESSFwh2,0.3785
BGxh1,ESSFwh3,0.3232
BGxh1,ESSFwk1,0.3375
BGxh1,ESSFwk2,0.2713
BGxh1,ESSFwm,0.2877
BGxh1,ESSFwm1,0.3406
BGxh1,ESSFwm2,0.3246
BGxh1,ESSFwm3,0.2702
BGxh1,ESSFwm4,0.3752
BGxh1,ESSFwmp,0.2206
BGxh1,ESSFwmw,0.2600
BGxh1,ESSFwv,0.3007
BGxh1,ESSFwvp,0.2368
BGxh1,ESSFxc1,0.4241
BGxh1,ESSFxc2,0.4021
BGxh1,ESSFxc3,0.3827
BGxh1,ESSFxcp,0.3136
BGxh1,ESSFxcw,0.3331
BGxh1,ESSFxv1,0.3134
BGxh1,ESSFxv2,0.3056
BGxh1,ESSFxvp,0.2426
BGxh1,ESSFxvw,0.3038
BGxh1,ICHdk,0.5552
BGxh1,ICHdm,0.5017
BGxh1,ICHdw1,0.6066
BGxh1,ICHdw3,0.5594
BGxh1,ICHdw4,0.6612
BGxh1,ICHmc1,0.4142
BGxh1,ICHmc2,0.5128
BGxh1,ICHmk1,0.5597
BGxh1,ICHmk2,0.5545
BGxh1,ICHmk3,0.5139
BGxh1,ICHmk4,0.4635
BGxh1,ICHmm,0.4137
BGxh1,ICHmw1,0.4533
BGxh1,ICHmw2,0.4968
BGxh1,ICHmw3,0.4977
BGxh1,ICHmw4,0.4072
BGxh1,ICHmw5,0.5170
BGxh1,ICHvc,0.3731
BGxh1,ICHvk1,0.3603
BGxh1,ICHvk2,0.3472
BGxh1,ICHwc,0.3312
BGxh1,ICHwk1,0.4068
BGxh1,ICHwk2,0.4775
BGxh1,ICHwk3,0.4054
BGxh1,ICHwk4,0.4075
BGxh1,ICHxw,0.7255
BGxh1,IDFdc,0.5895
BGxh1,IDFdk1,0.6576
BGxh1,IDFdk2,0.6296
BGxh1,IDFdk3,0.6400
BGxh1,IDFdk4,0.6197
BGxh1,IDFdk5,0.6467
BGxh1,IDFdm1,0.7182
BGxh1,IDFdm2,0.7103
BGxh1,IDFdw,0.5662
BGxh1,IDFmw1,0.7125
BGxh1,IDFmw2,0.7060
BGxh1,IDFww,0.5850
BGxh1,IDFww1,0.7443
BGxh1,IDFxc,0.7826
BGxh1,IDFxh1,0.8176
BGxh1,IDFxh2,0.7815
BGxh1,IDFxh4,0.8363
BGxh1,IDFxk,0.7761
BGxh1,IDFxm,0.7097
BGxh1,IDFxw,0.7679
BGxh1,IMAun,0.1739
BGxh1,IMAunp,0.2632
BGxh1,MHmm1,0.2182
BGxh1,MHmm2,0.2487
BGxh1,MHmmp,0.1825
BGxh1,MHun,0.2540
