BECvar_site,BECvar_seed,HTp_pred
CWHvh2,ESSFvcp,0.8867
CWHvh2,ESSFvcw,0.9048
CWHvh2,ESSFwc2,0.9126
CWHvh2,ESSFwc3,0.8925
CWHvh2,ESSFwc4,0.9173
CWHvh2,ESSFwcp,0.8864
CWHvh2,ESSFwcw,0.9008
CWHvh2,ESSFwh1,0.9262
CWHvh2,ESSFwh2,0.9125
CWHvh2,ESSFwh3,0.9313
CWHvh2,ESSFwk1,0.9194
CWHvh2,ESSFwk2,0.8903
CWHvh2,ESSFwm,0.8835
CWHvh2,ESSFwm1,0.9030
CWHvh2,ESSFwm2,0.9036
CWHvh2,ESSFwm3,0.9176
CWHvh2,ESSFwm4,0.9057
CWHvh2,ESSFwmp,0.8725
CWHvh2,ESSFwmw,0.8893
CWHvh2,ESSFwv,0.8901
CWHvh2,ESSFwvp,0.8761
CWHvh2,ESSFxc1,0.8682
CWHvh2,ESSFxc2,0.8855
CWHvh2,ESSFxc3,0.8643
CWHvh2,ESSFxcp,0.8571
CWHvh2,ESSFxcw,0.8685
CWHvh2,ESSFxv1,0.8794
CWHvh2,ESSFxv2,0.8648
CWHvh2,ESSFxvp,0.8671
CWHvh2,ESSFxvw,0.8610
CWHvh2,ICHdk,0.8852
CWHvh2,ICHdm,0.8984
CWHvh2,ICHdw1,0.9043
CWHvh2,ICHdw3,0.8995
CWHvh2,ICHdw4,0.8871
CWHvh2,ICHmc1,0.9084
CWHvh2,ICHmc2,0.8983
CWHvh2,ICHmk1,0.8921
CWHvh2,ICHmk2,0.8852
CWHvh2,ICHmk3,0.8987
CWHvh2,ICHmk4,0.8898
CWHvh2,ICHmm,0.8982
CWHvh2,ICHmw1,0.8792
CWHvh2,ICHmw2,0.9260
CWHvh2,ICHmw3,0.9192
CWHvh2,ICHmw4,0.9353
CWHvh2,ICHmw5,0.9096
CWHvh2,ICHvc,0.9071
CWHvh2,ICHvk1,0.9275
CWHvh2,ICHvk2,0.9216
CWHvh2,ICHwc,0.9014
CWHvh2,ICHwk1,0.9236
CWHvh2,ICHwk2,0.9135
CWHvh2,ICHwk3,0.9201
CWHvh2,ICHwk4,0.9217
CWHvh2,ICHxw,0.8673
CWHvh2,IDFdc,0.8575
CWHvh2,IDFdk1,0.8240
CWHvh2,IDFdk2,0.8548
CWHvh2,IDFdk3,0.8355
CWHvh2,IDFdk4,0.8115
CWHvh2,IDFdk5,0.8338
CWHvh2,IDFdm1,0.8385
CWHvh2,IDFdm2,0.8374
CWHvh2,IDFdw,0.8365
CWHvh2,IDFmw1,0.8644
CWHvh2,IDFmw2,0.8548
CWHvh2,IDFww,0.8931
CWHvh2,IDFww1,0.8255
CWHvh2,IDFxc,0.7986
CWHvh2,IDFxh1,0.8090
CWHvh2,IDFxh2,0.7912
CWHvh2,IDFxh4,0.7990
CWHvh2,IDFxk,0.7836
CWHvh2,IDFxm,0.8076
CWHvh2,IDFxw,0.7953
CWHvh2,IMAun,0.8598
CWHvh2,IMAunp,0.8928
CWHvh2,MHmm1,0.9743
CWHvh2,MHmm2,0.9406
CWHvh2,MHmmp,0.9265
CWHvh2,MHun,0.8460
CWHvh2,MHunp,0.8473
CWHvh2,MHwh,0.9852
CWHvh2,MHwh1,0.9755
CWHvh2,MHwhp,0.9640
CWHvh2,MSdc1,0.8793
CWHvh2,MSdc2,0.8734
CWHvh2,MSdc3,0.8838
CWHvh2,MSdk1,0.8866
CWHvh2,MSdk2,0.8695
CWHvh2,MSdm1,0.8881
CWHvh2,MSdm2,0.8745
CWHvh2,MSdm3,0.8740
CWHvh2,MSdv,0.8677
CWHvh2,MSmw1,0.9001
CWHvh2,MSmw2,0.8880
CWHvh2,MSun,0.9118
CWHvh2,MSxk1,0.8625
CWHvh2,MSxk2,0.8346
CWHvh2,MSxk3,0.8464
CWHvh2,MSxv,0.8527
CWHvh2,PPdh2,0.7945
CWHvh2,PPxh1,0.7182
CWHvh2,PPxh2,0.7244
CWHvh2,PPxh3,0.7996
CWHvh2,SBPSdc,0.8361
CWHvh2,SBPSmc,0.8386
CWHvh2,SBPSmk,0.8569
CWHvh2,SBPSxc,0.8259
CWHvh2,SBSdh1,0.8736
CWHvh2,SBSdh2,0.8753
CWHvh2,SBSdk,0.8333
CWHvh2,SBSdw1,0.8746
CWHvh2,SBSdw2,0.8590
CWHvh2,SBSdw3,0.8471
CWHvh2,SBSmc1,0.8953
CWHvh2,SBSmc2,0.8544
CWHvh2,SBSmc3,0.8486
CWHvh2,SBSmh,0.8630
CWHvh2,SBSmk1,0.8598
CWHvh2,SBSmk2,0.8173
CWHvh2,SBSmm,0.8893
CWHvh2,SBSmw,0.8812
CWHvh2,SBSun,0.8734
CWHvh2,SBSvk,0.9112
CWHvh2,SBSwk1,0.8999
CWHvh2,SBSwk2,0.8635
CWHvh2,SBSwk3,0.8501
CWHvh2,SWBmk,0.8162
CWHvh2,SWBmks,0.8244
CWHvh2,SWBun,0.7796
CWHvh2,SWBuns,0.7869
CWHvh2,SWBvk,0.8814
CWHvh2,SWBvks,0.8493
CWHvh3,BAFAun,0.8331
CWHvh3,BAFAunp,0.8940
CWHvh3,BGxh1,0.6664
CWHvh3,BGxh2,0.6992
CWHvh3,BGxh3,0.7395
CWHvh3,BGxw1,0.7640
CWHvh3,BGxw2,0.7963
CWHvh3,BWBSdk,0.7902
CWHvh3,BWBSmk,0.7363
CWHvh3,BWBSmw,0.8145
CWHvh3,BWBSvk,0.9236
CWHvh3,BWBSwk1,0.8839
CWHvh3,BWBSwk2,0.8337
CWHvh3,BWBSwk3,0.7996
CWHvh3,CDFmm,0.8570
CWHvh3,CMAun,0.8641
CWHvh3,CMAunp,0.9190
CWHvh3,CMAwh,0.9603
CWHvh3,CWHdm,0.9654
CWHvh3,CWHds1,0.9605
CWHvh3,CWHds2,0.9393
CWHvh3,CWHmm1,0.9827
CWHvh3,CWHmm2,0.9782
CWHvh3,CWHms1,0.9627
CWHvh3,CWHms2,0.9874
CWHvh3,CWHun,0.8748
CWHvh3,CWHvh1,0.9833
CWHvh3,CWHvh2,0.9966
CWHvh3,CWHvh3,1.0000
CWHvh3,CWHvm1,0.9930
CWHvh3,CWHvm2,0.9823
CWHvh3,CWHwh1,0.9935
CWHvh3,CWHwh2,0.9947
CWHvh3,CWHwm,0.9458
CWHvh3,CWHws1,0.9590
CWHvh3,CWHws2,0.9523
CWHvh3,CWHxm1,0.9331
CWHvh3,CWHxm2,0.9738
CWHvh3,ESSFdc1,0.9115
CWHvh3,ESSFdc2,0.9027
CWHvh3,ESSFdc3,0.8984
CWHvh3,ESSFdcp,0.8921
CWHvh3,ESSFdcw,0.9013
CWHvh3,ESSFdk1,0.9002
CWHvh3,ESSFdk2,0.8861
CWHvh3,ESSFdkp,0.8725
CWHvh3,ESSFdkw,0.8823
CWHvh3,ESSFdv1,0.8908
CWHvh3,ESSFdv2,0.8965
CWHvh3,ESSFdvp,0.8720
CWHvh3,ESSFdvw,0.8854
CWHvh3,ESSFmc,0.8729
CWHvh3,ESSFmcp,0.8573
CWHvh3,ESSFmh,0.9170
CWHvh3,ESSFmk,0.9124
CWHvh3,ESSFmkp,0.9037
CWHvh3,ESSFmm1,0.9019
CWHvh3,ESSFmm2,0.8826
CWHvh3,ESSFmmp,0.8884
CWHvh3,ESSFmmw,0.8980
CWHvh3,ESSFmv1,0.8736
CWHvh3,ESSFmv2,0.8945
CWHvh3,ESSFmv3,0.8519
CWHvh3,ESSFmv4,0.8381
CWHvh3,ESSFmvp,0.8489
CWHvh3,ESSFmw,0.9218
CWHvh3,ESSFmw1,0.9235
CWHvh3,ESSFmw2,0.9081
CWHvh3,ESSFmwp,0.8924
CWHvh3,ESSFmww,0.9087
CWHvh3,ESSFun,0.8849
CWHvh3,ESSFunp,0.8721
CWHvh3,ESSFvc,0.9169
CWHvh3,ESSFvcp,0.8857
CWHvh3,ESSFvcw,0.9022
CWHvh3,ESSFwc2,0.9120
CWHvh3,ESSFwc3,0.8928
CWHvh3,ESSFwc4,0.9169
CWHvh3,ESSFwcp,0.8869
CWHvh3,ESSFwcw,0.9008
CWHvh3,ESSFwh1,0.9255
CWHvh3,ESSFwh2,0.9144
CWHvh3,ESSFwh3,0.9283
CWHvh3,ESSFwk1,0.9210
CWHvh3,ESSFwk2,0.8899
CWHvh3,ESSFwm,0.8852
CWHvh3,ESSFwm1,0.9036
CWHvh3,ESSFwm2,0.9062
CWHvh3,ESSFwm3,0.9150
CWHvh3,ESSFwm4,0.9091
CWHvh3,ESSFwmp,0.8753
CWHvh3,ESSFwmw,0.8908
CWHvh3,ESSFwv,0.8967
CWHvh3,ESSFwvp,0.8831
CWHvh3,ESSFxc1,0.8848
CWHvh3,ESSFxc2,0.8968
CWHvh3,ESSFxc3,0.8803
CWHvh3,ESSFxcp,0.8725
CWHvh3,ESSFxcw,0.8830
CWHvh3,ESSFxv1,0.8912
CWHvh3,ESSFxv2,0.8779
CWHvh3,ESSFxvp,0.8791
CWHvh3,ESSFxvw,0.8756
CWHvh3,ICHdk,0.8963
CWHvh3,ICHdm,0.9051
CWHvh3,ICHdw1,0.9127
CWHvh3,ICHdw3,0.9059
CWHvh3,ICHdw4,0.8980
CWHvh3,ICHmc1,0.9143
CWHvh3,ICHmc2,0.9078
CWHvh3,ICHmk1,0.9027
CWHvh3,ICHmk2,0.8966
CWHvh3,ICHmk3,0.9071
CWHvh3,ICHmk4,0.8949
CWHvh3,ICHmm,0.9027
CWHvh3,ICHmw1,0.8855
CWHvh3,ICHmw2,0.9290
CWHvh3,ICHmw3,0.9218
CWHvh3,ICHmw4,0.9341
CWHvh3,ICHmw5,0.9161
CWHvh3,ICHvc,0.9113
CWHvh3,ICHvk1,0.9244
CWHvh3,ICHvk2,0.9192
CWHvh3,ICHwc,0.9035
CWHvh3,ICHwk1,0.9232
CWHvh3,ICHwk2,0.9182
CWHvh3,ICHwk3,0.9212
CWHvh3,ICHwk4,0.9234
CWHvh3,ICHxw,0.8821
CWHvh3,IDFdc,0.8761
CWHvh3,IDFdk1,0.8469
CWHvh3,IDFdk2,0.8732
CWHvh3,IDFdk3,0.8544
CWHvh3,IDFdk4,0.8333
CWHvh3,IDFdk5,0.8485
CWHvh3,IDFdm1,0.8578
CWHvh3,IDFdm2,0.8533
CWHvh3,IDFdw,0.8562
CWHvh3,IDFmw1,0.8799
CWHvh3,IDFmw2,0.8702
CWHvh3,IDFww,0.9051
CWHvh3,IDFww1,0.8479
CWHvh3,IDFxc,0.8238
CWHvh3,IDFxh1,0.8332
CWHvh3,IDFxh2,0.8171
CWHvh3,IDFxh4,0.8222
CWHvh3,IDFxk,0.8053
CWHvh3,IDFxm,0.8288
CWHvh3,IDFxw,0.8196
CWHvh3,IMAun,0.8619
CWHvh3,IMAunp,0.9023
CWHvh3,MHmm1,0.9670
CWHvh3,MHmm2,0.9383
CWHvh3,MHmmp,0.9222
CWHvh3,MHun,0.8520
CWHvh3,MHunp,0.8455
CWHvh3,MHwh,0.9823
CWHvh3,MHwh1,0.9638
CWHvh3,MHwhp,0.9528
CWHvh3,MSdc1,0.8946
CWHvh3,MSdc2,0.8879
CWHvh3,MSdc3,0.8970
CWHvh3,MSdk1,0.8938
CWHvh3,MSdk2,0.8777
CWHvh3,MSdm1,0.8996
CWHvh3,MSdm2,0.8899
CWHvh3,MSdm3,0.8879
CWHvh3,MSdv,0.8822
CWHvh3,MSmw1,0.9106
CWHvh3,MSmw2,0.9025
CWHvh3,MSun,0.9180
CWHvh3,MSxk1,0.8803
CWHvh3,MSxk2,0.8556
CWHvh3,MSxk3,0.8653
CWHvh3,MSxv,0.8692
CWHvh3,PPdh2,0.8163
CWHvh3,PPxh1,0.7524
CWHvh3,PPxh2,0.7563
CWHvh3,PPxh3,0.8221
CWHvh3,SBPSdc,0.8520
CWHvh3,SBPSmc,0.8565
CWHvh3,SBPSmk,0.8712
CWHvh3,SBPSxc,0.8459
CWHvh3,SBSdh1,0.8837
CWHvh3,SBSdh2,0.8810
CWHvh3,SBSdk,0.8505
CWHvh3,SBSdw1,0.8865
CWHvh3,SBSdw2,0.8721
CWHvh3,SBSdw3,0.8592
CWHvh3,SBSmc1,0.9046
CWHvh3,SBSmc2,0.8680
CWHvh3,SBSmc3,0.8642
CWHvh3,SBSmh,0.8745
CWHvh3,SBSmk1,0.8677
CWHvh3,SBSmk2,0.8294
CWHvh3,SBSmm,0.8998
CWHvh3,SBSmw,0.8904
CWHvh3,SBSun,0.8752
CWHvh3,SBSvk,0.9095
CWHvh3,SBSwk1,0.9023
CWHvh3,SBSwk2,0.8686
CWHvh3,SBSwk3,0.8618
CWHvh3,SWBmk,0.8266
CWHvh3,SWBmks,0.8349
CWHvh3,SWBun,0.7933
CWHvh3,SWBuns,0.7994
CWHvh3,SWBvk,0.8773
CWHvh3,SWBvks,0.8447
CWHvm1,BAFAun,0.7980
CWHvm1,BAFAunp,0.8757
CWHvm1,BGxh1,0.6566
CWHvm1,BGxh2,0.6896
CWHvm1,BGxh3,0.7317
CWHvm1,BGxw1,0.7556
CWHvm1,BGxw2,0.7909
CWHvm1,BWBSdk,0.7647
CWHvm1,BWBSmk,0.7146
CWHvm1,BWBSmw,0.8018
CWHvm1,BWBSvk,0.9041
CWHvm1,BWBSwk1,0.8751
CWHvm1,BWBSwk2,0.8159
CWHvm1,BWBSwk3,0.7743
CWHvm1,CDFmm,0.8508
CWHvm1,CMAun,0.8343
CWHvm1,CMAunp,0.9063
CWHvm1,CMAwh,0.9452
CWHvm1,CWHdm,0.9758
CWHvm1,CWHds1,0.9745
CWHvm1,CWHds2,0.9457
CWHvm1,CWHmm1,0.9933
CWHvm1,CWHmm2,0.9866
CWHvm1,CWHms1,0.9718
CWHvm1,CWHms2,0.9934
CWHvm1,CWHun,0.8683
CWHvm1,CWHvh1,0.9808
CWHvm1,CWHvh2,0.9946
CWHvm1,CWHvh3,0.9922
CWHvm1,CWHvm1,1.0000
CWHvm1,CWHvm2,0.9864
CWHvm1,CWHwh1,0.9846
CWHvm1,CWHwh2,0.9852
CWHvm1,CWHwm,0.9384
CWHvm1,CWHws1,0.9616
CWHvm1,CWHws2,0.9502
CWHvm1,CWHxm1,0.9382
CWHvm1,CWHxm2,0.9840
CWHvm1,ESSFdc1,0.9124
CWHvm1,ESSFdc2,0.9007
CWHvm1,ESSFdc3,0.8935
CWHvm1,ESSFdcp,0.8814
CWHvm1,ESSFdcw,0.8955
CWHvm1,ESSFdk1,0.9033
CWHvm1,ESSFdk2,0.8830
CWHvm1,ESSFdkp,0.8629
CWHvm1,ESSFdkw,0.8767
CWHvm1,ESSFdv1,0.8802
CWHvm1,ESSFdv2,0.8859
CWHvm1,ESSFdvp,0.8517
CWHvm1,ESSFdvw,0.8699
CWHvm1,ESSFmc,0.8534
CWHvm1,ESSFmcp,0.8288
CWHvm1,ESSFmh,0.9230
CWHvm1,ESSFmk,0.9017
CWHvm1,ESSFmkp,0.8864
CWHvm1,ESSFmm1,0.8932
CWHvm1,ESSFmm2,0.8730
CWHvm1,ESSFmmp,0.8753
CWHvm1,ESSFmmw,0.8919
CWHvm1,ESSFmv1,0.8593
CWHvm1,ESSFmv2,0.8830
CWHvm1,ESSFmv3,0.8314
CWHvm1,ESSFmv4,0.8152
CWHvm1,ESSFmvp,0.8216
CWHvm1,ESSFmw,0.9179
CWHvm1,ESSFmw1,0.9244
CWHvm1,ESSFmw2,0.9020
CWHvm1,ESSFmwp,0.8766
CWHvm1,ESSFmww,0.9005
CWHvm1,ESSFun,0.8652
CWHvm1,ESSFunp,0.8458
CWHvm1,ESSFvc,0.9185
CWHvm1,ESSFvcp,0.8748
CWHvm1,ESSFvcw,0.8970
CWHvm1,ESSFwc2,0.9095
CWHvm1,ESSFwc3,0.8792
CWHvm1,ESSFwc4,0.9181
CWHvm1,ESSFwcp,0.8726
CWHvm1,ESSFwcw,0.8938
CWHvm1,ESSFwh1,0.9309
CWHvm1,ESSFwh2,0.9201
CWHvm1,ESSFwh3,0.9372
CWHvm1,ESSFwk1,0.9160
CWHvm1,ESSFwk2,0.8790
CWHvm1,ESSFwm,0.8805
CWHvm1,ESSFwm1,0.9075
CWHvm1,ESSFwm2,0.9065
CWHvm1,ESSFwm3,0.9181
CWHvm1,ESSFwm4,0.9136
CWHvm1,ESSFwmp,0.8640
CWHvm1,ESSFwmw,0.8856
CWHvm1,ESSFwv,0.8776
CWHvm1,ESSFwvp,0.8575
CWHvm1,ESSFxc1,0.8771
CWHvm1,ESSFxc2,0.8902
CWHvm1,ESSFxc3,0.8670
CWHvm1,ESSFxcp,0.8558
CWHvm1,ESSFxcw,0.8693
CWHvm1,ESSFxv1,0.8760
CWHvm1,ESSFxv2,0.8626
CWHvm1,ESSFxvp,0.8583
CWHvm1,ESSFxvw,0.8589
CWHvm1,ICHdk,0.8960
CWHvm1,ICHdm,0.9148
CWHvm1,ICHdw1,0.9278
CWHvm1,ICHdw3,0.9140
CWHvm1,ICHdw4,0.9090
CWHvm1,ICHmc1,0.9052
CWHvm1,ICHmc2,0.9026
CWHvm1,ICHmk1,0.9092
CWHvm1,ICHmk2,0.8986
CWHvm1,ICHmk3,0.9073
CWHvm1,ICHmk4,0.9011
CWHvm1,ICHmm,0.9009
CWHvm1,ICHmw1,0.8881
CWHvm1,ICHmw2,0.9423
CWHvm1,ICHmw3,0.9321
CWHvm1,ICHmw4,0.9483
CWHvm1,ICHmw5,0.9263
CWHvm1,ICHvc,0.9009
CWHvm1,ICHvk1,0.9319
CWHvm1,ICHvk2,0.9190
CWHvm1,ICHwc,0.8920
CWHvm1,ICHwk1,0.9314
CWHvm1,ICHwk2,0.9203
CWHvm1,ICHwk3,0.9213
CWHvm1,ICHwk4,0.9234
CWHvm1,ICHxw,0.8956
CWHvm1,IDFdc,0.8753
CWHvm1,IDFdk1,0.8421
CWHvm1,IDFdk2,0.8748
CWHvm1,IDFdk3,0.8493
CWHvm1,IDFdk4,0.8239
CWHvm1,IDFdk5,0.8517
CWHvm1,IDFdm1,0.8621
CWHvm1,IDFdm2,0.8608
CWHvm1,IDFdw,0.8495
CWHvm1,IDFmw1,0.8874
CWHvm1,IDFmw2,0.8753
CWHvm1,IDFww,0.9145
CWHvm1,IDFww1,0.8515
CWHvm1,IDFxc,0.8235
CWHvm1,IDFxh1,0.8359
CWHvm1,IDFxh2,0.8134
CWHvm1,IDFxh4,0.8275
CWHvm1,IDFxk,0.8061
CWHvm1,IDFxm,0.8241
CWHvm1,IDFxw,0.8145
CWHvm1,IMAun,0.8433
CWHvm1,IMAunp,0.8895
CWHvm1,MHmm1,0.9664
CWHvm1,MHmm2,0.9306
CWHvm1,MHmmp,0.9062
CWHvm1,MHun,0.8265
CWHvm1,MHunp,0.8170
CWHvm1,MHwh,0.9708
CWHvm1,MHwh1,0.9596
CWHvm1,MHwhp,0.9447
CWHvm1,MSdc1,0.8907
CWHvm1,MSdc2,0.8774
CWHvm1,MSdc3,0.8913
CWHvm1,MSdk1,0.9013
CWHvm1,MSdk2,0.8795
CWHvm1,MSdm1,0.9033
CWHvm1,MSdm2,0.8896
CWHvm1,MSdm3,0.8865
CWHvm1,MSdv,0.8729
CWHvm1,MSmw1,0.9150
CWHvm1,MSmw2,0.9027
CWHvm1,MSun,0.9119
CWHvm1,MSxk1,0.8768
CWHvm1,MSxk2,0.8469
CWHvm1,MSxk3,0.8550
CWHvm1,MSxv,0.8555
CWHvm1,PPdh2,0.8206
CWHvm1,PPxh1,0.7477
CWHvm1,PPxh2,0.7510
CWHvm1,PPxh3,0.8292
CWHvm1,SBPSdc,0.8437
CWHvm1,SBPSmc,0.8455
CWHvm1,SBPSmk,0.8651
CWHvm1,SBPSxc,0.8352
CWHvm1,SBSdh1,0.8829
CWHvm1,SBSdh2,0.8752
CWHvm1,SBSdk,0.8402
CWHvm1,SBSdw1,0.8854
CWHvm1,SBSdw2,0.8686
CWHvm1,SBSdw3,0.8531
CWHvm1,SBSmc1,0.9007
CWHvm1,SBSmc2,0.8557
CWHvm1,SBSmc3,0.8531
CWHvm1,SBSmh,0.8759
CWHvm1,SBSmk1,0.8604
CWHvm1,SBSmk2,0.8166
CWHvm1,SBSmm,0.8965
CWHvm1,SBSmw,0.8887
CWHvm1,SBSun,0.8620
CWHvm1,SBSvk,0.9080
CWHvm1,SBSwk1,0.9005
CWHvm1,SBSwk2,0.8587
CWHvm1,SBSwk3,0.8494
CWHvm1,SWBmk,0.7989
CWHvm1,SWBmks,0.8021
CWHvm1,SWBun,0.7617
CWHvm1,SWBuns,0.7644
CWHvm1,SWBvk,0.8531
CWHvm1,SWBvks,0.8150
CWHvm2,BAFAun,0.8526
CWHvm2,BAFAunp,0.9192
CWHvm2,BGxh1,0.5843
CWHvm2,BGxh2,0.6317
CWHvm2,BGxh3,0.6826
CWHvm2,BGxw1,0.7158
CWHvm2,BGxw2,0.7582
CWHvm2,BWBSdk,0.7835
CWHvm2,BWBSmk,0.7269
CWHvm2,BWBSmw,0.8061
CWHvm2,BWBSvk,0.9323
CWHvm2,BWBSwk1,0.8906
CWHvm2,BWBSwk2,0.8296
CWHvm2,BWBSwk3,0.7968
CWHvm2,CDFmm,0.7704
CWHvm2,CMAun,0.8949
CWHvm2,CMAunp,0.9545
CWHvm2,CMAwh,0.9782
CWHvm2,CWHdm,0.9299
CWHvm2,CWHds1,0.9531
CWHvm2,CWHds2,0.9402
CWHvm2,CWHmm1,0.9762
CWHvm2,CWHmm2,0.9859
CWHvm2,CWHms1,0.9803
CWHvm2,CWHms2,0.9870
CWHvm2,CWHun,0.8770
CWHvm2,CWHvh1,0.9381
CWHvm2,CWHvh2,0.9883
CWHvm2,CWHvh3,0.9789
CWHvm2,CWHvm1,0.9855
CWHvm2,CWHvm2,1.0000
CWHvm2,CWHwh1,0.9576
CWHvm2,CWHwh2,0.9899
CWHvm2,CWHwm,0.9630
CWHvm2,CWHws1,0.9630
CWHvm2,CWHws2,0.9719
CWHvm2,CWHxm1,0.8784
CWHvm2,CWHxm2,0.9522
CWHvm2,ESSFdc1,0.9355
CWHvm2,ESSFdc2,0.9177
CWHvm2,ESSFdc3,0.9087
CWHvm2,ESSFdcp,0.9174
CWHvm2,ESSFdcw,0.9274
CWHvm2,ESSFdk1,0.9306
CWHvm2,ESSFdk2,0.9158
CWHvm2,ESSFdkp,0.9096
CWHvm2,ESSFdkw,0.9178
CWHvm2,ESSFdv1,0.9021
CWHvm2,ESSFdv2,0.9141
CWHvm2,ESSFdvp,0.8900
CWHvm2,ESSFdvw,0.9027
CWHvm2,ESSFmc,0.8855
CWHvm2,ESSFmcp,0.8756
CWHvm2,ESSFmh,0.9356
CWHvm2,ESSFmk,0.9344
CWHvm2,ESSFmkp,0.9302
CWHvm2,ESSFmm1,0.9308
CWHvm2,ESSFmm2,0.9115
CWHvm2,ESSFmmp,0.9219
CWHvm2,ESSFmmw,0.9308
CWHvm2,ESSFmv1,0.8772
CWHvm2,ESSFmv2,0.9159
CWHvm2,ESSFmv3,0.8647
CWHvm2,ESSFmv4,0.8448
CWHvm2,ESSFmvp,0.8634
CWHvm2,ESSFmw,0.9434
CWHvm2,ESSFmw1,0.9452
CWHvm2,ESSFmw2,0.9213
CWHvm2,ESSFmwp,0.9139
CWHvm2,ESSFmww,0.9286
CWHvm2,ESSFun,0.9092
CWHvm2,ESSFunp,0.8972
CWHvm2,ESSFvc,0.9538
CWHvm2,ESSFvcp,0.9257
CWHvm2,ESSFvcw,0.9418
CWHvm2,ESSFwc2,0.9441
CWHvm2,ESSFwc3,0.9220
CWHvm2,ESSFwc4,0.9508
CWHvm2,ESSFwcp,0.9210
CWHvm2,ESSFwcw,0.9365
CWHvm2,ESSFwh1,0.9557
CWHvm2,ESSFwh2,0.9417
CWHvm2,ESSFwh3,0.9630
CWHvm2,ESSFwk1,0.9425
CWHvm2,ESSFwk2,0.9173
CWHvm2,ESSFwm,0.9189
CWHvm2,ESSFwm1,0.9351
CWHvm2,ESSFwm2,0.9373
CWHvm2,ESSFwm3,0.9545
CWHvm2,ESSFwm4,0.9361
CWHvm2,ESSFwmp,0.9118
CWHvm2,ESSFwmw,0.9270
CWHvm2,ESSFwv,0.9097
CWHvm2,ESSFwvp,0.8992
CWHvm2,ESSFxc1,0.8923
CWHvm2,ESSFxc2,0.9097
CWHvm2,ESSFxc3,0.8893
CWHvm2,ESSFxcp,0.8867
CWHvm2,ESSFxcw,0.8975
CWHvm2,ESSFxv1,0.9082
CWHvm2,ESSFxv2,0.8963
CWHvm2,ESSFxvp,0.8997
CWHvm2,ESSFxvw,0.8920
CWHvm2,ICHdk,0.8926
CWHvm2,ICHdm,0.9184
CWHvm2,ICHdw1,0.9073
CWHvm2,ICHdw3,0.9068
CWHvm2,ICHdw4,0.8836
CWHvm2,ICHmc1,0.9178
CWHvm2,ICHmc2,0.9011
CWHvm2,ICHmk1,0.9048
CWHvm2,ICHmk2,0.8968
CWHvm2,ICHmk3,0.9086
CWHvm2,ICHmk4,0.9123
CWHvm2,ICHmm,0.9187
CWHvm2,ICHmw1,0.9028
CWHvm2,ICHmw2,0.9397
CWHvm2,ICHmw3,0.9315
CWHvm2,ICHmw4,0.9584
CWHvm2,ICHmw5,0.9254
CWHvm2,ICHvc,0.9198
CWHvm2,ICHvk1,0.9533
CWHvm2,ICHvk2,0.9420
CWHvm2,ICHwc,0.9173
CWHvm2,ICHwk1,0.9464
CWHvm2,ICHwk2,0.9244
CWHvm2,ICHwk3,0.9353
CWHvm2,ICHwk4,0.9376
CWHvm2,ICHxw,0.8576
CWHvm2,IDFdc,0.8690
CWHvm2,IDFdk1,0.8296
CWHvm2,IDFdk2,0.8637
CWHvm2,IDFdk3,0.8383
CWHvm2,IDFdk4,0.8175
CWHvm2,IDFdk5,0.8407
CWHvm2,IDFdm1,0.8386
CWHvm2,IDFdm2,0.8382
CWHvm2,IDFdw,0.8495
CWHvm2,IDFmw1,0.8592
CWHvm2,IDFmw2,0.8509
CWHvm2,IDFww,0.9000
CWHvm2,IDFww1,0.8214
CWHvm2,IDFxc,0.7924
CWHvm2,IDFxh1,0.7976
CWHvm2,IDFxh2,0.7849
CWHvm2,IDFxh4,0.7860
CWHvm2,IDFxk,0.7790
CWHvm2,IDFxm,0.8049
CWHvm2,IDFxw,0.7861
CWHvm2,IMAun,0.8980
CWHvm2,IMAunp,0.9264
CWHvm2,MHmm1,0.9947
CWHvm2,MHmm2,0.9674
CWHvm2,MHmmp,0.9536
CWHvm2,MHun,0.8634
CWHvm2,MHunp,0.8727
CWHvm2,MHwh,0.9895
CWHvm2,MHwh1,0.9896
CWHvm2,MHwhp,0.9822
CWHvm2,MSdc1,0.8999
CWHvm2,MSdc2,0.8969
CWHvm2,MSdc3,0.9082
CWHvm2,MSdk1,0.9071
CWHvm2,MSdk2,0.8897
CWHvm2,MSdm1,0.9040
CWHvm2,MSdm2,0.8934
CWHvm2,MSdm3,0.8852
CWHvm2,MSdv,0.8951
CWHvm2,MSmw1,0.9228
CWHvm2,MSmw2,0.9049
CWHvm2,MSun,0.9396
CWHvm2,MSxk1,0.8803
CWHvm2,MSxk2,0.8446
CWHvm2,MSxk3,0.8639
CWHvm2,MSxv,0.8725
CWHvm2,PPdh2,0.7857
CWHvm2,PPxh1,0.6864
CWHvm2,PPxh2,0.7031
CWHvm2,PPxh3,0.7848
CWHvm2,SBPSdc,0.8449
CWHvm2,SBPSmc,0.8508
CWHvm2,SBPSmk,0.8664
CWHvm2,SBPSxc,0.8379
CWHvm2,SBSdh1,0.8836
CWHvm2,SBSdh2,0.8988
CWHvm2,SBSdk,0.8402
CWHvm2,SBSdw1,0.8799
CWHvm2,SBSdw2,0.8658
CWHvm2,SBSdw3,0.8571
CWHvm2,SBSmc1,0.9104
CWHvm2,SBSmc2,0.8676
