BECvar,BAFAun,BAFAunp,BGxh1,BGxh2,BGxh3,BGxw1,BGxw2,BWBSdk,BWBSmk,BWBSmw,BWBSvk,BWBSwk1,BWBSwk2,BWBSwk3,CDFmm,CMAun,CMAunp,CMAwh,CWHdm,CWHds1,CWHds2,CWHmm1,CWHmm2,CWHms1,CWHms2,CWHun,CWHvh1,CWHvh2,CWHvh3,CWHvm1,CWHvm2,CWHwh1,CWHwh2,CWHwm,CWHws1,CWHws2,CWHxm1,CWHxm2,ESSFdc1,ESSFdc2,ESSFdc3,ESSFdcp,ESSFdcw,ESSFdk1,ESSFdk2,ESSFdkp,ESSFdkw,ESSFdv1,ESSFdv2,ESSFdvp,ESSFdvw,ESSFmc,ESSFmcp,ESSFmh,ESSFmk,ESSFmkp,ESSFmm1,ESSFmm2,ESSFmmp,ESSFmmw,ESSFmv1,ESSFmv2,ESSFmv3,ESSFmv4,ESSFmvp,ESSFmw,ESSFmw1,ESSFmw2,ESSFmwp,ESSFmww,ESSFun,ESSFunp,ESSFvc,ESSFvcp,ESSFvcw,ESSFwc2,ESSFwc3,ESSFwc4,ESSFwcp,ESSFwcw,ESSFwh1,ESSFwh2,ESSFwh3,ESSFwk1,ESSFwk2,ESSFwm,ESSFwm1,ESSFwm2,ESSFwm3,ESSFwm4,ESSFwmp,ESSFwmw,ESSFwv,ESSFwvp,ESSFxc1,ESSFxc2,ESSFxc3,ESSFxcp,ESSFxcw,ESSFxv1,ESSFxv2,ESSFxvp,ESSFxvw,ICHdk,ICHdm,ICHdw1,ICHdw3,ICHdw4,ICHmc1,ICHmc2,ICHmk1,ICHmk2,ICHmk3,ICHmk4,ICHmm,ICHmw1,ICHmw2,ICHmw3,ICHmw4,ICHmw5,ICHvc,ICHvk1,ICHvk2,ICHwc,ICHwk1,ICHwk2,ICHwk3,ICHwk4,ICHxw,IDFdc,IDFdk1,IDFdk2,IDFdk3,IDFdk4,IDFdk5,IDFdm1,IDFdm2,IDFdw,IDFmw1,IDFmw2,IDFww,IDFww1,IDFxc,IDFxh1,IDFxh2,IDFxh4,IDFxk,IDFxm,IDFxw,IMAun,IMAunp,MHmm1,MHmm2,MHmmp,MHun,MHunp,MHwh,MHwh1,MHwhp,MSdc1,MSdc2,MSdc3,MSdk1,MSdk2,MSdm1,MSdm2,MSdm3,MSdv,MSmw1,MSmw2,MSun,MSxk1,MSxk2,MSxk3,MSxv,PPdh2,PPxh1,PPxh2,PPxh3,SBPSdc,SBPSmc,SBPSmk,SBPSxc,SBSdh1,SBSdh2,SBSdk,SBSdw1,SBSdw2,SBSdw3,SBSmc1,SBSmc2,SBSmc3,SBSmh,SBSmk1,SBSmk2,SBSmm,SBSmw,SBSun,SBSvk,SBSwk1,SBSwk2,SBSwk3,SWBmk,SWBmks,SWBun,SWBuns,SWBvk,SWBvks
BAFAun,1,0.9590570012,0.4060702905,0.4859201499,0.5562482486,0.6043085661,0.6641331688,0.8896838332,0.8226074953,0.8371399388,0.9281973371,0.9022848054,0.889259467,0.9060987958,0.5096435752,0.9801927686,0.928160795,0.8509538549,0.6534137475,0.7384046892,0.8088230582,0.7377814932,0.7835296031,0.8321511549,0.7909685021,0.8441472125,0.6527342081,0.7674805398,0.761596234,0.7404086573,0.8192826821,0.7417360798,0.8123252818,0.9077815721,0.8351005084,0.9009120559,0.6087988546,0.6985059125,0.8939711102,0.8757698094,0.8892675501,0.9368977344,0.9215022737,0.8998338926,0.9276744125,0.9537900568,0.9425592762,0.891153563,0.9136904067,0.9321959324,0.9225349976,0.957428811,0.9927221652,0.8594718875,0.9437026312,0.9675698204,0.9553607528,0.9576180837,0.9712717668,0.9497601835,0.9094253327,0.9533245404,0.9579451079,0.9477579219,0.9839667727,0.9001887448,0.874016786,0.882998845,0.930829506,0.9037510545,0.9773990013,0.9917930989,0.9213445035,0.9602746429,0.9470218044,0.9337800626,0.9715155568,0.9151198975,0.9727541387,0.9501250432,0.8924310107,0.8831638371,0.8788059566,0.9289347966,0.9600469149,0.941266999,0.9006608652,0.9121420175,0.9083904728,0.8846803861,0.9556494163,0.9396362405,0.9623846802,0.9847973897,0.8657940672,0.8973852905,0.9024931804,0.9194954547,0.9124606349,0.9366553264,0.9305656107,0.9502138443,0.9264984409,0.8277076893,0.8217539898,0.7352592991,0.8006177086,0.7258217813,0.8993420235,0.8456808892,0.8048796185,0.824024208,0.8470709437,0.8556843778,0.8986446708,0.8679320863,0.8024195825,0.8187688244,0.8327890964,0.8116266337,0.9168445538,0.8821662011,0.9089013612,0.9282707302,0.8657684339,0.8559791997,0.8893359038,0.8901700958,0.6642364124,0.7855076304,0.7606125944,0.7675331446,0.7842503748,0.7912843149,0.7659807074,0.7172741752,0.717132504,0.815175686,0.7119974624,0.726776566,0.7516245709,0.6767824519,0.66616584,0.6483487233,0.6833618419,0.6279371828,0.6794137688,0.7375751313,0.6956946576,0.9727250425,0.9238772369,0.8644272966,0.936186787,0.9545090892,0.9607900957,0.9854221167,0.8322106528,0.8533908345,0.870842662,0.8483745088,0.8970439762,0.8797007267,0.8325464489,0.8570649682,0.8239824935,0.8248065991,0.8274705083,0.8914463578,0.8296903994,0.8239595705,0.9180818485,0.8258421034,0.812698221,0.8550181359,0.8945755408,0.6523597239,0.5135927953,0.5650952004,0.6143239425,0.8359859672,0.8513865203,0.8426036427,0.8324435221,0.8366241548,0.9172990223,0.8322769371,0.8189237744,0.825482789,0.8459914073,0.8788028235,0.8847691812,0.8682379912,0.780815653,0.8934161722,0.8649170006,0.8686992275,0.8437110759,0.9365715409,0.9141998782,0.8978487995,0.9199050097,0.8905734312,0.9525115836,0.9836384743,0.940456983,0.9660516633,0.9644029843,0.9727865743
BAFAunp,0.9640422504,1,0.5412687283,0.6138979094,0.6749852125,0.7305048144,0.7696624205,0.8885019182,0.8086655208,0.8598721903,0.933939838,0.932228349,0.8933017403,0.8777112283,0.6643699492,0.9616058342,0.9781615611,0.9183549577,0.7918144372,0.8655820199,0.9108604994,0.8691528246,0.9082738964,0.9377221919,0.8942135328,0.9399336397,0.7848175444,0.8633748345,0.863887995,0.8565047852,0.9118185272,0.8510622485,0.9033205144,0.9423880678,0.9148882988,0.961573161,0.7578724663,0.837912234,0.9723375445,0.9655586326,0.9584790752,0.9925164091,0.9868917685,0.9687419021,0.9729621559,0.9817899001,0.9804306893,0.9756251303,0.9869102846,0.9921540854,0.9908684232,0.9721676013,0.9778498976,0.9505358822,0.9882136323,0.996990831,0.9814388141,0.9761413738,0.9846289643,0.9840668662,0.954317679,0.9692152356,0.9629198993,0.9398494771,0.9720720382,0.9823492259,0.9712929743,0.9735715623,0.995533441,0.9867715812,0.9733624335,0.9766753534,0.9746748735,0.9884998092,0.986081793,0.9809629528,0.9835436383,0.9794397312,0.9898869823,0.9898795428,0.9666078717,0.962283799,0.9609031674,0.9731733015,0.9719223696,0.9827283635,0.9667721875,0.9794888088,0.9762650815,0.9653351353,0.9905534713,0.9877541614,0.9768591275,0.984316816,0.9596682133,0.969040756,0.97393778,0.9838995398,0.9835415871,0.9920683309,0.9905384971,0.9971790987,0.9893350575,0.9074098171,0.9232700157,0.858516185,0.8908164498,0.8400279122,0.940407354,0.9090887169,0.9085331751,0.9141479439,0.9206528652,0.9351263338,0.9528177928,0.9405946808,0.9073230608,0.9085820366,0.9318935219,0.9158237667,0.9486291284,0.9506414188,0.9509872226,0.9508602477,0.9428564833,0.925030368,0.9415247205,0.9454325215,0.7977159824,0.8991917482,0.8702889489,0.8845168116,0.8725199469,0.8767704955,0.8613477252,0.8382431983,0.8308234744,0.9088202536,0.8300457747,0.8348803212,0.8758978492,0.8109939812,0.7953294869,0.7796909039,0.8018694223,0.7594379236,0.7900333702,0.831944324,0.8006715015,0.9852006985,0.9946279942,0.9410879348,0.981611495,0.9746223306,0.9447117288,0.94611552,0.9120318232,0.9138645058,0.9229822539,0.9479568071,0.9701352326,0.9655948402,0.9248039416,0.9292174955,0.9235591067,0.9319721046,0.9154475297,0.9718285773,0.9412315184,0.9320468656,0.9845849052,0.9302086291,0.9034587322,0.9379172131,0.956542835,0.7742528846,0.6507838437,0.6954610691,0.7479377333,0.9003862277,0.9196538625,0.9112367802,0.9101239709,0.9082904799,0.9572825016,0.8967460232,0.8960767047,0.8968125081,0.9031452029,0.9446930644,0.9331375103,0.9265208388,0.8617071356,0.9333804571,0.8944631627,0.9399872661,0.9093823055,0.9440291316,0.9510563251,0.9437399956,0.9416169396,0.928310382,0.9305580207,0.9553968772,0.9131577229,0.9275835725,0.9380331016,0.9294004324
BGxh1,0.3336299723,0.4259095778,1,0.9805785271,0.9514098719,0.9188686814,0.8816387338,0.5614799174,0.5416947639,0.6425936434,0.4401858611,0.5937230336,0.5780956002,0.4949498412,0.8099110605,0.2918521732,0.356133309,0.3311845308,0.6428843106,0.6567555247,0.6653921253,0.5657114127,0.5276010797,0.5556524405,0.5456126499,0.6540843358,0.5244780556,0.4531716592,0.4784090791,0.5053895775,0.441296653,0.556121034,0.4419055965,0.4706710847,0.5869709529,0.5145251568,0.7285559194,0.6235330027,0.5581182525,0.5975971711,0.6140945732,0.4809710742,0.5061761602,0.5382073089,0.507145783,0.4127054506,0.4510134924,0.5632194909,0.5274622603,0.4493766345,0.4909911656,0.5077839401,0.3998063069,0.6132804482,0.4998693955,0.4236403004,0.4686139347,0.4684067299,0.410859569,0.4695724931,0.6014568993,0.4945183161,0.5006421182,0.505261686,0.4329459409,0.5313804942,0.5516373367,0.5729749936,0.4572231558,0.5138894141,0.4170344346,0.3669087012,0.4764122874,0.3867972322,0.4249941335,0.4892782452,0.4368421595,0.4948848422,0.4023863961,0.4391216657,0.5341879338,0.5646626019,0.514547465,0.5277972573,0.4642001526,0.480479749,0.5306422162,0.5158679335,0.4630313131,0.5617550552,0.4110018292,0.4527226775,0.4931426152,0.4285002271,0.6036809041,0.5850862445,0.5682744338,0.5054890569,0.5237799997,0.5052537778,0.4978739336,0.4346690705,0.4961603792,0.7073345411,0.6664627437,0.745190493,0.7104772226,0.7839270507,0.5953830339,0.6750779623,0.7107233099,0.7068254089,0.6759281579,0.636066754,0.5949067406,0.6278351332,0.6625961859,0.6633434422,0.5894133858,0.6783563339,0.5598363791,0.5484778389,0.5366181648,0.5219406175,0.5891200854,0.6473639291,0.5879117016,0.5897229237,0.8279787983,0.7328107255,0.7814207808,0.7617104949,0.7690651078,0.7546283719,0.7737945816,0.823041826,0.8176683945,0.7155882971,0.819179197,0.8148066494,0.7294661101,0.840488858,0.8657002225,0.8882484893,0.8649719681,0.900150717,0.8614250728,0.8173092569,0.8560725536,0.35735904,0.4559354404,0.4083409444,0.4410187401,0.3676506758,0.4464754183,0.3229419516,0.3838979151,0.3655724558,0.3423723092,0.6424013978,0.5903280627,0.6020958152,0.6658464995,0.6512968767,0.6891434897,0.676547443,0.7085604416,0.5719424946,0.6315728372,0.6740436495,0.5274124516,0.6812652908,0.721580246,0.6585989653,0.6113441192,0.8832996441,0.9765860879,0.9483329004,0.9042100706,0.7042247072,0.684852757,0.6969314451,0.7022163478,0.6964606859,0.5690122128,0.7111879379,0.7213328156,0.7174636197,0.685232354,0.6366959707,0.6392638333,0.6648859201,0.7558124134,0.609660488,0.6358420491,0.6513015612,0.6858998579,0.4982665441,0.535585846,0.5867209384,0.5577159205,0.6246369665,0.4786888853,0.4184444687,0.4713748979,0.4228721443,0.3583441514,0.2940752002
BGxh2,0.3984436782,0.4915512961,0.9796792435,1,0.9895925678,0.9685283424,0.9420780334,0.6541195733,0.6291522583,0.7284026864,0.5044049989,0.6738087301,0.6619544867,0.577544642,0.779703424,0.3458413672,0.4074095034,0.3695775237,0.6520069217,0.6915678536,0.7227757535,0.593531389,0.5646292092,0.6060148505,0.5845488057,0.7285675417,0.5310774121,0.4831761382,0.5063988778,0.5319892216,0.4809375313,0.5814477656,0.4781398545,0.5317813662,0.6429878333,0.5763568315,0.7262314878,0.6437735581,0.6262228097,0.6675247544,0.6893576313,0.5496519082,0.5743104452,0.6071185444,0.5787506826,0.4775500228,0.518239106,0.6343575054,0.5978788915,0.515873682,0.5596524585,0.5885341404,0.4718150642,0.679816321,0.5714539414,0.489831271,0.5387998898,0.5410438061,0.4770346383,0.5398689067,0.6843696526,0.5697247183,0.5833084715,0.5893749884,0.5092386365,0.5970005469,0.6142394322,0.6412085853,0.5222406248,0.5792446287,0.4876437067,0.4327977944,0.541591617,0.4486757196,0.4887877004,0.5577549278,0.506959631,0.5600076635,0.4678088997,0.5046421735,0.59897713,0.6320013363,0.5747036612,0.5984844295,0.5374136782,0.5519452889,0.5983768724,0.5837450282,0.5238548196,0.6292603894,0.475806598,0.5191093564,0.5690859103,0.5001963712,0.6746278991,0.6583817251,0.6435342045,0.5767866517,0.5947934773,0.5775334567,0.5699126034,0.5012249565,0.5675616833,0.778899979,0.7318568425,0.7927072626,0.775483076,0.8341831979,0.670713111,0.7479905094,0.7755569259,0.7778161449,0.7474822376,0.7081008589,0.6710094744,0.7046980461,0.7203594521,0.7266872214,0.6470417884,0.7405552251,0.6356568984,0.6145297843,0.6067194941,0.5974048562,0.6558515642,0.7167242356,0.6587465391,0.6602563722,0.8624612201,0.800928948,0.8522691667,0.827292749,0.8435990843,0.8351740543,0.8463099284,0.8807090775,0.8766144333,0.793508152,0.8703540425,0.8734972515,0.7833193197,0.8902271281,0.9196325215,0.932436264,0.9256613596,0.9394174014,0.9246056139,0.8892197993,0.9186151699,0.4183572132,0.5187871351,0.4537089833,0.5019057554,0.424472222,0.524634574,0.385094114,0.4215310187,0.4076674378,0.3855704491,0.7132016123,0.666337684,0.6748531344,0.7354831057,0.7278659104,0.7570377901,0.7457928651,0.7817059917,0.6459402793,0.6949674407,0.7409713246,0.5968880973,0.7526131277,0.7985241702,0.737400385,0.692721369,0.9332958801,0.986923515,0.9851045288,0.9384194495,0.7869932501,0.7684193366,0.7759724744,0.7851242406,0.7735139071,0.6484741345,0.7954866988,0.7943046091,0.7950413346,0.7687807012,0.7112683625,0.7242461026,0.7484070518,0.825765786,0.6936550844,0.7249397483,0.7258846707,0.7613964009,0.5766558413,0.6080480797,0.6627170676,0.6404215847,0.7106786649,0.5619239504,0.494923984,0.5577096888,0.5036198747,0.4214928528,0.3511564812
BGxh3,0.4673419828,0.5588108731,0.9483455286,0.9894147103,1,0.9848276823,0.9786594898,0.7294990267,0.7056806198,0.8041993647,0.5745749991,0.7510697274,0.7419955891,0.6579615724,0.7855866695,0.4085601357,0.4693380038,0.4233485445,0.6919825055,0.7409378841,0.7804302387,0.6421819453,0.6168837018,0.6658964552,0.6409708556,0.7869504191,0.5721436241,0.5365169876,0.5579052465,0.5829524587,0.538420124,0.6309611403,0.5328047158,0.6009756979,0.7052345243,0.6443042261,0.7546334344,0.6868470017,0.695105604,0.732439054,0.7600118222,0.6195474621,0.6440777103,0.6784547365,0.6538886551,0.5497933759,0.5917515457,0.6976046114,0.6636987598,0.5803013802,0.6247961377,0.6637188836,0.5444615173,0.7459055502,0.6421333233,0.5588636719,0.6139565477,0.6178004978,0.5502440825,0.6134632451,0.7575701604,0.6466069865,0.6603778115,0.6685982225,0.5848505684,0.6617465601,0.6763657731,0.7039533933,0.5870230427,0.6430889982,0.5605165058,0.5028157523,0.6122836945,0.5176041595,0.5590344888,0.6303016121,0.5811775238,0.6299503267,0.539308213,0.5758133565,0.6680713813,0.7008763427,0.6418580795,0.6728697751,0.6131804972,0.6253248313,0.6703861938,0.6539516016,0.5920461823,0.6980886232,0.5458251188,0.5901355283,0.6444375388,0.5736751545,0.7371610317,0.7282809231,0.7103291105,0.6439639563,0.6614279684,0.6462669606,0.6370876179,0.567685545,0.6336154413,0.8452779992,0.7942642044,0.8423616563,0.8382014361,0.8838192246,0.744027601,0.8149319758,0.8357043485,0.841161306,0.8164210606,0.777303411,0.744489475,0.7732116418,0.7804411023,0.7908638421,0.7107897328,0.8013759104,0.7097569208,0.6841878668,0.6811361332,0.6711331552,0.7241931633,0.7873645771,0.7325499397,0.7336261446,0.8989498942,0.8508241572,0.9010619314,0.8762754006,0.9021523461,0.8926429712,0.9030516677,0.9248352107,0.9242783635,0.8502175754,0.9155244111,0.922143332,0.8296534689,0.9201104546,0.9475513713,0.9604035931,0.9605888525,0.9661394772,0.9638945821,0.939965596,0.9614932938,0.4867019601,0.5827652318,0.5137438732,0.5701015762,0.4905717327,0.5982769806,0.4532602099,0.476260208,0.4660629992,0.4435849266,0.7722708895,0.7329858419,0.7385826375,0.8008680264,0.7985026129,0.8192743175,0.8030110224,0.8454654571,0.709525286,0.7518052894,0.7972438665,0.6644311663,0.8105338658,0.858211584,0.8008845389,0.7616012763,0.9669404201,0.9834397253,0.9921410118,0.9627687637,0.8548684298,0.8339993359,0.8444799771,0.8474877991,0.8405191155,0.7247528948,0.8606419869,0.8601877335,0.8617671672,0.8379526213,0.7827983379,0.795122107,0.8182295538,0.8872293078,0.7676360038,0.7988768952,0.7960672474,0.8311672643,0.6518577974,0.6831698707,0.7370869857,0.717243454,0.7840777455,0.6408015265,0.5706327172,0.6346044105,0.5793105009,0.4910121935,0.4159172437
BGxw1,0.5644999127,0.6656585599,0.9241647365,0.9719280813,0.9867058079,1,0.9853225595,0.7879720676,0.7406974446,0.8357904528,0.6475188829,0.8067678401,0.7883394283,0.7105710453,0.8146445236,0.5064210726,0.5735888069,0.5188760683,0.7419051483,0.7981670303,0.8403398355,0.715679942,0.7026609112,0.7470293574,0.7106208361,0.8707045551,0.6383099003,0.6106990378,0.6340444664,0.6545220236,0.6221994179,0.6983329111,0.6186557936,0.674230179,0.7671632603,0.7235777346,0.7968801706,0.7506333993,0.7820988568,0.8208667864,0.8354603569,0.7206560395,0.7408719846,0.7628400135,0.7383438058,0.6464691937,0.6843012176,0.7979813355,0.7652918343,0.6943181521,0.7335998867,0.7470681871,0.6390818574,0.8215625736,0.73298656,0.6594043493,0.6994400633,0.701683615,0.6427637815,0.7020387806,0.8313563268,0.7237419417,0.7414307389,0.7401620635,0.6754780817,0.7584045338,0.771803047,0.8003158708,0.6978189664,0.7474163522,0.6477545185,0.5974118788,0.6989746701,0.6178730331,0.6541896833,0.7169849255,0.6699142651,0.7201085786,0.6361991762,0.6716249027,0.7507854482,0.7814944987,0.7271273592,0.7509031848,0.6942285075,0.7157267799,0.7530523098,0.7445063558,0.6858730976,0.7819698716,0.6480039589,0.6872608067,0.7273878381,0.6666731848,0.8315135423,0.81364606,0.8064165601,0.7500430361,0.7651071773,0.7473029351,0.7424778996,0.6784761667,0.7412845333,0.8921910707,0.8587722334,0.8845435076,0.8794682561,0.9114001291,0.8038531521,0.8612510794,0.8920197563,0.8953996953,0.867760715,0.8411848995,0.8113996749,0.8404551415,0.8381912291,0.8425172126,0.7825815024,0.8616989937,0.7750171718,0.7570434573,0.7483936444,0.7409110028,0.7924206338,0.8399608289,0.7927424609,0.795887404,0.9213920999,0.9172068056,0.9545293291,0.9338562788,0.9417952067,0.9417164893,0.9378753132,0.9599423775,0.9504773457,0.9164969275,0.9410812285,0.9455155503,0.8857848117,0.9580035968,0.9785994798,0.9796323101,0.9878993736,0.976261791,0.9791634379,0.9652132126,0.978839896,0.5897484548,0.6929012786,0.6048397462,0.6619573608,0.5850962119,0.6773875133,0.541633108,0.5674048651,0.5514915544,0.5327606328,0.8574724351,0.8228530573,0.8278559339,0.8632436036,0.858998281,0.8834579799,0.8809616039,0.9019289212,0.8063444118,0.8358020405,0.8742087042,0.7569634836,0.8891003049,0.9209545377,0.8797325438,0.8436423881,0.9777198442,0.9736153567,0.9935707681,0.9691944433,0.9031624543,0.8961934205,0.8955492622,0.9108399721,0.8874823108,0.7955341722,0.9087091441,0.9012995176,0.904133497,0.8840313849,0.8470837949,0.8575018671,0.8789227934,0.9130818151,0.8275128582,0.8453044016,0.8596147954,0.8761693545,0.7217742058,0.7502711173,0.7987131882,0.7814109431,0.8428006653,0.7128580073,0.6578096531,0.708273941,0.661191733,0.5722168828,0.502492893
BGxw2,0.5966802,0.6858618698,0.8776668262,0.9426656025,0.9792331145,0.9837019257,1,0.833736788,0.8015990212,0.8953528226,0.6924543195,0.8606820051,0.8488528983,0.771832733,0.7892803866,0.5341326912,0.5937529033,0.5344908551,0.7543944566,0.8181486074,0.8673071175,0.7287449001,0.7144511602,0.7701961899,0.7368379282,0.880288039,0.6455818547,0.6335699855,0.6513736502,0.6741215393,0.6462071026,0.714366026,0.6361757875,0.7176088237,0.8029654452,0.7596029638,0.7954411532,0.7598156397,0.8106490476,0.8403221471,0.8683449148,0.7447076039,0.7666307617,0.7975044143,0.7787492535,0.6810768858,0.7211140545,0.8084690971,0.7809290473,0.7032630092,0.7450592684,0.7859007342,0.6741551743,0.8510980369,0.7643937493,0.6866981264,0.7419946384,0.746684447,0.6816790816,0.7408915551,0.8671264138,0.7713986449,0.7836964201,0.7895953267,0.7140307327,0.7772794556,0.7873803111,0.8133206568,0.7100148116,0.7602197327,0.688500572,0.632306195,0.7360848905,0.6480313078,0.6877326935,0.755014848,0.7108472289,0.7525977476,0.670545423,0.7046642719,0.7850108241,0.8145281816,0.7588379298,0.7937940268,0.7403218002,0.7521440643,0.790335604,0.7752571657,0.7158980685,0.8126386819,0.6762406129,0.718186315,0.768448828,0.7025673419,0.8420617177,0.8409374892,0.8227850033,0.7639795359,0.77944035,0.7677543457,0.7582429742,0.6935042524,0.7539197663,0.931957115,0.8876414344,0.9085316296,0.9201358916,0.9409455666,0.8513175614,0.9043564539,0.9197604637,0.9276325079,0.9104938097,0.8798149058,0.8554649867,0.8763047965,0.86993129,0.8823768852,0.8145578253,0.8909445557,0.8224417686,0.7976497703,0.7981431416,0.7875645263,0.8316891648,0.8865551406,0.8425098618,0.8437496497,0.9368142135,0.9237962818,0.9623772852,0.9431836528,0.9702574346,0.9624722524,0.9685631716,0.9735145725,0.9743389885,0.9302395806,0.9635415884,0.9727577691,0.8977561583,0.9536182348,0.9730327788,0.9805690157,0.9905378833,0.9807152476,0.9945971036,0.9897089377,0.996182257,0.6179896093,0.7052106977,0.6291891629,0.6942239362,0.6165857084,0.7202438222,0.5804886528,0.5845962919,0.5791690091,0.5585910104,0.868666572,0.8424354263,0.8445834275,0.8963140709,0.8990525435,0.9095166529,0.8926353705,0.9320964191,0.8191952998,0.847569764,0.8861938809,0.7820938933,0.8997583039,0.9387115063,0.8965638357,0.868110766,0.9896672307,0.9503940124,0.9755474879,0.9736937736,0.9410185957,0.92403787,0.9340085465,0.932377671,0.9285923117,0.8411615338,0.9429096063,0.94268124,0.9451133731,0.9272614393,0.8867790599,0.8952594207,0.9143047127,0.9566026642,0.8736983305,0.8951518689,0.8970377516,0.9223386325,0.7709326512,0.8007284518,0.8477980711,0.8318699408,0.8866757256,0.7624672967,0.698497155,0.7530617579,0.7032308668,0.6157427445,0.5397753421
BWBSdk,0.8471298125,0.8256839566,0.5104018921,0.6234402389,0.7081063137,0.7423721642,0.815010872,1,0.9615364077,0.968921496,0.8442966305,0.9514551452,0.976574656,0.9726695884,0.5051078171,0.7481984425,0.7082073142,0.5989961192,0.5841437407,0.697704354,0.8127370405,0.6293137735,0.6557774645,0.7443195961,0.6904207048,0.8737905556,0.5174680422,0.6039052426,0.6075097102,0.6021743154,0.6487033355,0.63499367,0.635963943,0.8199518785,0.8000312967,0.8232118222,0.5748574048,0.6191958319,0.8471130122,0.8533818803,0.9003075729,0.8454040039,0.8425690318,0.8518161719,0.8773386949,0.8260614853,0.844006001,0.8509895385,0.8516520817,0.8143192966,0.833640233,0.9481787068,0.8966109017,0.8437727912,0.8801281265,0.8394222508,0.8790704857,0.8971528292,0.8482662371,0.8717292028,0.949486954,0.9198061065,0.9616520003,0.9763838503,0.9258820163,0.8261102442,0.8031807003,0.8388862182,0.809622535,0.8154410108,0.8868555605,0.8515055617,0.8292913591,0.8011069337,0.817137319,0.8577475525,0.879901862,0.8266019467,0.8374785277,0.831694579,0.8285528614,0.8442206166,0.791052718,0.8849799695,0.9038947998,0.8729945908,0.8472310131,0.8431785735,0.7889127295,0.8419486983,0.8196195926,0.8319232155,0.9238029922,0.8936189259,0.8472919094,0.8812749073,0.8809438452,0.8494971167,0.8497860252,0.8708584429,0.8604856457,0.8246542156,0.8524267515,0.894236862,0.8386844054,0.7671567174,0.8567722752,0.7910782328,0.9243057866,0.9103200636,0.8447744837,0.8807390371,0.8963851204,0.879942541,0.9152719989,0.9031585348,0.8043126161,0.8408158902,0.7881381917,0.828191759,0.9248725027,0.8413897449,0.8831603355,0.9191935489,0.8489658756,0.8862447136,0.8933275357,0.8905464187,0.7255644537,0.8434101299,0.8541971275,0.8354863116,0.8934783125,0.9078164601,0.8761262826,0.8083769294,0.8175351799,0.8947910307,0.7951022134,0.8268757547,0.784586501,0.7652169335,0.7780499426,0.7537913241,0.8085436344,0.7361363031,0.8189408574,0.8735852445,0.8295401051,0.7966447766,0.794000253,0.6755707455,0.8040424064,0.7699327329,0.9385345225,0.8283605638,0.617360846,0.6430568137,0.6433962486,0.8556918144,0.8923826958,0.87000511,0.8630927451,0.9060002663,0.8556991334,0.8481213196,0.8893572888,0.8709452838,0.8136120613,0.840816343,0.8579990952,0.8559859391,0.889875818,0.8987211134,0.9255181204,0.7745782951,0.6276820091,0.7016174763,0.7187921131,0.9405363971,0.9388234328,0.9266660936,0.9233467812,0.9177576901,0.9355915456,0.9457546325,0.9021810944,0.9214471662,0.9497675951,0.9078156043,0.9600323714,0.9479338125,0.8864301984,0.959025218,0.9817733589,0.9046380522,0.9180437118,0.9366733632,0.8980651385,0.9194622852,0.9603083245,0.9706720121,0.9745910875,0.9321673849,0.9834022517,0.9572674117,0.8344058743,0.7840112384
