"","Spp","Risk","Weight"
"1","Ba",2,-2.07744576458911e-16
"2","Bl",2,1.01576084399176e-16
"3","Cw",2,1.91935318550782e-19
"4","Fd",2,0.768493309848214
"5","Lw",2,0.0741201770970463
"6","Pl",2,0.138496509801938
"7","Py",2,-1.97034116011983e-16
"8","Ss",2,3.63460189812614e-16
"9","Sx",2,0.0288900032527933
"10","Ba",4,5.81922379761217e-17
"11","Bl",4,-1.0558605047624e-16
"12","Cw",4,0.000201656270682238
"13","Fd",4,0.630911243942811
"14","Lw",4,0.0770971089486273
"15","Pl",4,0.245828222104443
"16","Py",4,-6.11041142083361e-16
"17","Ss",4,5.23274654085625e-16
"18","Sx",4,0.0559617687334351
"19","Ba",6,-3.81497713430702e-18
"20","Bl",6,-1.14479516934655e-16
"21","Cw",6,0.00253867218050747
"22","Fd",6,0.558677175811885
"23","Lw",6,0.0774367058868084
"24","Pl",6,0.28696678232373
"25","Py",6,-7.10943931815256e-16
"26","Ss",6,-3.48739041758934e-16
"27","Sx",6,0.0843806637970671
"28","Ba",8,-1.25585952883534e-17
"29","Bl",8,0.00013302852933307
"30","Cw",8,0.0166673287296555
"31","Fd",8,0.511610736681448
"32","Lw",8,0.0764238924084305
"33","Pl",8,0.296188523712794
"34","Py",8,-3.87942302107385e-16
"35","Ss",8,4.78517368636869e-18
"36","Sx",8,0.108976489938338
"37","Ba",10,3.82301076724691e-18
"38","Bl",10,0.000157647732874933
"39","Cw",10,0.0454766003584723
"40","Fd",10,0.472582295176272
"41","Lw",10,0.0708910590049493
"42","Pl",10,0.289849661664974
"43","Py",10,-4.51997775961405e-18
"44","Ss",10,-8.88364591695735e-17
"45","Sx",10,0.131042736062457
"46","Ba",12,1.58313334268404e-17
"47","Bl",12,0.000174060535236052
"48","Cw",12,0.0748765477952772
"49","Fd",12,0.441284625801976
"50","Lw",12,0.0641052378714955
"51","Pl",12,0.279480307843169
"52","Py",12,-1.52440704409912e-16
"53","Ss",12,1.85780254747005e-17
"54","Sx",12,0.150079220152845
"55","Ba",14,-3.4689212508799e-18
"56","Bl",14,0.000185783965494246
"57","Cw",14,0.0979976095682639
"58","Fd",14,0.417629152910772
"59","Lw",14,0.0580877431762277
"60","Pl",14,0.2698491803372
"61","Py",14,-6.81878555430482e-17
"62","Ss",14,-7.26464136203685e-17
"63","Sx",14,0.166250530042041
"64","Ba",16,5.0997303739337e-18
"65","Bl",16,0.000194576538187734
"66","Cw",16,0.115980354201213
"67","Fd",16,0.399460172803645
"68","Lw",16,0.0532185891989685
"69","Pl",16,0.261872206481115
"70","Py",16,-1.1471190693715e-16
"71","Ss",16,3.9527036686397e-17
"72","Sx",16,0.17927410077687
"73","Ba",18,6.93618442513575e-18
"74","Bl",18,0.000201415205838252
"75","Cw",18,0.131062171458347
"76","Fd",18,0.38483871687096
"77","Lw",18,0.0491958794677936
"78","Pl",18,0.255239174995712
"79","Py",18,9.4700264893664e-18
"80","Ss",18,4.28221629352478e-17
"81","Sx",18,0.189462642001349
"82","Ba",20,-6.64986931641609e-18
"83","Bl",20,0.000206886139958647
"84","Cw",20,0.144461092772265
"85","Fd",20,0.372644161546823
"86","Lw",20,0.045682554120757
"87","Pl",20,0.249617806343207
"88","Py",20,-2.34231800681537e-17
"89","Ss",20,1.55948242318438e-17
"90","Sx",20,0.19738749907699
"91","Ba",22,2.41290308707215e-18
"92","Bl",22,0.000211362358784433
"93","Cw",22,0.155987046082143
"94","Fd",22,0.362471218926393
"95","Lw",22,0.042656446911028
"96","Pl",22,0.244892257565672
"97","Py",22,-8.93886449925719e-17
"98","Ss",22,-2.81444947046601e-17
"99","Sx",22,0.20378166815598
"100","Ba",24,-1.21009117870524e-18
"101","Bl",24,0.000215092541139285
"102","Cw",24,0.165828830613486
"103","Fd",24,0.353917741664275
"104","Lw",24,0.0400594216359684
"105","Pl",24,0.240904116828331
"106","Py",24,-9.50978556462106e-17
"107","Ss",24,-3.81458395790503e-17
"108","Sx",24,0.2090747967168
"109","Ba",26,-4.34130602453517e-18
"110","Bl",26,0.000238679435001319
"111","Cw",26,0.17421768864784
"112","Fd",26,0.346654943755723
"113","Lw",26,0.0378469864051801
"114","Pl",26,0.237509439345139
"115","Py",26,2.49640875955469e-18
"116","Ss",26,-1.02242332152507e-17
"117","Sx",26,0.213532262411117
"118","Ba",28,-7.13869314657793e-18
"119","Bl",28,0.00027730620008307
"120","Cw",28,0.18140530957772
"121","Fd",28,0.340424151946628
"122","Lw",28,0.0359581674518481
"123","Pl",28,0.234593235800055
"124","Py",28,9.83755430631481e-18
"125","Ss",28,1.30331080185439e-17
"126","Sx",28,0.217341829023665
"127","Ba",30,1.43009494401567e-18
"128","Bl",30,0.000356957556255224
"129","Cw",30,0.187631185137654
"130","Fd",30,0.335018677239957
"131","Lw",30,0.0343211099691845
"132","Pl",30,0.232053315201905
"133","Py",30,-3.48170894485651e-18
"134","Ss",30,-3.59259897278677e-18
"135","Sx",30,0.220618754895044
"136","Ba",32,1.73446549254334e-18
"137","Bl",32,0.000469204576016077
"138","Cw",32,0.193075867170523
"139","Fd",32,0.330284248091939
"140","Lw",32,0.0328877335054377
"141","Pl",32,0.229819495508959
"142","Py",32,-3.71653229356706e-17
"143","Ss",32,2.66437580992322e-18
"144","Sx",32,0.223463451147125
"145","Ba",34,-2.08845376556845e-18
"146","Bl",34,0.000576756318910066
"147","Cw",34,0.197877411341609
"148","Fd",34,0.326101335394151
"149","Lw",34,0.0316330621742928
"150","Pl",34,0.227844199905648
"151","Py",34,-1.48381116538249e-17
"152","Ss",34,-3.31569904205766e-18
"153","Sx",34,0.22596723486539
"154","Ba",36,-1.84355942101136e-18
"155","Bl",36,0.000683631901276678
"156","Cw",36,0.202143132263701
"157","Fd",36,0.322378464710887
"158","Lw",36,0.0305254389380216
"159","Pl",36,0.226083825722336
"160","Py",36,-2.30744484805178e-17
"161","Ss",36,-2.1257383202641e-18
"162","Sx",36,0.228185506463777
"163","Ba",38,4.48226972601778e-19
"164","Bl",38,0.000807429763461485
"165","Cw",38,0.205957021853572
"166","Fd",38,0.319042469026424
"167","Lw",38,0.0295381447011556
"168","Pl",38,0.224500362506722
"169","Py",38,2.83101856710185e-18
"170","Ss",38,-3.49073926189421e-18
"171","Sx",38,0.230154572148666
"172","Ba",40,-2.10357378270314e-18
"173","Bl",40,0.000948094273323168
"174","Cw",40,0.209371810172281
"175","Fd",40,0.316033487183975
"176","Lw",40,0.0286526324297568
"177","Pl",40,0.223064891322229
"178","Py",40,4.87133477027791e-18
"179","Ss",40,2.20406126985696e-05
"180","Sx",40,0.231907044005737
"181","Ba",42,-1.39441245284367e-18
"182","Bl",42,0.00113412825901791
"183","Cw",42,0.212366022865408
"184","Fd",42,0.313291646345305
"185","Lw",42,0.0278556431519473
"186","Pl",42,0.221738451729783
"187","Py",42,-4.90603132043957e-18
"188","Ss",42,0.000174894262956617
"189","Sx",42,0.233439213385582
"190","Ba",44,-3.24983219905771e-19
"191","Bl",44,0.00134800297553744
"192","Cw",44,0.214779170826653
"193","Fd",44,0.310751656078922
"194","Lw",44,0.027145933411556
"195","Pl",44,0.220481030888011
"196","Py",44,1.76860524603532e-18
"197","Ss",44,0.000759844414568544
"198","Sx",44,0.234734361404753
"199","Ba",46,4.16330122780702e-19
"200","Bl",46,0.00159779326442591
"201","Cw",46,0.216458677590308
"202","Fd",46,0.308355110936082
"203","Lw",46,0.0265216112236726
"204","Pl",46,0.219251376893016
"205","Py",46,-5.81076447441111e-18
"206","Ss",46,0.00205303742184186
"207","Sx",46,0.235762392670653
"208","Ba",48,3.09871707037659e-05
"209","Bl",48,0.00193543289570901
"210","Cw",48,0.217275387627957
"211","Fd",48,0.306045862861646
"212","Lw",48,0.0259779591532638
"213","Pl",48,0.218002487560149
"214","Py",48,-4.75438623561268e-18
"215","Ss",48,0.00426082180831969
"216","Sx",48,0.236471060922252
"217","Ba",50,0.000342417054721512
"218","Bl",50,0.00229876336155249
"219","Cw",50,0.216382768662504
"220","Fd",50,0.303658316786836
"221","Lw",50,0.0255531186540463
"222","Pl",50,0.216619065670593
"223","Py",50,-1.26636407185766e-18
"224","Ss",50,0.00847973896129392
"225","Sx",50,0.236665810848454
