"","Spp","Risk","Weight"
"124","Py",28,0.000224400470037924
"125","Ss",28,0.000568935926642714
"126","Sx",28,0.337032225842059
"127","Ba",30,0.00598797941094226
"128","Bl",30,0.0076333867881753
"129","Cw",30,0.0893114996128429
"130","Fd",30,0.325353915925166
"131","Lw",30,0.00990012078040964
"132","Pl",30,0.237921068971488
"133","Py",30,0.000398021825187377
"134","Ss",30,0.00209724275303885
"135","Sx",30,0.331396763932749
"136","Ba",32,0.00803395021186118
"137","Bl",32,0.00858459780675228
"138","Cw",32,0.0967543193500525
"139","Fd",32,0.320650571628557
"140","Lw",32,0.00958430353487137
"141","Pl",32,0.234662261858789
"142","Py",32,0.000720960114325593
"143","Ss",32,0.00532064408632837
"144","Sx",32,0.325688391408462
"145","Ba",34,0.010342706689448
"146","Bl",34,0.00965688590429839
"147","Cw",34,0.102581442834931
"148","Fd",34,0.316222139714132
"149","Lw",34,0.009315165761776
"150","Pl",34,0.231577159378563
"151","Py",34,0.00113132634845793
"152","Ss",34,0.00890629637881256
"153","Sx",34,0.320266876989581
"154","Ba",36,0.0125357629231158
"155","Bl",36,0.010849203392956
"156","Cw",36,0.10678617995285
"157","Fd",36,0.312055448696154
"158","Lw",36,0.0091007330223709
"159","Pl",36,0.228627422186747
"160","Py",36,0.00160069241678997
"161","Ss",36,0.0133766132808537
"162","Sx",36,0.315067944128163
"163","Ba",38,0.0147443296828014
"164","Bl",38,0.0122754376775797
"165","Cw",38,0.10914149845201
"166","Fd",38,0.307994145829122
"167","Lw",38,0.00894803709842259
"168","Pl",38,0.225677232847641
"169","Py",38,0.00212611294004161
"170","Ss",38,0.0192500261223583
"171","Sx",38,0.309843179350023
"172","Ba",40,0.0169325675586666
"173","Bl",40,0.0138643863365283
"174","Cw",40,0.109933913057772
"175","Fd",40,0.303981968448213
"176","Lw",40,0.00885004870335379
"177","Pl",40,0.222728601437386
"178","Py",40,0.00279885436330247
"179","Ss",40,0.0262864790282854
"180","Sx",40,0.304623181066492
"181","Ba",42,0.0195139040944826
"182","Bl",42,0.0154205238224736
"183","Cw",42,0.109566603503953
"184","Fd",42,0.3000089350609
"185","Lw",42,0.00880159826092631
"186","Pl",42,0.219836170308802
"187","Py",42,0.00359037743733875
"188","Ss",42,0.0337708120828657
"189","Sx",42,0.299491075428258
"190","Ba",44,0.022731729006359
"191","Bl",44,0.0170197708338403
"192","Cw",44,0.108474210294818
"193","Fd",44,0.29608938520512
"194","Lw",44,0.00879427070765739
"195","Pl",44,0.216998498068124
"196","Py",44,0.00440703460639227
"197","Ss",44,0.0410653715338358
"198","Sx",44,0.294419729743852
"199","Ba",46,0.0265443622229315
"200","Bl",46,0.0185717176056179
"201","Cw",46,0.107050646819774
"202","Fd",46,0.292280972266969
"203","Lw",46,0.00880559301909148
"204","Pl",46,0.214276454687237
"205","Py",46,0.00522866768539265
"206","Ss",46,0.0477220749732469
"207","Sx",46,0.289519510719739
"208","Ba",48,0.0306247678754484
"209","Bl",48,0.0201254338780245
"210","Cw",48,0.10551356068747
"211","Fd",48,0.28861778460356
"212","Lw",48,0.00884214201748998
"213","Pl",48,0.211675198147457
"214","Py",48,0.00604768179039157
"215","Ss",48,0.0537341433467965
"216","Sx",48,0.284819287653362
"217","Ba",50,0.0346054559658441
"218","Bl",50,0.0216972356313682
"219","Cw",50,0.103965741689932
"220","Fd",50,0.285135941314372
"221","Lw",50,0.00890000769659348
"222","Pl",50,0.209203252696481
"223","Py",50,0.00687032897586983
"224","Ss",50,0.059268129176405
"225","Sx",50,0.280353906853134
