ID1,ID2,lat,long,el
31,154,52.9452483474045,-122.014599497677,954
31,155,52.9458968045115,-122.015500881373,954
32,156,52.9475090046985,-122.066808002131,874
32,157,52.9477490007157,-122.067206418887,873
32,158,52.9475663873963,-122.066524214755,863
32,159,52.9477600137775,-122.067123977615,873
32,160,52.9474742749873,-122.066695331862,874
33,161,52.9103595431625,-122.066361370672,1041
33,162,52.8617253039319,-122.021571409236,985
33,163,52.9364821455145,-122.066896310644,907
33,164,52.8900530876652,-122.003021158488,1016
33,165,52.9056620068495,-122.043382673875,1016
34,166,52.8707381240354,-122.050685764964,984
34,167,52.8707900174635,-122.050858358063,987
34,168,52.9468193119168,-122.027170064959,909
34,169,52.9465011228932,-122.027388363838,909
34,170,52.8710797472286,-122.050477025393,987
35,171,52.8920445440359,-122.016203599714,942
35,172,52.9102575150479,-122.040259745386,910
35,173,52.8976571274067,-122.1284113824,957
35,174,52.8627365138682,-122.060777594997,1047
35,175,52.9026911857634,-122.113540571559,1009
36,176,52.8518583909505,-122.02503183098,982
36,177,52.9474954459894,-122.120893838601,942
36,178,52.9465376250903,-122.121507672636,944
36,179,52.8691815712694,-122.093039206824,1037
36,180,52.9208594385591,-122.098689800518,1003
37,181,52.9463357319741,-122.032020914553,890
37,182,52.9464776508981,-122.032766895288,887
37,183,52.9463893716805,-122.032641467842,888
37,184,52.9465617473838,-122.031759154344,890
37,185,52.9460502739307,-122.033708406917,879
38,186,52.9237356592382,-122.003395058121,886
38,187,52.9452429264995,-122.007178860644,974
38,188,52.9443950878607,-122.005823959953,975
38,189,52.9437999829921,-122.007097503669,978
38,190,52.9447641535198,-122.005556540966,974
39,191,52.8973185350025,-122.02255404015,899
39,192,52.8968844085418,-122.023267908145,897
39,193,52.8823775339155,-122.017804735066,924
39,194,52.9031173747157,-122.004285071903,933
39,195,52.8824419752044,-122.01742612185,919
40,196,52.8982291286427,-122.052179434542,970
40,197,52.9485529987805,-122.102397971798,928
40,198,52.8983917631992,-122.051991868465,970
40,199,52.9485858658365,-122.102695396499,928
40,200,52.8979286424957,-122.052751025025,968
41,201,52.8826213510546,-122.075632992553,1013
41,202,52.9470445159843,-122.1077965424,950
41,203,52.8625317681289,-122.007753218588,892
41,204,52.8619935232302,-122.008759355882,890
41,205,52.8624057029288,-122.009208460999,887
42,206,52.8554648767405,-122.049429296116,1019
42,207,52.88954823341,-121.985487397503,910
42,208,52.8796865475623,-122.118115203675,962
42,209,52.8674044408066,-122.035617558114,958
42,210,52.8986584607244,-121.987925264199,908
43,211,52.9463425542621,-122.047809597414,851
43,212,52.9463694532506,-122.047796982301,851
43,213,52.9465781311535,-122.047349124947,850
43,214,52.946543046924,-122.047009991246,850
43,215,52.9465850066461,-122.047463009629,850
44,216,52.9456860955772,-122.036532330543,874
44,217,52.9461764814251,-122.035858912952,879
44,218,52.9460651436128,-122.03646722344,879
44,219,52.9460053966147,-122.035981861606,879
44,220,52.9456645837754,-122.035514264446,876
45,221,52.9439906095892,-121.983845828556,1204
45,222,52.9434719922867,-121.983102763774,1207
45,223,52.9437047825416,-121.983479292559,1206
45,224,52.9433661069416,-121.983191431566,1207
45,225,52.9430604798599,-121.983184887707,1203
46,226,52.9456337461611,-122.033425816926,882
46,227,52.9455408168511,-122.037018426038,871
46,228,52.945424514064,-122.037004535056,871
46,229,52.9456038493336,-122.033950215285,883
46,230,52.9453888515528,-122.035919178206,874
47,231,52.9435152080104,-122.060818288985,853
47,232,52.873689369223,-122.121149126005,998
47,233,52.9185637971544,-122.115089363025,1019
47,234,52.9045041222055,-122.122702167332,998
47,235,52.9232394244084,-122.079570573789,962
48,236,52.9366202219104,-122.092662221631,969
48,237,52.9363014012357,-122.089554806757,941
48,238,52.9359122577773,-122.090547813246,947
48,239,52.9361914530335,-122.09024726766,944
48,240,52.8700286631827,-122.052642682725,992
49,241,52.9460576543186,-122.086539540282,920
49,242,52.9459242025572,-122.08611188307,920
49,243,52.8584644727582,-122.095664686753,1005
49,244,52.9442775976216,-122.076160363438,899
49,245,52.9185343174652,-122.118257228845,1017
50,246,52.8886823942628,-122.024069444541,882
50,247,52.8885135526789,-122.024001460174,884
50,248,52.9380750637369,-122.101376091261,1005
50,249,52.8670175421808,-122.058761235814,1029
50,250,52.867056905269,-122.06098917351,1039
51,251,52.885184044871,-121.998751186148,1043
51,252,52.9022098808492,-122.080298983371,988
51,253,52.9343392785728,-122.079524566617,954
51,254,52.9237879460155,-122.085619684656,955
51,255,52.893410271786,-122.007791590534,1018
52,256,52.9279479210879,-122.126135345725,990
52,257,52.8994804264696,-122.026414579991,870
52,258,52.853151202912,-122.095034873017,986
52,259,52.9049939684031,-122.096286253747,973
52,260,52.9445429015175,-122.054879195909,847
53,261,52.9439730985992,-122.008620697932,979
53,262,52.9439635823824,-122.009859947806,974
53,263,52.9436089653392,-122.00958848797,976
53,264,52.944012894799,-122.008862865404,980
53,265,52.9438910069334,-122.010633048252,980
54,266,52.8938295736129,-122.050022348515,957
54,267,52.8942402399304,-122.050114170733,958
54,268,52.8941340106916,-122.050125067889,958
54,269,52.8939449658238,-122.04963717745,960
54,270,52.9465603126764,-122.094021771882,929
55,271,52.8496141023239,-121.987897617234,1038
