MergedBGC,Source,SS_NoSpace,SSprob,SSCurrent,FuturePeriod,SiteNo
ICHdw4,BECv10,ICHdw4/110,0.15,ICHmc1/03,2085,72
ICHdw4,BECv10,ICHdw4/110,0.054545455,ICHmc1/04,2085,72
ICHdw4,BECv10,ICHdw4/110,0.028571429,ICHmc1/06,2085,72
ICHdw4,BECv10,ICHdw4/110,0.025,ICHmc1/03,2055,73
ICHdw4,BECv10,ICHdw4/110,0.009090909,ICHmc1/04,2055,73
ICHdw4,BECv10,ICHdw4/110,0.004761905,ICHmc1/06,2055,73
ICHdw4,BECv10,ICHdw4/110,0.15,SBSmc2/04,2055,81
ICHdw4,BECv10,ICHdw4/110,0.15,SBSmc2/05,2055,81
ICHdw4,BECv10,ICHdw4/110,0.15,SBSmc2/06,2055,81
ICHdw4,BECv10,ICHdw4/110,0.054545455,SBSmc2/09,2055,81
ICHdw4,BECv10,ICHdw4/110,0.028571429,SBSmc2/10,2055,81
ICHdw4,BECv10,ICHdw4/110,0.028571429,SBSmc2/11,2055,81
ICHdw4,BECv10,ICHdw4/110,0.125,SBSmc2/04,2085,81
ICHdw4,BECv10,ICHdw4/110,0.125,SBSmc2/05,2085,81
ICHdw4,BECv10,ICHdw4/110,0.125,SBSmc2/06,2085,81
ICHdw4,BECv10,ICHdw4/110,0.128571429,SBSmc2/08,2085,81
ICHdw4,BECv10,ICHdw4/110,0.023809524,SBSmc2/10,2085,81
ICHdw4,BECv10,ICHdw4/110,0.023809524,SBSmc2/11,2085,81
ICHdw4,BECv10,ICHdw4/110,0.025,SBSmc2/04,2055,83
ICHdw4,BECv10,ICHdw4/110,0.025,SBSmc2/05,2055,83
ICHdw4,BECv10,ICHdw4/110,0.025,SBSmc2/06,2055,83
ICHdw4,BECv10,ICHdw4/110,0.009090909,SBSmc2/09,2055,83
ICHdw4,BECv10,ICHdw4/110,0.004761905,SBSmc2/10,2055,83
ICHdw4,BECv10,ICHdw4/110,0.004761905,SBSmc2/11,2055,83
ICHdw4,BECv10,ICHdw4/110,0.025,SBSmc2/04,2085,83
ICHdw4,BECv10,ICHdw4/110,0.025,SBSmc2/05,2085,83
ICHdw4,BECv10,ICHdw4/110,0.025,SBSmc2/06,2085,83
ICHdw4,BECv10,ICHdw4/110,0.009090909,SBSmc2/09,2085,83
ICHdw4,BECv10,ICHdw4/110,0.004761905,SBSmc2/10,2085,83
ICHdw4,BECv10,ICHdw4/110,0.004761905,SBSmc2/11,2085,83
ICHdw4,BECv10,ICHdw4/110,0.2,SBSmc2/04,2055,86
ICHdw4,BECv10,ICHdw4/110,0.2,SBSmc2/05,2055,86
ICHdw4,BECv10,ICHdw4/110,0.2,SBSmc2/06,2055,86
ICHdw4,BECv10,ICHdw4/110,0.072727273,SBSmc2/09,2055,86
ICHdw4,BECv10,ICHdw4/110,0.038095238,SBSmc2/10,2055,86
ICHdw4,BECv10,ICHdw4/110,0.038095238,SBSmc2/11,2055,86
ICHdw4,BECv10,ICHdw4/110,0.129310345,SBSmc2/04,2085,86
ICHdw4,BECv10,ICHdw4/110,0.129310345,SBSmc2/05,2085,86
ICHdw4,BECv10,ICHdw4/110,0.129310345,SBSmc2/06,2085,86
ICHdw4,BECv10,ICHdw4/110,0.047021944,SBSmc2/09,2085,86
ICHdw4,BECv10,ICHdw4/110,0.024630542,SBSmc2/10,2085,86
ICHdw4,BECv10,ICHdw4/110,0.024630542,SBSmc2/11,2085,86
ICHdw4,BECv10,ICHdw4/110,0.15,SBSmc2/04,2055,88
ICHdw4,BECv10,ICHdw4/110,0.15,SBSmc2/05,2055,88
ICHdw4,BECv10,ICHdw4/110,0.15,SBSmc2/06,2055,88
ICHdw4,BECv10,ICHdw4/110,0.054545455,SBSmc2/09,2055,88
ICHdw4,BECv10,ICHdw4/110,0.028571429,SBSmc2/10,2055,88
ICHdw4,BECv10,ICHdw4/110,0.028571429,SBSmc2/11,2055,88
ICHdw4,BECv10,ICHdw4/110,0.125,SBSmc2/04,2085,88
ICHdw4,BECv10,ICHdw4/110,0.125,SBSmc2/05,2085,88
ICHdw4,BECv10,ICHdw4/110,0.125,SBSmc2/06,2085,88
ICHdw4,BECv10,ICHdw4/110,0.045454545,SBSmc2/09,2085,88
ICHdw4,BECv10,ICHdw4/110,0.023809524,SBSmc2/10,2085,88
ICHdw4,BECv10,ICHdw4/110,0.023809524,SBSmc2/11,2085,88
ICHdw4,BECv10,ICHdw4/110,0.075,SBSmc2/04,2055,89
ICHdw4,BECv10,ICHdw4/110,0.075,SBSmc2/05,2055,89
ICHdw4,BECv10,ICHdw4/110,0.075,SBSmc2/06,2055,89
ICHdw4,BECv10,ICHdw4/110,0.077142857,SBSmc2/08,2055,89
ICHdw4,BECv10,ICHdw4/110,0.014285714,SBSmc2/10,2055,89
ICHdw4,BECv10,ICHdw4/110,0.014285714,SBSmc2/11,2055,89
ICHdw4,BECv10,ICHdw4/110,0.077586207,SBSmc2/04,2085,89
ICHdw4,BECv10,ICHdw4/110,0.077586207,SBSmc2/05,2085,89
ICHdw4,BECv10,ICHdw4/110,0.077586207,SBSmc2/06,2085,89
ICHdw4,BECv10,ICHdw4/110,0.028213166,SBSmc2/09,2085,89
ICHdw4,BECv10,ICHdw4/110,0.014778325,SBSmc2/10,2085,89
ICHdw4,BECv10,ICHdw4/110,0.014778325,SBSmc2/11,2085,89
ICHdw4,BECv10,ICHdw4/110,0.025,SBSmc2/04,2055,90
ICHdw4,BECv10,ICHdw4/110,0.025,SBSmc2/05,2055,90
ICHdw4,BECv10,ICHdw4/110,0.025,SBSmc2/06,2055,90
ICHdw4,BECv10,ICHdw4/110,0.009090909,SBSmc2/09,2055,90
ICHdw4,BECv10,ICHdw4/110,0.004761905,SBSmc2/10,2055,90
ICHdw4,BECv10,ICHdw4/110,0.004761905,SBSmc2/11,2055,90
ICHdw4,BECv10,ICHdw4/110,0.025,SBSmc2/04,2085,90
ICHdw4,BECv10,ICHdw4/110,0.025,SBSmc2/05,2085,90
ICHdw4,BECv10,ICHdw4/110,0.025,SBSmc2/06,2085,90
ICHdw4,BECv10,ICHdw4/110,0.009090909,SBSmc2/09,2085,90
ICHdw4,BECv10,ICHdw4/110,0.004761905,SBSmc2/10,2085,90
ICHdw4,BECv10,ICHdw4/110,0.004761905,SBSmc2/11,2085,90
ICHdw4,BECv10,ICHdw4/110,0.075,SBSmc2/04,2055,92
ICHdw4,BECv10,ICHdw4/110,0.075,SBSmc2/05,2055,92
ICHdw4,BECv10,ICHdw4/110,0.075,SBSmc2/06,2055,92
ICHdw4,BECv10,ICHdw4/110,0.027272727,SBSmc2/09,2055,92
ICHdw4,BECv10,ICHdw4/110,0.014285714,SBSmc2/10,2055,92
ICHdw4,BECv10,ICHdw4/110,0.014285714,SBSmc2/11,2055,92
ICHdw4,BECv10,ICHdw4/110,0.075,SBSmc2/04,2085,92
ICHdw4,BECv10,ICHdw4/110,0.075,SBSmc2/05,2085,92
ICHdw4,BECv10,ICHdw4/110,0.075,SBSmc2/06,2085,92
ICHdw4,BECv10,ICHdw4/110,0.077142857,SBSmc2/08,2085,92
ICHdw4,BECv10,ICHdw4/110,0.027272727,SBSmc2/09,2085,92
ICHdw4,BECv10,ICHdw4/110,0.014285714,SBSmc2/11,2085,92
ICHdw4,BECv10,ICHdw4/110,0.011428571,SBSdk/08,2055,95
ICHdw4,BECv10,ICHdw4/110,0.1,SBSdk/06,2055,95
ICHdw4,BECv10,ICHdw4/110,0.036363636,SBSdk/07,2055,95
ICHdw4,BECv10,ICHdw4/110,0.036363636,SBSdk/10,2055,95
ICHdw4,BECv10,ICHdw4/110,0.01182266,SBSdk/08,2085,95
ICHdw4,BECv10,ICHdw4/110,0.103448276,SBSdk/06,2085,95
ICHdw4,BECv10,ICHdw4/110,0.037617555,SBSdk/07,2085,95
ICHdw4,BECv10,ICHdw4/110,0.037617555,SBSdk/10,2085,95
ICHdw4,BECv10,ICHdw4/110,0.075,SBSmc2/04,2055,103
ICHdw4,BECv10,ICHdw4/110,0.075,SBSmc2/05,2055,103
ICHdw4,BECv10,ICHdw4/110,0.075,SBSmc2/06,2055,103
ICHdw4,BECv10,ICHdw4/110,0.077142857,SBSmc2/08,2055,103
ICHdw4,BECv10,ICHdw4/110,0.027272727,SBSmc2/09,2055,103
ICHdw4,BECv10,ICHdw4/110,0.014285714,SBSmc2/10,2055,103
ICHdw4,BECv10,ICHdw4/110,0.103448276,SBSmc2/04,2085,103
ICHdw4,BECv10,ICHdw4/110,0.103448276,SBSmc2/05,2085,103
ICHdw4,BECv10,ICHdw4/110,0.103448276,SBSmc2/06,2085,103
ICHdw4,BECv10,ICHdw4/110,0.037617555,SBSmc2/09,2085,103
ICHdw4,BECv10,ICHdw4/110,0.019704433,SBSmc2/10,2085,103
ICHdw4,BECv10,ICHdw4/110,0.019704433,SBSmc2/11,2085,103
ICHdw4,BECv10,ICHdw4/111,0.012121212,ESSFmc/07,2085,2
ICHdw4,BECv10,ICHdw4/111,0.00968523,ESSFmc/08,2085,2
ICHdw4,BECv10,ICHdw4/111,0.003809524,SBSmc2/08,2085,3
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2085,3
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2085,3
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2085,4
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2085,4
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2085,4
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2085,5
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2085,5
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2085,5
ICHdw4,BECv10,ICHdw4/111,0.024242424,SBSmc2/09,2085,6
ICHdw4,BECv10,ICHdw4/111,0.028571429,SBSmc2/10,2085,6
ICHdw4,BECv10,ICHdw4/111,0.028571429,SBSmc2/11,2085,6
ICHdw4,BECv10,ICHdw4/111,0.012121212,ESSFmc/07,2085,7
ICHdw4,BECv10,ICHdw4/111,0.009039548,ESSFmc/08,2085,7
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2085,8
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2085,8
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2085,8
ICHdw4,BECv10,ICHdw4/111,0.024242424,SBSmc2/09,2055,10
ICHdw4,BECv10,ICHdw4/111,0.028571429,SBSmc2/10,2055,10
ICHdw4,BECv10,ICHdw4/111,0.028571429,SBSmc2/11,2055,10
ICHdw4,BECv10,ICHdw4/111,0.003809524,SBSmc2/08,2085,10
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2085,10
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2085,10
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2055,12
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2055,12
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2055,12
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2085,12
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2085,12
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2085,12
ICHdw4,BECv10,ICHdw4/111,0.003809524,SBSmc2/08,2055,14
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2055,14
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2055,14
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2085,14
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2085,14
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2085,14
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2055,18
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2055,18
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2055,18
ICHdw4,BECv10,ICHdw4/111,0.011428571,SBSmc2/08,2055,19
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/10,2055,19
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/11,2055,19
ICHdw4,BECv10,ICHdw4/111,0.024242424,SBSmc2/09,2085,19
ICHdw4,BECv10,ICHdw4/111,0.028571429,SBSmc2/10,2085,19
ICHdw4,BECv10,ICHdw4/111,0.028571429,SBSmc2/11,2085,19
ICHdw4,BECv10,ICHdw4/111,0.007619048,SBSmc2/08,2055,20
ICHdw4,BECv10,ICHdw4/111,0.024242424,SBSmc2/09,2055,20
ICHdw4,BECv10,ICHdw4/111,0.028571429,SBSmc2/11,2055,20
ICHdw4,BECv10,ICHdw4/111,0.024242424,SBSmc2/09,2085,20
ICHdw4,BECv10,ICHdw4/111,0.028571429,SBSmc2/10,2085,20
ICHdw4,BECv10,ICHdw4/111,0.028571429,SBSmc2/11,2085,20
ICHdw4,BECv10,ICHdw4/111,0.048484848,SBSmc2/09,2055,21
ICHdw4,BECv10,ICHdw4/111,0.057142857,SBSmc2/10,2055,21
ICHdw4,BECv10,ICHdw4/111,0.057142857,SBSmc2/11,2055,21
ICHdw4,BECv10,ICHdw4/111,0.024242424,SBSmc2/09,2085,21
ICHdw4,BECv10,ICHdw4/111,0.028571429,SBSmc2/10,2085,21
ICHdw4,BECv10,ICHdw4/111,0.028571429,SBSmc2/11,2085,21
ICHdw4,BECv10,ICHdw4/111,0.024242424,SBSmc2/09,2085,22
ICHdw4,BECv10,ICHdw4/111,0.028571429,SBSmc2/10,2085,22
ICHdw4,BECv10,ICHdw4/111,0.028571429,SBSmc2/11,2085,22
ICHdw4,BECv10,ICHdw4/111,0.036363636,SBSmc2/09,2055,23
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/10,2055,23
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/11,2055,23
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2085,23
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2085,23
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2085,23
ICHdw4,BECv10,ICHdw4/111,0.036363636,SBSmc2/09,2055,25
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/10,2055,25
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/11,2055,25
ICHdw4,BECv10,ICHdw4/111,0.036363636,SBSmc2/09,2085,25
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/10,2085,25
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/11,2085,25
ICHdw4,BECv10,ICHdw4/111,0.036363636,SBSmc2/09,2055,27
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/10,2055,27
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/11,2055,27
ICHdw4,BECv10,ICHdw4/111,0.011428571,SBSmc2/08,2085,27
ICHdw4,BECv10,ICHdw4/111,0.036363636,SBSmc2/09,2085,27
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/11,2085,27
ICHdw4,BECv10,ICHdw4/111,0.036363636,SBSmc2/09,2055,28
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/10,2055,28
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/11,2055,28
ICHdw4,BECv10,ICHdw4/111,0.048484848,SBSmc2/09,2085,28
ICHdw4,BECv10,ICHdw4/111,0.057142857,SBSmc2/10,2085,28
ICHdw4,BECv10,ICHdw4/111,0.057142857,SBSmc2/11,2085,28
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2055,29
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2055,29
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2055,29
ICHdw4,BECv10,ICHdw4/111,0.011428571,SBSmc2/08,2085,29
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/10,2085,29
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/11,2085,29
ICHdw4,BECv10,ICHdw4/111,0.003809524,SBSmc2/08,2055,30
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2055,30
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2055,30
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2055,30
ICHdw4,BECv10,ICHdw4/111,0.048484848,SBSmc2/09,2085,30
ICHdw4,BECv10,ICHdw4/111,0.057142857,SBSmc2/10,2085,30
ICHdw4,BECv10,ICHdw4/111,0.057142857,SBSmc2/11,2085,30
ICHdw4,BECv10,ICHdw4/111,0.024242424,SBSmc2/09,2055,32
ICHdw4,BECv10,ICHdw4/111,0.028571429,SBSmc2/10,2055,32
ICHdw4,BECv10,ICHdw4/111,0.028571429,SBSmc2/11,2055,32
ICHdw4,BECv10,ICHdw4/111,0.015238095,SBSmc2/08,2085,32
ICHdw4,BECv10,ICHdw4/111,0.048484848,SBSmc2/09,2085,32
ICHdw4,BECv10,ICHdw4/111,0.057142857,SBSmc2/10,2085,32
ICHdw4,BECv10,ICHdw4/111,0.016666667,ICHmc1/05,2025,33
ICHdw4,BECv10,ICHdw4/111,0.012121212,ICHmc1/04,2025,33
ICHdw4,BECv10,ICHdw4/111,0.014285714,ICHmc1/06,2025,33
ICHdw4,BECv10,ICHdw4/111,0.033333333,ICHmc1/05,2055,33
ICHdw4,BECv10,ICHdw4/111,0.024242424,ICHmc1/04,2055,33
ICHdw4,BECv10,ICHdw4/111,0.028571429,ICHmc1/06,2055,33
ICHdw4,BECv10,ICHdw4/111,0.016666667,ICHmc1/05,2085,33
ICHdw4,BECv10,ICHdw4/111,0.012121212,ICHmc1/04,2085,33
ICHdw4,BECv10,ICHdw4/111,0.014285714,ICHmc1/06,2085,33
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2055,34
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2055,34
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2055,34
ICHdw4,BECv10,ICHdw4/111,0.003809524,SBSmc2/08,2055,36
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2055,36
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2055,36
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2085,36
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2085,36
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2085,36
ICHdw4,BECv10,ICHdw4/111,0.011428571,SBSmc2/08,2055,37
ICHdw4,BECv10,ICHdw4/111,0.036363636,SBSmc2/09,2055,37
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/11,2055,37
ICHdw4,BECv10,ICHdw4/111,0.060606061,SBSmc2/09,2085,37
ICHdw4,BECv10,ICHdw4/111,0.071428571,SBSmc2/10,2085,37
ICHdw4,BECv10,ICHdw4/111,0.071428571,SBSmc2/11,2085,37
ICHdw4,BECv10,ICHdw4/111,0.012121212,ESSFmc/07,2085,42
ICHdw4,BECv10,ICHdw4/111,0.009039548,ESSFmc/08,2085,42
ICHdw4,BECv10,ICHdw4/111,0.003809524,SBSmc2/08,2085,47
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2085,47
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2085,47
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2085,47
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2085,48
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2085,48
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2085,48
ICHdw4,BECv10,ICHdw4/111,0.003809524,SBSmc2/08,2085,49
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2085,49
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2085,49
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2055,52
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2055,52
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2055,52
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2085,52
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2085,52
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2085,52
ICHdw4,BECv10,ICHdw4/111,0.216666667,ICHmc2/06,2025,53
ICHdw4,BECv10,ICHdw4/111,0.185714286,ICHmc2/05,2025,53
ICHdw4,BECv10,ICHdw4/111,0.185714286,ICHmc2/07,2025,53
ICHdw4,BECv10,ICHdw4/111,0.2,ICHmc2/06,2055,53
ICHdw4,BECv10,ICHdw4/111,0.171428571,ICHmc2/05,2055,53
ICHdw4,BECv10,ICHdw4/111,0.171428571,ICHmc2/07,2055,53
ICHdw4,BECv10,ICHdw4/111,0.066666667,ICHmc2/06,2085,53
ICHdw4,BECv10,ICHdw4/111,0.057142857,ICHmc2/05,2085,53
ICHdw4,BECv10,ICHdw4/111,0.057142857,ICHmc2/07,2085,53
ICHdw4,BECv10,ICHdw4/111,0.183333333,ICHmc2/06,2025,56
ICHdw4,BECv10,ICHdw4/111,0.157142857,ICHmc2/05,2025,56
ICHdw4,BECv10,ICHdw4/111,0.157142857,ICHmc2/07,2025,56
ICHdw4,BECv10,ICHdw4/111,0.25,ICHmc2/06,2055,56
ICHdw4,BECv10,ICHdw4/111,0.214285714,ICHmc2/05,2055,56
ICHdw4,BECv10,ICHdw4/111,0.214285714,ICHmc2/07,2055,56
ICHdw4,BECv10,ICHdw4/111,0.066666667,ICHmc2/06,2085,56
ICHdw4,BECv10,ICHdw4/111,0.057142857,ICHmc2/05,2085,56
ICHdw4,BECv10,ICHdw4/111,0.057142857,ICHmc2/07,2085,56
ICHdw4,BECv10,ICHdw4/111,0.05,ICHmc2/06,2025,57
ICHdw4,BECv10,ICHdw4/111,0.042857143,ICHmc2/05,2025,57
ICHdw4,BECv10,ICHdw4/111,0.042857143,ICHmc2/07,2025,57
ICHdw4,BECv10,ICHdw4/111,0.133333333,ICHmc2/06,2055,57
ICHdw4,BECv10,ICHdw4/111,0.114285714,ICHmc2/05,2055,57
ICHdw4,BECv10,ICHdw4/111,0.114285714,ICHmc2/07,2055,57
ICHdw4,BECv10,ICHdw4/111,0.083333333,ICHmc2/06,2085,57
ICHdw4,BECv10,ICHdw4/111,0.071428571,ICHmc2/05,2085,57
ICHdw4,BECv10,ICHdw4/111,0.071428571,ICHmc2/07,2085,57
ICHdw4,BECv10,ICHdw4/111,0.036363636,SBSmc2/09,2055,59
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/10,2055,59
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/11,2055,59
ICHdw4,BECv10,ICHdw4/111,0.048484848,SBSmc2/09,2085,59
ICHdw4,BECv10,ICHdw4/111,0.057142857,SBSmc2/10,2085,59
ICHdw4,BECv10,ICHdw4/111,0.057142857,SBSmc2/11,2085,59
ICHdw4,BECv10,ICHdw4/111,0.2,ICHmc2/06,2025,60
ICHdw4,BECv10,ICHdw4/111,0.171428571,ICHmc2/05,2025,60
ICHdw4,BECv10,ICHdw4/111,0.171428571,ICHmc2/07,2025,60
ICHdw4,BECv10,ICHdw4/111,0.216666667,ICHmc2/06,2055,60
ICHdw4,BECv10,ICHdw4/111,0.185714286,ICHmc2/05,2055,60
ICHdw4,BECv10,ICHdw4/111,0.185714286,ICHmc2/07,2055,60
ICHdw4,BECv10,ICHdw4/111,0.083333333,ICHmc2/06,2085,60
ICHdw4,BECv10,ICHdw4/111,0.071428571,ICHmc2/05,2085,60
ICHdw4,BECv10,ICHdw4/111,0.071428571,ICHmc2/07,2085,60
ICHdw4,BECv10,ICHdw4/111,0.003809524,SBSmc2/08,2055,62
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2055,62
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2055,62
ICHdw4,BECv10,ICHdw4/111,0.183333333,ICHmc2/06,2025,63
ICHdw4,BECv10,ICHdw4/111,0.157142857,ICHmc2/05,2025,63
ICHdw4,BECv10,ICHdw4/111,0.157142857,ICHmc2/07,2025,63
ICHdw4,BECv10,ICHdw4/111,0.233333333,ICHmc2/06,2055,63
ICHdw4,BECv10,ICHdw4/111,0.2,ICHmc2/05,2055,63
ICHdw4,BECv10,ICHdw4/111,0.2,ICHmc2/07,2055,63
ICHdw4,BECv10,ICHdw4/111,0.1,ICHmc2/06,2085,63
ICHdw4,BECv10,ICHdw4/111,0.085714286,ICHmc2/05,2085,63
ICHdw4,BECv10,ICHdw4/111,0.085714286,ICHmc2/07,2085,63
ICHdw4,BECv10,ICHdw4/111,0.016666667,ICHmc1/05,2055,64
ICHdw4,BECv10,ICHdw4/111,0.012121212,ICHmc1/04,2055,64
ICHdw4,BECv10,ICHdw4/111,0.014285714,ICHmc1/06,2055,64
ICHdw4,BECv10,ICHdw4/111,0.05,ICHmc1/05,2085,64
ICHdw4,BECv10,ICHdw4/111,0.036363636,ICHmc1/04,2085,64
ICHdw4,BECv10,ICHdw4/111,0.042857143,ICHmc1/06,2085,64
ICHdw4,BECv10,ICHdw4/111,0.033333333,ICHmc2/06,2025,66
ICHdw4,BECv10,ICHdw4/111,0.028571429,ICHmc2/05,2025,66
ICHdw4,BECv10,ICHdw4/111,0.028571429,ICHmc2/07,2025,66
ICHdw4,BECv10,ICHdw4/111,0.1,ICHmc2/06,2055,66
ICHdw4,BECv10,ICHdw4/111,0.085714286,ICHmc2/05,2055,66
ICHdw4,BECv10,ICHdw4/111,0.085714286,ICHmc2/07,2055,66
ICHdw4,BECv10,ICHdw4/111,0.083333333,ICHmc2/06,2085,66
ICHdw4,BECv10,ICHdw4/111,0.071428571,ICHmc2/05,2085,66
ICHdw4,BECv10,ICHdw4/111,0.071428571,ICHmc2/07,2085,66
ICHdw4,BECv10,ICHdw4/111,0.033333333,ICHmc2/06,2025,69
ICHdw4,BECv10,ICHdw4/111,0.028571429,ICHmc2/05,2025,69
ICHdw4,BECv10,ICHdw4/111,0.028571429,ICHmc2/07,2025,69
ICHdw4,BECv10,ICHdw4/111,0.133333333,ICHmc2/06,2055,69
ICHdw4,BECv10,ICHdw4/111,0.114285714,ICHmc2/05,2055,69
ICHdw4,BECv10,ICHdw4/111,0.114285714,ICHmc2/07,2055,69
ICHdw4,BECv10,ICHdw4/111,0.116666667,ICHmc2/06,2085,69
ICHdw4,BECv10,ICHdw4/111,0.1,ICHmc2/05,2085,69
ICHdw4,BECv10,ICHdw4/111,0.1,ICHmc2/07,2085,69
ICHdw4,BECv10,ICHdw4/111,0.012121212,SBSmc2/09,2055,70
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/10,2055,70
ICHdw4,BECv10,ICHdw4/111,0.014285714,SBSmc2/11,2055,70
ICHdw4,BECv10,ICHdw4/111,0.036363636,SBSmc2/09,2085,70
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/10,2085,70
ICHdw4,BECv10,ICHdw4/111,0.042857143,SBSmc2/11,2085,70
ICHdw4,BECv10,ICHdw4/111,0.1,ICHmc1/05,2055,72
ICHdw4,BECv10,ICHdw4/111,0.072727273,ICHmc1/04,2055,72
ICHdw4,BECv10,ICHdw4/111,0.085714286,ICHmc1/06,2055,72
