"","Spp","Risk","Weight"
"173","Cw",36,0.0753601714715974
"174","Fd",36,0.304883114041859
"175","Hw",36,0.172142490021149
"176","Lw",36,0.0325642867179682
"177","Pl",36,0.2188419092616
"178","Py",36,3.19973430682654e-17
"179","Ss",36,1.0883431667708e-18
"180","Sx",36,0.205891535599821
"181","Ba",38,-4.64608638299594e-18
"182","Bl",38,0.000393123016503171
"183","Cw",38,0.0777287452844666
"184","Fd",38,0.301851609911947
"185","Hw",38,0.173005991201922
"186","Lw",38,0.0316820995980136
"187","Pl",38,0.217416994541918
"188","Py",38,2.61469141856496e-17
"189","Ss",38,-2.01268784497537e-18
"190","Sx",38,0.20792143644523
"191","Ba",40,-4.28845782222545e-18
"192","Bl",40,0.000478500987509382
"193","Cw",40,0.0798760499175903
"194","Fd",40,0.299107363506303
"195","Hw",40,0.17376675273852
"196","Lw",40,0.0309124752845677
"197","Pl",40,0.216123301937779
"198","Py",40,-1.33849914974861e-17
"199","Ss",40,-8.65940992655495e-19
"200","Sx",40,0.209735555627731
"201","Ba",42,2.57641113612527e-18
"202","Bl",42,0.000574967581894518
"203","Cw",42,0.0818623917099035
"204","Fd",42,0.29660942046797
"205","Hw",42,0.174419356727032
"206","Lw",42,0.0302288715629455
"207","Pl",42,0.214940468437467
"208","Py",42,8.40233027884725e-18
"209","Ss",42,1.23911195938535e-18
"210","Sx",42,0.211364523512789
"211","Ba",44,1.90777375113556e-18
"212","Bl",44,0.000677350132069963
"213","Cw",44,0.0837367275094978
"214","Fd",44,0.294325427383024
"215","Hw",44,0.174960370813896
"216","Lw",44,0.0296089796952425
"217","Pl",44,0.213853917675133
"218","Py",44,4.74326676928798e-18
"219","Ss",44,-9.65969228183705e-19
"220","Sx",44,0.212837226791137
"221","Ba",46,2.36320338496366e-18
"222","Bl",46,0.000791888682399825
"223","Cw",46,0.0854657880029758
"224","Fd",46,0.29223209771891
"225","Hw",46,0.175438545924786
"226","Lw",46,0.0290488039195045
"227","Pl",46,0.21285310660479
"228","Py",46,-1.22210598136698e-17
"229","Ss",46,-7.14995088148771e-19
"230","Sx",46,0.214169769146634
"231","Ba",48,3.9876042517574e-19
"232","Bl",48,0.000910603320989435
"233","Cw",48,0.0871082764138133
"234","Fd",48,0.290305960148542
"235","Hw",48,0.175834060695147
"236","Lw",48,0.0285283649990491
"237","Pl",48,0.211927664403464
"238","Py",48,1.66669023615771e-17
"239","Ss",48,4.84322923362554e-19
"240","Sx",48,0.215385070018995
"241","Ba",50,1.74472509572164e-19
"242","Bl",50,0.00104338468329464
"243","Cw",50,0.0886709900243567
"244","Fd",50,0.288524431900221
"245","Hw",50,0.17615800976837
"246","Lw",50,0.0280468660581447
"247","Pl",50,0.211065241794094
"248","Py",50,2.23993988065653e-18
"249","Ss",50,-7.30822155464586e-19
"250","Sx",50,0.21649107577152
