"","Spp","Risk","Weight"
"147","Cw",34,-8.58827704641953e-19
"148","Fd",34,0.388712015165722
"149","Lw",34,0.0874335593328914
"150","Pl",34,0.334333039668551
"151","Py",34,1.68874222201401e-18
"152","Ss",34,0.0822263186981173
"153","Sx",34,0.114142491029834
"154","Ba",36,0.0091931849167181
"155","Bl",36,-3.53149547956659e-18
"156","Cw",36,3.95805880629711e-05
"157","Fd",36,0.379642646444201
"158","Lw",36,0.0851810991403344
"159","Pl",36,0.325330299061562
"160","Py",36,0.000164766528363722
"161","Ss",36,0.0912320508997552
"162","Sx",36,0.119216372421003
"163","Ba",38,0.0166701587170032
"164","Bl",38,-1.1311749400285e-17
"165","Cw",38,0.000173108929140238
"166","Fd",38,0.371013242134979
"167","Lw",38,0.0830841740761656
"168","Pl",38,0.317070856754337
"169","Py",38,0.000550837419276055
"170","Ss",38,0.0980406311400029
"171","Sx",38,0.123396990829097
"172","Ba",40,0.0234857323166298
"173","Bl",40,-1.227069310293e-17
"174","Cw",40,0.000418206618851866
"175","Fd",40,0.362771107883917
"176","Lw",40,0.0809715627854577
"177","Pl",40,0.309518477986968
"178","Py",40,0.0018334169266964
"179","Ss",40,0.103864185934088
"180","Sx",40,0.127137309547391
"181","Ba",42,0.0296260042528407
"182","Bl",42,-1.46578619492824e-17
"183","Cw",42,0.000692358186421658
"184","Fd",42,0.355199844136551
"185","Lw",42,0.0789985051592159
"186","Pl",42,0.302657578692224
"187","Py",42,0.00322990436393177
"188","Ss",42,0.109071799681018
"189","Sx",42,0.130524005527797
"190","Ba",44,0.0351093099991023
"191","Bl",44,8.71611065490205e-18
"192","Cw",44,0.0011549604747059
"193","Fd",44,0.347900928126673
"194","Lw",44,0.0769759359417507
"195","Pl",44,0.296318080688157
"196","Py",44,0.00535450284527447
"197","Ss",44,0.113573450824184
"198","Sx",44,0.133612831100152
"199","Ba",46,0.0400407097823408
"200","Bl",46,5.77002530636074e-18
"201","Cw",46,0.0016633071797943
"202","Fd",46,0.340852443997428
"203","Lw",46,0.0749383636523144
"204","Pl",46,0.290440230506554
"205","Py",46,0.00811171926872566
"206","Ss",46,0.117513595656366
"207","Sx",46,0.136439629956477
