"","Spp","Risk","Weight"
"173","Cw",36,-5.50621316075841e-18
"174","Fd",36,0.253854876742428
"175","Hw",36,0.27678169571905
"176","Lw",36,0.00519771142433747
"177","Pl",36,0.19761353198281
"178","Py",36,0.000729468235758428
"179","Ss",36,1.61587970264503e-18
"180","Sx",36,0.273405094994575
"181","Ba",38,-1.7252981924357e-18
"182","Bl",38,0.00285709751657648
"183","Cw",38,-9.37630264448894e-18
"184","Fd",38,0.254188237593677
"185","Hw",38,0.276730180610147
"186","Lw",38,0.00540315731924176
"187","Pl",38,0.197767957260706
"188","Py",38,0.00139311332850073
"189","Ss",38,-7.27714098187897e-18
"190","Sx",38,0.27166025637115
"191","Ba",40,2.21180443154318e-05
"192","Bl",40,0.00341604832322641
"193","Cw",40,1.1649597188394e-05
"194","Fd",40,0.254335916040211
"195","Hw",40,0.276616833487554
"196","Lw",40,0.0055984527002207
"197","Pl",40,0.197820374530668
"198","Py",40,0.00219497515530906
"199","Ss",40,4.63985420997826e-18
"200","Sx",40,0.269983632121308
"201","Ba",42,4.60366454727074e-05
"202","Bl",42,0.00401639072084202
"203","Cw",42,3.260407980924e-05
"204","Fd",42,0.254276993987647
"205","Hw",42,0.276452408118264
"206","Lw",42,0.00579448971937318
"207","Pl",42,0.197785635215611
"208","Py",42,0.0032027571565958
"209","Ss",42,-1.01618562494445e-20
"210","Sx",42,0.268392684356386
"211","Ba",44,8.79161387478628e-05
"212","Bl",44,0.00472170162682533
"213","Cw",44,7.90967116493485e-05
"214","Fd",44,0.254086347548975
"215","Hw",44,0.276229751827418
"216","Lw",44,0.00598571638826798
"217","Pl",44,0.197672009619425
"218","Py",44,0.00429329118198353
"219","Ss",44,4.91494080551202e-19
"220","Sx",44,0.266844168956708
"221","Ba",46,0.000133453515825295
"222","Bl",46,0.0054850908542258
"223","Cw",46,0.000145043289439053
"224","Fd",46,0.253817423195143
"225","Hw",46,0.275975553668234
"226","Lw",46,0.00617421389315569
"227","Pl",46,0.197509043256793
"228","Py",46,0.00540463286091676
"229","Ss",46,-4.46451801175668e-19
"230","Sx",46,0.265355545466268
"231","Ba",48,0.000246670377458641
"232","Bl",48,0.00631737870880798
"233","Cw",48,0.00021782283742722
"234","Fd",48,0.253469478497293
"235","Hw",48,0.27566235878029
"236","Lw",48,0.00636410170220522
"237","Pl",48,0.197293005175501
"238","Py",48,0.00653114362799338
"239","Ss",48,-4.232552419784e-19
"240","Sx",48,0.263898040293024
"241","Ba",50,0.000452995521548175
"242","Bl",50,0.00730030024789841
"243","Cw",50,0.000296658573585825
"244","Fd",50,0.253104438302484
"245","Hw",50,0.275269002425923
"246","Lw",50,0.0065458367834853
"247","Pl",50,0.197022001634242
"248","Py",50,0.00756091132473095
"249","Ss",50,2.66278608555906e-05
"250","Sx",50,0.262421227325246
