MergedBGC,Source,SS_NoSpace,SSprob,SSCurrent,FuturePeriod,SiteNo
CWHds1,BECv10,CWHds1/07,0.25,CWHxm1/13,2085,6
CWHds1,BECv10,CWHds1/08,0.25,CWHxm1/13,2085,6
CWHds1,BECv10,CWHds1/09,0.25,CWHxm1/13,2085,6
CWHds1,BECv10,CWHds1/10,0.25,CWHxm1/13,2085,6
CWHds1,BECv10,CWHds1/07,0.25,CWHxm1/14,2085,6
CWHds1,BECv10,CWHds1/08,0.25,CWHxm1/14,2085,6
CWHds1,BECv10,CWHds1/09,0.25,CWHxm1/14,2085,6
CWHds1,BECv10,CWHds1/10,0.25,CWHxm1/14,2085,6
CWHds1,BECv10,CWHds1/12,1,CWHxm1/15,2085,6
CWHds1,BECv10,CWHds1/01,1,CWHxm1/01,2025,7
CWHds1,BECv10,CWHds1/02,1,CWHxm1/02,2025,7
CWHds1,BECv10,CWHds1/03,1,CWHxm1/03,2025,7
CWHds1,BECv10,CWHds1/04,1,CWHxm1/04,2025,7
CWHds1,BECv10,CWHds1/05,1,CWHxm1/05,2025,7
CWHds1,BECv10,CWHds1/06,1,CWHxm1/06,2025,7
CWHds1,BECv10,CWHds1/07,1,CWHxm1/07,2025,7
CWHds1,BECv10,CWHds1/08,1,CWHxm1/08,2025,7
CWHds1,BECv10,CWHds1/09,1,CWHxm1/09,2025,7
CWHds1,BECv10,CWHds1/10,1,CWHxm1/10,2025,7
CWHds1,BECv10,CWHds1/11,1,CWHxm1/11,2025,7
CWHds1,BECv10,CWHds1/12,1,CWHxm1/12,2025,7
CWHds1,BECv10,CWHds1/07,0.25,CWHxm1/13,2025,7
CWHds1,BECv10,CWHds1/08,0.25,CWHxm1/13,2025,7
CWHds1,BECv10,CWHds1/09,0.25,CWHxm1/13,2025,7
CWHds1,BECv10,CWHds1/10,0.25,CWHxm1/13,2025,7
CWHds1,BECv10,CWHds1/07,0.25,CWHxm1/14,2025,7
CWHds1,BECv10,CWHds1/08,0.25,CWHxm1/14,2025,7
CWHds1,BECv10,CWHds1/09,0.25,CWHxm1/14,2025,7
CWHds1,BECv10,CWHds1/10,0.25,CWHxm1/14,2025,7
CWHds1,BECv10,CWHds1/12,1,CWHxm1/15,2025,7
CWHds1,BECv10,CWHds1/01,1,CWHxm1/01,2055,7
CWHds1,BECv10,CWHds1/02,1,CWHxm1/02,2055,7
CWHds1,BECv10,CWHds1/03,1,CWHxm1/03,2055,7
CWHds1,BECv10,CWHds1/04,1,CWHxm1/04,2055,7
CWHds1,BECv10,CWHds1/05,1,CWHxm1/05,2055,7
CWHds1,BECv10,CWHds1/06,1,CWHxm1/06,2055,7
CWHds1,BECv10,CWHds1/07,1,CWHxm1/07,2055,7
CWHds1,BECv10,CWHds1/08,1,CWHxm1/08,2055,7
CWHds1,BECv10,CWHds1/09,1,CWHxm1/09,2055,7
CWHds1,BECv10,CWHds1/10,1,CWHxm1/10,2055,7
CWHds1,BECv10,CWHds1/11,1,CWHxm1/11,2055,7
CWHds1,BECv10,CWHds1/12,1,CWHxm1/12,2055,7
CWHds1,BECv10,CWHds1/07,0.25,CWHxm1/13,2055,7
CWHds1,BECv10,CWHds1/08,0.25,CWHxm1/13,2055,7
CWHds1,BECv10,CWHds1/09,0.25,CWHxm1/13,2055,7
CWHds1,BECv10,CWHds1/10,0.25,CWHxm1/13,2055,7
CWHds1,BECv10,CWHds1/07,0.25,CWHxm1/14,2055,7
CWHds1,BECv10,CWHds1/08,0.25,CWHxm1/14,2055,7
CWHds1,BECv10,CWHds1/09,0.25,CWHxm1/14,2055,7
CWHds1,BECv10,CWHds1/10,0.25,CWHxm1/14,2055,7
CWHds1,BECv10,CWHds1/12,1,CWHxm1/15,2055,7
CWHds1,BECv10,CWHds1/01,1,CWHxm1/01,2085,7
CWHds1,BECv10,CWHds1/02,1,CWHxm1/02,2085,7
CWHds1,BECv10,CWHds1/03,1,CWHxm1/03,2085,7
CWHds1,BECv10,CWHds1/04,1,CWHxm1/04,2085,7
CWHds1,BECv10,CWHds1/05,1,CWHxm1/05,2085,7
CWHds1,BECv10,CWHds1/06,1,CWHxm1/06,2085,7
CWHds1,BECv10,CWHds1/07,1,CWHxm1/07,2085,7
CWHds1,BECv10,CWHds1/08,1,CWHxm1/08,2085,7
CWHds1,BECv10,CWHds1/09,1,CWHxm1/09,2085,7
CWHds1,BECv10,CWHds1/10,1,CWHxm1/10,2085,7
CWHds1,BECv10,CWHds1/11,1,CWHxm1/11,2085,7
CWHds1,BECv10,CWHds1/12,1,CWHxm1/12,2085,7
CWHds1,BECv10,CWHds1/07,0.25,CWHxm1/13,2085,7
CWHds1,BECv10,CWHds1/08,0.25,CWHxm1/13,2085,7
CWHds1,BECv10,CWHds1/09,0.25,CWHxm1/13,2085,7
CWHds1,BECv10,CWHds1/10,0.25,CWHxm1/13,2085,7
CWHds1,BECv10,CWHds1/07,0.25,CWHxm1/14,2085,7
CWHds1,BECv10,CWHds1/08,0.25,CWHxm1/14,2085,7
CWHds1,BECv10,CWHds1/09,0.25,CWHxm1/14,2085,7
CWHds1,BECv10,CWHds1/10,0.25,CWHxm1/14,2085,7
CWHds1,BECv10,CWHds1/12,1,CWHxm1/15,2085,7
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2025,8
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2025,8
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2025,8
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2025,8
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2025,8
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2025,8
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2025,8
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2025,8
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2025,8
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2025,8
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2025,8
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2025,8
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2025,8
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2025,8
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2025,8
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2025,8
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2025,8
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2025,8
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2025,8
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2025,8
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2025,8
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2055,8
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2055,8
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2055,8
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2055,8
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2055,8
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2055,8
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2055,8
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2055,8
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2055,8
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2055,8
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2055,8
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2055,8
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2055,8
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2055,8
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2055,8
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2055,8
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2055,8
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2055,8
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2055,8
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2055,8
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2055,8
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2085,8
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2085,8
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2085,8
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2085,8
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2085,8
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2085,8
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2085,8
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2085,8
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2085,8
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2085,8
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2085,8
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2085,8
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2085,8
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2085,8
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2085,8
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2085,8
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2085,8
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2085,8
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2085,8
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2085,8
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2085,8
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2025,9
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2025,9
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2025,9
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2025,9
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2025,9
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2025,9
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2025,9
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2025,9
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2025,9
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2025,9
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2025,9
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2025,9
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2025,9
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2025,9
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2025,9
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2025,9
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2025,9
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2025,9
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2025,9
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2025,9
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2025,9
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2055,9
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2055,9
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2055,9
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2055,9
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2055,9
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2055,9
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2055,9
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2055,9
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2055,9
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2055,9
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2055,9
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2055,9
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2055,9
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2055,9
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2055,9
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2055,9
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2055,9
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2055,9
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2055,9
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2055,9
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2055,9
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2085,9
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2085,9
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2085,9
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2085,9
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2085,9
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2085,9
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2085,9
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2085,9
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2085,9
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2085,9
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2085,9
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2085,9
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2085,9
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2085,9
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2085,9
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2085,9
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2085,9
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2085,9
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2085,9
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2085,9
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2085,9
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2025,10
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2025,10
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2025,10
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2025,10
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2025,10
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2025,10
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2025,10
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2025,10
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2025,10
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2025,10
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2025,10
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2025,10
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2025,10
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2025,10
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2025,10
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2025,10
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2025,10
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2025,10
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2025,10
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2025,10
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2025,10
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2055,10
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2055,10
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2055,10
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2055,10
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2055,10
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2055,10
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2055,10
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2055,10
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2055,10
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2055,10
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2055,10
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2055,10
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2055,10
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2055,10
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2055,10
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2055,10
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2055,10
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2055,10
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2055,10
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2055,10
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2055,10
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2085,10
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2085,10
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2085,10
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2085,10
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2085,10
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2085,10
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2085,10
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2085,10
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2085,10
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2085,10
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2085,10
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2085,10
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2085,10
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2085,10
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2085,10
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2085,10
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2085,10
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2085,10
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2085,10
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2085,10
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2085,10
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2025,11
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2025,11
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2025,11
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2025,11
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2025,11
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2025,11
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2025,11
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2025,11
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2025,11
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2025,11
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2025,11
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2025,11
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2025,11
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2025,11
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2025,11
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2025,11
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2025,11
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2025,11
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2025,11
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2025,11
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2025,11
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2055,11
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2055,11
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2055,11
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2055,11
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2055,11
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2055,11
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2055,11
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2055,11
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2055,11
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2055,11
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2055,11
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2055,11
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2055,11
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2055,11
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2055,11
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2055,11
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2055,11
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2055,11
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2055,11
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2055,11
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2055,11
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2085,11
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2085,11
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2085,11
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2085,11
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2085,11
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2085,11
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2085,11
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2085,11
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2085,11
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2085,11
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2085,11
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2085,11
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2085,11
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2085,11
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2085,11
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2085,11
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2085,11
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2085,11
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2085,11
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2085,11
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2085,11
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2025,12
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2025,12
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2025,12
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2025,12
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2025,12
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2025,12
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2025,12
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2025,12
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2025,12
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2025,12
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2025,12
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2025,12
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2025,12
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2025,12
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2025,12
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2025,12
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2025,12
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2025,12
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2025,12
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2025,12
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2025,12
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2055,12
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2055,12
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2055,12
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2055,12
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2055,12
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2055,12
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2055,12
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2055,12
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2055,12
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2055,12
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2055,12
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2055,12
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2055,12
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2055,12
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2055,12
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2055,12
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2055,12
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2055,12
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2055,12
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2055,12
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2055,12
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2085,12
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2085,12
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2085,12
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2085,12
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2085,12
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2085,12
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2085,12
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2085,12
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2085,12
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2085,12
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2085,12
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2085,12
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2085,12
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2085,12
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2085,12
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2085,12
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2085,12
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2085,12
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2085,12
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2085,12
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2085,12
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2025,13
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2025,13
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2025,13
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2025,13
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2025,13
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2025,13
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2025,13
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2025,13
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2025,13
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2025,13
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2025,13
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2025,13
